"","V1","V2","V3","V4","V5","V6"
"160","Arkansas","Georgia","-11","3"," H 21 H 17"," H 7 H 4"
"161","Idaho","San Diego State","14","3"," A -15 H 2"," H 17 A -14"
"162","Akron","Indiana","-17","3"," A 24"," A 11"
"163","Iowa","Arizona","10","3","",""
"164","Kent State","Iowa State","-20","3"," A 16"," H 14"
"165","Kansas","Duke","28","3","",""
"166","Kentucky","Louisville","4","3","",""
"167","Louisiana State","Louisiana","28","3","",""
"168","Louisiana Tech","Nicholls State","35","3","",""
"169","Marshall","Bowling Green State","7","3","",""
"170","Memphis","Tennessee-Martin","27","3","",""
"171","Michigan","Eastern Michigan","28","3"," H 24"," H -21"
"172","Maryland","Middle Tennessee State","-1","3"," H 3"," A 23"
"173","Mississippi","Southeastern Louisiana","46","3","",""
"174","Vanderbilt","Mississippi State","-12","3"," A 14 H -25 A 24 H -11"," H -4 H -11 H -10 A -7"
"175","Missouri","Furman","40","3","",""
"176","Nevada-Las Vegas","Hawaii","1","3"," A 35"," A 10"
"177","North Carolina","East Carolina","14","3"," A -3"," H -13"
"178","North Carolina State","Gardner-Webb","31","3","",""
"179","Purdue","Northern Illinois","-7","3"," H 21 A 37"," A 1 A 8"
"180","Notre Dame","Michigan State","3","3"," A 4 A -3"," H 6 A -3"
"181","Ohio","Cal Poly","18","3","",""
"182","0","0","0","0","0","0"
"183","0","0","0","0","0","0"
"184","Oklahoma","Tulsa","45","3","",""
"185","Oklahoma State","Rice","17","3"," H 7"," A 45"
"186","Oregon","Utah","7","3","",""
"187","Penn State","Temple","25","3"," H 24"," A -39"
"188","Pittsburgh","Navy","13","3"," H 5"," A -2"
"189","Rutgers","Florida International","8","3","",""
"190","South Carolina","Florida Atlantic","22","3","",""
"191","South Florida","Charleston Southern","59","3","",""
"192","Southern Mississippi","Virginia","3","3","",""
"193","Stanford","San Jose State","25","3"," A -34"," A 53"
"194","Syracuse","Northwestern","3","3"," H -3 A 21"," H -11 H -21"
"195","Texas","Texas Tech","10","3"," A -27 H 31"," A 7 H 21"
"196","Texas A&M","Utah State","8","3","",""
"197","Texas Christian","Texas State","35","3","",""
"198","New Mexico State","Texas-El Paso","-26","3","",""
"199","Troy","Alabama-Birmingham","13","3"," H 26"," H 27"
"200","UCLA","Kansas State","14","3","",""
"201","Virginia Tech","Nebraska","1","3","",""
"202","Wake Forest","Elon","28","3","",""
"203","Washington","Southern California","3","3"," A 20 A 7 A 7 H -24 A 1 A 27 H 30"," H -34 A -7 A -5 A 27 H 21 H 6 H 21"
"204","Washington State","Southern Methodist","3","3","",""
"205","Western Michigan","Miami (OH)","22","3"," A 35 A -32 A 12"," H -5 H 7 A 10"
"206","Wisconsin","Wofford","30","3","",""
"207","South Carolina","Mississippi","6","4"," A 14 H 4 A 18 A 17"," H -19 A -16 H 25 H 13"
"208","Nevada","Missouri","-10","4","",""
"209","Air Force","San Diego State","12","4"," A -24 H -3 H 10 A 7 A -18"," H 3 H -43 H -3 A 31 A -14"
"210","Alabama","Arkansas","28","4"," A -19 H 14 A -28"," A 13 H 17 H 21"
"211","Oregon State","Arizona","-5","4"," A -11 H 10 H 7 A -17 H 27 A -32"," A -3 H 5 H 14 A 8 A 3 H 41"
"212","Auburn","Ball State","24","4","",""
"213","Baylor","Northwestern State","55","4","",""
"214","Bowling Green State","Boise State","-35","4"," A -21"," H 48"
"215","Boston College","Wake Forest","3","4"," A 18 H 7 H 32"," A 35 H -13 H 6"
"216","Brigham Young","Colorado State","19","4"," A -38 A -10 H -31 A -5 H 17"," A 19 H -14 A 38 A 2 H -18"
"217","Central Michigan","Akron","27","4"," A -7 A -14"," A 4 A 16"
"218","Cincinnati","Fresno State","8","4","",""
"219","Connecticut","Rhode Island","42","4","",""
"220","Duke","North Carolina Central","35","4","",""
"221","East Carolina","Central Florida","5","4"," A -4 H 36 A -19 H 5"," H 1 A -42 H 18 A 7"
"222","Kentucky","Florida","-34","4"," A 2 H -7 A -11"," A -10 A -10 H 24"
"223","Georgia","Arizona State","3","4","",""
"224","Georgia Tech","North Carolina","17","4"," A 16 A -5 H 5 A -25 A -39"," H 9 H -3 A -3 H -13 H 13"
"225","Houston","Texas Tech","1","4"," A -10 H 59"," A 7 H 45"
"226","Northern Illinois","Idaho","-3","4","",""
"227","Penn State","Iowa","-11","4"," A -25 A -21 H -17 H 11"," H 2 H -7 A 3 H 18"
"228","Iowa State","Army","21","4","",""
"229","Kansas","Southern Mississippi","7","4","",""
"230","Kansas State","Tennessee Tech","42","4","",""
"231","Kent State","Miami (OH)","10","4"," H -1 A -9 H 12 A 34"," H -21 A 21 A 22 A 2"
"232","Mississippi State","Louisiana State","-4","4"," A 25 A -12 H -10 H -28"," H 21 H 14 H -10 A 9"
"233","Florida Atlantic","Louisiana-Monroe","-2","4"," A -4 A -22 H 17 A 26 H 6"," A -27 A 4 H 6 A 21 H 3"
"234","Memphis","Marshall","-11","4"," A 18 A 20 H -19 H -10"," A 1 H -7 H -4 H 20"
"235","Michigan","Indiana","3","4"," H 24 A 2 H -25 A 25 A 21"," H 4 A 18 A 11 H 13 H -3"
"236","North Texas","Middle Tennessee State","-16","4"," A 4 H -4 A 24 H 19 A 7"," H 17 A -7 A 24 H 38 H 27"
"237","Northwestern","Minnesota","-11","4"," A 3 A -6 A 10 H -21 A -5"," A -3 H 15 H 8 A 20 H -3"
"238","Navy","Western Kentucky","16","4","",""
"239","Nebraska","Louisiana","55","4"," H 46 H 29 H 14"," H -22 A -3 H 2"
"240","New Mexico","New Mexico State","-3","4"," A 3"," A 17"
"241","North Carolina State","Pittsburgh","7","4","",""
"242","Purdue","Notre Dame","-3","4"," A -2 H -3"," A 4 H 3"
"243","Ohio State","Illinois","30","4"," A -19 A 8 H 31 A -17"," A 13 A 10 A -3 H -18"
"244","Oklahoma State","Grambling State","50","4","",""
"245","Oregon","California","39","4"," H 46 A -14 H 27 A 9 H 23 A -3"," H 32 A -19 H -27 A -6 A -2 H 8"
"246","Maryland","Rutgers","-21","4","",""
"247","San Jose State","Cal Poly","10","4","",""
"248","Florida State","South Florida","-10","4"," H -4"," H -21"
"249","Southern California","Washington State","21","4"," A -27 H 6 A 27 A -5 H -34 H 21"," A 32 H -32 A 46 H -13 H -26 H -36"
"250","Stanford","Washington","20","4"," A -26 H 8 A 10 A 5 H 19 H 9 A -34"," H 30 A 1 A 27 H 3 A 7 H -24 H 3"
"251","Syracuse","Maine","17","4","",""
"252","Temple","Buffalo","24","4"," H 2 A -39"," A -25 H 4"
"253","Tennessee","Ohio","11","4","",""
"254","Texas","Texas-El Paso","57","4"," H 31"," H -27"
"255","Texas A&M","Alabama-Birmingham","37","4","",""
"256","Clemson","Texas Christian","-4","4"," H 13"," A -16"
"257","Florida International","Toledo","-10","4","",""
"258","Arkansas State","Troy","-3","4"," A 6 H 17 A 17 A 24 H 4"," H 21 A -9 H 26 H 24 H 24"
"259","Tulane","McNeese State","10","4","",""
"260","Tulsa","Sam Houston State","53","4","",""
"261","Utah","Louisville","16","4","",""
"262","Utah State","Southern Utah","19","4","",""
"263","Rice","Vanderbilt","-19","4","",""
"264","Virginia Tech","Miami (FL)","24","4"," A -8 A 5 H -3"," H 18 H 16 A 9"
"265","Western Michigan","Hofstra","14","4","",""
"266","Wisconsin","Michigan State","8","4"," A -3 H -10 H 37 H 21 A 2"," A 8 H -2 A -3 H 6 H 10"
"267","Wyoming","Nevada-Las Vegas","3","4"," H 24 A 10 A 12 H -52 H -35"," A -17 A 28 H -20 H -38 A 41"
"268","Louisiana Tech","Hawaii","21","5"," A 18 A 23 H 38 A 2 A 1 H -10 A 2"," H 7 A 10 H 18 H 13 A 12 H -45 H -25"
"269","Alabama-Birmingham","Southern Mississippi","13","5"," A 20 A -10"," A -7 H 20"
"270","West Virginia","Colorado","11","5","",""
"271","Brigham Young","Utah State","18","5","",""
"272","Louisville","Pittsburgh","-25","5"," A 13 A 8 H 1 A 12"," H 3 A 3 H 27 H 27"
"273","Kentucky","Alabama","-18","5"," A 2 H -7"," H 14 A -28"
"274","0","0","0","0","0","0"
"275","Tennessee","Auburn","-4","5"," H 26 A 25"," A 7 H 13"
"276","Baylor","Kent State","16","5"," A 14"," H -20"
"277","Boise State","California-Davis","18","5","",""
"278","Boston College","Florida State","7","5"," A 18 H 3 H 32 H -18"," A 16 A -13 H 3 A -3"
"279","Central Florida","Memphis","18","5"," A 7 A 5 H 1 H 5"," A 20 H -19 H -11 A 41"
"280","Buffalo","Central Michigan","-7","5"," H 4 A 3 H -1"," H 27 A -11 A -14"
"281","Miami (OH)","Cincinnati","-24","5","",""
"282","Marshall","East Carolina","-4","5"," A 42 A -11 A 17 H 20 A 1 H -7 H 3"," H -13 A -19 A 15 H 16 H 5 H 5 A 7"
"283","Mississippi State","Georgia Tech","-11","5"," A -12"," A -25"
"284","Idaho","Colorado State","2","5"," H 14 A 25"," H -14 H 15"
"285","Iowa","Arkansas State","3","5","",""
"286","Kansas State","Iowa State","1","5"," H 48 H 14 H 7"," A 25 H 7 A 5"
"287","Georgia","Louisiana State","-7","5"," A -24 H 7"," H 14 H 21"
"288","Louisiana-Monroe","Florida International","13","5"," H 6 A 21 A -27 H 3 A 4"," A 17 H -9 H 7 A -17 H 3"
"289","Maryland","Clemson","3","5"," H -1 A 10 H -11 A 7 A 3"," H 23 H 35 H 13 A -20 H 16"
"290","Miami (FL)","Oklahoma","1","5","",""
"291","Michigan State","Michigan","6","5"," A 3 A 8 A -10 H -2 H 35 A -3"," H 4 A 21 A 25 A 2 H 24 H -2"
"292","Vanderbilt","Mississippi","-16","5"," A 14 A 4"," H 2 A 6"
"293","Navy","Air Force","3","5","",""
"294","Nevada","Nevada-Las Vegas","35","5"," A 15 H 10"," H 19 H 1"
"295","Northern Illinois","Western Michigan","35","5"," A 1 A -5 H 44"," A -32 H 22 A -21"
"296","Purdue","Northwestern","-6","5"," A 15 H 10 H -3"," H -11 A -5 A 10"
"297","Notre Dame","Washington","7","5"," H -7"," H 3"
"298","Bowling Green State","Ohio","-7","5"," A -1 A -14 A -1 A -21 H 16"," H -9 A -3 A -3 H 21 A -12"
"299","Indiana","Ohio State","-19","5"," H 13 A 18 H -3 A 11"," H 30 H 3 H 18 A -17"
"300","Oregon","Washington State","46","5"," H 39 A -14 H 27 A 9 H 23 A -3"," A 32 H -36 A 21 H -26 H -13 A 41"
"301","Arizona State","Oregon State","-11","5"," A -13 H 7 A 19 H -2 H -5 A 10"," A -32 H 27 H 10 A -17 A 6 H 7"
"302","Illinois","Penn State","-18","5"," A 30 A 13 H 25 A -3 H -5"," H -17 H 11 A -25 H 20 A -21"
"303","San Diego State","New Mexico State","17","5"," A 14 H 3"," H -15 A -3"
"304","South Carolina","South Carolina State","24","5","",""
"305","Syracuse","South Florida","-14","5"," H -21 H -21 A 27 A 1 H 18"," H 11 H -17 A 27 H 12 A 31"
"306","California","Southern California","-27","5"," A 39 A -19 H 32 A -2 H -17 A -6"," A 27 H 21 H 21 A -5 H 6 H -34"
"307","Stanford","UCLA","8","5"," A -26 H 20 A 10 A 5 H 19 H 9 H -6"," A -36 H 1 A 7 A 14 H 10 H -14 H -19"
"308","Eastern Michigan","Temple","-12","5"," H -13 H -22 H -2 A 26"," H 14 H 34 H 5 A -16"
"309","Texas Christian","Southern Methodist","25","5","",""
"310","Texas Tech","New Mexico","20","5"," H -22"," A 35"
"311","Texas-El Paso","Houston","17","5"," A 15 H 4 A 7 A 4 A 1"," H 41 A -1 A -28 H 23 H 59"
"312","Ball State","Toledo","-7","5"," A 5 A -2 A 6 H -32"," H -16 H 26 H 1 A 28"
"313","Army","Tulane","-1","5","",""
"314","Rice","Tulsa","-17","5"," A 36 A 3 H 8 H 1"," H -27 H -14 A -24 A 4"
"315","North Carolina","Virginia","-13","5"," A 17 H 13 H 9 A -18"," H -25 H -11 A 35 H -4"
"316","Duke","Virginia Tech","-8","5"," A -21 H 4 A 13 H -39 A 18"," H 28 A -27 H -3 A 5 H 24"
"317","Wake Forest","North Carolina State","6","5"," A 3 H 10 A 35 H -13"," A 32 H 7 H -20 A 3"
"318","Minnesota","Wisconsin","-3","5"," A -11 H 15 A 31 H 8"," A 2 H 37 A 18 H 8"
"319","Florida Atlantic","Wyoming","-2","5","",""
"320","Troy","Middle Tennessee State","24","6"," A -3 A -9 H 24 A -20 H 26"," H 24 H 27 A -16 H 38 A -7"
"321","Missouri","Nebraska","-15","6"," H -8 A -26 H 10"," A -10 H 14 H -2"
"322","Nevada","Louisiana Tech","23","6"," A -3 H 25 H 10 H 38 A -43"," A 2 A 1 H 21 A 2 H 38"
"323","Mississippi","Alabama","-19","6"," A 6 H 13 H 25 H 2"," H 14 H 28 H 2 H 9"
"324","Washington State","Arizona State","-13","6"," H -26 A 21 A 46 A 32 H -36 H -32"," A 19 H -5 A 23 H -2 A 10 H -11"
"325","Arkansas","Auburn","21","6"," H -11 A 13 H 21"," A 7 H 13 H 25"
"326","Army","Vanderbilt","3","6","",""
"327","Kent State","Bowling Green State","-1","6"," H 10 A -9 A 8"," A -21 H -7 H 16"
"328","Nevada-Las Vegas","Brigham Young","-38","6"," A 3 A -17 A 41 H 19 A 28"," A -52 A -5 H -31 H 19 H 17"
"329","Buffalo","Gardner-Webb","37","6","",""
"330","Central Michigan","Eastern Michigan","48","6"," A -11 H 28 A -32"," H -21 A 26 H -2"
"331","North Carolina State","Duke","-21","6"," H 7 A 28"," H 4 H -8"
"332","Louisiana State","Florida","-10","6"," H 14 A -4"," H 24 A -10"
"333","Western Kentucky","Florida International","-17","6"," H -8 A 38 A 19 H -20 A 3"," H 3 A 27 H 7 H -9 A 13"
"334","Hawaii","Fresno State","-25","6"," A 21 A 12 H -45 A 10 H 13 H 18 A -7"," H 2 A -10 H -17 A 38 H 4 A -31 H 20"
"335","Florida State","Georgia Tech","-5","6"," H -4 H 10 A -3 A 16 A -13"," A 16 H 20 H 17 H 3 H 3"
"336","Mississippi State","Houston","-7","6","",""
"337","San Jose State","Idaho","-4","6"," A 20 A 38 H -55 H -7 H 3"," H -10 A 38 A 25 H 12 A -15"
"338","Iowa","Michigan","2","6"," A -11 A -10 A -2 H 18"," H -25 A 21 A 6 H 3"
"339","Kansas","Iowa State","5","6"," A 4 A 7 H -14"," H 7 A 1 A -2"
"340","Louisiana","North Texas","4","6"," A -8 H -22 A 3 A 17 H 4"," H 19 H -4 A 7 H -16 H -27"
"341","Louisville","Southern Mississippi","2","6","",""
"342","Tulane","Marshall","-21","6"," A 37 A 49"," H -7 A 1"
"343","Memphis","Texas-El Paso","15","6"," H -10 A 41"," H -5 H 17"
"344","Miami (FL)","Florida A&M","32","6","",""
"345","Illinois","Michigan State","-10","6"," A 10 H 25 A -3 H -5"," A -3 H 6 A 8 H 10"
"346","Minnesota","Purdue","15","6"," A -11 H -3 A 31 H 8 H -3"," H -6 A 37 H 8 H -3 H 10"
"347","Rice","Navy","-49","6"," A 3"," A -3"
"348","New Mexico State","Utah State","3","6"," A 38 H -31 A 18 H -43 A 3"," H 2 A 4 A 13 H -3 H 15"
"349","North Carolina","Georgia Southern","30","6","",""
"350","Northwestern","Miami (OH)","10","6","",""
"351","Akron","Ohio","-12","6"," A 4 A 17 H 8 A 16"," A -3 H 7 H -9 A -7"
"352","Ohio State","Wisconsin","18","6"," A -19 A 8 H 31 H 3"," A -3 H 37 A -3 H -10"
"353","Oklahoma","Baylor","26","6"," A 7"," H -10"
"354","Texas A&M","Oklahoma State","-5","6"," A -22 H 25 A 1 H 35"," H 7 A -26 H 3 A -27"
"355","UCLA","Oregon","-14","6"," A 8 H -19 A 14 H 1 A -36 H 10"," A 9 H 39 A -3 A -24 H 46 H 23"
"356","Oregon State","Stanford","10","6"," H -5 A -11 A 6 H 7 A -17 H 27 A -32"," A 5 H 19 A -34 H 8 H -6 H 20 A -26"
"357","Penn State","Eastern Illinois","49","6","",""
"358","Pittsburgh","Connecticut","3","6"," A -25 A -7 H 27 H 5 A 3"," H 13 H -4 H 25 A -3 A 4"
"359","Rutgers","Texas Southern","42","6","",""
"360","South Carolina","Kentucky","2","6"," A 4 A 14 H 4 H -10"," A -7 H -18 A -11 H -34"
"361","Southern Methodist","East Carolina","7","6"," A -2 A -14 H 3 A 3"," H 16 A -27 H 36 A -4"
"362","Temple","Ball State","5","6"," A -12 H 14 A -16"," A -2 A 7 H -7"
"363","Tennessee","Georgia","26","6"," H -4 H 18 H 15"," H 7 H 4 A -24"
"364","Texas","Colorado","24","6"," A -31 A -34 A -27 H 31"," H 24 H -19 A 3 H 4"
"365","Air Force","Texas Christian","-3","6"," H 12 H 10 A 7 A -18 H 28"," A -43 A -35 H 27 H 38 H 41"
"366","Texas Tech","Kansas State","52","6"," H -22 H 21"," H 48 H 7"
"367","Colorado State","Utah","-7","6"," A 38 H -14 H -18 A 19 A 2"," A 27 H 31 H 7 A -20 H 31"
"368","Virginia","Indiana","40","6","",""
"369","Virginia Tech","Boston College","34","6"," H -3 H 28"," H -18 H 32"
"370","Wake Forest","Maryland","10","6"," H 6 A 35 H -13"," A 7 H 3 A 3"
"371","Washington","Arizona","3","6"," A 20 A 7 H -24 A 1 A 27 H 30"," H 5 A -3 H -3 H 14 A -5 H 41"
"372","Syracuse","West Virginia","-21","6"," H -14 H -21 A 27 A 1"," A 11 A 3 H 3 H 8"
"373","Toledo","Western Michigan","-32","6"," H 1 A 7 A 28 H 26"," A 35 H 22 H -11 A -21"
"374","Wyoming","New Mexico","24","6"," H 3 A 10 A 12 H -52 A -3"," H -17 H -24 A 31 H -5 A 3"
"375","Louisiana-Monroe","Arkansas State","6","7"," A -2 H 13 A 21 A -27 A 4"," A 17 H 17 H -3 H 4 H -3"
"376","Tulsa","Boise State","-7","7","",""
"377","South Florida","Cincinnati","-17","7"," A -14 H 11 A 31 H 12"," A -21 H 3 A -32 H 31"
"378","Rutgers","Pittsburgh","-7","7"," A -4 H 31 A 18 A -20"," H 3 H 27 H 27 A -25"
"379","Air Force","Wyoming","10","7"," A -24 H 12 H -3 A 7 H 28"," H 24 A -3 H -35 A 12 H 3"
"380","Alabama","South Carolina","14","7"," H 28 A -18 A -19 H 2"," A 17 H 2 H 6 A 18"
"381","Arizona","Stanford","5","7"," A -5 A 3 H 14 H 41 A 8 H -3 A -3"," A 10 H 20 H 8 A -26 H -6 H 9 H 19"
"382","Arizona State","Washington","7","7"," H -11 A -13 A 19 H -5 A 23 A 10"," A 27 H 30 A 20 H 3 H -24 A 1"
"383","Boston College","North Carolina State","32","7"," A 18 H 3 H 7 A 34"," H -20 A 6 A 3 A 28"
"384","Ball State","Bowling Green State","-14","7"," H -3 H -32"," H -7 H -14"
