"","V1","V2","V3","V4","V5","V6"
"68","Maryland","Florida State","-32","3"," A 33 H 24 A 13 A 24 H 15 H -2 A 25"," H 39 A -42 H 17 H 13 A -31 A -31 H 24"
"69","Georgia Tech","Western Carolina","19","3","",""
"70","Hawaii","Oregon","20","3"," A -14 A 11"," H 16 H -18"
"71","Illinois","Missouri","42","3","",""
"72","Indiana","Miami (OH)","21","3"," H 25 A 6"," A 0 A 35"
"73","Iowa","Iowa State","28","3","",""
"74","Kansas","Michigan State","7","3","",""
"75","Louisiana State","Mississippi State","20","3"," A 4 H -1 H 4 H -18 A -24"," H -24 A -5 A -40 H -4 H 44"
"76","Louisiana Tech","Houston","25","3"," A 41"," A 39"
"77","Louisiana-Lafayette","Northern Illinois","20","3"," A -10 H 26"," H 10 A -22"
"78","Tulsa","Memphis","-24","3"," A 18 A 15"," A 17 H 23"
"79","Arizona State","Miami (FL)","-37","3"," A 21"," H -18"
"80","Notre Dame","Michigan","-2","3"," A -1 H 18 A 19"," H 20 A -22 H 8"
"81","Minnesota","Pacific","26","3","",""
"82","Mississippi","Southern Illinois","56","3","",""
"83","Nevada","Arkansas State","18","3"," A -4 H 12 H 21"," H -22 H -14 A 7"
"84","Clemson","North Carolina State","-17","3"," H 13 A 6 A 17 H 16 A -11 H 10"," A -2 H 1 H -31 H 31 A 14 H 8"
"85","Oregon State","Wyoming","13","3"," A 10"," A 14"
"86","Penn State","Southern California","24","3","",""
"87","Pittsburgh","Ohio","14","3","",""
"88","Purdue","Toledo","34","3"," H 28"," A 0"
"89","Rutgers","West Virginia","5","3"," H -21 H 0 H 17 A 7"," H -32 H 1 A -38 A 28"
"90","San Diego State","California","2","3"," H 15"," H -14"
"91","South Carolina","Arkansas","14","3"," H -5 A -3 H -9"," A 10 H 36 A 17"
"92","Stanford","Northwestern","0","3"," A 19"," H -27"
"93","Cincinnati","Syracuse","-15","3"," A 5 A 14"," H 1 A -3"
"94","Georgia","Tennessee","-18","3"," A -3 A 1 A -4 A 38"," A -9 H -4 H 52 H -31"
"95","Texas","Louisville","14","3"," A -2 H -24"," H 4 H -16"
"96","Texas A&amp;M","Oklahoma","22","3"," H 6 A -24"," H 6 A 7"
"97","New Mexico","Texas Christian","-15","3"," A 3"," A -21"
"98","Texas-El Paso","Eastern Illinois","2","3","",""
"99","Rice","Tulane","-2","3"," A 2 A 12"," H -2 H -2"
"100","UCLA","Southern Methodist","7","3","",""
"101","Utah","Idaho State","66","3","",""
"102","Navy","Virginia","-37","3"," H -33"," A 3"
"103","Southern Mississippi","Virginia Tech","-10","3"," A 21"," A -7"
"104","Wake Forest","Appalachian State","2","3","",""
"105","Washington","Ohio State","9","3","",""
"106","Washington State","Fresno State","21","3"," A 18"," H 10"
"107","Wisconsin","Eastern Michigan","56","3","",""
"108","Duke","Army","36","4"," A -25"," A 6"
"109","Arkansas","Alabama","-7","4"," H 36 A 17 H 24 A 17 A 10"," H 10 A -4 H 11 H 7 A -4"
"110","Arkansas State","Southern Illinois","27","4","",""
"111","Auburn","Louisiana State","4","4"," A -5 H 27 A -24 A -3"," A 13 H 4 H 20 A 24"
"112","Baylor","Oklahoma State","4","4","",""
"113","Boise State","Nevada","10","4","",""
"114","Bowling Green State","Navy","38","4","",""
"115","Eastern Michigan","Central Michigan","-1","4"," A 14 H -4 A -14 A 19 A -21 H 24 A -11"," H 12 H 2 H 45 H 7 A 3 A -47 A -12"
"116","Cincinnati","Miami (OH)","0","4"," A 25 H -38"," A 21 A 11"
"117","Colorado","Wisconsin","38","4"," A -1"," A -12"
"118","Brigham Young","Colorado State","-7","4"," A -24 H 2 H 28 A -6 H 7"," A -13 A -7 H 25 H 38 H 2"
"119","Temple","East Carolina","-17","4"," A 28 H -7"," H -7 H -3"
"120","Tennessee","Florida","-31","4"," A -18 A -9 H 52"," H 38 H 31 H 66"
"121","Wake Forest","Florida State","-42","4"," A 24 H -36 A 31 H -25 A 16 H -50"," A -32 H 24 A -31 H 39 H 17 H 13"
"122","Fresno State","Oregon State","10","4"," A 21 H 14"," H 18 H 13"
"123","Georgia","Louisiana-Monroe","64","4"," A -4 H 0"," A -7 A 32"
"124","California","Hawaii","-14","4"," A 2 A 16"," A 15 H 20"
"125","Nevada-Las Vegas","Idaho","-10","4","",""
"126","Illinois","Northern Illinois","24","4","",""
"127","Kentucky","Indiana","-30","4","",""
"128","Kansas State","Rice","9","4"," H 18"," A -10"
"129","Kent State","Akron","16","4"," A 45 A 14 H -14 A 14 A 34 H -6 A 10"," H -47 A 13 A 24 A 34 H -23 H -45 A 36"
"130","Arizona State","Louisville","-3","4","",""
"131","West Virginia","Maryland","-11","4","",""
"132","Minnesota","San Diego State","23","4","",""
"133","Vanderbilt","Mississippi","-6","4"," A 10 A 36 A -13 H -17"," A 11 A 24 A 3 H -24"
"134","Houston","Missouri","-16","4"," H -22"," H -17"
"135","Nebraska","UCLA","28","4","",""
"136","Texas-El Paso","New Mexico State","-1","4","",""
"137","North Carolina","Tulane","49","4"," H 10 H 24"," H -2 A 28"
"138","Air Force","Northwestern","-4","4"," A 12"," H -27"
"139","Michigan State","Notre Dame","-1","4"," A 20 A -18 H 12"," H -2 A -27 H 18"
"140","Ohio State","Pittsburgh","24","4","",""
"141","Oklahoma","Texas Tech","6","4"," A 22 A 7"," A 6 H 24"
"142","Pacific","Texas State","20","4","",""
"143","Penn State","Iowa","40","4"," A -7 A -6 A -4 H 28"," H -15 H -7 A 40 H 36"
"144","Purdue","Ball State","28","4"," H 34"," H 0"
"145","South Carolina","Louisiana Tech","25","4","",""
"146","Southern Methodist","New Mexico","3","4"," A 28"," A 6"
"147","Southern Mississippi","Memphis","17","4"," A -15 H 18"," H 13 A -24"
"148","Stanford","San Jose State","31","4"," H 18"," A 14"
"149","Syracuse","Rutgers","1","4"," A -15 H 8 A -7 H -21 A 31"," H 5 A 7 H 17 H -21 H 0"
"150","Texas Christian","Kansas","10","4"," A -21"," A -22"
"151","Toledo","Liberty","10","4","",""
"152","Louisiana-Lafayette","Troy","-19","4","",""
"153","Oregon","Utah","-18","4"," A 20"," H 11"
"154","Ohio","Utah State","-5","4","",""
"155","Virginia","Clemson","3","4"," A 24 A -36 A -17 H 24 A 3 H 25"," A 17 H 16 H 10 A -11 A 6 H 13"
"156","Boston College","Virginia Tech","-5","4"," A -12 H 17 A 0 H 31 A 1"," H 38 H 28 H 7 A 8 H 28"
"157","Iowa State","Western Michigan","-4","4","",""
"158","Wyoming","Tulsa","10","4"," H 23"," H -7"
"159","Virginia Tech","West Virginia","28","5"," A -5 H 28 H 38 A 21 H 7"," H 1 A -38 A -6 H -32 A 5"
"160","Texas-El Paso","Air Force","-40","5"," A 23 A 38 H -6 A 45 A 0"," A -17 H -13 H -24 H 7 H 35"
"161","Alabama","Tulane","10","5"," H 8 H 11 A -4"," H -15 H -38 A 44"
"162","Stanford","Arizona","-24","5"," H -7 A -6 A 1 H -34"," A 17 H 20 H 10 A 1"
"163","Auburn","East Tennessee State","38","5","",""
"164","Ball State","Ohio","7","5"," H 3 H 0 H 3 A 23 H -21 A 3"," H -12 H -25 A 12 A 32 H -11 H -21"
"165","Pittsburgh","Boston College","-12","5"," A 4 A 24 H -6 A 38 H 26"," A -21 H 31 A 1 H -5 H 17"
"166","Eastern Michigan","Bowling Green State","-17","5"," H -4 A -14 A -21 H 24 A -11"," H 11 A -6 H 23 A -45 H 32"
"167","Brigham Young","New Mexico","2","5"," A -1 H -7 A -2 H 7"," A -17 H -7 A -17 H -7"
"168","California","Arizona State","4","5"," H 19 A 16 H -3 A 12"," H -36 A 24 H -7 A 21"
"169","Central Michigan","Kent State","45","5"," A -1 H 7 A -47 H 2 A -12 H 18"," H -14 A 14 H 16 A 10 H 24 A 34"
"170","Michigan","Colorado","-1","5"," H -12"," H 38"
"171","Colorado State","San Diego State","2","5"," A -13 A -7 A -7 H -14 H 11"," H -1 A 7 A -7 H -16 A 17"
"172","Georgia Tech","Duke","-15","5"," A 8 H -17 A 15 H -31 A 10 H -7"," A 1 H 3 H 33 A 39 H 6 A -25"
"173","Florida State","North Carolina","13","5"," H 24 A -32 A -42 H 17 A -31 A -31"," A 24 H 24 A -50 H -11 H 7 H 14"
"174","Hawaii","Fresno State","-15","5"," H -1 A 6 H -17 H -3"," H -2 H 0 H -17 H 14"
"175","Georgia","Mississippi","3","5"," A 1 H -13 A 38 H 0"," A 11 A -6 H -24 H -5"
"176","Kansas","Alabama-Birmingham","72","5","",""
"177","Kansas State","Minnesota","35","5","",""
"178","Maryland","Wake Forest","24","5"," A 33 H -32 A 13 A 24 H -2 A 25"," H -25 H -42 A 16 H -50 A 31 H -36"
"179","Memphis","Arkansas","1","5"," H -11 A -1 A 11"," A 10 H 24 A 17"
"180","Michigan State","Miami (OH)","35","5"," H 6"," A 21"
"181","Mississippi State","Tennessee","3","5"," A -11 A -5 A -40 H 10 H -4"," H 11 A -9 H 52 H 17 H -4"
"182","Nebraska","Pacific","49","5","",""
"183","Nevada","Louisiana-Monroe","12","5","",""
"184","Utah State","Nevada-Las Vegas","-2","5"," A -4 H -2 A 28"," H 4 A 1 H 5"
"185","New Mexico State","Arkansas State","7","5"," A 21 A 21 H -7"," H -22 A 18 H -14"
"186","North Carolina State","Western Carolina","25","5","",""
"187","Northern Illinois","Eastern Illinois","32","5","",""
"188","Notre Dame","Purdue","18","5"," H -2 A -1"," H -22 A 12"
"189","Ohio State","Houston","52","5","",""
"190","Oklahoma State","Tulsa","7","5"," H -9"," A -3"
"191","Oregon","Iowa","22","5","",""
"192","Penn State","Rutgers","28","5"," A -27"," H 17"
"193","Iowa State","Rice","-10","5"," A 18"," A 9"
"194","San Jose State","Louisiana-Lafayette","3","5"," A 13 A -21"," H 1 A -10"
"195","Kentucky","South Carolina","-14","5"," A 66 A 4 H -4 H -40 H -18"," A 31 A -1 H -3 H -5 A -3"
"196","Southern California","Baylor","10","5","",""
"197","East Carolina","Syracuse","-3","5"," A -17 H -7 H 14"," A -7 H 8 A -15"
"198","Army","Temple","-3","5"," A 2 H -27"," A 17 A 17"
"199","Texas Christian","Texas","-16","5"," A -21 H 2 A -21 A 17"," H 35 A 2 H 22 H -24"
"200","Texas A&amp;M","Southern Mississippi","24","5","",""
"201","Texas Tech","Southern Methodist","28","5"," H 6 A 6 A 3 H 31 H 24 H 34"," H 3 A 0 A 7 A 34 A 22 H -6"
"202","Utah","Wyoming","34","5"," A -16 A -14 H 45 A 2 A 7"," H 17 A 11 H 23 H 10 H -17"
"203","Miami (FL)","Washington","-18","5"," A -37"," H 21"
"204","UCLA","Washington State","-21","5"," H 2 A 19 H -9 A 10 A -36"," A 1 A -3 A 18 H -3 A -7"
"205","Western Michigan","Akron","13","5"," A -3 H 14 A 7 A 3 H 19 A 3"," A 36 A 16 H -47 A 10 A 24 H -23"
"206","Wisconsin","Indiana","49","5"," A 19 A -32 H -3 A 21 H 31"," A 6 H -13 H 11 H -15 H 25"
"207","Auburn","Kentucky","27","6"," H 32 H 4 A -24 A -3 A 0"," H -7 A 4 H -40 A 66 H -4"
"208","Brigham Young","Utah State","28","6"," H -7"," A 25"
"209","San Diego State","Air Force","-1","6"," H 42 A 2 H -16 A 17 A 7"," H 22 H -13 H 7 A -17 H -24"
"210","Alabama","Georgia","1","6"," H 10 A -4 H 11 H 7"," H -13 H -18 H 3 H 0"
"211","Arizona","Oregon State","20","6"," A -24 A -3 H 10 A 17"," H -6 H 18 A -9 H -8"
"212","Arkansas","Vanderbilt","36","6"," A 14 H -7 H 24 H 3"," H -3 A 10 H -6 H 1"
"213","Ball State","Central Michigan","3","6"," H 7 H 0 H 3 H -21 A 3 H 10"," A -12 H 18 H 7 A -1 H 2 A -47"
"214","Texas Christian","Baylor","-24","6"," A -21 H 2 A -21 A 17"," H 39 A -5 H 34 A 20"
"215","Cincinnati","Bowling Green State","-38","6"," H 0"," H 11"
"216","California","San Jose State","55","6"," A 12"," A 14"
"217","Clemson","Maryland","13","6"," H -17 A 3 A 6 A 17 H 16 A -11 H 10"," H -2 A 25 A 33 H -32 H 24 A 24 H 15"
"218","Texas","Colorado","-3","6"," H 7"," H 38"
"219","New Mexico","Colorado State","-7","6"," A 2 H -7 H 2 A 10"," A -7 H 2 H -14 H 11"
"220","Navy","Duke","-33","6"," H -37"," H 3"
"221","East Carolina","Southern Mississippi","21","6"," H -7 A -7"," H -10 H 18"
"222","Mississippi","Florida","-24","6"," H -5 A -6 A 3 H 13"," H -3 A -17 H 38 H 24"
"223","Indiana","Minnesota","11","6"," A 49 H -13 H -6"," A -3 H -6 H -53"
"224","Louisiana Tech","Louisiana-Lafayette","-10","6"," A 4 H -4 A 10 H -21"," H 1 A -2 H 20 A 3"
"225","Louisiana-Monroe","Weber State","25","6","",""
"226","Louisville","Pittsburgh","4","6"," A 14 H -21"," H -2 H -12"
"227","Rutgers","Miami (FL)","-21","6"," H 5 A 1 H 17 A 7"," A -32 A -21 A -24 H 21"
"228","Eastern Michigan","Miami (OH)","-4","6"," H -1 H -17 A 19 A -21 H 24 A -11"," A 2 A 11 H -3 H 3 H 36 A -21"
"229","Iowa","Michigan","-15","6"," A 40 A 40 H 5 H 0"," H -7 A -5 H 20 A -22"
"230","Michigan State","Wisconsin","19","6"," A 20 H -16 H 6 A -18 H 12"," A -12 A 21 H 49 A -32 A 0"
"231","Mississippi State","Arkansas State","46","6"," A -11"," A 9"
"232","Nebraska","Wyoming","10","6","",""
"233","Northern Illinois","Nevada","-4","6"," H 21 A 9 A -22"," H 21 H 12 H 18"
"234","New Mexico State","Nevada-Las Vegas","-4","6"," A 21 A -3"," H 5 H 13"
"235","Southern Methodist","North Carolina","-4","6","",""
"236","North Carolina State","Georgia Tech","8","6"," A -17 H 25 H 31 A 14 A -2 H 1 H -31"," A 10 H 19 H -7 A 7 A 15 H -15 H -31"
"237","Notre Dame","Stanford","19","6"," A -27"," H 0"
"238","Northwestern","Ohio State","-2","6"," H -32 A -13 H -21 H -18"," H 21 A -15 H -14 A -16"
"239","Oklahoma","Iowa State","28","6"," A -3 H -17 H 17 A -19"," H -18 A 18 H -14 H 0"
"240","Oklahoma State","North Texas","2","6","",""
"241","Southern California","Oregon","-15","6"," H 7 A -7 H 61 A -13 H 17"," H 11 A -34 H 16 A 14 H 1"
"242","Temple","Penn State","-27","6"," A 17"," H 28"
"243","Illinois","Purdue","-6","6"," A -14 H 40 H -5 A -4"," A 34 A 0 H -22 H 12"
"244","Louisiana State","South Carolina","-1","6"," H 20 A 24 H 4"," H -5 A 31 A -14"
"245","Syracuse","Virginia Tech","8","6"," H 1 A -3 H 24 A -7 H -21 A 31"," H 7 A -7 H 38 H 28 A 21 A -5"
"246","Tennessee","Washington State","1","6"," A 2"," A -21"
"247","Texas A&amp;M","Texas Tech","6","6"," H 22 A -31 H 20 H 7 H 0 A -24"," A 6 H 34 H 31 A 3 H 28 H 24"
"248","Texas-El Paso","Hawaii","6","6"," A 23 H -6 A 45 A 0"," H -3 H -1 A 11 H -15"
"249","Ohio","Toledo","-25","6"," A 7 A 32 A 24 H -12 A 12"," A 0 H -15 H 34 A 18 H 3"
"250","Virginia","William &amp; Mary","34","6","",""
"251","Wake Forest","Army","6","6"," H -25"," A 36"
"252","Washington","UCLA","27","6"," H 21 H 14 A 18 H 12"," A -36 H -9 H 1 A 19"
"253","Missouri","West Virginia","-24","6"," H -35"," A 31"
"254","Western Michigan","Kent State","14","6"," A -3 H 13 A 7 H 19 H 12 A 3"," A 10 H 16 A 45 H -14 H 24 A 34"
"255","Kansas","Kansas State","-8","7"," A -18 H -3 H 10 A 28 H -25"," H 18 A -17 H 17 H -11 A 14"
"256","Air Force","Navy","22","7"," A -1 A 12"," A 42 A 37"
"257","Alabama","Southern Mississippi","8","7"," H 10"," A -15"
"258","Arizona State","Stanford","1","7"," H 6 A 21 A 24 H -36"," A -6 H 18 H -34 A 1"
"259","Mississippi State","Auburn","-24","7"," A 20 A -40 H 10"," H 4 H 27 H 17"
"260","Ball State","Toledo","0","7"," A 28 H 7 H 3 H 3 A 23 H 10"," A 34 A -25 A 18 H 3 H -15 A -23"
"261","Baylor","Southern Methodist","34","7"," A 20 A 31 H 39 A -5"," A 0 A 28 H -6 A 7"
"262","Boston College","Notre Dame","19","7"," A 8"," H -2"
"263","Bowling Green State","Ohio","32","7"," A -17 A -15 H 23 H 11 A -6"," H -11 H -25 A 7 H -21 A 24"
"264","Fresno State","Brigham Young","-2","7"," A -15 A 35 H -17 H 0 H -2"," A -1 A -24 H 2 A -6 H -7"
"265","California","UCLA","19","7"," H 4 H -3 A 7 A 12"," A -36 H -21 A 10 A 27"
"266","Central Michigan","Western Michigan","7","7"," A -1 H 45 A 3 A -47 H 2 A -12 H 18"," H 19 H 14 A 3 H 13 A -3 H 12 A 3"
"267","Missouri","Colorado","-15","7"," A -9 H -35 A 17 H -3 H -17"," H 14 A 17 H 38 H 14 A -25"
"268","Arizona","Colorado State","-5","7","",""
"269","South Carolina","East Carolina","-14","7","",""
"270","Kent State","Eastern Michigan","-14","7"," H 16 A 45 A 14 H 24 H -6 A 10"," H 24 H -1 A 19 A -11 H -17 H -4"
"271","Florida","Louisiana State","24","7"," H 66 A -24 H -3 H 38 H 31"," H 4 A 13 A 4 H -2 H -1"
"272","Georgia","Clemson","26","7","",""
"273","Ohio State","Illinois","-14","7"," A -2 H 34 A 49"," A -21 H -6 H -4"
"274","Iowa","Indiana","-7","7"," A 40 H 5 H 36"," H -6 A 6 H -13"
"275","Louisiana-Lafayette","Arkansas State","26","7"," H 20"," H -22"
"276","Louisville","North Carolina State","21","7","",""
"277","Memphis","Tulane","13","7"," H -11 A 17 A -1"," A 44 H -15 H -38"
"278","Miami (FL)","Florida State","14","7","",""
"279","Miami (OH)","Akron","36","7"," H -3 A -4 A 2 A 11 H 3"," A 13 A 24 H -47 H -45 A 10"
"280","Michigan","Michigan State","20","7"," A -2 A -15 H -12 A -22"," H -1 A 5 H 19 H 12"
"281","Nebraska","Oklahoma State","29","7"," A -35 H 17 H 28 A -16"," H -9 A 14 A 10 A 0"
"282","Nevada","Pacific","12","7"," H 18 A -4 H 21 H 28"," A -14 H 9 A -7 H 22"
"283","Nevada-Las Vegas","Louisiana Tech","4","7"," A -2 H 13 A 1"," H -4 H -21 H -10"
"284","Hawaii","New Mexico","-17","7"," H -1 H -15 A 11 A 15 H -3"," A 2 A -17 H 2 H -7 A 10"
"285","North Carolina","Georgia Tech","7","7"," A 13 H 24 A 24 H 14 H -11 A -50"," H -31 A 15 H -17 A 8 A 10 H -7"
"286","Northern Illinois","New Mexico State","21","7"," H -4 A 9 A -22"," A 21 H -7 H 7"
"287","Purdue","Minnesota","12","7"," A -6 H 0 H -22"," H -4 A -3 A 16"
"288","Rice","Texas Tech","3","7"," H 2 A 7 H 7 H -5"," H 24 A 6 H 28 H 31"
"289","Rutgers","Army","2","7"," H 0 H 17"," H -27 H -3"
"290","Oregon State","Southern California","-8","7"," A 20 A -9 H -6 A 14 H 18"," H 17 A 12 A -7 H 7 A -13"
"291","Syracuse","Pittsburgh","24","7"," H 8 A -7 H -21 A 31"," A 38 H 26 A 5 H -12"
"292","Tennessee","Arkansas","17","7"," A 3 H -4 A -9 H 11"," A 10 H -7 A 14 A 1"
"293","Texas","Oklahoma","7","7"," H -3 A 24 H -24"," A 38 H 6 A 22"
"294","Houston","Texas A&amp;M","-31","7"," A -6 A 39 A 35 A 34"," H 0 H 20 A -24 H 6"
"295","Tulsa","Texas-El Paso","-7","7"," A 10"," A 23"
"296","San Diego State","Utah","-16","7"," A 2 H -1 A -7 A 17 H 15"," A -14 A 7 A 2 H 34 H 11"
"297","Cincinnati","Vanderbilt","-10","7","",""
"298","Wake Forest","Virginia","-36","7"," H -42 A 24 H -25 A 16 H -50"," A 24 H 25 A 3 H 3 H 24"
"299","Virginia Tech","Temple","28","7"," A -5 H 28 A 8 A -7 H 38 H 7"," A 17 H -38 H -7 H -17 A 26 A 17"
"300","Washington","San Jose State","14","7"," A 18 H 12"," A 31 A 55"
"301","Washington State","Oregon","14","7"," H -3 A -7 A -3 H -13"," H 1 H 24 H 16 A -15"
"302","Northwestern","Wisconsin","-32","7"," H -2 A -6 A -13 H -18"," A 21 H -3 H 49 A 19"
"303","Wyoming","Louisiana-Monroe","14","7","",""
"304","Tennessee","Alabama","-4","8"," A -18 A 3 H 17"," H 1 A -4 A -7"
"305","Washington State","Arizona","-3","8"," A -21 H 14 A -3 H -13 A 18"," H 10 A 1 H 7 A 17 H 20"
"306","Arkansas","Mississippi","24","8"," H -7 A 1 H 36 A 17"," A 11 H -1 A -6 H -5"
"307","Army","Louisville","1","8"," H -27"," H -21"
"308","Florida","Auburn","-3","8"," H 66 A -24 H 24 H 38"," H 27 A -5 H 4 A 0"
"309","Ball State","Western Michigan","3","8"," H 7 H 3 H 0 H -21 A 3 H 10"," H 12 A 7 A 3 H 19 A -3 H 13"
"310","Boston College","Temple","17","8"," H -5 A -12 A 0 A -27 H 31 A 1"," A 28 A 26 A 17 A -3 H -7 H -38"
"311","Toledo","Bowling Green State","-15","8"," A -25 A 0 A -23 H 34"," H 32 H 23 A -45 A -6"
"312","Notre Dame","Brigham Young","-7","8"," H 12"," A -24"
"313","Louisiana-Monroe","Central Florida","-17","8","",""
"314","Akron","Central Michigan","-47","8"," A 16 A 13 A 36 H -23 A 24 A 10"," H 45 H 7 H 2 H 18 A -1 A 3"
"315","Colorado","Oklahoma","38","8"," A -3 A -15 H 14 H 14 A -25"," A 7 H 17 H -17 A -19 A -3"
"316","Colorado State","Texas-El Paso","38","8"," A -13 A -7 H -14 H 11"," H -40 H -6 A 45 A 23"
"317","Duke","Clemson","6","8"," H 33 A -15 A -25 A 39 H 3 A 1"," H 13 H 10 H 16 A 17 A 3 H -17"
"318","Fresno State","Wyoming","14","8"," H 10 A 35 H -17 H 0 H -2"," A 13 H -17 H 10 H 23 A 11"
"319","Southern Methodist","Houston","-6","8"," A 28 A 34 A 22 A 0"," A 34 A 39 A 35 H -31"
"320","Illinois","Iowa","40","8"," H -6 H -5 A -21 H -4"," H 0 H -15 H 36 A 40"
"321","Iowa State","Kansas","-18","8"," A 28 H 0 A 18 H -16"," H -3 H 10 H -8 A 28"
"322","Louisiana State","Kentucky","4","8"," H 20 A 4 H -1 A 24"," H -40 A 27 H -14 A 66"
"323","Memphis","Arkansas State","9","8"," H -11"," A 46"
"324","Ohio","Miami (OH)","-21","8"," A 7 A 32 H -12 A 12 H -11"," H 3 A 11 A 2 H -3 A -4"
"325","South Carolina","Mississippi State","-5","8"," H 14 A -14 A -1 H -9"," H 10 A -40 A 20 H 3"
"326","Oklahoma State","Missouri","-9","8"," H 7 A 29 A 0 A 10 A 14 H -19"," H -3 H -35 A -14 H -17 H -15 A 17"
"327","Navy","Lafayette","7","8","",""
"328","Kansas State","Nebraska","-11","8"," A -8 A 14 H 18 A -3 H 17"," H 28 H 17 A -16 A -35 H 29"
"329","Nevada","New Mexico State","21","8"," H 18 A -4 H 12 A -32"," H 7 A 21 H -7 A -3"
