"","V1","V2","V3","V4","V5","V6"
"103","Kansas","Coastal Carolina","-5","3","",""
"104","Colorado","Nebraska","3","3","",""
"105","Colorado State","Western Illinois","25","3","",""
"106","Duke","North Carolina A&T","32","3","",""
"107","East Carolina","Gardner-Webb","39","3","",""
"108","Florida","Tennessee-Martin","45","3","",""
"109","Florida State","Louisiana-Monroe","1","3","",""
"110","Georgia","Murray State","46","3","",""
"111","Georgia Southern","Maine","8","3","",""
"112","Georgia State","Furman","6","3","",""
"113","Georgia Tech","South Florida","4","3"," A 22"," H -10"
"114","Hawaii","Oregon State","3","3"," H 7 A 32"," A -18 H -12"
"115","Houston","Prairie View A&M","20","3","",""
"116","Connecticut","Illinois","-8","3","",""
"117","Indiana","Eastern Illinois","52","3","",""
"118","Iowa","Rutgers","30","3"," A 7 H 4 H 9"," A 52 H -35 A 28"
"119","Kansas State","Bowling Green State","52","3","",""
"120","Kent State","Kennesaw State","3","3","",""
"121","Kentucky","Eastern Michigan","21","3"," H 14"," A 3"
"122","Louisiana","Liberty","21","3","",""
"123","Texas","Louisiana State","-7","3","",""
"124","Louisiana Tech","Grambling State","6","3","",""
"125","Louisville","Eastern Kentucky","42","3","",""
"126","Maryland","Syracuse","43","3","",""
"127","Memphis","Southern","31","3","",""
"128","Miami (OH)","Tennessee Tech","31","3","",""
"129","Michigan","Army","3","3","",""
"130","Michigan State","Western Michigan","34","3","",""
"131","Middle Tennessee State","Tennessee State","19","3","",""
"132","Fresno State","Minnesota","-3","3","",""
"133","Mississippi","Arkansas","14","3"," A 28 A 6 H -21"," A 41 H -41 A 36"
"134","Mississippi State","Southern Mississippi","23","3"," H -31"," A 42"
"135","Missouri","West Virginia","31","3","",""
"136","North Carolina","Miami (FL)","3","3"," A -16 A 2 H -7 A 7"," H -7 H -7 H 8 A -4"
"137","North Carolina State","Western Carolina","41","3","",""
"138","Ohio State","Cincinnati","42","3"," H 71"," H 22"
"139","Oklahoma","South Dakota","56","3","",""
"140","Oklahoma State","McNeese State","42","3","",""
"141","Oregon","Nevada","71","3","",""
"142","Penn State","Buffalo","32","3","",""
"143","Pittsburgh","Ohio","10","3","",""
"144","Purdue","Vanderbilt","18","3","",""
"145","UCLA","San Diego State","-9","3","",""
"146","South Alabama","Jackson State","23","3","",""
"147","South Carolina","Charleston Southern","62","3","",""
"148","Southern California","Stanford","25","3"," A 14 H 27 A -4 H -32 A -24"," H 10 H 10 A 3 H -15 H -4"
"149","Massachusetts","Southern Illinois","-25","3","",""
"150","Southern Methodist","North Texas","22","3"," A -3"," H -21"
"151","Texas Tech","Texas-El Paso","35","3","",""
"152","San Jose State","Tulsa","-18","3","",""
"153","Utah","Northern Illinois","18","3","",""
"154","Utah State","Stony Brook","55","3","",""
"155","Virginia Tech","Old Dominion","14","3","",""
"156","Washington State","Northern Colorado","42","3","",""
"157","Florida International","Western Kentucky","-6","3"," H 25 H 7 A 30"," H 16 A -17 H -11"
"158","Wisconsin","Central Michigan","61","3","",""
"159","Texas State","Wyoming","-9","3","",""
"160","Boston College","Kansas","-24","4","",""
"161","Wake Forest","North Carolina","6","4"," A 19 A 49 H 12"," A 2 H -1 H 3"
"162","0","0","0","0","0","0"
"163","Colorado","Air Force","-7","4","",""
"164","South Carolina","Alabama","-24","4"," A 20 A 24"," H 22 A -19"
"165","Arizona","Texas Tech","14","4","",""
"166","Michigan State","Arizona State","-3","4","",""
"167","Arkansas","Colorado State","21","4","",""
"168","Texas-San Antonio","Army","-18","4"," H 4"," H 7"
"169","Auburn","Kent State","39","4","",""
"170","Boise State","Portland State","35","4","",""
"171","Brigham Young","Southern California","3","4"," H -18 H -26"," H 7 A 14"
"172","California","North Texas","6","4","",""
"173","Central Florida","Stanford","18","4","",""
"174","Central Michigan","Akron","21","4"," H 26 A -18 A 23 H 38"," H -28 A 29 H -21 A 49"
"175","Charlotte","Massachusetts","35","4"," A 25"," A 44"
"176","Cincinnati","Miami (OH)","22","4"," A 42"," A 71"
"177","Georgia Tech","Citadel","-3","4","",""
"178","Syracuse","Clemson","-35","4"," A 6 A 18 H -31 A 22"," A -45 H 31 H 52 A -35"
"179","Coastal Carolina","Norfolk State","39","4","",""
"180","Middle Tennessee State","Duke","-23","4","",""
"181","Illinois","Eastern Michigan","-3","4"," H 39"," A -28"
"182","Kentucky","Florida","-8","4"," A 17 H 22 H -4 A -24 H 43"," A -11 A -17 H 31 H 56 H 45"
"183","Ball State","Florida Atlantic","-10","4","",""
"184","Florida International","New Hampshire","13","4","",""
"185","Georgia","Arkansas State","55","4","",""
"186","Iowa State","Iowa","-1","4","",""
"187","Mississippi State","Kansas State","-7","4","",""
"188","Liberty","Buffalo","18","4","",""
"189","Louisiana","Texas Southern","71","4","",""
"190","Louisiana State","Northwestern State","51","4","",""
"191","Bowling Green State","Louisiana Tech","-28","4","",""
"192","0","0","0","0","0","0"
"193","Marshall","Ohio","2","4","",""
"194","South Alabama","Memphis","-36","4"," A 13"," A -19"
"195","Miami (FL)","Bethune-Cookman","63","4","",""
"196","Minnesota","Georgia Southern","3","4","",""
"197","Mississippi","Southeastern Louisiana","11","4","",""
"198","Missouri","Southeast Missouri State","50","4","",""
"199","Navy","East Carolina","32","4"," H 32 A -46 H 7"," H -25 A -7 A 8"
"200","Nebraska","Northern Illinois","36","4","",""
"201","Nevada","Weber State","6","4","",""
"202","Northwestern","Nevada-Las Vegas","16","4","",""
"203","Notre Dame","New Mexico","52","4","",""
"204","Indiana","Ohio State","-41","4"," A 9 H 35 A -6 A -7 H 31 A 7"," H 24 A -35 H 59 A -41 A -49 H 11"
"205","UCLA","Oklahoma","-34","4","",""
"206","Tulsa","Oklahoma State","-19","4","",""
"207","Oregon","Montana","32","4","",""
"208","Oregon State","Cal Poly","38","4","",""
"209","Penn State","Pittsburgh","7","4","",""
"210","New Mexico State","San Diego State","-21","4"," H -13"," H 10"
"211","South Florida","South Carolina State","39","4","",""
"212","Southern Methodist","Texas State","30","4"," A -7"," A 24"
"213","Troy","Southern Mississippi","-5","4","",""
"214","Temple","Maryland","3","4","",""
"215","Tennessee","Chattanooga","45","4","",""
"216","0","0","0","0","0","0"
"217","Texas A&M","Lamar","59","4","",""
"218","Purdue","Texas Christian","-21","4","",""
"219","Toledo","Murray State","45","4","",""
"220","Tulane","Missouri State","52","4","",""
"221","Utah","Idaho State","31","4","",""
"222","Virginia","Florida State","7","4"," A 8 A 7"," H -17 H 11"
"223","Virginia Tech","Furman","7","4","",""
"224","Washington","Hawaii","32","4"," A -24 A -12"," H 7 H 3"
"225","West Virginia","North Carolina State","17","4","",""
"226","Western Michigan","Georgia State","47","4","",""
"227","Wyoming","Idaho","5","4","",""
"228","Tulane","Houston","7","5"," H 42 A 30 H 12 H -3"," A -7 H -18 A -10 A 15"
"229","Boise State","Air Force","11","5"," H 22 A -10 H 33 A -35 A -7"," A -30 H 17 A -22 H 24 A -17"
"230","Louisiana Tech","Florida International","12","5"," H 48 A -21"," H 44 H 15"
"231","Southern California","Utah","7","5"," A 3 A 14 H 27 A -5 A -24"," A -18 A -5 A -28 H 18 H 35"
"232","Alabama","Southern Mississippi","42","5"," A -31"," A 23"
"233","Alabama-Birmingham","South Alabama","32","5","",""
"234","North Carolina","Appalachian State","-3","5","",""
"235","Arkansas State","Southern Illinois","13","5","",""
"236","Army","Morgan State","31","5","",""
"237","Texas A&M","Auburn","-8","5"," A -7 H 19 A 6"," H 6 H 33 H -7"
"238","Rice","Baylor","-8","5"," A 4"," H 49"
"239","Rutgers","Boston College","-14","5","",""
"240","Buffalo","Temple","16","5","",""
"241","Mississippi","California","-8","5","",""
"242","Clemson","Charlotte","42","5","",""
"243","Massachusetts","Coastal Carolina","-34","5","",""
"244","Arizona State","Colorado","-3","5"," H 4 A 10 H -5 H 3"," A 31 A 17 H -4 A 42"
"245","East Carolina","William & Mary","12","5","",""
"246","Eastern Michigan","Central Connecticut State","5","5","",""
"247","Florida","Tennessee","31","5"," A -8 A -11 A -17"," A -4 H 20 A -4"
"248","Florida Atlantic","Wagner","35","5","",""
"249","Florida State","Louisville","11","5"," A 7 H 18 A 31 A 2 H 18 H -17 A -7"," H 7 A -14 H -35 A -3 H 22 A 25 H 2"
"250","Fresno State","Sacramento State","14","5","",""
"251","Georgia","Notre Dame","6","5","",""
"252","Hawaii","Central Arkansas","19","5","",""
"253","Indiana","Connecticut","35","5","",""
"254","Iowa State","Louisiana-Monroe","52","5","",""
"255","Kent State","Bowling Green State","42","5"," A -23 A 7 H -7 A 2"," H 29 H -42 A 41 H 13"
"256","Liberty","Hampton","35","5","",""
"257","Ohio","Louisiana","-20","5","",""
"258","Vanderbilt","Louisiana State","-28","5"," A 25 A 56"," A -21 H 14"
"259","Miami (FL)","Central Michigan","5","5","",""
"260","Northwestern","Michigan State","-21","5"," A 9 H -49 A 31"," A 38 A 24 H 9"
"261","Mississippi State","Kentucky","15","5"," A 10 A -30"," H -4 H 4"
"262","Missouri","South Carolina","20","5"," A 7 A 22 A 27 H -17 H -4"," H 17 H 17 A -3 H -11 A 20"
"263","Illinois","Nebraska","-4","5"," A 23 H 1 A -18"," A 27 H -16 A 4"
"264","Texas-El Paso","Nevada","-16","5","",""
"265","New Mexico","New Mexico State","3","5"," A 7"," H -7"
"266","North Carolina State","Ball State","11","5","",""
"267","North Texas","Texas-San Antonio","42","5"," A 18 H 26 A 6"," H -19 A -10 H 4"
"268","Ohio State","Miami (OH)","71","5"," H 42"," A 22"
"269","Stanford","Oregon","-15","5"," A 25 H 10 H 10 A 3 A 27 H -4"," A -32 A -4 H 28 H 42 H 2 H 10"
"270","Pittsburgh","Central Florida","1","5","",""
"271","Arkansas","San Jose State","-7","5","",""
"272","Texas Christian","Southern Methodist","-3","5","",""
"273","Syracuse","Western Michigan","19","5","",""
"274","Texas","Oklahoma State","6","5"," A -11 H 2 A 10 H 3 A 2 A 14"," A -7 H 18 H 7 H 13 A -7 H -18"
"275","Texas State","Georgia State","3","5"," H -10 A 24 H 2 H -36 A 22"," A 14 H 14 H 13 H 19 H -29"
"276","Colorado State","Toledo","-6","5","",""
"277","Akron","Troy","-28","5","",""
"278","Tulsa","Wyoming","3","5","",""
"279","Washington State","UCLA","-4","5"," A 25 A 4 H 31 H 27 H 1"," A 46 H 10 H 17 A -18 H -17"
"280","San Diego State","Utah State","-6","5"," A -14 H 4 H -4 H 10"," H 10 H 5 H 26 A -2"
"281","Virginia","Old Dominion","11","5","",""
"282","Wake Forest","Elon","42","5","",""
"283","Brigham Young","Washington","-26","5"," H -18 H 3"," H -5 H 14"
"284","Kansas","West Virginia","-5","5"," H -25 A 2 H 3 H -28 A 18 A 10"," A 38 H -11 H -21 A -4 H -7 H -24"
"285","Wisconsin","Michigan","21","5"," H 38 A 1 H 2"," H 34 A -17 H 7"
"286","Memphis","Navy","12","6"," H 30 A -1 H 6 A -39"," H 3 A -28 H 7 H 32"
"287","Air Force","San Jose State","17","6"," A 11 A -30 H 4 A -22"," H -10 A 2 A -5 H 11"
"288","California","Arizona State","-7","6"," A 10 H -4 A 35 H 13 H -24"," H 3 A 1 A 18 H 4 H -5"
"289","Virginia Tech","Duke","-35","6"," H 2 A 1 H 19 A -45 H 28"," A 3 H -31 A 12 H 18 H -3"
"290","Maryland","Penn State","-59","6"," A 26 H -6 A 42 H -31 A 59"," H 28 H 7 A 5 H 7 A 11"
"291","Alabama","Mississippi","28","6"," H 52 A -19 H 41 H -5"," H 38 H -7 H 14 H -21"
"292","Appalachian State","Coastal Carolina","19","6"," A -10 H 45 H -3 A -29 A -35"," H -41 A 3 A 3 H -10 H 1"
"293","Arizona","UCLA","3","6"," A -5 A 27 A 10 H -18 H -28"," H 17 A 17 A -18 H -17 A 46"
"294","Troy","Arkansas State","-7","6"," A 19 A 1 H 21 A -36 A 50"," A 14 H 1 H 5 H 24 H -17"
"295","Auburn","Mississippi State","33","6"," A -8 A -41 A 3"," A 19 A -30 H -23"
"296","Baylor","Iowa State","2","6"," H 3 A -18 H 3 A -6 H -3 H 14"," A -10 H -7 A -24 H 25 A 1 H 2"
"297","Central Florida","Connecticut","35","6"," A 3 H 13 H 15 A -3"," A 45 H -7 H -7 A 42"
"298","Marshall","Cincinnati","-38","6","",""
"299","North Carolina","Clemson","-1","6"," A 6 A -16"," H 49 H 38"
"300","Old Dominion","East Carolina","-3","6","",""
"301","Florida","Towson","38","6","",""
"302","Charlotte","Florida Atlantic","-18","6"," A 25 A 16 H 14 H 11"," H 30 A -11 H 15 H -5"
"303","Florida State","North Carolina State","18","6"," H 11 A 31 A 2 H 18 A -7"," H -14 H -45 A 34 H 6 A 21"
"304","New Mexico State","Fresno State","-13","6"," H -21"," A 10"
"305","Nevada","Hawaii","-51","6"," H 3 H 11 A -4 A -7"," H 2 A -14 H 3 H -3"
"306","North Texas","Houston","-21","6"," A 22"," H -3"
"307","Iowa","Middle Tennessee State","45","6"," A 7"," A 19"
"308","Liberty","New Mexico","7","6"," A -7"," H 3"
"309","Georgia Southern","Louisiana","-13","6"," A -3 H 3 A -3 A 21 H 22 A 5"," A -10 A -41 H -10 H 50 H 1 A -17"
"310","Rice","Louisiana Tech","-3","6"," A 15 H -14 H -13 H 6"," A 6 H 15 A 21 H 35"
"311","Louisiana-Monroe","South Alabama","13","6"," H -19 A -10 A 45 H 14 A 22"," H -36 A 2 H -27 A 13 H -3"
"312","Massachusetts","Akron","8","6","",""
"313","Miami (OH)","Buffalo","14","6"," A -7 A -3 H 3"," A 3 H -1 A -21"
"314","Michigan","Rutgers","52","6"," H 7 A -17 A -31 H 34 A -25"," A 30 A 28 H -41 H -27 A 35"
"315","Michigan State","Indiana","9","6"," A -21 A 24 H -21 A 34 A -27"," H 31 H -41 A 7 H -25 H 35"
"316","Purdue","Minnesota","-7","6"," A 28 H 26 A 6 H -18 H 4 A -2"," H 5 H 42 A 4 H 23 H 27 A -16"
"317","Notre Dame","Virginia","15","6"," A -18 A -31"," A 7 H 34"
"318","Nebraska","Ohio State","-41","6"," H 3 H -7 H -16 A -47"," A -49 A -41 H 31 H 59"
"319","Oklahoma","Texas Tech","39","6"," A -25 H 38 A 7 H 1 A -3 H 4"," A 3 A -21 H -3 H -10 A 3 H -2"
"320","Oklahoma State","Kansas State","13","6"," A 6 A 10 H -18 H 7 H 18 A -7"," A 3 A -3 H -19 H 7 A -28 H -4"
"321","Pittsburgh","Delaware","3","6","",""
"322","South Carolina","Kentucky","17","6"," A 20 A -3 H -11 A 20 H 17"," H 22 A 21 H -8 H -4 A -24"
"323","South Florida","Southern Methodist","-27","6"," A 32 A -25 H -10 H -39"," A 7 H 8 H 24 A 6"
"324","Southern Mississippi","Texas-El Paso","18","6"," H 18 A 15 H 35 A -19"," A 26 H -21 A 27 H -10"
"325","Oregon State","Stanford","-3","6"," A -17 A -4 A -18 H -12 A 1"," H -18 H -4 H 10 H 10 A 27"
"326","Syracuse","Holy Cross","38","6","",""
"327","Temple","Georgia Tech","22","6"," A -10"," H 4"
"328","0","0","0","0","0","0"
"329","Texas Christian","Kansas","37","6"," A 25 A 7 H 10 A 7 A -2 A 4"," A 10 H -28 A 2 A 18 H 3 H -25"
"330","Texas State","Nicholls State","21","6","",""
"331","Toledo","Brigham Young","7","6","",""
"332","Utah","Washington State","25","6"," A -45 H 18 H 35 H 46"," H 1 A 4 A 13 H -4"
"333","Utah State","Colorado State","10","6"," A -6 A 24 A -2 H 5"," H -14 H -17 A -10 A 10"
"334","Vanderbilt","Northern Illinois","6","6","",""
"335","Boston College","Wake Forest","-3","6"," H 7 A 2 H 21 A 52 H -7"," A 19 H -3 H 34 A 49 H 2"
"336","Washington","Southern California","14","6"," H -1 A -26 A 10 A -24 H -4 H -5 A 6"," A -24 A 3 H 25 H 27 H -32 H 7 A -4"
"337","Western Kentucky","Alabama-Birmingham","7","6"," A -17 A -18"," H 24 A 35"
"338","Western Michigan","Central Michigan","16","6"," A 7 H 39 H 4"," H 26 A -18 A -1"
"339","Wisconsin","Northwestern","9","6"," H 38 A 31 H 2 A -16 H 21"," H -21 H -49 H -20 A 3 H -2"
"340","Wyoming","Nevada-Las Vegas","36","6"," A 4 A 3 H 10"," H -3 H -25 A 20"
"341","South Alabama","Georgia Southern","-3","7"," A 13 A 24 H -27 H -10"," H 22 A 21 A -3 H -13"
"342","East Carolina","Temple","-10","7"," A 13 H -25 H -3 A 8"," H -42 A -10 A 2 A 24"
"343","Cincinnati","Central Florida","3","7"," A -15 H 11 A -3 H 45 H 2"," H 15 A 3 H 13 H 35 A -42"
"344","San Jose State","New Mexico","11","7"," A 17 A 3 H -10 A 2"," H -22 A 11 A 33 H -14"
"345","Alabama-Birmingham","Rice","15","7"," A -19 A 35 H 6 A -5"," A 4 H -14 H -3 H 6"
"346","Colorado","Arizona","-5","7"," A 42 H -4 A 17 H 3 H 6"," A 28 A 27 H 3 A 10 H -24"
"347","Northern Illinois","Ball State","-7","7"," A -3 A 38 A -3 H -28"," H -13 H -1 H 38 A -6"
"348","Kansas State","Baylor","-19","7"," A 13 H 7 H 7 A 3 H -4 A -3"," A -18 A -6 H -3 H 14 H 3 H 3"
"349","Nevada-Las Vegas","Boise State","-25","7"," A 36 A 20 H -14 H 3"," H 3 A -7 H 22 A -10"
"350","Central Michigan","Eastern Michigan","26","7"," H 21 A 16 A 23 H 38 A -1"," A -28 H 7 H -29 A -28 H -6"
"351","Florida","Auburn","11","7"," A 14"," A 3"
"352","Florida International","Massachusetts","44","7"," A 12 H 25"," A 48 A 35"
"353","Tennessee","Georgia","-29","7"," H 20 A -4 A -4"," H -3 H 21 H 27"
"354","Georgia State","Arkansas State","14","7"," A 3 A -10 H 19 A 14"," H 24 H 1 A -7 A -7"
"355","Iowa State","Texas Christian","25","7"," A 2 A -10 H -7 A 1 H 2 H 10"," H -6 A -2 A 7 A 4 H 10 H 37"
"356","New Mexico State","Liberty","-7","7"," A 3"," H 7"
"357","Louisiana State","Utah State","36","7","",""
"358","Louisville","Boston College","2","7"," H -18 A 11 A -3 H -35 A -14 H 22"," A 33 H -7 H -3 A 52 H 21 A -31"
"359","Rutgers","Maryland","-41","7"," A 52 A 35 H -35 H -35"," H -31 H -6 A 42 A 59"
"360","Louisiana-Monroe","Memphis","-19","7"," H 13"," A -36"
"361","Michigan","Iowa","7","7"," H 19 A 21 H 52 A -17 A 7"," H 45 A 2 H 30 H 9 H -5"
"362","Middle Tennessee State","Marshall","11","7"," A 15 A 14 H -3 H 21"," A -5 A 11 A -13 H 14"
"363","Minnesota","Illinois","23","7"," A -7 H 27 A -35 A 4"," A -18 H -4 H 28 A 9"
"364","Mississippi","Vanderbilt","25","7"," A 11 H -21"," H 7 H -28"
"365","Missouri","Troy","32","7","",""
"366","Navy","Air Force","9","7","",""
"367","Nebraska","Northwestern","3","7"," H -41 A 27 H -7 A 4 H -16"," H -49 H -16 A 31 H -2 A 9"
"368","Georgia Tech","North Carolina","-16","7"," A 38 A 18 A -7 H -10 A 5 H -45"," H -1 H 3 H 3 A 7 H -7 A 2"
"369","Notre Dame","Bowling Green State","52","7","",""
"370","Buffalo","Ohio","-1","7"," A 14 A 3"," H -3 H 7"
"371","Ohio State","Michigan State","24","7"," A -41 A -49 H 31 A -35 H 11"," H 9 A -21 A 38 A -27 H -21"
"372","Kansas","Oklahoma","-25","7"," H -5 A 37 H 3 H -28 A 10"," H 38 H 4 H 39 A 7 H 1"
"373","Oregon","California","10","7"," A -15 A -4 H 2 A -32 A 3"," A -4 A -1 H 13 H -24 H -7"
"374","UCLA","Oregon State","-17","7"," A -4 A 3 A -18 H 10 A 46"," A 1 A -18 H -3 H 1 H -45"
"375","Penn State","Purdue","28","7"," A -59 A -5 A 5"," H 26 A 6 H -7"
"376","Duke","Pittsburgh","-3","7"," A -35 H 18 A 34 A 3 H -43"," A 28 A -10 H -16 H 7 A -7"
"377","Colorado State","San Diego State","-14","7"," A 10 A -10 H 20 A 10"," H -6 H 10 A -3 H 4"
"378","Connecticut","South Florida","-26","7"," H -46 A 45 H -7"," A 32 H -3 A -25"
"379","Southern Methodist","Tulsa","6","7"," A -3 A 6 A 7"," H -10 H -1 H -28"
"380","Stanford","Washington","10","7"," A 25 H -15 A -3 H 10 A 3 H -4"," H 14 H -4 A -12 A -24 A 6 H -1"
"381","West Virginia","Texas","-11","7"," A -5 H -24 A 3 A -4 H -7"," H 2 A 2 A 14 H 3 H 6"
"382","Texas Tech","Oklahoma State","10","7"," A 3 H -10 A 3 A -21 H -2 H -3"," H -18 A -7 H 18 A -7 H 7 H 13"
"383","Texas-El Paso","Texas-San Antonio","-10","7"," A 18 A 26 A 27"," H -19 A 42 H -19"
"384","Toledo","Western Michigan","7","7"," A 13 A 38 H 3"," H 39 H 4 A 7"
"385","Army","Tulane","-9","7","",""
"386","Miami (FL)","Virginia Tech","-7","7"," A 3 H -7 A -4"," H 2 A -45 H 28"
"387","Old Dominion","Western Kentucky","-17","7"," A 14 A 24 H -38 A 7"," A 3 H 7 H -11 A -6"
"388","Wisconsin","Kent State","48","7","",""
"389","Louisiana","Appalachian State","-10","8"," A -13 H 28 A -41 A -10"," H -3 H 22 H 19 A -27"
"390","Texas State","Louisiana-Monroe","-10","8"," H 3 A 24 H 2 A 22"," H 14 H -7 H 13 A 45"
"391","North Carolina State","Syracuse","6","8"," A 18 A 21 H -45 H -14"," A 18 H -31 H -35 A 22"
"392","New Mexico","Colorado State","-14","8"," A 13 H -22"," A 10 H -17"
"393","Miami (FL)","Virginia","8","8"," A 3 H -7 A -4 A -17 H 25"," A -7 H 5 A -16 H 7 A 7"
"394","Oregon","Colorado","42","8"," A -15 A -4 H 2 A -32 H 28 A 3"," H 3 H 6 A 31 H -4 H -5 A -3"
"395","Air Force","Fresno State","19","8"," A -30 H 24 A -17"," A -3 H -2 H -10"
"396","Texas A&M","Alabama","-19","8"," A -7 H 19 H 24"," H 28 A -31 A -24"
"397","Texas-San Antonio","Alabama-Birmingham","-19","8"," A 42 A -10 H 4 A -1 H -19"," A -5 H 27 H 15 H 24 A 35"
"398","Arizona State","Washington State","4","8"," H -3 A -7 A 18 A 10 A 1 H 3"," H 31 A 13 A 25 H -4 H 1 A 2"
"399","Eastern Michigan","Ball State","-6","8"," A 26 H 7 A 3 A -28"," H -1 A 4 H 38 A -7"
"400","Baylor","Texas Tech","3","8"," H 2 A -19 A -18 H 3 A -6 H -3"," H -10 H -3 H 10 A -21 H -2 A 39"
"401","Boise State","Hawaii","22","8"," H 11 A -25 A -10 H 33"," H -30 A -14 H 2 A -14"
"402","Bowling Green State","Toledo","13","8"," A 42 A 39"," H 2 H 7"
"403","Central Michigan","New Mexico State","14","8","",""
