"","V1","V2","V3","V4","V5","V6"
"89","Air Force","Nevada-Las Vegas","1","4"," A -24 H 6 H -3 A -7"," H -26 A 3 A 18 H 10"
"90","Arizona","Alabama-Birmingham","14","4","",""
"91","Miami (FL)","Arizona State","-11","4","",""
"92","Arkansas State","Central Arkansas","1","4","",""
"93","Army","Lafayette","27","4","",""
"94","Auburn","Mississippi","10","4"," A -3 H 27 A -5 A -11"," A -15 H 1 H 10 H -7"
"95","Boston College","West Virginia","7","4"," A 7 A -14 A 10 H -1 A 32 A 7"," H 20 H 48 H 13 A -11 A 7 A 30"
"96","Central Michigan","Boise State","18","4"," A 28"," H -4"
"97","North Carolina State","Clemson","-2","4"," A -31 A 1 A 10 H -13 A 13 H 17 H 7"," H 9 A -17 A 3 H -7 H -7 A -11 H -14"
"98","Utah State","Colorado State","-11","4"," A -19"," H 32"
"99","East Carolina","Wake Forest","1","4","",""
"100","Florida State","Maryland","43","4"," A -7 A -24 A -26 H 13 A -17 H 51"," H -11 H 6 H -45 A 17 H -26 A 18"
"101","Georgia","South Carolina","16","4"," H 47 A 25 A -21 H 10 H 20 H -11"," A 20 A 15 H 32 H 14 H -27 H -17"
"102","Idaho State","Idaho","-43","4","",""
"103","Indiana","Ball State","27","4","",""
"104","Iowa","Tulsa","38","4","",""
"105","Kansas","Missouri","8","4"," A 36 H -35 H 10 A 32"," A -10 H -7 H 24 A 30"
"106","Kansas State","Ohio","3","4"," A -40 H 58"," A -5 H 24"
"107","Mississippi State","Louisiana State","-15","4"," H 8 A -20 A -12"," A -35 H -3 A -27"
"108","Louisiana Tech","Louisiana-Monroe","1","4"," A 4"," A 12"
"109","Louisville","Illinois","12","4"," H -36 A 18"," H -35 H -17"
"110","Kent State","Marshall","-25","4"," A -3 H -36 H 23 H 9 A 10"," H 23 A 24 A -28 H 28 H 35"
"111","Miami (OH)","Akron","29","4"," H 17 A 7 A -36 H 24 A -24"," A 17 H -3 H 10 A 35 H -4"
"112","Michigan","Colorado","24","4","",""
"113","Michigan State","Memphis","30","4"," H 21"," H -3"
"114","Minnesota","Iowa State","24","4","",""
"115","Navy","Rutgers","29","4"," H 32"," A 42"
"116","Nebraska","Central Florida","14","4","",""
"117","Texas-El Paso","New Mexico","-18","4"," A 53 H 8 H 11 A 14 H 7"," A 5 H 37 H 10 H 7 A -30"
"118","New Mexico State","Cal State Northridge","10","4"," A 42"," A -40"
"119","North Carolina","Stanford","11","4","",""
"120","North Texas","Indiana State","35","4","",""
"121","Northwestern","Duke","4","4"," A 7"," H -14"
"122","Ohio State","Bowling Green State","31","4","",""
"123","Oklahoma State","Fresno State","35","4","",""
"124","Nevada","Oregon","-4","4","",""
"125","Penn State","Temple","42","4"," H 17"," H 4"
"126","Houston","Pittsburgh","-11","4","",""
"127","Purdue","Notre Dame","11","4"," H 1"," H -16"
"128","Tulane","Rice","-6","4","",""
"129","Southern Methodist","Arkansas","22","4"," A 8"," A 10"
"130","Texas Tech","Louisiana-Lafayette","45","4"," H 3 A -24"," A 66 H -24"
"131","Toledo","Eastern Michigan","3","4"," A -10 A -31 H 27 A 32 H 32"," H -3 A -7 A -28 H 6 H 45"
"132","Texas","UCLA","-63","4","",""
"133","Texas Christian","Utah","-14","4"," H -11 H -30 A 19 A 7"," A 8 H 5 H 17 H 53"
"134","Virginia","Richmond","19","4","",""
"135","Virginia Tech","Syracuse","28","4"," A -40 A -10 H 10 A 13 A 7"," A -47 H 53 H 7 H 30 A -5"
"136","Washington","San Diego State","33","4"," A -30"," A 3"
"137","Southern California","Washington State","-7","4"," A -10 A 28 H 2 H 24"," H 26 A 13 A -11 H 10"
"138","Northern Illinois","Western Michigan","-8","4"," A 34 A 25 A 27 H -7 H -5 H -28"," H 14 A -13 H -10 H 8 A 24 A -3"
"139","San Jose State","Wisconsin","-46","4"," A 27"," H 26"
"140","Hawaii","Wyoming","-29","4"," A 10 A 63 H -7 H -7 A 24"," H 12 H -7 H 24 A 11 H 20"
"141","Pittsburgh","Miami (FL)","4","5"," A 4 A -7 A 1 H 7"," H 32 H 28 A -1 A 2"
"142","Colorado State","Air Force","-24","5"," H 63 A -35 A -26 H 38"," A -7 A 3 H 1 H -3"
"143","Alabama-Birmingham","Jacksonville State","18","5","",""
"144","Alabama","Arkansas","-1","5"," H -17 A -9 H -6 H -12"," H -8 A 10 H 4 H 10"
"145","Louisiana State","Auburn","-3","5"," A -15 H 7 H -15"," H -20 H -14 H 10"
"146","Boise State","Weber State","17","5","",""
"147","Rutgers","Boston College","-14","5"," H -40 A 48 H -47 H -7 A 42"," A 10 H 7 A 7 H 1 A 7"
"148","Akron","Bowling Green State","-3","5"," A 29 H -4 H 10"," H 7 A 24 A 9"
"149","Arizona State","Brigham Young","-3","5"," A 12"," H -22"
"150","California","Oklahoma","4","5","",""
"151","Central Florida","Idaho","31","5","",""
"152","Cincinnati","Kansas","27","5"," H 4"," H 24"
"153","Duke","Army","3","5","",""
"154","Florida","Tennessee","13","5"," H 15 A -27 H 49 A 20 A -27"," H 24 A -28 A -8 H 25 H 15"
"155","Clemson","Florida State","-7","5"," A -2 A 3 H -14 A -11 A -17 H 9 H -7"," H 13 H 38 A -26 H 43 H 51 A -24 A -17"
"156","Georgia","Louisiana-Monroe","39","5"," H 47 H 10"," A 14 A 35"
"157","Wake Forest","Georgia Tech","-2","5"," H 1 A 8 A 18 H 18 A -14 H -17"," H 10 A 4 H -3 H 19 A -3 H 3"
"158","Iowa State","Iowa","-43","5","",""
"159","Eastern Michigan","Kent State","-3","5"," A -7 H -40 H 45 A 23 H -3"," H 23 A 24 A 10 H -25 A 23"
"160","Indiana","Kentucky","-42","5","",""
"161","Louisiana Tech","Central Michigan","28","5"," A -4"," H 18"
"162","Marshall","Western Illinois","41","5","",""
"163","Michigan","Baylor","35","5","",""
"164","Notre Dame","Michigan State","-16","5"," A 11 A 7"," A 1 H -16"
"165","Memphis","Minnesota","-3","5"," A 30 H 21"," A 21 H -2"
"166","Tulsa","Missouri","-21","5","",""
"167","Southern Methodist","Navy","-30","5","",""
"168","Washington","Nebraska","-13","5","",""
"169","Nevada-Las Vegas","Hawaii","10","5"," A 1 A 3 A 18 H -26 A 12"," H -7 H -7 H 12 A 63 H -29"
"170","Utah State","New Mexico","-3","5"," A -7 A 7 H 31"," A 5 H 10 H 37"
"171","Maryland","North Carolina","-26","5"," A 43 A 18 H -11 H -45 A 17"," H -17 H 18 A -7 H 28 A -13"
"172","North Carolina State","Northern Illinois","27","5","",""
"173","Texas Tech","North Texas","-3","5"," H 3"," H -26"
"174","Ohio","Buffalo","50","5","",""
"175","Ohio State","Arizona","8","5","",""
"176","Oregon","Fresno State","3","5"," H 18"," H 14"
"177","Louisville","Penn State","-36","5"," H 12"," A -35"
"178","Purdue","Ball State","14","5","",""
"179","Northwestern","Rice","-6","5","",""
"180","East Carolina","South Carolina","-26","5","",""
"181","Southern Mississippi","Nevada","16","5","",""
"182","Arkansas State","Southern Utah","-10","5","",""
"183","Oregon State","Stanford","-3","5"," H -3 H 14 A 24 A 20 H -23"," H -17 H 16 H -20 A 6 A 24"
"184","Syracuse","Tulane","11","5"," H 56"," H 17"
"185","Texas A&amp;M","Louisiana-Lafayette","66","5"," A 3 H 3"," A 45 H -24"
"186","Western Michigan","Toledo","-10","5"," A -8 H 8 A -13 A -3 H 14"," H 27 A 32 A -15 H 3 A -31"
"187","Utah","Texas-El Paso","53","5"," A -14 H -1 H 5 A 8"," H 7 A 14 H -18 A -15"
"188","Vanderbilt","Texas Christian","24","5","",""
"189","Temple","Virginia Tech","-10","5"," H 7 H 4 A 53 A 32 H 42"," H 10 A 7 H 28 H 2 A -40"
"190","Illinois","Washington State","-13","5","",""
"191","Wisconsin","San Diego State","26","5"," A -46"," H 27"
"192","Wyoming","San Jose State","20","5"," A -29 H -7 H 24 A 11"," H 24 H -35 A 27 H 3"
"193","Wake Forest","North Carolina State","1","6"," H -2 A 8 A 18 H 18 A -14 H -17"," A 10 H 7 H -13 H 17 A -31 H -2"
"194","Air Force","San Diego State","6","6"," H 1 A -3 H -3 A 3 A -7"," H 3 H 14 A -1 H 27 A -7"
"195","Alabama","Southern Mississippi","14","6"," H 25 H -17"," H 33 A 24"
"196","Louisiana-Lafayette","Alabama-Birmingham","-35","6","",""
"197","Oregon State","Arizona State","-3","6"," H -3 H -28 A 19 H -23"," A -17 A 12 A -7 H 28"
"198","Arkansas","Louisiana Tech","4","6"," H 12 A -1 H -5"," H 1 A -6 A 36"
"199","Auburn","Central Florida","27","6"," H 10 A -17 H -20"," A 1 A 2 A 7"
"200","Southern Methodist","Brigham Young","-3","6"," A 7 H 18 H 14 A -1"," A 10 A 13 A 11 H 10"
"201","Boston College","Cincinnati","-18","6","",""
"202","Colorado","Wyoming","1","6"," H 10 A -5"," H -7 H 46"
"203","Duke","Navy","9","6","",""
"204","Central Michigan","Eastern Michigan","-7","6"," H 34 A 39 H -31 A 3 A 23 H -28"," A -28 H 45 A 3 H 6 H -3 A 23"
"205","Kentucky","Florida","-27","6"," A 14 A 10 H -35 A -11"," A -27 A 20 A 7 H 13"
"206","Georgia Tech","Clemson","3","6"," A -2 H 10 A 38 H -3 A 4 A -3 H 19"," A -17 A -2 H -7 H -7 H -14 H 9 A -11"
"207","Minnesota","Houston","-2","6"," A -3"," A 21"
"208","Iowa","Illinois","28","6"," A 16 H 62 H 18 A 3 A 1"," A 35 A 17 H -45 A 24 H -13"
"209","Kansas State","Bowling Green State","58","6"," A -40 H 3"," H 25 A 24"
"210","Louisiana State","Akron","56","6","",""
"211","Ball State","Marshall","-26","6"," A 17 A 6 H 3 H 17"," A 24 H 23 A -28 H 35"
"212","Temple","Maryland","-3","6","",""
"213","Army","Miami (OH)","-24","6"," H -10"," H 24"
"214","Michigan","Notre Dame","7","6"," A -16"," H -16"
"215","Mississippi","Vanderbilt","12","6"," A -15 H -9 H -7"," H -1 H -20 H -21"
"216","Mississippi State","South Carolina","20","6"," H 8 A 47 H 7 A -20 A 10"," H 14 A 16 H 2 H -17 A -26"
"217","Nevada-Las Vegas","Illinois State","35","6","",""
"218","North Carolina","Virginia","28","6"," A -26 H 18 A -13 A -3 H -17 A -7"," A -45 H 8 A 7 H 4 H -26 A -14"
"219","Ohio","Western Michigan","24","6"," H 24 A -40 H 24 A -5"," H 23 A -3 A -13 A -8"
"220","Missouri","Ohio State","-21","6","",""
"221","Oklahoma","Louisville","21","6","",""
"222","Oklahoma State","Louisiana-Monroe","31","6"," A -24"," A -7"
"223","Purdue","Northwestern","12","6"," H 25 A -45 H 1 H -25"," H -1 A -13 H 2 H -3"
"224","California","Southern California","-10","6"," H -27 A 26 H 19 H -7"," A 27 H -7 A -23 A 28"
"225","Stanford","Oregon","9","6"," A 6 H -17 H -20 A 24 A 10"," H 7 A 21 H -8 A 2 H -11"
"226","Rice","Texas","-7","6","",""
"227","North Texas","Texas A&amp;M","-26","6"," A -3"," A 3"
"228","Texas-El Paso","New Mexico State","8","6"," H -18"," A 37"
"229","Toledo","Nevada","18","6","",""
"230","UCLA","Arizona","13","6"," A 3 A -8 H 24 H 18 A -20 H 24"," A 1 A 7 H 20 H 3 H 6 H -30"
"231","Virginia Tech","Arkansas State","50","6"," H 2"," A 32"
"232","Washington State","Boise State","58","6","",""
"233","Miami (FL)","West Virginia","-11","6"," A -1 H 32 A 2 H 28"," A 7 H 20 H 13 H 48"
"234","Wisconsin","Indiana","1","6"," H 24 A -1 H 3 H -10"," H 17 A 12 A 62 H -37"
"235","Fresno State","Utah","14","7"," A 3"," A 18"
"236","Brigham Young","Utah State","7","7"," A 10"," H -3"
"237","Air Force","Citadel","14","7","",""
"238","Akron","Central Michigan","39","7"," A 35 A 45 A 17 H 10"," H -28 H -7 A 3 A 23"
"239","Alabama-Birmingham","Western Kentucky","4","7","",""
"240","Arizona","San Diego State","3","7"," H -30"," A 33"
"241","South Carolina","Auburn","-17","7"," H 2 A 16 A 20 A -26 H -27"," H 27 A -11 H -20 A -5 H -14"
"242","Bowling Green State","Northern Illinois","25","7"," A 58 H -13 A 24 H -15"," H -40 H -8 H -5 A 27"
"243","New Mexico State","Cal Poly","-3","7","",""
"244","Kent State","Central Florida","-16","7"," A -3"," H 17"
"245","Cincinnati","Memphis","3","7"," A 14 H 4 A 3 H 19"," A 12 H 21 H 21 H 1"
"246","Clemson","Texas-El Paso","32","7","",""
"247","Colorado State","Hawaii","63","7"," H -24 A -35 A -7 A -26 H 38"," H -7 A 24 H -29 A 10 H 12"
"248","Florida","Arkansas","49","7"," H 13 A -14 A -27"," H -8 H -5 H -26"
"249","Florida State","Miami (FL)","47","7","",""
"250","Georgia","Mississippi State","47","7"," H 16 H 39 H 10 H -11"," H 20 H 14 H 8 A -20"
"251","Boston College","Georgia Tech","-28","7"," A 32"," A 4"
"252","Idaho","North Texas","13","7"," A 19 A -17"," A 55 A -11"
"253","Kansas","Oklahoma","3","7"," H -35 A 32"," A 62 H -19"
"254","Kentucky","Alabama","6","7"," A 8 H -35 A -11"," H -12 H -27 A -20"
"255","Vanderbilt","Louisiana State","-1","7"," H -20 A 12 A 13 H -11"," A -27 H -15 H 7 A -35"
"256","Louisiana Tech","California","7","7","",""
"257","Arkansas State","Louisiana-Lafayette","-3","7","",""
"258","Louisiana-Monroe","Northwestern State","10","7","",""
"259","Maryland","Duke","6","7"," A 43 A 18 H -11 H -45 A 17"," H -24 H -14 A 9 A 3 H -31"
"260","Virginia Tech","Miami (OH)","-7","7","",""
"261","Indiana","Michigan","-37","7"," A 1 H -32 A 62 A 12"," A -10 A -16 H 4 H 21"
"262","Michigan State","Minnesota","21","7"," H 30 A -32 H -16 H -24 A 1"," A -3 H 12 A 21 H -28 H -16"
"263","Missouri","Iowa State","24","7"," A 8 A -1 A -10 H -7"," A 10 H -7 H -5 A 63"
"264","Nebraska","Kansas State","30","7"," H 29 A -35 H 62 A -7"," A -11 H 32 A -19 H 30"
"265","New Mexico","Southern Methodist","7","7"," A -18 H -12 A 5 H 10"," H 14 H 18 A -1 H -3"
"266","Texas Christian","North Carolina","-21","7","",""
"267","Eastern Michigan","Ohio","-40","7"," H -3 H 45 H -3 A -28"," H 24 A -4 H 24 A -5"
"268","Ohio State","Iowa","16","7"," H 31 H 43 H 35"," H 62 A 1 H 28"
"269","Oklahoma State","Texas","26","7"," H 4 H -1 A -23 H -24"," H -17 A 8 H 3 H -14"
"270","Oregon State","San Jose State","14","7"," H -3"," A 16"
"271","Illinois","Penn State","-35","7"," A 12 A 24 H -45 H -13 A 35"," A -36 H 25 A -25 A -3 H 4"
"272","Tulsa","Rice","-18","7"," A -11 H 8 A 10 H -1"," H 19 A 17 H 13 A 18"
"273","Southern California","Nevada-Las Vegas","14","7","",""
"274","Southern Mississippi","Louisville","18","7"," A -17 A -10 H 21 A -7 H 33"," H 12 H -14 H -31 A 19 H -14"
"275","Stanford","Notre Dame","18","7"," A 24"," H -3"
"276","Syracuse","East Carolina","56","7"," H 11 H 30"," A 17 A 7"
"277","Temple","Pittsburgh","4","7"," H 7 A 42 H -10 A 53 A 32 H 42"," A 1 A 17 H 7 H -5 H 4 A -7"
"278","Tennessee","Mississippi","14","7"," H 25 A -17 A -8"," H -7 H -9 H 10"
"279","Colorado","Texas A&amp;M","-6","7"," A 4 A -5 A 17"," H 3 H 39 A 19"
"280","Baylor","Texas Tech","-21","7"," H -28 H 2 A 28"," A 29 A -14 H 3"
"281","Tulane","Army","41","7","",""
"282","UCLA","Houston","56","7"," H 18"," H -32"
"283","Virginia","Wake Forest","8","7"," A 28 A -14 H 3 A -45 H 4 A 7"," A 18 H -17 A -14 H 18 H -2 H 1"
"284","Washington","Arizona State","12","7"," A -22 A -27 A -28 H 27 H -3"," H -3 A -7 A -3 H 28 H 21"
"285","Oregon","Washington State","-11","7"," H 7 A 9 H -8 A 2 A 21"," H 1 H 10 H 3 A -7 A 13"
"286","West Virginia","Rutgers","48","7"," A 7 H 13 A 30 H 20"," H -14 H -40 H -47 A 42"
"287","Western Michigan","Ball State","8","7"," A -8 A -3 H 14"," A -7 A 6 H 3"
"288","Northwestern","Wisconsin","-1","7"," A 12 A 17 A -13"," A 25 H -10 H 24"
"289","Wyoming","Montana","15","7","",""
"290","Rutgers","Syracuse","-47","8"," H -40 H -14 A 48 H -7 A 42"," A 28 H 7 H 30 A -5 H 53"
"291","Navy","Air Force","-3","8"," A 14"," H 6"
"292","Arizona","Stanford","6","8"," A 7 A 13 A 1 H 20"," H 9 H -20 A 10 A -3"
"293","Arizona State","Southern California","28","8"," A -3 A 12 A -17 H 13 A -7 H 21"," A -23 A 27 H 24 H -7 A -10 H 2"
"294","Auburn","Louisiana Tech","36","8"," A -5"," A 4"
"295","Boise State","New Mexico State","42","8"," H -40 A -3 A 4 H -14"," H 10 H -11 A 31 H -21"
"296","Central Florida","Samford","45","8","",""
"297","Cincinnati","Alabama-Birmingham","4","8"," H 27 H 3"," A 24 A 21"
"298","San Jose State","Colorado State","-35","8"," A 20 H 3 H -41 H 24"," A -7 H -24 H 38 H 63"
"299","Eastern Michigan","Ball State","6","8"," A -7 H 45 A 23 H -3 A -28"," H 3 H 17 H -26 A 8 A -7"
"300","Duke","Florida State","-24","8"," H -31 A 6 A 3 H -14 A 9 H -3"," H 13 H 43 A -26 H 51 A -7 H 38"
"301","Georgia Tech","North Carolina State","10","8"," A -2 H 3 A 38 H -3 A 4 A -3 H 19"," A 1 H -2 A 13 H -13 H 7 A -31 H 17"
"302","Hawaii","Fresno State","12","8"," A 10 A 63 H -7 H -7 A 24"," H 18 A 38 H -1 A -3 A -41"
"303","Idaho","California-Davis","30","8","",""
"304","Kansas State","Missouri","30","8"," A 30 H 32 H 17"," H -7 A 8 A -10"
"305","Louisiana State","Florida","7","8"," H -3 A -1 A -35"," A -14 H 13 A -27"
"306","Marshall","Akron","35","8"," A -25 A -26 A 24 H 23 A -28 H 28"," H 10 A 17 A 29 A 45 H 39 H -3"
"307","Memphis","Arkansas State","29","8","",""
"308","Kent State","Miami (OH)","-36","8"," A 24 H -25 H 9 A 10"," A -24 H 24 A 7 H 29"
"309","Michigan","Northwestern","17","8"," A -16 A -26 A -10"," H 2 H -3 H -1"
"310","Indiana","Michigan State","-32","8"," H -37 A 31 H 17 A 12"," H -16 H -24 A -10 H 21"
"311","Mississippi State","Louisiana-Monroe","14","8"," H 8 A 47 H 7 A 10"," A 35 A 39 H 4 A 12"
"312","Baylor","Nebraska","-28","8"," H -21 A 1 A 7 A 18"," H 29 H 62 H 63 A -7"
"313","Nevada-Las Vegas","Texas Christian","2","8","",""
"314","San Diego State","New Mexico","-15","8","",""
"315","Louisiana-Lafayette","North Alabama","-6","8","",""
"316","North Carolina","Wake Forest","18","8"," A -26 H 28 A -13 A -3 A -7"," H 18 A 8 H 1 H -2 H -17"
"317","Pittsburgh","Notre Dame","-24","8"," A 1"," H 32"
"318","Oklahoma State","Colorado","4","8"," A -7 H 26 H -1 A 3"," A -5 A -17 H -10 H -6"
"319","Oregon State","Utah State","8","8","",""
"320","Penn State","Ohio State","4","8"," A -35 H 1 A -3"," H 35 A -28 H 43"
"321","Minnesota","Purdue","-16","8"," A 21 A 1 H -1"," H 1 H -25 H 25"
"322","Rice","Brigham Young","13","8"," A -18 A -12 A 18 H 19"," H 10 A 10 A -3 H 21"
"323","South Carolina","Kentucky","14","8"," A 16 A 20 H 32 H -27"," A 10 A 8 A -11 H -27"
"324","Utah","Southern Methodist","-1","8"," H 53 H 5 A 8 H 17"," H 14 A 7 A -1 H 18"
"325","East Carolina","Southern Mississippi","-10","8"," A 17 A -14 A -1 H 7"," H 21 H 18 H 33 A -7"
"326","Tennessee","Georgia","25","8"," A 13 H 14 H 15 A -28"," H 20 A -7 H 16 H 10"
"327","Texas","Oklahoma","3","8"," A 26 A 2 H 14"," H -23 H 1 A 3"
"328","Texas A&amp;M","Iowa State","39","8"," A -6 H 3 H 28"," H -5 H -7 H 7"
"329","Texas Tech","Kansas","10","8"," A 29 H -11"," H -35 A 32"
"330","Tulsa","Texas-El Paso","-15","8"," A -11 H 8 A 10 H -1"," H 7 A 53 H 11 A 14"
"331","Central Michigan","Toledo","-31","8"," H 34 H -7 A 39 A 3"," H 27 H 3 H 32 A 32"
"332","Louisville","Tulane","-31","8"," A 18 H -14 A 19"," A 21 H 17 H 14"
"333","Oregon","UCLA","-8","8"," H 7 A 9 H -11 A -3"," H 13 A -20 A 3 H 24"
"334","Northern Illinois","Vanderbilt","-10","8","",""
"335","Clemson","Virginia","-14","8"," A -2 H -7 A 3 A -11 A -17 H 9 H -7"," A 7 H -26 H 4 A -45 H 8 H 3 A 28"
"336","Virginia Tech","Boston College","10","8"," A -40 H 28 A -10 A 13 H 2 A 7"," A -14 A 7 A 7 H 7 H -1 H 1"
"337","California","Washington","-27","8"," H -10 A 18 H 19 H -7 A 3"," H 27 A 24 A -28 H 12 A -30"
"338","Maryland","West Virginia","-17","8"," A -3"," H 20"
"339","Bowling Green State","Western Michigan","-13","8"," H 25 A 24 H -15 A 9"," A -8 A 24 H -10 H 23"
"340","Wisconsin","Illinois","24","8"," H 1 A -1 A 25 H 3"," A 17 H -13 H -45 A 28"
"341","Nevada","Wyoming","-4","8"," A 32 H 17"," H -7 H 12"
"342","Stanford","Arizona State","-17","9"," A -3 H 9 A 24 A 10"," A -3 H 21 H 28 H 13"
"343","Army","Rutgers","2","9","",""
"344","Ball State","Central Michigan","3","9"," H -26 A 6 A -7 H 17"," H -28 H -7 H 34 A 39"
"345","North Texas","Boise State","-3","9"," A 55 A -11"," H -14 H 42"
"346","Brigham Young","Hawaii","14","9","",""
"347","Colorado","Kansas","36","9"," H -10 A -5 A 17"," H 8 H 10 A 32"
"348","Wyoming","Colorado State","-7","9"," A -29 H 20 A 1 A -4 H 12 A 11"," H 63 A -35 A 10 H 32 A -26 H -24"
"349","Eastern Michigan","Akron","45","9"," H -3 A -7 H -40 H 6 A 23"," H 10 H 39 H -4 A 17 A 35"
"350","Auburn","Florida","-14","9"," A -3 A -17 A -5 A -11"," A 7 A -27 H 49 A 20"
"351","Florida State","Georgia Tech","38","9"," H 43 A -7 A -24 A -26 H 13 A -17 H 51"," H 19 H 3 A -3 A 4 H 10 H -3 A -2"
"352","Air Force","Fresno State","-3","9"," H 1 A -24 H 6 A 3 A -7"," H 18 A 38 H -1 A -41 A 12"
