"","V1","V2","V3","V4","V5","V6"
"106","Nebraska","Utah State","31","3"," H 15"," A -3"
"107","Nevada-Las Vegas","Kansas","11","3","",""
"108","Syracuse","North Carolina","-8","3","",""
"109","Navy","North Carolina State","-46","3"," H -26 A 3"," H 2 H 19"
"110","North Texas","Nicholls State","23","3","",""
"111","Ohio","Northeastern","-31","3","",""
"112","Notre Dame","Purdue","7","3"," H 2 A -4"," H -2 A -3"
"113","Ohio State","Kent State","34","3","",""
"114","Oklahoma","Alabama","10","3","",""
"115","Oklahoma State","Northern Iowa","35","3","",""
"116","Oregon","Fresno State","4","3","",""
"117","South Florida","Northern Illinois","31","3"," H 22"," H 9"
"118","Southern Mississippi","Illinois","3","3","",""
"119","Tennessee","Middle Tennessee State","23","3"," H -20 A -24"," A 5 A -1"
"120","Pittsburgh","Texas A&M","-2","3"," A -7"," H -10"
"121","Northwestern","Texas Christian","-24","3","",""
"122","Southern Methodist","Texas Tech","-10","3"," A 36"," H 25"
"123","Eastern Michigan","Toledo","-52","3"," A 25 H -26 A 2 H -28"," H 20 H 27 A -21 A -3"
"124","Houston","Tulane","-21","3"," A 30 A 17 A 17 H 14 A -5 H -6 A 33"," H -49 A 7 H 21 H -4 A 28 A 4 H 18"
"125","UCLA","Colorado State","11","3"," A -36"," A -28"
"126","Utah","Indiana","27","3","",""
"127","Vanderbilt","Furman","31","3","",""
"128","Virginia","South Carolina","13","3","",""
"129","Wake Forest","East Carolina","5","3"," H 26"," A 7"
"130","Washington","San Jose State","24","3","",""
"131","Washington State","Idaho","35","3"," H 11"," A 37"
"132","Wisconsin","West Virginia","17","3","",""
"133","Virginia Tech","Marshall","26","4","",""
"134","Alabama","North Texas","26","4","",""
"135","Arizona","Utah","6","4","",""
"136","San Diego State","Arizona State","-11","4","",""
"137","Arkansas","South Florida","39","4","",""
"138","Auburn","Vanderbilt","25","4"," A 7 A -7 H -3"," H -4 A 7 A 31"
"139","Ball State","Indiana State","2","4","",""
"140","Wyoming","Boise State","-22","4","",""
"141","Bowling Green State","Missouri","23","4"," A -23 H 18"," H 24 H 35"
"142","Michigan State","California","-24","4","",""
"143","Akron","Central Michigan","-7","4"," A 8 H 14"," A -26 H -5"
"144","Clemson","Georgia Tech","5","4"," A 17 A 5 H 8 H -32 A -3 A -30 H -18"," H -8 H 8 H -3 A -7 H 15 A -8 A 24"
"145","Colorado State","Louisville","3","4","",""
"146","Buffalo","Connecticut","-21","4"," A 2 H -4"," H 18 H 42"
"147","East Carolina","Tulane","4","4"," H 35 A -6 A 7 H 3"," H -4 A -21 H 21 A 7"
"148","Eastern Michigan","Southeast Missouri State","3","4","",""
"149","Florida","Ohio","28","4","",""
"150","Maryland","Florida State","-27","4"," H 24 A -33 A -52 H 3 A -18 A 35"," A -8 H 31 H 26 A 10 H 17 H 21"
"151","South Carolina","Georgia","-6","4"," H 10 A -6 A -4 H -8"," H 31 H 31 A -28 H 5"
"152","Houston","Louisiana","19","4"," A 17"," H 34"
"153","Illinois","Arkansas State","52","4"," H -3"," H -19"
"154","Iowa","Iowa State","-5","4","",""
"155","Kansas","Missouri State","20","4","",""
"156","Kansas State","Eastern Illinois","50","4","",""
"157","Kent State","Cal Poly","3","4","",""
"158","Kentucky","Indiana","10","4","",""
"159","Louisiana State","Miami (OH)","26","4","",""
"160","Louisiana Tech","Tulsa","44","4"," A 17 A 12 A 26 H 14"," H -15 H -11 H -28 H 20"
"161","Louisiana-Monroe","McNeese State","-5","4","",""
"162","Temple","Miami (FL)","-23","4"," H 1 A -14 H -26 A 7 A -3"," A -42 H 34 A -17 H 7 A -25"
"163","Minnesota","Toledo","10","4","",""
"164","Mississippi State","Jacksonville State","38","4","",""
"165","Nevada","Brigham Young","3","4"," H -4 A 4 A 25"," A 27 H -21 H 3"
"166","New Mexico","Baylor","23","4"," H -49"," A 51"
"167","North Carolina State","Wake Forest","19","4"," A -46 A -17 H 2 A -32 H -7 A 5"," H 3 H 31 H 26 A 8 A -3 H -4"
"168","Northwestern","Duke","5","4"," A -9"," A -26"
"169","Notre Dame","Michigan","2","4"," H 7 A -4"," A -2 H 46"
"170","Ohio State","Washington State","18","4","",""
"171","Oklahoma","Texas-El Paso","68","4"," A -37"," A 20"
"172","Oregon","Idaho","37","4"," A 11 H -28"," A 35 A 14"
"173","Oregon State","Nevada-Las Vegas","30","4","",""
"174","Penn State","Nebraska","33","4","",""
"175","Alabama-Birmingham","Pittsburgh","-6","4","",""
"176","Purdue","Western Michigan","4","4"," H -2"," A 23"
"177","Rutgers","Army","44","4","",""
"178","Colorado","Southern California","-37","4"," A -14 H 4"," A -31 A 7"
"179","Southern Mississippi","Memphis","19","4"," A -21 A 3 H 9 A -7 H -3 A 21"," H 28 A 3 A 38 A 14 H -6 H 28"
"180","Stanford","San Jose State","37","4","",""
"181","Syracuse","Rhode Island","46","4","",""
"182","North Carolina","Texas","-31","4","",""
"183","Texas Christian","Southern Methodist","11","4","",""
"184","Texas Tech","Mississippi","14","4","",""
"185","Troy","Southern Utah","25","4","",""
"186","Oklahoma State","UCLA","-14","4","",""
"187","Utah State","Idaho State","5","4","",""
"188","Cincinnati","West Virginia","-3","4"," A -13"," A -26"
"189","Wisconsin","Northern Illinois","3","4","",""
"190","Mississippi State","Auburn","-28","5"," A 18 H -7"," H 24 H -21"
"191","Marshall","Central Florida","5","5"," A -21 H 45 A 14 H 2"," H 26 A -24 H 11 A -17"
"192","California","Air Force","-2","5","",""
"193","Alabama","Southern Mississippi","13","5","",""
"194","Louisiana-Monroe","Arkansas State","-12","5"," A 28 A 13 A 39 A 16"," A 35 H -5 H -3 H 6"
"195","Baylor","Tulsa","12","5"," H 3 H -40"," H -10 H -37"
"196","Kansas","Bowling Green State","-23","5"," A 24"," H 23"
"197","Clemson","Ball State","23","5","",""
"198","UCLA","Colorado","-14","5"," A -36"," H 20"
"199","Connecticut","Ohio","18","5"," A -21 H 42"," H 2 A -50"
"200","Tennessee","Florida","-17","5"," A -8 H -23 A -24"," H 21 H -25 A -4"
"201","Florida State","Duke","31","5"," H 21 A -27 A 6 H 17 A -13 A -8 A 10"," H -5 H -33 H -37 H -3 A 26 A 15 A 2"
"202","Georgia","Northwestern State","38","5","",""
"203","Georgia Tech","Brigham Young","9","5","",""
"204","Texas-El Paso","Hawaii","-25","5"," A 34 H 3 A 20 H -55 A 6 H -7"," H 9 A -5 H 23 A 27 H 25 H 32"
"205","Idaho","San Diego State","10","5","",""
"206","Indiana","Central Michigan","10","5","",""
"207","Iowa","Utah State","41","5","",""
"208","Iowa State","Troy","30","5"," H 22 H 7"," A 15 A 37"
"209","Kansas State","Southern California","7","5"," A 4"," A -37"
"210","Kentucky","Middle Tennessee State","22","5"," H 20"," A -1"
"211","Louisiana","Alabama-Birmingham","34","5"," A 19"," H 17"
"212","Army","Louisville","-31","5"," H -21 A 35 H -19 H -3 A 28"," A -3 H 24 H -14 H 20 A -6"
"213","Maryland","Eastern Michigan","42","5"," H 30"," H 8"
"214","Memphis","Tulane","28","5"," A 14 A 38 H -5 H 28"," H 21 H 18 A -21 H -4"
"215","Miami (FL)","Boston College","32","5"," A -23 H 34 A -17 H 7 A -42"," A -22 H 8 A 10 A 3 H 21"
"216","Miami (OH)","Kent State","7","5"," H -7 A -49 H 18 A 2"," A 7 A -4 H -50 H -21"
"217","Michigan","Utah","3","5","",""
"218","Minnesota","Buffalo","24","5","",""
"219","Mississippi","Vanderbilt","7","5"," H 3 A 35 H -7 A 14"," H -4 H -22 A 25 A 31"
"220","Nevada","Rice","10","5"," A 3 A -18 H 6 A 8"," H 17 H 12 A 3 H -3"
"221","New Mexico State","New Mexico","11","5"," A 2"," A 1"
"222","Texas Tech","North Carolina State","-3","5"," A -49"," H 20"
"223","Navy","Northwestern","-9","5"," H -26 A 41"," H 5 A 49"
"224","Michigan State","Notre Dame","-4","5"," A 46 H -3"," H 2 H 7"
"225","Cincinnati","Ohio State","-4","5","",""
"226","Oklahoma State","Southern Methodist","36","5"," A 3 A 25"," H 3 H -10"
"227","Oregon","Portland State","41","5","",""
"228","Oregon State","Fresno State","40","5","",""
"229","Penn State","Louisiana Tech","32","5","",""
"230","Pittsburgh","Rutgers","20","5"," A -24 A 8 A -7 H 7 A 7"," A 31 A 42 A 21 H -3 H -25"
"231","Illinois","San Jose State","-3","5"," H 52 H -7"," A -19 A 43"
"232","South Carolina","Temple","21","5","",""
"233","Texas","Houston","30","5"," A -49"," H -21"
"234","Texas Christian","North Texas","6","5","",""
"235","Toledo","Nevada-Las Vegas","17","5","",""
"236","Virginia","Akron","19","5"," H 35"," A 30"
"237","Texas A&M","Virginia Tech","-10","5"," A -2"," H -7"
"238","Purdue","Wake Forest","-3","5","",""
"239","Washington","Wyoming","31","5","",""
"240","Washington State","Montana State","17","5","",""
"241","Northern Illinois","Western Illinois","-3","5","",""
"242","Wisconsin","Arizona","21","5","",""
"243","Louisville","Florida State","6","6"," A -37"," H 31"
"244","New Mexico","Texas Tech","-49","6"," A 20 H 23"," H -3 H 51"
"245","Utah","Air Force","-4","6"," H -8 A 7 H 11 A -5"," H -19 H 7 A -17 A 8"
"246","Arkansas","Alabama","-18","6"," A 3 A -21 H 20 A -7"," A -20 H -10 H 35 H 14"
"247","Alabama-Birmingham","Memphis","14","6"," H 17 A 21 A -3 H -7 A 20"," H -5 H 28 H 28 A 19 H -6"
"248","Arizona","North Texas","5","6","",""
"249","Arizona State","Stanford","41","6"," H 4 A -3 A 22 A 21"," H -10 A 27 H -25 H -32"
"250","Arkansas State","Tennessee-Martin","20","6","",""
"251","Auburn","Syracuse","3","6","",""
"252","Connecticut","Ball State","-3","6"," A -21"," H 20"
"253","Boise State","Utah State","25","6","",""
"254","Boston College","Central Michigan","43","6","",""
"255","Central Florida","Liberty","31","6","",""
"256","Temple","Cincinnati","-13","6"," H -26"," H -3"
"257","Nevada","Colorado State","-4","6"," H 3 A 8"," H 27 A 2"
"258","Navy","Duke","-26","6"," H -46 H -9 A 3"," A 2 A 5 A 26"
"259","Eastern Michigan","Southern Illinois","3","6","",""
"260","Florida","Kentucky","7","6"," H -29 A -4 H 21"," H -3 H 20 H -4"
"261","Rice","Fresno State","-3","6"," A 10 H 12 A -15 A 42"," H 8 H 23 H 19 A 46"
"262","Georgia","New Mexico State","31","6"," A -6"," A 10"
"263","North Carolina","Georgia Tech","-8","6"," H -17 A 10 A 31 H -52 H -30 A 26"," A -7 H 8 H -3 A 24 A 5 H -8"
"264","Hawaii","Southern Methodist","32","6"," A -25 H 25 A -10 H 9 A -5"," A -7 H -18 A 23 H -11 A 12"
"265","Penn State","Iowa","-7","6"," A -3 A 3 H 49 A -33"," H 17 A -25 H 52 A -16"
"266","Iowa State","Nebraska","22","6"," H 42 H 30 A 11 H 7 A 51"," H 38 H 15 H -3 H 11 A 36"
"267","Tulsa","Kansas","-10","6"," A 12"," A 3"
"268","Louisiana State","Mississippi State","18","6"," H 24 A 24 A -3 H -31"," A 24 H -28 H -21 A 14"
"269","Maryland","Wofford","29","6","",""
"270","Akron","Miami (OH)","-17","6"," A 36 H 14 A 17 H 11"," H -5 A 2 H 18 A -49"
"271","Illinois","Michigan","-17","6"," A 21 H 7 A 11 A -17"," A -17 A -2 H 3 H 7"
"272","Michigan State","Northwestern","15","6"," A 28 H -21 A -35 H -3"," A 52 A 3 H 4 H -29"
"273","Missouri","Troy","37","6"," A 11 A 7"," A 15 A 30"
"274","North Carolina State","Massachusetts","32","6","",""
"275","Northern Illinois","Kent State","7","6"," A -7 H 9"," A 7 H -31"
"276","Ohio","Buffalo","2","6"," A 18 A -50 A 18 H 17 H -3"," H -21 H -4 H -49 A 11 A 45"
"277","Ohio State","Indiana","28","6"," A -11 A -5 H 6 A -7"," A 4 H 3 H -33 A 31"
"278","Oklahoma","South Florida","17","6","",""
"279","Pittsburgh","Toledo","18","6","",""
"280","Purdue","Minnesota","13","6"," A 3 A 7 H -2 A -29 H -4 A -3"," H -24 H 21 H -17 H 3 A 31 A -21"
"281","San Jose State","Texas-El Paso","34","6"," A -11 A 28 H -37 A 9 A -11"," H -7 A 6 H -55 H -25 A 20"
"282","Vanderbilt","South Carolina","-6","6"," A 31 H -4 A 20"," H -6 A 21 A -4"
"283","Middle Tennessee State","Southeast Missouri State","-10","6","",""
"284","Southern California","Oregon State","22","6"," H 2 H 20 A -32 H 21 A -31"," H 11 A 12 A -10 A 4 H -8"
"285","Army","Southern Mississippi","-21","6"," H -31 H -19 H -3 A -4 A 28"," H -3 A 30 A -7 A 21 H 19"
"286","Tennessee","Rutgers","21","6"," H -23"," H -25"
"287","Tulane","Texas","-49","6"," A -21"," H 30"
"288","Texas A&M","Louisiana Tech","28","6"," A 5"," H 3"
"289","San Diego State","UCLA","-36","6"," A 20 H -28"," H -14 H 11"
"290","Wake Forest","Virginia","-4","6"," A 19 A -3 H 26 A 8 H 31 H -13"," H 5 A 8 A -5 H 5 H 10 A 21"
"291","Western Michigan","Virginia Tech","-30","6","",""
"292","Washington","Idaho","14","6"," A -28"," A 37"
"293","California","Washington State","-10","6"," A 2 A -17 H -11"," H 3 H 22 A -8"
"294","West Virginia","East Carolina","20","6","",""
"295","Florida State","Clemson","17","7"," H 21 A -27 H 31 A -13 A -8 H 26 A 10"," A 5 H -18 A -3 H 8 H 5 A -30 H -32"
"296","Minnesota","Illinois","21","7"," A 13 A 31 H -17"," H 7 H -7 H -17"
"297","Utah State","Brigham Young","-1","7"," H 1"," H -4"
"298","Fresno State","Colorado State","2","7"," H 2 H 8"," A -28 A -4"
"299","Air Force","Navy","41","7"," H 49 H -7"," H -9 H -7"
"300","Arkansas State","Middle Tennessee State","6","7"," A -12 H -3 H -5 A 3"," H 16 H -10 A 3 H 13"
"301","Baylor","Kansas","3","7"," H 12 H -41 A 34 H -34"," A -10 H -25 H -24 H -64"
"302","Boise State","Hawaii","27","7"," A -28 H 46 A -37 A -55 H 42"," H 23 A -10 H 9 A -25 A -5"
"303","Bowling Green State","Ohio","51","7"," A -31 H 42"," A -50 H 28"
"304","Washington","California","-7","7"," H 4 A 20 A 11 H -10 H 12"," H -11 A 2 A -17 H 5 A 11"
"305","Colorado","Kansas State","4","7"," H -37 A -24 H 34 H 14"," H 7 A -64 A -34 H 51"
"306","East Carolina","Army","35","7"," H 4 A 24 A -6 A 7 H 3 A 17"," A -4 H -31 A 14 H -3 H -19 H -21"
"307","Eastern Michigan","Akron","8","7"," A 42 A 28 H -26"," A 30 A 17 H -7"
"308","Alabama","Georgia","-2","7"," H 35 A -20 A -22 H -10"," H 14 H 5 H 31 A -3"
"309","Iowa","Purdue","3","7"," H 28 A -25 H 52"," A -3 H -2 A -29"
"310","Louisiana State","Louisiana","48","7","",""
"311","Kent State","Marshall","-21","7"," A 7 H -50 A -4 A 26"," H 2 A -3 H 45 H 5"
"312","West Virginia","Maryland","-31","7","",""
"313","Miami (FL)","Connecticut","34","7"," A -23 H 32"," H -14 A 8"
"314","Cincinnati","Miami (OH)","-5","7","",""
"315","Mississippi","Florida","3","7"," H 7 H -7 A 1"," A -4 H 7 H -29"
"316","Idaho","Montana","-7","7","",""
"317","Nebraska","McNeese State","24","7","",""
"318","Nevada-Las Vegas","Nevada","4","7"," A -21"," H 3"
"319","New Mexico State","Texas-El Paso","35","7","",""
"320","Arizona State","North Carolina","-3","7","",""
"321","Ball State","Northern Illinois","-12","7"," H 25 A 18 H 10 A -17"," A -28 H 9 A -4 H 49"
"322","Notre Dame","Stanford","24","7"," H -7"," A 7"
"323","Northwestern","Ohio State","-11","7"," A 3 A 49 H -29 H 4"," H 31 H 6 A -4 H 28"
"324","Missouri","Oklahoma","-7","7"," A 14 A 7 H -7 A -6"," H 45 H 46 H 16 A 4"
"325","Arizona","Oregon","-17","7"," A 4 A 10 H -8 H -30"," H -28 H 27 A 11 A -1"
"326","Wisconsin","Penn State","-3","7"," A 3 H -5 A 17 H -17 A 7"," A -33 A 6 H -7 H 11 A 3"
"327","Syracuse","Pittsburgh","-24","7"," A 1 H 31 H 8 A 21"," H 7 H 20 A -7 H 3"
"328","Rice","Louisiana Tech","17","7"," A 10 A 3 H 12 A -15 A 42"," H 3 H 14 A 3 H 44 A 26"
"329","Southern Methodist","San Jose State","-11","7"," A 32 H 3 H -18 A -7"," A 9 H 12 A 28 H 34"
"330","South Carolina","Mississippi State","24","7"," A -4 A 24 H -8 H -23"," H -21 A 18 H -18 H -7"
"331","North Texas","South Florida","-7","7","",""
"332","Tennessee","Arkansas","3","7"," H -20 A -8 A -18"," H -18 A -23 A -7"
"333","Texas","Oklahoma State","2","7"," A -3 A -3 H 41 A 4"," A 35 H 3 H 35 A 25"
"334","Texas Christian","Houston","17","7"," A 7 A -19 H 7 A 3"," A 33 H 14 H -21 H -6"
"335","Texas A&M","Texas Tech","-1","7"," A -41 A 5 H -6"," H 51 H 25 H 14"
"336","Troy","Austin Peay","38","7","",""
"337","Louisiana-Monroe","Tulane","-43","7","",""
"338","Oregon State","UCLA","-8","7"," H 11 H 35 A 12 A -10"," A 5 A -30 A -10 H 10"
"339","Duke","Virginia","-5","7"," A 31 A 26 A 2 H -33 H -3 A 15"," A 21 A -4 H 5 H 35 H 5 A 8"
"340","Georgia Tech","Wake Forest","-3","7"," A 5 A -8 H 8 A -7 H -8 H 15"," A 8 H 31 H -4 A 19 H -13 H 26"
"341","Washington State","Southern California","3","7"," A -10 A -25 H 22 H 11"," H 2 A -32 H 21 A -11"
"342","Buffalo","Western Michigan","-14","7"," H -24"," H -4"
"343","Wyoming","Citadel","4","7","",""
"344","Memphis","Louisville","-6","8"," A 19 A 14 A 38 H 28"," A -3 H 20 H -10 A -31"
"345","Minnesota","Northwestern","3","8"," A 13 A -21 A 31 H -24"," H -29 A 15 H -11 A 52"
"346","Boston College","Virginia Tech","-5","8"," A 3 A 10 H 21 A -22"," H -7 H -3 A 8 H 10"
"347","Air Force","Brigham Young","43","8"," H 7 A 8 H -19 A -17"," H -4 H 4 A 27 H -21"
"348","Akron","Liberty","28","8","",""
"349","Alabama-Birmingham","Houston","17","8"," A 34 H 14 A 21 A -3 H 7"," H 19 A -5 H -21 H 14 H -6"
"350","Arizona State","Oregon State","4","8"," H 41 H 11 H -17 A 21"," A -10 A 12 H 11 A 22"
"351","Auburn","Arkansas","-21","8"," A -28 A -7"," A -7 H 20"
"352","Tulsa","Boise State","-28","8"," A 44 A 23 H 20 H -15 A 19 H -11"," H 26 H 27 A -55 H 42 H 46 A -37"
"353","Central Michigan","Bowling Green State","-10","8"," A 49 A -26 H -17"," A 9 H 42 H 18"
"354","Western Michigan","Central Florida","-4","8"," A -14 H -21"," A -24 H -3"
"355","Kansas","Colorado","-24","8"," A 42 A 3 A 24 H -64"," H 14 H 34 A -7 H 4"
"356","Colorado State","Wyoming","8","8"," A -8 H 27 A -19 A -28"," H -5 A 4 H 8 H -4"
"357","Fresno State","Southern Methodist","23","8"," A -3 H -10 H 8 A -3"," A 12 A 32 H -18 H -11"
"358","Georgia","Tennessee","5","8"," A -6 A -2 H 31"," A -8 H -20 A -24"
"359","Hawaii","Nevada","25","8"," A 3 A -25 H 32 A -10 H 9 A -5"," H 3 H 6 A -18 A 8 H 28 H 10"
"360","Illinois","Purdue","7","8"," H -17 A 21 H -7"," H -2 H 13 H -4"
"361","Indiana","Wisconsin","3","8"," A 28 H -16 A 31 H -35 H -33"," H -5 A 17 H -17 A -18 H -3"
"362","Iowa","Michigan State","28","8"," H 3 A -16 A -25 H 17 H 52"," H -3 A -35 A 46 H -18 H 15"
"363","Iowa State","Texas Tech","14","8"," A 11 H 7 A 14"," H 4 H 14 A 24"
"364","Kansas State","Oklahoma State","35","8"," H -3 A -34 A -64 H 36"," A 2 H 35 A -35 H 3"
"365","Florida","Louisiana State","-29","8"," H 7 A 3 H 7 H 21"," A -3 H 1 A 24 H 24"
"366","Louisiana-Monroe","Idaho","20","8"," H -12 A 39 A 16"," H -9 A 10 H 3"
"367","Marshall","Buffalo","45","8"," H 5 A -21 A 14 H 2 A -3"," H -24 H -4 A 11 H -49 A 2"
"368","Miami (FL)","Florida State","1","8","",""
"369","Michigan","Penn State","3","8"," A -17 H -25 H 7"," H 11 H -7 A -3"
"370","Vanderbilt","Middle Tennessee State","-1","8"," H -22 A 20"," A 5 A 22"
"371","Mississippi","Arkansas State","35","8"," H 28"," A -12"
"372","Mississippi State","Troy","3","8"," H -7"," A 23"
"373","Nebraska","Missouri","11","8"," H 15 A 22 A -7 H 38"," H 37 A 7 A -6 H 24"
"374","Nevada-Las Vegas","New Mexico","-9","8"," A -21 A 10 A 11 H -17"," A -4 H 7 H 7 A 7"
"375","New Mexico State","Louisiana","3","8"," A -5 H 3 A 11"," H 3 A 13 H -27"
"376","North Carolina","North Carolina State","-17","8"," H -8 A 10 A 31 H -52 H -30"," H -7 A 5 H 19 A 3 A -32"
"377","Miami (OH)","Northern Illinois","-7","8"," H 7"," H 7"
"378","Notre Dame","Pittsburgh","8","8"," H -7 H 42"," H 3 H 20"
"379","Ohio","Eastern Michigan","28","8"," H 17"," H 8"
"380","Ohio State","San Jose State","43","8"," A -7"," A -3"
"381","0","0","0","0","0","0"
"382","UCLA","Oregon","-1","8"," H 10 A -10 A -30"," H 27 H -28 A -17"
"383","Navy","Rice","-7","8"," A -31"," H 12"
"384","San Diego State","Utah","19","8"," A -4 H 10 A 7 H -28 A -4"," A -5 H 11 A 7 H -8 H -4"
"385","Kentucky","South Carolina","-4","8"," A 7 A -12 H -28 A -21 H -3 H 20"," A 21 H -23 H -6 H 24 A 24 A -6"
"386","South Florida","Southern Mississippi","3","8"," H 3"," H 19"
"387","Southern California","California","2","8"," H 22 A 3 H 20 H 21 A -31"," A 11 H -10 A -7 A -17 H 5"
"388","Temple","Syracuse","1","8"," A 10 H -26 A 7 A -3"," H 8 A 27 H -24 H 31"
"389","Baylor","Texas A&M","-41","8"," H 3 A 51 H -40"," A -25 H -1 H 4"
"390","Army","Texas Christian","-19","8"," H -31 H -21 A 35 A 14 A -4"," A -14 H 30 A 3 H 17 H 7"
"391","Toledo","Ball State","20","8"," A -52 H 27 A -21 A -3 H 18"," H 25 A -17 H 10 H -12 A 18"
