"","V1","V2","V3","V4","V5","V6"
"69","Oklahoma State","West Virginia","14","4"," A -40 H -7 A -2 H 6 A 7"," H 21 A 4 H 27 A 7 H 18"
"70","Pittsburgh","Louisville","3","4"," H 11 A 1 A 12 H -42 A -24 H 33"," H 30 A 7 H -13 A 5 H 32 H -7"
"71","Southern Methodist","Stephen F. Austin","43","4","",""
"72","Syracuse","Georgia Tech","17","4"," H -14 A 26 H -3 A 30 H -7"," H 23 H -66 A 21 H 19 A 10"
"73","South Carolina","Tennessee","-4","4"," A 14 H 8 H -7 H -29"," H -12 A 13 H 23 A 23"
"74","Texas Tech","Texas","-7","4"," A 16 H 7 A 16 H 1 A 6"," H -3 H 4 H -2 H 11 A -7"
"75","Texas A&M","Vanderbilt","5","4"," H 3 A -14 A -45 H 13"," H -21 A 7 H -34 H -34"
"76","Louisiana-Monroe","Texas-El Paso","-25","4","",""
"77","Southern Mississippi","Tulane","-42","4"," H -11"," A -3"
"78","Virginia","Duke","18","4"," H -17 A 5 H 3 H 11"," A 11 H -48 H -32 H -20"
"79","Virginia Tech","North Carolina State","21","4"," A -7 A 11 A 7 H -3 H -1 A 33"," H 11 A 27 H 3 H 1 H -3 A -1"
"80","Brigham Young","Louisiana Tech","31","5"," H 7"," A 1"
"81","Wake Forest","Campbell","52","5","",""
"82","Air Force","Navy","33","5","",""
"83","Alabama","Texas A&M","28","5"," H 41 A -38"," A -14 H 13"
"84","Alabama-Birmingham","Texas-San Antonio","8","5"," A 3"," H 1"
"85","Mississippi State","Arkansas","-7","5"," A -10 H -14 A 7 A 7 H -14"," H -3 A 11 H -27 H 12 A 2"
"86","Army","Abilene Christian","32","5","",""
"87","Cincinnati","South Florida","21","5"," H 39 H 28 H 38"," A 1 A 35 H -20"
"88","Clemson","Virginia","18","5"," A -24 H 25 H 6"," A 17 A 5 H 11"
"89","Coastal Carolina","Arkansas State","29","5"," A -3 A -51 H 17 H 11 A -35"," A 7 H 7 H -7 A 28 A 2"
"90","Florida","South Carolina","14","5"," A -16 A 3 H 24 A -21 A -12"," A 17 H -45 H -7 A -34 H -4"
"91","Florida Atlantic","Charlotte","4","5","",""
"92","Florida State","Jacksonville State","17","5","",""
"93","Georgia","Auburn","21","5"," A -27 H 23 A 17 A -11 A -29"," H 2 H 13 A 29 H 16 A 8"
"94","Louisiana-Monroe","Georgia Southern","-5","5"," A 30 H -21 A 24 A 18 H -50"," A 1 H 2 H 7 A 6 A 2"
"95","Georgia State","East Carolina","20","5","",""
"96","Iowa State","Oklahoma","7","5"," A -3 H 16 A 3 A -30 H 45"," A -19 A -34 H 28 H 53 H -3"
"97","Kansas State","Texas Tech","10","5"," A -3 A -7 A 27 H -2 A 45 A 1"," H -34 A 16 H 7 A 6 A 16 H 1"
"98","0","0","0","0","0","0"
"99","Vanderbilt","Louisiana State","-34","5"," A 5 H -34 A 7 H -21 A 41"," A 13 H 28 H -10 A -3 A 4"
"100","Kentucky","Mississippi","-1","5"," A 16 H 22 H 3 A 60 A 24"," H -7 H 7 A -33 H -15 H -16"
"101","Boston College","North Carolina","-4","5"," A -20 A 26 A -3 H -14"," A -32 H 11 H 25 H -14"
"102","Pittsburgh","North Carolina State","-1","5"," H 11 A 12 A -24 H 33"," A -7 H -3 H 16 A 21"
"103","Kansas","Oklahoma State","-40","5"," A 21 A 41 H -30 A 53 H -36"," H 14 A -2 H 3 A 28 A 7"
"104","Southern Methodist","Memphis","3","5"," H 43 A -3 H -29 H 14 A -24"," H 42 A 14 A 39 A -3 H 12"
"105","North Texas","Southern Mississippi","-10","5"," H 10 A 32 H -11"," H -24 H -3 H -1"
"106","Tennessee","Missouri","23","5"," A -4 A 23 H -27 H -31 A 11 H -12"," A -7 H -35 H 10 H -19 H 2 A 24"
"107","Texas","Texas Christian","-2","5"," A -7 H 11 A -7 H 4 H -3"," H 16 A -10 H 7 A 18 H -3"
"108","Central Florida","Tulsa","-8","5"," A -23 H 17"," H 4 H 6"
"109","Duke","Virginia Tech","-7","5"," H -20 A 11 H -32 H -48"," H 26 H 21 A 11 H -1"
"110","West Virginia","Baylor","6","5"," H 21 A 7 H 27 A 4 H 18"," H 33 A 1 H 1 A 11 H -10"
"111","Middle Tennessee State","Western Kentucky","-3","5"," A -3 A 28"," H 17 H -24"
"112","Houston","Tulane","18","6"," A -16 H -23"," H -3 A 17"
"113","Georgia Tech","Louisville","19","6"," A -3 A 17 A 21 H -18"," H 32 H 30 A 7 A 5"
"114","Mississippi","Alabama","-15","6"," A -1 H -7 H 7"," H 60 H 29 H 41"
"115","Arkansas State","Central Arkansas","23","6","",""
"116","Army","Citadel","5","6","",""
"117","Auburn","Arkansas","2","6"," A 21 A -7 H 37 H 13 H -11"," H -27 H 12 H -3 H 11 A 11"
"118","Boston College","Pittsburgh","1","6"," A 26 A 6 A -3 H -14 H 7"," H 33 A 35 H 11 H -42 H 3"
"119","Brigham Young","Texas-San Antonio","7","6"," H 31 H 38"," H 1 A -3"
"120","North Texas","Charlotte","-28","6","",""
"121","Clemson","Miami (FL)","25","6"," H 18 H 35"," H 5 H 12"
"122","Syracuse","Duke","-14","6"," A 25 H 17 H -3 H -7"," H -32 A 23 H -20 A 11"
"123","South Florida","East Carolina","-20","6"," A 21 A 2 H -29"," A 38 A -25 A 4"
"124","Georgia","Tennessee","23","6"," A -27 H 21 A 17 A -11 A -29"," A 11 A 13 H -31 H -27 A -4"
"125","Iowa State","Texas Tech","16","6"," A -3 H 7 A 3 H 7 H 45 A -3"," A 16 H -34 A 6 H 1 A 10 H -7"
"126","Texas Christian","Kansas State","-7","6"," H -3 H -19 A -10 H 16 A 18 A -36 H 7"," A 45 A -3 A 1 H 10 A 27 H 41 H -2"
"127","Kentucky","Mississippi State","22","6"," A 16 H -1 H -11 H 3 A 60"," H -14 A 7 A 7 H 7 A 41"
"128","Liberty","Louisiana-Monroe","33","6","",""
"129","Louisiana Tech","Texas-El Paso","4","6"," A 1"," A 31"
"130","Western Kentucky","Marshall","-24","6"," A -3 A 4"," H 28 H 11"
"131","Florida International","Middle Tennessee State","-3","6","",""
"132","Missouri","Louisiana State","4","6"," H -19 A 24 A -7 H 41 H 2"," H -38 A -3 H 28 A -34 A -3"
"133","Navy","Temple","2","6"," A -3 A 14 H -3"," A 35 H -24 A 12"
"134","North Carolina","Virginia Tech","11","6"," A -4 H 27 A -32 H 6"," H 26 H 21 A -7 A 7"
"135","Virginia","North Carolina State","-17","6"," H 18 A 17 A 5 H 3"," H 11 H 3 H -3 A 27"
"136","Notre Dame","Florida State","16","6"," H 5 A -42 A -18 A -14"," A 32 H -24 H -3 H 3"
"137","0","0","0","0","0","0"
"138","Vanderbilt","South Carolina","-34","6"," A 5 H -34 H -33 H -21 A 41"," H -45 A 28 A 17 A 14 H -7"
"139","Texas A&M","Florida","3","6"," H 5 H 11 A -45"," A -21 H 28 H 14"
"140","Troy","Texas State","20","6"," A 41 A -28 A 7 A 37 A -29"," A 38 H 2 A 2 H -21 A 10"
"141","Louisiana","Coastal Carolina","-3","7"," A -3 H 2 A -10 H 7 H 28"," A -51 H 14 A -35 H 29 H 17"
"142","Arkansas State","Georgia State","7","7"," A 29 A 28 H -28 A 7 H -7"," H -51 A 4 A -2 H -3 A -17"
"143","Houston","Brigham Young","-17","7"," A -16"," A -52"
"144","Tulane","Southern Methodist","-3","7"," H -3 H 35 A 6"," H 14 A -24 A 4"
"145","Alabama","Georgia","17","7"," A -31 H 41 H 60 H 29"," H 23 H 7 A -11 H 21"
"146","Alabama-Birmingham","Western Kentucky","23","7","",""
"147","Arkansas","Mississippi","12","7"," A -7 A 2 A 28"," H 7 H -7 H -16"
"148","Texas-San Antonio","Army","-12","7"," H 2"," H 42"
"149","Georgia Tech","Clemson","-66","7"," A 17 A 21 H -18"," H 26 H 6 A 7"
"150","Florida State","North Carolina","3","7"," A 16 A 16"," H -14 H 27"
"151","Georgia Southern","Massachusetts","41","7"," H 17"," A 22"
"152","Tennessee","Kentucky","-27","7"," H 23 A 23 H -31 A 13 H -12"," A 10 H -11 A 60 A 16 A 24"
"153","Syracuse","Liberty","-17","7"," H -7"," A 1"
"154","Louisiana Tech","Marshall","-18","7","",""
"155","Memphis","Central Florida","1","7"," H 12 A 39 A 14"," H 25 H -3 H 17"
"156","Miami (FL)","Pittsburgh","12","7"," A -13 H 42 A 25 A -3 A -1"," H 3 A -24 A 35 H -1 H 33"
"157","East Carolina","Navy","-4","7"," A 4 H -17 A -25"," H -13 A -3 H 2"
"158","North Carolina State","Duke","11","7"," A 21 A -17 A 27 H -3 A -7"," H -7 A 18 H -32 H -48 A -14"
"159","Middle Tennessee State","North Texas","-17","7"," A 2 A -6"," A 32 H 10"
"160","Notre Dame","Louisville","5","7"," H 16 A -42 A -18 A -14"," H 32 A 3 A 19 A 7"
"161","South Alabama","Texas State","10","7"," H 24 A 7 A 28 A -7"," A -21 A 2 H -10 H 2"
"162","South Carolina","Auburn","8","7"," H -4 A 28 H -45 A 17 H -29"," H 13 H 37 H -11 A -7 A 21"
"163","Temple","South Florida","2","7"," A 12"," A 1"
"164","Mississippi State","Texas A&M","-14","7"," A -10 H -7 A 41 H 7"," H 13 H 11 A 28 H 5"
"165","Troy","Eastern Kentucky","2","7","",""
"166","Virginia Tech","Boston College","26","7"," A -7 A 11 A -7 A 33 H -35"," A -20 H -4 H 7 H 1 A 6"
"167","Wake Forest","Virginia","17","7"," H -24 A 3 A 6"," A 18 H -17 H 3"
"168","West Virginia","Kansas","21","7"," A 14 H 6 H 27 H 18"," H -40 A 33 A 41 H -36"
"169","Appalachian State","Arkansas State","28","8"," A -21 H 4 A 11 H 37 H -3"," A 2 H 7 A 29 H -28 A 7"
"170","Florida International","Jacksonville State","-9","8","",""
"171","Alabama-Birmingham","Louisiana","-4","8"," A -32"," H 28"
"172","South Florida","Tulsa","-29","8"," H -20"," H 4"
"173","Wisconsin","Illinois","38","8"," A 10"," A 18"
"174","Tennessee","Alabama","-31","8"," H 23 A 23 H -27 A 13"," A -19 H 17 H 60 H 29"
"175","Army","Mercer","46","8","",""
"176","Mississippi","Auburn","-7","8"," A -1 H -15 A 12 H 17"," H 16 A 29 H 2 A 8"
"177","Boise State","Utah State","29","8","",""
"178","Boston College","Georgia Tech","21","8"," A -20 A 6 A -3 H -14 H 7"," H 23 H -66 A 17 H -18 H 19"
"179","Brigham Young","Texas State","38","8"," H 41 H 7"," A 20 H -3"
"180","Central Florida","Tulane","17","8"," A -23 H -8 A -23 H 25"," A -17 A 6 A 18 H 35"
"181","Charlotte","Texas-El Paso","10","8","",""
"182","Southern Methodist","Cincinnati","-29","8"," H 3"," H 39"
"183","Clemson","Syracuse","26","8"," A -24 A -66 H 6 H 35"," H -24 H 17 H -3 A 11"
"184","Coastal Carolina","Georgia Southern","14","8"," H 22 A -3 A -51 H 17 A -35"," H 1 A 2 A 6 H 7 H 2"
"185","Troy","Georgia State","-2","8"," A -28 A 37 A -29"," A 7 A 4 A -17"
"186","Fresno State","Hawaii","-15","8","",""
"187","Navy","Houston","-16","8"," H -52 A -3"," H -17 H 18"
"188","Indiana","Penn State","1","8"," A -16 H 17 A -24 A 7 H 16"," A -16 A -10 H 15 H -13 H -16"
"189","Kansas State","Kansas","41","8"," A -3 A -7 A 27 H -2 A 45 A 1"," A 53 H -36 A 21 H -40 H -30 A 33"
"190","Liberty","Southern Mississippi","21","8"," A -6"," A 3"
"191","Louisiana State","South Carolina","28","8"," A -34 A 4 A 37 A 13 A -3"," A -34 H -7 H 8 H -45 A 14"
"192","Louisville","Florida State","32","8"," H -13 A 3 A 19 A 5"," A 42 H -24 H -3 A 16"
"193","Marshall","Florida Atlantic","11","8"," A -24 H 41"," H 4 H 22"
"194","Memphis","Temple","12","8"," A 3 H 1 H 1 A -3 A 14"," H -24 A 25 H 2 A 2 A 35"
"195","Miami (FL)","Virginia","5","8"," A -13 A 25 A -3 A -48"," H 14 A 18 H -17 H 18"
"196","Minnesota","Michigan","-25","8","",""
"197","Rice","Middle Tennessee State","-6","8"," A 10 A -20"," H -17 A 28"
"198","Missouri","Kentucky","10","8"," H -19 A 23 A 24 H 41 H -35"," A 60 A -27 A 24 H 3 H -11"
"199","Nevada","Wyoming","3","8"," A -18 A 3"," A -31 H 24"
"200","North Carolina","North Carolina State","27","8"," H 25 H 11 A 3 A 3 A -32 H 6"," A -7 A 21 H 16 A -17 H 11 H 3"
"201","Northwestern","Maryland","40","8","",""
"202","Pittsburgh","Notre Dame","-42","8"," H 3 A 1 A -24 A 35"," H 5 A -14 H 16 H 7"
"203","Ohio State","Nebraska","35","8"," A -13"," H 7"
"204","Texas Christian","Oklahoma","-19","8"," H -3 H -7 H 16 A -36 H 7"," A 7 H -3 A -34 H 53 H 28"
"205","Oklahoma State","Iowa State","3","8"," A -40 H -7 A -2 A 28 H 6 A 7"," A -30 A -3 H 45 H 7 H 16 A -3"
"206","Purdue","Iowa","4","8"," A -7 H -7 A 3"," A -14 H -1 A -28"
"207","Michigan State","Rutgers","-11","8"," A -3 H -24 H -40"," H -6 H -16 A 22"
"208","San Diego State","Nevada-Las Vegas","28","8"," H -11 A 5"," A 17 H -18"
"209","San Jose State","Air Force","11","8"," H 17"," H 28"
"210","South Alabama","Louisiana-Monroe","24","8"," H 10 A 7 A 28 H -17"," H -21 H -5 H -50 A 18"
"211","Texas","Baylor","11","8"," A -7 H -2 H 4 H -3"," A 1 H -10 A 6 A 7"
"212","Texas Tech","West Virginia","7","8"," H -7 A 10 A 16 H 1 A 6"," A 4 H 27 H 18 H 6 A 14"
"213","Texas-San Antonio","Louisiana Tech","1","8"," A 8 A 7 H 31 A -3"," H 3 A 31 H 4 A -1"
"214","Wake Forest","Virginia Tech","7","8"," H -24 A 3 A 6"," H -35 H 21 A 11"
"215","Western Kentucky","Chattanooga","3","8","",""
"216","Fresno State","Colorado State","21","9","",""
"217","Georgia Southern","South Alabama","7","9"," A 2 A -5 A 14 H 2 A 6"," A 28 H 24 A 17 H 10 H -17"
"218","Maryland","Minnesota","1","9","",""
"219","Tulsa","East Carolina","4","9"," A -8 A -29 H 6 A -13"," H -23 A -20 H -17 H -4"
"220","Wyoming","Hawaii","24","9"," A 3 A 1"," H 3 H 6"
"221","Alabama","Mississippi State","41","9"," H 28 A -15 H 17 H 60 H 29 A -38"," H -14 A 7 A 7 A 22 H -14 A -10"
"222","Louisiana-Monroe","Appalachian State","-18","9"," H -21 A 18 H -50"," A -21 H 4 H -3"
"223","Auburn","Louisiana State","37","9"," H 2 A 8 A 29 H -11"," A -3 H 28 H -38 A 13"
"224","Air Force","Boise State","-19","9"," A -28"," H 29"
"225","Brigham Young","Western Kentucky","31","9","",""
"226","Houston","Central Florida","-23","9"," H 18 A 28"," H 17 H -3"
"227","Cincinnati","Memphis","39","9"," H 21 A -29 A -3"," H 1 A 3 H 1"
"228","Clemson","Boston College","6","9"," A -66 H 26 A 7 H 35"," H 21 A -3 H -14 H 1"
"229","Georgia State","Coastal Carolina","-51","9"," H -3 A 7 A 4 A -17"," A -3 H 29 H 11 H 17"
"230","Duke","Charlotte","34","9","",""
"231","Florida","Missouri","24","9"," H 14 H 28 A -21 H 24 A -12"," A -7 H 2 H 41 H 10 A 23"
"232","Florida Atlantic","Texas-San Antonio","21","9","",""
"233","Kentucky","Georgia","-11","9"," A 16 H 22 A -27 A 60"," H 21 H 7 H 23 A 17"
"234","Rutgers","Indiana","-16","9"," A -11 A 22 H -6 H -16 A -3"," A -24 A 7 H 17 H 1 H 16"
"235","Kansas","Iowa State","-30","9"," A 33 H -40 A 41 A 53 H -36"," H 7 A 3 H 45 H 7 A -3"
"236","Texas State","Louisiana","-10","9"," A -21 A 10 A 2 H 2"," A -50 H 28 H 2 H 7"
"237","Louisiana Tech","Alabama-Birmingham","3","9"," A 1"," H 8"
"238","Michigan","Michigan State","-3","9"," A 17 A -6"," H -24 H -11"
"239","Vanderbilt","Mississippi","-33","9"," H -34 A 7 A 3 H -21"," H 17 H 7 A -1 H -16"
"240","Nevada-Las Vegas","Nevada","-18","9"," A 28 H -31"," H 5 H 3"
"241","Iowa","Northwestern","-1","9"," A 4 H 42 H 6"," A -7 A 9 H 8"
"242","Georgia Tech","Notre Dame","-18","9"," A -3 H 19 H -66 A 21 H 23"," H 16 H 5 H 7 A -14 H 14"
"243","Penn State","Ohio State","-13","9"," A 1 A 7 A -16"," H 7 H 35 H 22"
"244","Texas Tech","Oklahoma","-34","9"," A 10 A 16 A 16 A 6"," H -3 A 7 A -19 H 28"
"245","Illinois","Purdue","-7","9"," H -27 A -3 H -14 A 18"," A 3 H -7 H 4 H -7"
"246","Southern Mississippi","Rice","-24","9"," A -10"," A 10"
"247","Utah State","San Diego State","-31","9"," A 25"," A 5"
"248","San Jose State","New Mexico","17","9"," H 11"," A 28"
"249","Southern Methodist","Navy","14","9"," H 3 A -3 A -24 A 4"," H -3 A -3 H 2 H -13"
"250","Oklahoma State","Texas","-7","9"," H 14 H 3 H 6 A 7"," H 4 H -3 A -7 H -2"
"251","Texas A&M","Arkansas","11","9"," H 3 A -14 H 13"," A 28 A -7 H -3"
"252","Baylor","Texas Christian","-10","9"," H 33 A 6 A 11 A 7 A 1 H 1 A 13"," A -36 A 18 A -2 H -3 H 16 H -7 H -19"
"253","Arkansas State","Troy","-28","9"," H 7 A 28 A 2 H -7"," H -2 A 37 H 20 A -29"
"254","Tulane","Temple","35","9"," H -3 H -3 A 17"," A 2 H -24 A 25"
"255","Virginia","North Carolina","3","9"," H 18 H -17 A 17 H 11"," A -32 H 27 H 6 A -4"
"256","Louisville","Virginia Tech","-7","9"," H -13 A 3 A 7"," H -1 A 33 H 26"
"257","Syracuse","Wake Forest","-24","9"," A 25 A 26 H -7"," A 6 H -24 A 3"
"258","West Virginia","Kansas State","27","9"," A 14 H 6 H 21 A 7 H 18"," H -2 A 1 H 41 H 10 A -7"
"259","Northern Illinois","Buffalo","-19","10","",""
"260","Central Michigan","Ohio","3","10","",""
"261","Kent State","Eastern Michigan","4","10","",""
"262","Miami (OH)","Ball State","7","10","",""
"263","Toledo","Bowling Green","35","10","",""
"264","Akron","Western Michigan","-45","10","",""
"265","Colorado State","Wyoming","10","10","",""
"266","Nevada","Utah State","25","10"," H 5"," H -31"
"267","Boise State","Brigham Young","-34","10","",""
"268","North Carolina State","Miami (FL)","-3","10"," A 21 A -1 A -17 H 11 H 16"," A -1 H 12 H 5 A -48 H 42"
"269","San Diego State","San Jose State","-11","10"," H 28"," H 17"
"270","Texas State","Appalachian State","-21","10"," A -21 A 20 H -10 H 2"," A -18 H 37 H -3 H 28"
"271","Arkansas","Tennessee","11","10"," H -27 A 2 A 28 A 2"," A 23 A 13 H -12 H 23"
"272","Syracuse","Boston College","-3","10"," A 25 A 11 H 17 H -14 A 26 A 30"," H -4 H 1 H 21 A -20 A 6 H 7"
"273","Cincinnati","Houston","28","10"," H 21 A -3"," H 35 H -23"
"274","Coastal Carolina","South Alabama","17","10"," H 29 A -3 H 14 A -51 A -35"," A -7 A 28 A 7 H -17 H 10"
"275","Colorado","UCLA","6","10"," A -11"," H 17"
"276","0","0","0","0","0","0"
"277","Florida Atlantic","Western Kentucky","4","10"," A 11 A -19"," H -24 H 17"
"278","Nevada-Las Vegas","Fresno State","-13","10","",""
"279","Georgia Southern","Troy","7","10"," H 7 H 2 A 6"," A -29 H 20 H -2"
"280","Georgia State","Louisiana-Monroe","18","10"," H -3 A 4 A -17"," H -50 H -18 A 24"
"281","Hawaii","New Mexico","6","10"," H -11"," A 17"
"282","Indiana","Michigan","17","10"," A -16 A -24"," A -6 H -3"
"283","Iowa","Michigan State","42","10"," H -1"," H 9"
"284","Iowa State","Baylor","7","10"," A -3 H 7 H 16 A -30 H 45 A -3"," H -10 A 13 A 1 H 33 H 1 A 11"
"285","Virginia Tech","Liberty","-3","10"," H 21"," A 1"
"286","Louisiana","Arkansas State","7","10"," A -3 H -3 A -10 H 28"," H 7 A 29 A 2 H -7"
"287","Marshall","Massachusetts","41","10"," H 11"," A 22"
"288","Penn State","Maryland","-16","10"," A 1"," A 16"
"289","Memphis","South Florida","1","10"," H 12 A 39"," A 2 A 21"
"290","Illinois","Minnesota","-27","10"," H -7 H -14"," H 3 H -28"
"291","Mississippi State","Vanderbilt","7","10"," A -10 A 22 H -14 A 7"," H -34 A 3 A 5 H -33"
"292","Duke","North Carolina","-32","10"," A 14 H -20 A 18 H -7 A -14 A 11"," H -14 A -4 A 3 H 11 H 25 H 27"
"293","Northwestern","Nebraska","8","10"," A -1 A -7"," A 6 A -10"
"294","Notre Dame","Clemson","7","10"," A -42 A -18 A -14"," H 35 A -66 H 6"
"295","Ohio State","Rutgers","22","10"," A -13 H 7"," H -16 H -16"
"296","Oklahoma","Kansas","53","10"," H -3 A 7 A -19 H 28"," A 41 H -30 H -36 H -40"
"297","Kansas State","Oklahoma State","-2","10"," A -3 H 10 A -7 H 41 A 27 A 45"," A 28 H 6 A 7 A -40 H 14 H 3"
"298","Oregon","Stanford","21","10"," A 4"," A -1"
"299","Florida State","Pittsburgh","-24","10"," A 42 A 16 A 32 A 16"," A 12 H -42 H 3 H -1"
"300","Southern California","Arizona State","1","10"," A -4 A -5"," A -63 H -7"
"301","Temple","Southern Methodist","-24","10"," A 2 A 12 A 35"," H 14 H 3 A -3"
"302","Southern Mississippi","North Alabama","11","10","",""
"303","Texas","West Virginia","4","10"," A -7 H -2 H 11 A -7"," A 7 H 18 H 6 A 14"
"304","South Carolina","Texas A&M","-45","10"," A 14 A -34 A 28"," H 3 H 5 H 13"
"305","Texas Christian","Texas Tech","16","10"," H -3 A -2 H -7 H -19 A -10 A 18 H 7"," A 16 H -7 A 10 H -34 H 1 H 7 A 6"
"306","East Carolina","Tulane","-17","10"," H -23 H -4 A 4 A -25"," A 17 H -3 A 6 H 35"
"307","Oregon State","Washington State","-10","10"," H 3"," H -14"
"308","Buffalo","Miami (OH)","32","11","",""
"309","Bowling Green","Kent State","-38","11","",""
"310","Ohio","Akron","14","11","",""
"311","Ball State","Eastern Michigan","7","11"," A -3 A -25"," H -17 H -8"
"312","Northern Illinois","Central Michigan","-30","11"," A 6 A 3"," H -25 H -8"
"313","Western Michigan","Toledo","3","11"," H 3 H -11"," A -17 A -17"
"314","Boise State","Colorado State","31","11","",""
"315","Cincinnati","East Carolina","38","11"," H 21 A -3"," A -20 H -23"
"316","Florida International","Florida Atlantic","-19","11","",""
"317","Minnesota","Iowa","-28","11"," A -27 H 3"," A -14 A 4"
"318","Appalachian State","Georgia State","4","11"," H 28 A -18 A 11 H 37 H -3"," A 7 H 18 H -51 A -2 H -3"
"319","Central Florida","Temple","25","11"," A 1 H 17"," A 12 A 35"
"320","Stanford","Colorado","-3","11","",""
