"","V1","V2","V3","V4","V5","V6"
"223","Wisconsin","Michigan","3","4"," H 17 A 3 A -4 A 21 H -10"," H 27 A -16 H -3 H 2 A -3"
"224","Mississippi","Wyoming","-10","4","",""
"225","Louisiana State","Tennessee","-3","4"," A -28 H 4 A -3 A -33"," H -4 A 9 A 3 H 17"
"226","Fresno State","Toledo","30","5","",""
"227","Miami (OH)","Cincinnati","28","5"," A -1"," H 2"
"228","Colorado State","Air Force","18","5"," H 4 A 10 H 8 A 27 H -20"," A 3 A 21 H -1 H -38 H 12"
"229","Rutgers","Pittsburgh","8","5"," A -22 A -2 H -14 A 51"," H 17 H 24 H 14 A 22"
"230","Alabama","Florida","28","5"," A -23 H 3 A -17 H -3"," A 8 H 9 H 26 A 4"
"231","Alabama-Birmingham","Rice","19","5"," H -1 H -6 A -12"," A 20 H -3 H -7"
"232","Auburn","South Carolina","41","5"," A -17 A -22 A -1"," A -4 H 28 A 2"
"233","Hawaii","Boise State","-3","5"," A -24 H 21 A -7 H -14 A 10 H 27"," H 35 H 50 H 17 A 20 H 35 A -24"
"234","Boston College","Ball State","38","5","",""
"235","Bowling Green State","Temple","63","5"," A 14 H -31 A -28"," A 65 H -3 H -27"
"236","California","Arizona","28","5"," A -39 A 7 H -3 A 7 H -25"," H -24 H 38 A -2 H -7 A 21"
"237","Louisiana","Central Florida","-3","5","",""
"238","Akron","Central Michigan","-14","5"," H 6 A 28 H -20 H 24"," H -3 A -1 A -4 H 27"
"239","Oklahoma State","Colorado","-34","5"," H -7 A 39 A 27 H -19"," H 29 H 21 A 14 A 25"
"240","Army","Connecticut","-34","5","",""
"241","Eastern Michigan","Kent State","7","5"," A 16 H -1 H -8"," H -31 H -17 A 30"
"242","Florida International","Florida A&M","17","5","",""
"243","Florida State","Syracuse","24","5"," A 5"," H -3"
"244","Tulsa","Houston","-7","5"," H 6 A -17 H 7 A 3"," H -15 H 3 H -5 A 3"
"245","Idaho","Utah State","14","5"," A 3 H -24 A 48 H -30 H -3 A 35"," H 7 A 27 H -6 A 32 H -10 H -24"
"246","Iowa","Illinois","28","5"," A 25 A -17 H 17 A -10"," A 38 A 34 A 23 H -17"
"247","Mississippi State","Louisiana State","-30","5"," A 28 A 26 H -17"," H 3 H 4 A -3"
"248","Louisiana Tech","New Mexico State","20","5"," H 32 A 10 H 17 A -3 H -17"," A 21 H -24 A 17 H -1 A 50"
"249","Louisiana-Monroe","Arkansas State","4","5"," A -7 H 24 H -2 A -3"," H 3 H 6 H 42 A 38"
"250","Louisville","Florida Atlantic","51","5","",""
"251","Marshall","Southern Methodist","3","5"," H 1 A -1 H -5"," A -1 H -21 H -7"
"252","Maryland","Virginia","12","5"," A -31 H -19 A 8 A -3 H -15"," H 48 H -38 H 5 A 2 A 11"
"253","Memphis","Texas-El Paso","7","5"," A 6 A -15 H -17"," H 3 H 3 H -12"
"254","Miami (FL)","South Florida","20","5","",""
"255","Michigan State","Michigan","-3","5"," A -3 H -35 H 31 A 23"," H -7 A -16 H 27 H -3"
"256","Vanderbilt","Middle Tennessee State","-2","5","",""
"257","Duke","Navy","-7","5","",""
"258","Nebraska","Iowa State","7","5"," A -9 A 17 H 2"," H -10 A 3 H 28"
"259","San Jose State","Nevada","-7","5"," A 7 A 17 H -7 A 17 H 17"," A -6 A 35 H 10 H 10 A -24"
"260","North Carolina","Utah","14","5","",""
"261","Purdue","Notre Dame","-21","5"," H 7"," H -3"
"262","Oklahoma","Kansas State","22","5"," A -16 A -7 H 6 A 2"," H 9 A 2 H -2 A 39"
"263","Stanford","Oregon","-24","5"," A -3 A -4 H 10 A 30 H -24"," A -3 A -7 A -14 H -32 H 7"
"264","Oregon State","Washington State","11","5"," H -18 A -3 A 23 H -3"," H -3 A 4 H -3 H -3"
"265","Penn State","Minnesota","30","5"," H 7 A 2 H 18 H 21"," H -14 A -3 H 7 H -4"
"266","San Diego State","Brigham Young","21","5"," A 12 A 3 H -23 H -3 A -20 H 13"," H 21 A -41 A -3 H -1 H 10 A -14"
"267","Arizona State","Southern California","-10","5"," H -14 A 10 H 24 A -3"," A -32 H 30 A -27 H 42"
"268","East Carolina","Southern Mississippi","-26","5"," A 3 H -10 A 32 A -5"," H -2 H 21 H -17 A -3"
"269","Tennessee","Mississippi","17","5"," A -3 A 3 H 4 H -4"," H -33 H -3 A -4 A 8"
"270","Missouri","Texas","-31","5"," A -7 A 10 A 29 H 15"," A -19 H 52 H 25 A -62"
"271","Texas A&M","Baylor","3","5"," H 58 H -28 A 39 A 6"," A -5 A -10 H -28 A 7"
"272","Texas Christian","New Mexico","21","5"," H 3 A -1 A -14 A -3 H 27"," A -4 H -3 A -3 A -23 H -10"
"273","Texas Tech","Kansas","13","5"," A -3 H 39 A 35"," H 25 A 9 A 52"
"274","0","0","0","0","0","0"
"275","UCLA","Washington","4","5"," H 7 H 23 A 38"," H -39 H -8 A -24"
"276","West Virginia","Virginia Tech","-17","5"," A -12"," A -19"
"277","Wake Forest","Clemson","4","5"," H -10 A 17 A 5 H 8 A -38 A 13"," A -4 H 21 H -3 A -21 H 29 A 1"
"278","Western Michigan","Buffalo","10","5"," A 33 A -31 H 30"," A 23 H -20 A -4"
"279","Wisconsin","Indiana","17","5"," H 3 A -4 A -17 H -10"," A 27 H -21 H 23 A 17"
"280","Wyoming","Nevada-Las Vegas","25","5"," A -1 H -14 H -3 A 30 H -14"," A 35 A 48 A 2 H -10 H -41"
"281","North Texas","Troy","-3","6"," A -3 H -3 A 3 H -5"," H 5 A 3 H 14 A 24"
"282","Northern Illinois","Miami (OH)","11","6"," A 6 H 16 A -31 A -3"," H 28 A -1 A -17 H -1"
"283","Louisiana","Florida Atlantic","-18","6"," A 3 A -3 H 3 A -3"," A 3 H -21 A 14 H 3"
"284","Georgia Tech","North Carolina State","-3","6"," H 6 A 44 H 1 H 13"," H -7 H -4 H -21 A 8"
"285","Connecticut","Syracuse","19","6"," H 38 A 11 H -2 A 32 A 24 H 5"," H 31 H -6 H -22 H -8 A 17 H -27"
"286","Buffalo","Akron","-6","6"," H -20 H -14 A 41"," A -10 H 24 A 28"
"287","Arkansas","Louisiana-Monroe","29","6"," A 3"," A 37"
"288","Western Michigan","Ball State","-3","6"," A 33 A -31 A -8"," H -20 H -9 A -1"
"289","Iowa State","Baylor","-10","6"," A -7 A 7 A 3 A -28"," A -10 H -9 A 15 A 3"
"290","Boise State","Portland State","7","6","",""
"291","Boston College","Virginia","11","6"," H -11 A 20 A 2"," H 5 H -38 A 2"
"292","Bowling Green State","Ohio","24","6"," A -9 A -20 H -10 A -10"," H 17 A -14 A 24 H 3"
"293","New Mexico","Brigham Young","-3","6"," H 2 A 21 A -3 A -23 H -10"," A -41 H -1 A -14 A 21 H 10"
"294","Central Florida","Memphis","21","6"," A 21 A -10 H 2 A -6"," A -2 H 3 A -15 H -17"
"295","Army","Central Michigan","-4","6"," A -20"," A -14"
"296","Colorado","Texas A&M","21","6"," A -34 A -3 A 14"," H 39 A -2 H -28"
"297","Colorado State","Utah","4","6"," H 18 H 8 A -10 A 27 H -20"," H 3 H 30 H -4 A 3 H -9"
"298","East Carolina","Rice","13","6"," A -7 H -10 A 32"," A 20 H -3 H -20"
"299","Florida","Mississippi State","26","6"," A -21 A 28 A 4"," A 6 H -17 H -30"
"300","Florida State","Wake Forest","17","6"," A -11 A -31 H 8 H -5 A 21"," A 5 A -38 H -10 H 8 H 4"
"301","New Mexico State","Fresno State","-30","6"," A 21 H -1 A 50 H -24 A 17"," A -14 A -30 H 20 A 3 H 38"
"302","Tennessee","Georgia","-13","6"," H -1 H -4"," H 2 A -17"
"303","0","0","0","0","0","0"
"304","Indiana","Illinois","23","6"," A 17 A 17 H -31 A 31"," H -17 A 28 A 38 H -47"
"305","Purdue","Iowa","-17","6"," H -5 A 11 H 34"," A 1 A -10 H 28"
"306","Kansas State","Kansas","9","6"," A 22 A 39 H -3 A 2"," H -16 A 13 A 31 H 25"
"307","Vanderbilt","Louisiana State","-28","6"," H 8 A 7"," A -33 H 4"
"308","Louisiana Tech","Hawaii","32","6"," H 20 A 10 H 17 A -10 A -3 H -17"," H 21 A 10 A -7 H 27 A -24 H -3"
"309","Louisville","North Carolina","55","6","",""
"310","Temple","Maryland","-31","6"," A 30 A 48"," H -4 H 12"
"311","Miami (FL)","Duke","45","6"," A 3 A -6 A -20 A -30 H -4"," H -31 A 29 H -45 H -38 H -25"
"312","Michigan","Minnesota","-3","6"," A 3 A -3 H 2 H 27"," H -4 H 23 A 30 A -21"
"313","Mississippi","Citadel","20","6","",""
"314","Oklahoma State","Missouri","-7","6"," H 10 H -34 A 27 H -19 A 10"," H 27 A 29 H 3 H -31 H 15"
"315","Navy","Air Force","3","6","",""
"316","Nevada","Idaho","48","6"," H -34 H 8 H 10 A 35 H 10 A -24 A -6"," A 12 A 3 H -3 A 35 H -24 A -1 H 14"
"317","Nevada-Las Vegas","San Diego State","3","6"," A 2 A 25 A 35 H -10 H -41 A 48"," H -23 H 13 A 12 A -9 H 21 H -3"
"318","Northwestern","Wisconsin","3","6"," H -5 A -5 H -16 H 1"," A 21 H 11 H 3 H -10"
"319","Arizona State","Oregon","-14","6"," H -10 A 10 H 24 A -3"," H -32 A -24 H 24 A -3"
"320","Penn State","Ohio State","7","6"," A -5 H 30 A -53"," H 41 A -14 H 38"
"321","Pittsburgh","Cincinnati","18","6"," H 14 H 17 A 22 H 24"," A 15 A -6 H -24 H 11"
"322","South Carolina","Kentucky","28","6"," A 2 A 41 H 7 H 8"," A 32 H -22 A -5 H -21"
"323","Southern California","Arizona","21","6"," A -32 A -27 H 30 A -25"," H -7 H -24 H -4 A 28"
"324","Alabama-Birmingham","Southern Methodist","-1","6"," H 19 A 1"," H 20 A 3"
"325","Washington State","Stanford","-3","6"," A 11 H -3 A 4 A 42 H -3 H -3"," A -3 H -3 H -24 A 30 H 10 H -24"
"326","0","0","0","0","0","0"
"327","Wyoming","Texas Christian","-14","6"," A -1 H -3 A 8 A 30 H -14"," A -38 H 21 H 27 H 3 A -1"
"328","Nebraska","Texas Tech","-3","6"," A -9 A 25 H 2"," A -28 H 13 H 39"
"329","Toledo","Eastern Michigan","27","6"," H 33 A -20 A 4 H -18"," H -8 H -1 A -3 A 16"
"330","Southern Mississippi","Tulsa","-17","6"," A -26 A 3 H -2"," H 32 H -7 H 6"
"331","UCLA","California","7","6"," H 4 A -3 H 23 A 38"," A -39 H 4 H -3 H 28"
"332","Utah State","San Jose State","7","6"," A 32 H -24 H -10 A 27 H -6"," A 38 A 17 A 17 H -7 H -7"
"333","Virginia Tech","Marshall","27","6","",""
"334","Rutgers","West Virginia","-13","6"," A -22 A -2 A 51"," A -8 H 32 H 2"
"335","Arkansas State","Louisiana","3","7"," H 42 H 3 A 38 H 6"," H 21 H -18 A -3 H 3"
"336","North Carolina State","Clemson","-21","7"," A -3 A 8 A -5 A 20"," A 1 A 4 H 21 H -3"
"337","Tulane","Texas-El Paso","-24","7"," H -1 A 8 H -24"," H 28 A -7 H 3"
"338","Air Force","Nevada-Las Vegas","35","7"," H 12 H -1 A 3 H -38 A 21"," H 3 A 25 H -10 A 48 H -41"
"339","Mississippi","Alabama","-3","7"," A 17 H -11 H -33"," H 3 H 11 H -3"
"340","Arkansas","Auburn","-17","7"," A 3 H -4 A -11 H 34"," A -1 H 41 H 24 H 28"
"341","Boise State","San Jose State","17","7"," A -3 A -24 H 35 H 50 A 20"," H -7 A 7 H -7 H 17 A 38"
"342","Boston College","Wake Forest","5","7"," H -11 A -3 H 20"," A 17 H 4 H 8"
"343","Buffalo","Bowling Green State","-20","7"," A 10 H -6 H -14 A 41 A -4"," H -31 H -10 H 24 A -28 A -10"
"344","Brigham Young","Colorado State","10","7"," H -1 A 21 A -3 H 21 A -14"," A 27 H -20 A -10 H 18 H 8"
"345","Central Michigan","Ohio","27","7"," A -14 H 4"," A 24 H -9"
"346","Cincinnati","Connecticut","11","7"," A 18 A -6 H -38 A 15"," A 24 H 19 A 32 H 5"
"347","Southern Methodist","East Carolina","-7","7"," A 3 A 7 H 20"," A -5 A 32 H 13"
"348","Fresno State","Utah State","32","7"," A -30 A -14 H 38 H 20 A 3"," A 14 A 27 H 7 H -24 H -6"
"349","Vanderbilt","Georgia","-17","7"," A -4 A 7 H -5"," H 3 H 2 H 32"
"350","Duke","Georgia Tech","-25","7"," H -45 A 31 A 45 H -38 A 29"," A 44 A 10 A -4 H 13 H 1"
"351","Hawaii","New Mexico State","21","7"," A -24 H -3 A 32 A -7 H -14 A 10"," H -1 A 50 A 20 A 17 H -30 H -24"
"352","Iowa","Indiana","17","7"," A 25 H 28 H -3 A -10"," H -31 H 23 A 27 A 17"
"353","Louisiana State","Florida","4","7"," H -3 A -30 A -28 A -3"," H 9 H 26 H 7 A 28"
"354","Louisiana-Monroe","Troy","24","7"," A -7 H 4 H -2 A -5"," H 14 A 6 H 5 A -3"
"355","Marshall","Alabama-Birmingham","1","7"," A 10 H 3 A 28 H -3"," H -6 H -1 A -12 H -9"
"356","Houston","Memphis","-15","7"," A 3 A -7 A 2 H 3"," H 7 A 6 A 21 A -2"
"357","Temple","Miami (FL)","-31","7"," A 30"," A -6"
"358","Miami (OH)","Akron","28","7"," H -1 A 11 H 41 H -28"," H -14 H 6 A -6 A -10"
"359","Michigan","Penn State","2","7"," A 3 H -3 A -16"," H 21 H 30 A -5"
"360","Florida Atlantic","Middle Tennessee State","-21","7"," H -7 A -18 A 3 A 14 H 3"," H -3 H -3 H 38 A -10 H -7"
"361","Missouri","Iowa State","3","7"," A -7 H 17 A 29 H 15"," H 27 A 7 H 14 H -10"
"362","Navy","Kent State","3","7","",""
"363","Baylor","Nebraska","-9","7"," A -10 A 7 H -28 A 15"," H 7 H -7 H -3 A 17"
