"","V1","V2","V3","V4","V5","V6"
"149","Notre Dame","Purdue","2","4"," A 6"," A 20"
"150","Ohio","Tennessee Tech","38","4","",""
"151","Ohio State","Miami (OH)","11","4","",""
"152","Oklahoma State","Texas State","23","4","",""
"153","Oregon","Idaho","29","4"," H 7 A -3"," A 24 A -4"
"154","Pittsburgh","Penn State","12","4","",""
"155","San Jose State","Southern Utah","40","4","",""
"156","South Carolina","Eastern Michigan","35","4","",""
"157","South Florida","James Madison","19","4","",""
"158","Alabama","Southern Mississippi","-21","4"," A 10"," A 3"
"159","Stanford","Texas","3","4","",""
"160","Louisiana Tech","Stephen F. Austin","-3","4","",""
"161","Temple","Bowling Green State","17","4"," H 9"," H 14"
"162","Texas A&M","Texas-El Paso","28","4"," H -4"," A 41"
"163","Texas Christian","Northwestern","27","4","",""
"164","Texas Tech","Louisiana","26","4"," H 6 H -12"," H -13 A 42"
"165","Toledo","Eastern Illinois","5","4","",""
"166","Rice","Tulsa","-7","4"," A 13 H -3 H 25 A 37 H 29 A 17"," H 11 A 22 A -10 H -14 A 4 H -33"
"167","UCLA","Michigan","3","4","",""
"168","Duke","Virginia","-16","4"," H -30 A 49 A 35 H -11 A 2 A 4"," H -21 A 34 A 35 H 8 A -17 H 7"
"169","Virginia Tech","Rutgers","49","4"," A -14 H 22 H 28 H 3 A 20"," A 29 H -34 H -7 A 12 H -58"
"170","Colorado","Washington","-3","4","",""
"171","Utah","Washington State","-17","4"," H -14 A 3"," A 6 A -4"
"172","West Virginia","Maryland","13","4"," A -5"," H 7"
"173","Western Michigan","Indiana State","56","4","",""
"174","Wisconsin","Cincinnati","3","4"," A -21"," A 36"
"175","Wyoming","Central Michigan","21","4","",""
"176","Kent State","Youngstown State","-6","4","",""
"177","North Carolina State","Georgia Tech","7","5"," A 7 A -18 H -44 A 7 H 4 A 7"," A -3 A -14 H -5 A -13 H 35 H 35"
"178","Utah","Air Force","-9","5"," H -7 A 7 H 22 A -34"," H 4 H -6 A 21 A -17"
"179","Ohio","Akron","-3","5"," H 22 H 49 A 3 A -2"," H 35 A 10 H 17 A -6"
"180","Louisiana State","Alabama-Birmingham","-3","5","",""
"181","Arizona State","Utah State","24","5","",""
"182","Arkansas","Alabama","7","5"," A 20 H -14 A 43 A -7"," H 10 H 38 A 10 A 22"
"183","Auburn","Northern Illinois","17","5","",""
"184","Baylor","South Florida","15","5","",""
"185","Central Michigan","Boise State","-37","5","",""
"186","Boston College","Navy","41","5"," H 29 H 28"," H -7 H -11"
"187","Brigham Young","Nevada-Las Vegas","3","5"," A 8 H 12 A 24 H 24"," H 21 H 19 A 1 H 4"
"188","Buffalo","Bowling Green State","3","5"," A 33 A 22 H 3 A 35"," H -7 H -2 A -7 H -6"
"189","Central Florida","William & Mary","45","5","",""
"190","Virginia","Clemson","-21","5"," A -16 A -17 H 8 A 34 H 11 A 35 H 7"," A -30 H 48 H 21 A 47 A -14 H -3 H 7"
"191","East Carolina","Syracuse","17","5"," H -17 A 18"," H -8 A -4"
"192","Florida","Kentucky","28","5"," A 12 H 32 A -23 H 20"," H -18 A 34 H -4 H -3"
"193","Florida State","Louisville","31","5","",""
"194","Fresno State","California","14","5"," A 3"," H 8"
"195","Georgia","New Mexico State","37","5"," A 11"," A 31"
"196","Washington State","Idaho","-4","5"," H -3"," A 29"
"197","Indiana","Cincinnati","36","5"," H -21"," A 3"
"198","Kansas","Southern Illinois","42","5","",""
"199","Kansas State","North Texas","45","5"," H 5"," A 6"
"200","Maryland","Middle Tennessee State","18","5","",""
"201","Army","Memphis","-10","5"," A 6 A 1 A 21 H -20"," H -3 H -3 H 7 A 4"
"202","West Virginia","Miami (FL)","-37","5"," A -5 A 28 H -4 A -7"," A -28 H 20 A -26 A -58"
"203","Miami (OH)","Kent State","31","5"," H 14 H 3 A 20"," H -7 H -37 A 22"
"204","Illinois","Michigan","-4","5"," A 14 A 4 H 7"," H 22 H 14 H 58"
"205","Michigan State","Notre Dame","6","5"," H 20"," H 2"
"206","Nebraska","Iowa","29","5"," A -22 A 1"," H -10 A 20"
"207","Wyoming","Nevada","-7","5"," A 19"," A 31"
"208","New Mexico","Northern Arizona","7","5","",""
"209","North Carolina","Marshall","5","5","",""
"210","Connecticut","Northeastern","-8","5","",""
"211","Wisconsin","Northwestern","-3","5"," A 3 A -7 H -6 A -6 H 21 A -21"," H 3 A -20 H -13 A 10 A -6 H 19"
"212","Louisiana","Northwestern State","-2","5","",""
"213","Ohio State","Penn State","39","5"," H -12 A -28 A 4 A -3"," A 9 H -3 H 2 H 14"
"214","Oklahoma","Rice","28","5"," H 41"," A 17"
"215","Oregon","UCLA","19","5"," H 7 H 4 A -1 H 8"," A 7 A -3 H 7 A 8"
"216","Oregon State","San Diego State","32","5"," A -8 A -24"," A -1 A 14"
"217","Pittsburgh","Rutgers","12","5"," H 16 A 3 A 28 A -7"," A 29 A 49 H -58 H -34"
"218","Purdue","Minnesota","14","5"," A 2 A -13 A -6 H 4"," H 9 H -6 A 21 A -12"
"219","South Carolina","Mississippi State","4","5"," A 10 A -3 H 20 A 20"," H 22 A -18 H -7 H 12"
"220","Southern California","San Jose State","10","5"," A 2"," A -13"
"221","Oklahoma State","Southern Mississippi","-22","5","",""
"222","Temple","Eastern Michigan","9","5"," H 17"," A 14"
"223","Tennessee","Louisiana-Monroe","67","5"," A -2 H 43"," A 28 A 46"
"224","Texas","Houston","48","5","",""
"225","Texas Christian","Arkansas State","49","5","",""
"226","Texas-El Paso","Hawaii","32","5"," H 17 A -33 A -17 H 10 A -23 H 17"," H 15 H -10 H -9 A 18 H 20 A 25"
"227","Southern Methodist","Tulane","-12","5"," A 2"," H 18"
"228","Tulsa","Louisiana Tech","12","5","",""
"229","Vanderbilt","Duke","19","5"," A -7"," A 2"
"230","Western Michigan","Toledo","7","5"," A -20 H 30 A -39 A 4 H 28"," H 42 A -14 H 28 H 41 A -28"
"231","Maryland","Florida State","-52","6"," A 8 A 21 H 30 A -11 H 7 A 3"," H 34 H 47 A -29 H 49 A -44 H 49"
"232","Temple","West Virginia","-5","6"," A 7 A 22 A -34 H -28 A 28 H -19"," H 13 A 28 A -7 H -37 H 20 H -4"
"233","Akron","Miami (OH)","17","6"," A -3 A -6 H -3"," H 3 H 14 A 20"
"234","Alabama","South Carolina","10","6"," H 18 A 7 A 10 A 22"," A -16 H 20 H -3 H 4"
"235","Alabama-Birmingham","Louisiana","45","6","",""
"236","Stanford","Arizona","-24","6"," A -14 A 32 H 2 H -3 A 2"," H 6 H -24 A -16 A 3 H -3"
"237","Auburn","Vanderbilt","33","6"," A -8 A 31 H 3"," H -5 H -23 A 10"
"238","Kent State","Bowling Green State","-7","6"," A 23 A 31 H -37 A 22 A 3"," H -18 A 14 H -2 H -7 A 3"
"239","Eastern Michigan","Central Florida","-21","6"," H 7"," A 20"
"240","Duke","Clemson","-30","6"," H -16 A 49 A 35 H -11 A 2 A 4"," A -21 A 47 H -3 H 21 H 48 H 7"
"241","Nevada","Colorado State","-31","6"," A 31"," H 1"
"242","Arkansas","Georgia","-31","6"," A 20 A 2 H -14 A 43"," A 11 A 3 H 18 H 11"
"243","North Carolina","Georgia Tech","-14","6"," A -21 A 49 H -18 H -14 A 11 H 3"," H 32 H -5 A 7 A -3 H 35 A -13"
"244","Houston","Southern Methodist","2","6"," A 3 A 18"," A 29 H -12"
"245","Idaho","Montana State","49","6","",""
"246","Indiana","Iowa","12","6"," A 19 H -3 A 7 H -21"," H 10 A -3 A 31 H -6"
"247","Baylor","Iowa State","-14","6"," H -24 A 59 H -25"," H -23 H -22 H 19"
"248","Colorado","Kansas State","-23","6"," A -7 A 8 H -8"," A 16 A -39 H 46"
"249","Louisiana State","Tennessee","7","6"," A 32 H 34 H 2"," H -4 H 39 H 10"
"250","Louisville","Connecticut","19","6","",""
"251","Marshall","Buffalo","33","6"," H 22 A -3 A -7 A 10"," H 3 A 35 H 3 A 22"
"252","Rutgers","Miami (FL)","-58","6"," A 49 A 12 H -34 H -7"," H 20 H 28 A -28 A -37"
"253","Michigan","Wisconsin","3","6"," A 1 H 58 H 14 A 3"," H -6 A -21 A -7 H -3"
"254","Minnesota","Illinois","34","6"," H 9 A -12 A 8"," A 14 H -3 H 7"
"255","Mississippi","Kentucky","18","6"," A -5 H -11 A 18"," H -4 A 34 H -4"
"256","Mississippi State","Florida","12","6"," A 4 H 7 A 7 H 26 A -18"," H 20 H 31 H 32 H 55 H 28"
"257","Nebraska","Missouri","18","6"," A -22 H 59 H 39"," A 19 A -25 H -21"
"258","Nevada-Las Vegas","Air Force","21","6"," A 3 A 1 H 19 A 22 H 4"," H 8 H 4 A -17 A -9 H -6"
"259","New Mexico","Wyoming","35","6"," A -6 H 7 H -1 A 4"," H -17 H -34 H -34 A 19"
"260","Ball State","Northern Illinois","-29","6"," H 19 A -9 H -39 A 28"," A 7 H 63 A 30 H -14"
"261","Michigan State","Northwestern","-20","6"," A 5 H -7 A 14 H 20"," A 10 A -3 H 3 H -13"
"262","Oklahoma","Kansas","18","6"," A -10 H 17 H 14"," H -39 A 39 H -6"
"263","Oregon","Washington","7","6"," H 29 H 19 H 4 A -1 H 8"," H 24 H 7 H 3 A -6 H 12"
"264","Oregon State","Southern California","10","6"," H 32 A -6 H 29 A -6 A -24"," A 2 A -3 H -6 H -12 H -16"
"265","Penn State","Purdue","2","6"," A 39 A 9 A 22"," H 4 H 14 H 1"
"266","Arkansas State","Richmond","-3","6","",""
"267","San Jose State","Rice","13","6"," A -25 H -17 A -9 H 3 A 11"," H 29 A 17 H 25 A 37 H -7"
"268","South Florida","Troy","10","6","",""
"269","Southern Mississippi","Memphis","21","6"," A 3 A -3 A -3 A 3"," H -2 H -3 A 4 H -3"
"270","Syracuse","Brigham Young","28","6","",""
"271","Texas","Oklahoma State","35","6"," A -14 H 34 H 34 A -12"," A 16 A 14 H 28 A 58"
"272","Texas A&M","Texas Tech","18","6"," A -24 H 16 A -5"," H 28 A 5 H 58"
"273","Navy","Texas Christian","-24","6","",""
"274","Louisiana-Monroe","Texas State","-20","6","",""
"275","Texas-El Paso","New Mexico State","10","6"," A -33"," H 14"
"276","Toledo","Central Michigan","41","6"," A 7 A -28 H 28"," H 4 A 16 H -4"
"277","Tulane","Cincinnati","5","6"," A 4 A 3 H 18"," H 6 A 14 H 17"
"278","Hawaii","Tulsa","-10","6"," A 32 A 20 H 15 A 25 H -9 A 18 H 17"," H -33 H -14 A 4 A -7 H 11 A 22 H 12"
"279","UCLA","Arizona State","7","6"," A 19 A 8 H 2 A 7"," H -1 H 20 A 22 H -6"
"280","Utah State","Utah","-21","6","",""
"281","Wake Forest","Virginia","-17","6"," H -21 A 48 A 32 A 30 H 2 H -29"," H 11 H -21 A 35 H 8 A -16 A 34"
"282","Boston College","Virginia Tech","-14","6"," A 20 H 7 A 16 H 29 H 28"," H 28 A -8 H 3 H 49 H 22"
"283","California","Washington State","-4","6"," H 3 A 20 A -12 H -6 A 8"," A -17 H -3 A -6 A 29 H -3"
"284","Western Michigan","Ohio","13","6"," A -42 A 4"," A -37 H 49"
"285","Rice","Fresno State","-3","7"," H -7 H 25 A 37 H 29 A 17"," H 22 H 18 A 17 H 7 A 10"
"286","North Texas","Samford","35","7","",""
"287","Marshall","Western Michigan","-20","7"," A 42 H 22"," H 7 A -42"
"288","Brigham Young","Utah State","24","7","",""
"289","Air Force","Navy","14","7","",""
"290","Bowling Green State","Akron","-6","7"," A 3 A 14 H -7 H -2"," H 35 H 17 H -3 A -3"
"291","Southern California","Arizona","-16","7"," A 10 H -11 A 2 H -6 A -3"," H -24 A 4 A -24 H 6 H -3"
"292","Arizona State","California","20","7"," A 7 H -6 A -3 H -1 H -6"," H 8 A 12 H -4 A 8 A -12"
"293","Arkansas","Louisiana-Monroe","46","7"," A 43"," A 67"
"294","Miami (OH)","Ball State","-5","7"," A -17"," H 19"
"295","Boston College","Connecticut","52","7","",""
"296","Cincinnati","Houston","17","7"," H 6 A 5 A -3"," H 1 A 18 A -3"
"297","Clemson","North Carolina State","7","7"," A -21 A -30 H 21 A -14 H -3 A 47"," A 7 H 4 A 7 A -18 H 7 H -44"
"298","Texas A&M","Colorado","-7","7"," A -23 H 16 A -5"," H -8 H -23 H 16"
"299","Colorado State","New Mexico","3","7"," H 1 A -7 A -12 A 4"," A 4 H 7 H -1 A -6"
"300","Florida","Louisiana State","32","7"," A -4 H 28 A 12 H 31"," H 7 H 34 H 7 A 17"
"301","Georgia","Tennessee","11","7"," A 11 A -31 A -4"," A -3 H 43 H 39"
"302","Iowa","Michigan State","5","7"," A 31 H -28 H -6 H 10"," H 4 A 14 H -7 H -20"
"303","Kansas","Kansas State","-39","7"," A 18 H 8 H -6 A 39"," H -10 A -23 H 5 H 1"
"304","Central Michigan","Kent State","-3","7"," A 48 A 49 H 4"," A 35 H -37 H -42"
"305","Alabama-Birmingham","Louisville","-21","7"," A -3 A 12 H -3"," H -3 H 14 A -21"
"306","Memphis","East Carolina","7","7"," A -10 A 4 H -3"," H 21 H -3 H 42"
"307","Miami (FL)","Florida State","3","7","",""
"308","Middle Tennessee State","Louisiana Tech","28","7"," H 28"," A -23"
"309","Minnesota","Penn State","9","7"," A 14 H 34 A -12 A 8"," H 2 H 14 A 39 A -3"
"310","Mississippi","Arkansas State","25","7","",""
"311","Mississippi State","Auburn","7","7"," H 12 A 7 H -7"," A 31 H 17 H 2"
"312","Missouri","Oklahoma State","14","7"," A 34 A 19 H -10 A -25"," A 35 H -7 A 16 H 28"
"313","Iowa State","Nebraska","-22","7"," A -10 A -14 H 19 A 46"," H 29 H 59 H 18 A 1"
"314","Nevada-Las Vegas","Nevada","31","7"," A 1 H 19"," H -31 A -7"
"315","New Mexico State","Army","19","7","",""
"316","Northern Illinois","Central Florida","20","7"," A -17 A 7"," A 11 A -21"
"317","Northwestern","Indiana","19","7"," A -3 A -6 H 3 A 10"," H -21 H 8 A 58 H 12"
"318","Notre Dame","Stanford","6","7","",""
"319","Ohio","Buffalo","22","7"," H -3 A -37 A -2"," A 35 H 3 H 3"
"320","Wisconsin","Ohio State","-16","7"," A -7 H -6 A -6 H 21"," H 14 A 4 A -28 H -12"
"321","0","0","0","0","0","0"
"322","Purdue","Michigan","1","7"," A 2 A -13 A -6 A 20"," H 22 A 3 H 3 H 14"
"323","Wyoming","San Diego State","-34","7"," A 35 H -17 A 12 H -34"," A -1 A 21 A -1 H -14"
"324","Southern Methodist","San Jose State","-25","7"," A 17 A 15 H 14 A 29 H 4"," H -17 A -9 A -19 H 13 A 11"
"325","Kentucky","South Carolina","-3","7"," A 28 H -4 H -18 H -4"," A 20 H 11 H 4 A -16"
"326","Southern Mississippi","South Florida","34","7","",""
"327","Syracuse","Pittsburgh","7","7"," A 7 H -8 A -19 H -26"," H 16 A 3 A -7 A 28"
"328","Texas Christian","Hawaii","20","7"," A -31 A -14 H 37 A 3 H 17 H 33"," H 20 H -10 A 25 H -9 A 18 A 32"
"329","Texas Tech","Baylor","28","7"," H 6 A 18 H -53 H -12"," A -13 H -24 A 59 A 34"
"330","Tulsa","Texas-El Paso","-33","7"," A -7 A -10 A 14 A 22 A 4 H 11"," H 17 H 32 H 10 H 10 H 17 A -17"
"331","Eastern Michigan","Toledo","-28","7"," A 19 H 16 H 7"," H 28 H 41 A -14"
"332","Louisiana","Tulane","-1","7","",""
"333","Wake Forest","Vanderbilt","-7","7"," H 2"," H 19"
"334","Virginia","Maryland","8","7"," A -16 H -21 A -17 A 34 H 11 H 7"," A -11 A 21 H 30 H -52 A 3 H 7"
"335","Virginia Tech","Temple","22","7"," H 49 A -14 H 28 A -8 A 20"," A -34 A 28 H -5 H -19 H -28"
"336","Washington","Oregon State","3","7"," H 12 A -3 H 3 H 7"," A -6 H 32 A -24 A -6"
"337","Washington State","Boise State","7","7","",""
"338","West Virginia","Idaho","12","7","",""
"339","Virginia Tech","West Virginia","28","8"," A -17 H 49 A -14 H 22 A -8 A 20"," H 18 A -7 H 20 A -5 H -4 H -37"
"340","Wyoming","Air Force","-17","8"," A 35 A 19 A 12 H -34"," H -6 A 21 H 8 A -9"
"341","Alabama","Mississippi","38","8"," H 18 A 7 A 2"," A -5 A -14 H -11"
"342","Alabama-Birmingham","Memphis","4","8"," A -3 A 12 H -3"," H 7 H -3 A 21"
"343","Arizona","Washington State","6","8"," A -14 A -24 A -16 A 4 H -24"," A -17 H -14 A -6 H -3 A 29"
"344","Ball State","Eastern Michigan","19","8"," H -29 A -5 A -4 A 28"," H 7 H -17 H 16 H -28"
"345","Boise State","Eastern Washington","18","8","",""
"346","Boston College","Syracuse","7","8"," A 20 H -14 A 16 H 28"," A -4 H -8 H 7 A -19"
"347","California","UCLA","8","8"," A 14 A 20 A 12 H -6 A 8"," H 3 H 7 A 7 H -6 A 19"
"348","Central Florida","Eastern Kentucky","31","8","",""
"349","Clemson","Maryland","21","8"," H 48 A -21 A -30 H 7 A -14 A 47"," H 30 A 8 A -11 H 7 A 3 H -52"
"350","Colorado State","Nevada-Las Vegas","1","8"," A -31 H 3 A -7 H 24 A 4"," H 31 H 4 A 22 A 3 H 21"
"351","East Carolina","Army","21","8"," H 20 A 7 A -3 H -3 H 42"," H 4 H -10 A 21 H -20 A 1"
"352","Florida","Auburn","31","8"," A 12 H 32 A -23"," A 7 H 17 H 33"
"353","Florida State","Duke","49","8"," A -5 A -52 H 34 A -44 H 47 A -29"," A 35 H -11 H -16 A 4 H -30 A 2"
"354","Fresno State","Nevada","37","8"," A -3 A 10 H 18 A 17 H 7"," H 6 H -23 A 20 H -31 A 14"
"355","Georgia","Vanderbilt","10","8"," A 11 A -4 A 3 H 18"," H -16 A -4 A 33 H -5"
"356","Georgia Tech","Wake Forest","32","8"," H -5 H 27 A -14 H 35 A -3 H 35 A -13"," H -29 A -23 H -21 H 2 A 48 H -17 A 30"
"357","Hawaii","Southern Methodist","15","8"," A 32 H -10 A 25 H -9 A 18 H 20"," A 17 H 4 A 29 H -25 A 7 H 14"
"358","Idaho","Arkansas State","17","8"," A 17 H 3"," A 13 H -6"
"359","Illinois","Iowa","31","8"," A 14 A 4 H 7 H -3"," A -3 H 5 A 12 H -28"
"360","Oklahoma State","Iowa State","-7","8"," A 14 A 16 H -5 H 28"," H 19 A -8 H -23 A -14"
"361","Missouri","Kansas","-21","8"," A 18 A 34 H -10"," A 39 H -35 H 8"
"362","Louisiana State","Kentucky","34","8"," A 32 H 7 A -11"," A 28 H -18 A 18"
"363","Louisiana Tech","Louisiana","34","8"," A -23"," A -3"
"364","Louisville","Cincinnati","14","8"," A -21 H 3 H 21"," H 12 A 5 H 6"
"365","Miami (OH)","Bowling Green State","14","8"," A -17 H 31 A 17 H 3 A 20"," H 14 A -7 H -6 H -2 H -7"
"366","Michigan","Indiana","58","8"," A -4 H 3 A 3 H 22"," A 7 H -21 A 19 H -3"
"367","Middle Tennessee State","Louisiana-Monroe","28","8"," H 28"," H -23"
