Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
375,6,Oct 10 2015,Sat,Louisiana-Lafayette,49,,Texas State,27,
376,6,Oct 10 2015,Sat,(18) Michigan,38,,(13) Northwestern,0,
377,6,Oct 10 2015,Sat,(4) Michigan State,31,@,Rutgers,24,
378,6,Oct 10 2015,Sat,Minnesota,41,@,Purdue,13,
379,6,Oct 10 2015,Sat,(14) Mississippi,52,,New Mexico State,3,
380,6,Oct 10 2015,Sat,Mississippi State,45,,Troy,17,
381,6,Oct 10 2015,Sat,Nevada,35,,New Mexico,17,
382,6,Oct 10 2015,Sat,Northern Illinois,59,,Ball State,41,
383,6,Oct 10 2015,Sat,(15) Notre Dame,41,,Navy,24,
384,6,Oct 10 2015,Sat,Ohio,34,,Miami (OH),3,
385,6,Oct 10 2015,Sat,(1) Ohio State,49,,Maryland,28,
386,6,Oct 10 2015,Sat,(21) Oklahoma State,33,@,West Virginia,26,
387,6,Oct 10 2015,Sat,Penn State,29,,Indiana,7,
388,6,Oct 10 2015,Sat,Pittsburgh,26,,Virginia,19,
389,6,Oct 10 2015,Sat,Portland State,66,@,North Texas,7,
390,6,Oct 10 2015,Sat,Rice,27,@,Florida Atlantic,26,
391,6,Oct 10 2015,Sat,San Diego State,28,@,Hawaii,14,
392,6,Oct 10 2015,Sat,San Jose State,33,@,Nevada-Las Vegas,27,
393,6,Oct 10 2015,Sat,South Florida,45,,Syracuse,24,
394,6,Oct 10 2015,Sat,Temple,49,,Tulane,10,
395,6,Oct 10 2015,Sat,Tennessee,38,,(19) Georgia,31,
396,6,Oct 10 2015,Sat,Texas,24,,(10) Oklahoma,17,X
397,6,Oct 10 2015,Sat,(2) Texas Christian,52,@,Kansas State,45,
398,6,Oct 10 2015,Sat,Texas Tech,66,,Iowa State,31,
399,6,Oct 10 2015,Sat,(24) Toledo,38,,Kent State,7,
400,6,Oct 10 2015,Sat,Tulsa,34,,Louisiana-Monroe,24,
401,6,Oct 10 2015,Sat,(5) Utah,30,,(23) California,24,
402,6,Oct 10 2015,Sat,Utah State,56,@,Fresno State,14,
403,6,Oct 10 2015,Sat,Wake Forest,3,@,Boston College,0,
404,6,Oct 10 2015,Sat,Washington State,45,@,Oregon,38,
405,6,Oct 10 2015,Sat,Western Kentucky,58,,Middle Tennessee State,28,
406,6,Oct 10 2015,Sat,Western Michigan,41,,Central Michigan,39,
407,6,Oct 10 2015,Sat,Wisconsin,23,@,Nebraska,21,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
408,7,Oct 13 2015,Tue,Arkansas State,49,@,South Alabama,31,
409,7,Oct 15 2015,Thu,Auburn,30,@,Kentucky,27,
410,7,Oct 15 2015,Thu,(15) Stanford,56,,(18) UCLA,35,
411,7,Oct 15 2015,Thu,Western Kentucky,55,@,North Texas,28,
412,7,Oct 16 2015,Fri,Brigham Young,38,,Cincinnati,24,
413,7,Oct 16 2015,Fri,Fresno State,31,,Nevada-Las Vegas,28,
414,7,Oct 16 2015,Fri,(24) Houston,42,@,Tulane,7,
415,7,Oct 16 2015,Fri,Utah State,52,,(21) Boise State,26,
416,7,Oct 17 2015,Sat,(10) Alabama,41,@,(9) Texas A&amp;M,23,
417,7,Oct 17 2015,Sat,Appalachian State,59,@,Louisiana-Monroe,14,
418,7,Oct 17 2015,Sat,Arizona,38,@,Colorado,31,
419,7,Oct 17 2015,Sat,Army,21,,Bucknell,14,
420,7,Oct 17 2015,Sat,(2) Baylor,62,,West Virginia,38,
421,7,Oct 17 2015,Sat,Bowling Green State,59,,Akron,10,
422,7,Oct 17 2015,Sat,Central Michigan,51,,Buffalo,14,
423,7,Oct 17 2015,Sat,(5) Clemson,34,,Boston College,17,
424,7,Oct 17 2015,Sat,Colorado State,38,,Air Force,23,
425,7,Oct 17 2015,Sat,East Carolina,30,,Tulsa,17,
426,7,Oct 17 2015,Sat,(11) Florida State,41,,Louisville,21,
427,7,Oct 17 2015,Sat,Georgia,9,,Missouri,6,
428,7,Oct 17 2015,Sat,Georgia Southern,56,,New Mexico State,26,
429,7,Oct 17 2015,Sat,Georgia State,31,@,Ball State,19,
430,7,Oct 17 2015,Sat,Idaho,19,@,Troy,16,
431,7,Oct 17 2015,Sat,(17) Iowa,40,@,(20) Northwestern,10,
432,7,Oct 17 2015,Sat,Kent State,15,@,Massachusetts,10,
433,7,Oct 17 2015,Sat,(6) Louisiana State,35,,(8) Florida,28,
434,7,Oct 17 2015,Sat,Marshall,33,@,Florida Atlantic,17,
435,7,Oct 17 2015,Sat,Memphis,37,,(13) Mississippi,24,
436,7,Oct 17 2015,Sat,Miami (FL),30,,Virginia Tech,20,
437,7,Oct 17 2015,Sat,(7) Michigan State,27,@,(12) Michigan,23,
438,7,Oct 17 2015,Sat,Middle Tennessee State,42,,Florida International,34,
439,7,Oct 17 2015,Sat,Mississippi State,45,,Louisiana Tech,20,
440,7,Oct 17 2015,Sat,Nebraska,48,@,Minnesota,25,
441,7,Oct 17 2015,Sat,New Mexico,28,,Hawaii,27,
442,7,Oct 17 2015,Sat,North Carolina,50,,Wake Forest,14,
443,7,Oct 17 2015,Sat,Northern Illinois,45,@,Miami (OH),12,
444,7,Oct 17 2015,Sat,(14) Notre Dame,41,,Southern California,31,
445,7,Oct 17 2015,Sat,(1) Ohio State,38,,Penn State,10,
446,7,Oct 17 2015,Sat,(19) Oklahoma,55,@,Kansas State,0,
447,7,Oct 17 2015,Sat,Old Dominion,37,,Charlotte,34,
448,7,Oct 17 2015,Sat,Oregon,26,@,Washington,20,
449,7,Oct 17 2015,Sat,Pittsburgh,31,@,Georgia Tech,28,
450,7,Oct 17 2015,Sat,Rutgers,55,@,Indiana,52,
451,7,Oct 17 2015,Sat,San Diego State,30,@,San Jose State,7,
452,7,Oct 17 2015,Sat,South Carolina,19,,Vanderbilt,10,
453,7,Oct 17 2015,Sat,South Florida,28,@,Connecticut,20,
454,7,Oct 17 2015,Sat,Southern Mississippi,32,,Texas-San Antonio,10,
455,7,Oct 17 2015,Sat,Temple,30,,Central Florida,16,
456,7,Oct 17 2015,Sat,(3) Texas Christian,45,@,Iowa State,21,
457,7,Oct 17 2015,Sat,Texas Tech,30,@,Kansas,20,
458,7,Oct 17 2015,Sat,(22) Toledo,63,,Eastern Michigan,20,
459,7,Oct 17 2015,Sat,(4) Utah,34,,Arizona State,18,
460,7,Oct 17 2015,Sat,Virginia,44,,Syracuse,38,
461,7,Oct 17 2015,Sat,Washington State,52,,Oregon State,31,
462,7,Oct 17 2015,Sat,Western Michigan,49,@,Ohio,14,
463,7,Oct 17 2015,Sat,Wisconsin,24,,Purdue,7,
464,7,Oct 17 2015,Sat,Wyoming,28,,Nevada,21,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
465,8,Oct 20 2015,Tue,Arkansas State,37,,Louisiana-Lafayette,27,
466,8,Oct 22 2015,Thu,Appalachian State,31,,Georgia Southern,13,
467,8,Oct 22 2015,Thu,(22) Temple,24,@,East Carolina,14,
468,8,Oct 22 2015,Thu,UCLA,40,,(20) California,24,
469,8,Oct 23 2015,Fri,(18) Memphis,66,@,Tulsa,42,
470,8,Oct 23 2015,Fri,San Diego State,48,,Utah State,14,
471,8,Oct 24 2015,Sat,Air Force,42,,Fresno State,14,
472,8,Oct 24 2015,Sat,(8) Alabama,19,,Tennessee,14,
473,8,Oct 24 2015,Sat,Arkansas,54,,Auburn,46,
474,8,Oct 24 2015,Sat,(2) Baylor,45,,Iowa State,27,
475,8,Oct 24 2015,Sat,Boise State,34,,Wyoming,14,
476,8,Oct 24 2015,Sat,Bowling Green State,48,@,Kent State,0,
477,8,Oct 24 2015,Sat,Brigham Young,70,,Wagner,6,
478,8,Oct 24 2015,Sat,Buffalo,41,,Ohio,17,
479,8,Oct 24 2015,Sat,Central Michigan,23,@,Ball State,21,
480,8,Oct 24 2015,Sat,Cincinnati,37,,Connecticut,13,
481,8,Oct 24 2015,Sat,(6) Clemson,58,@,Miami (FL),0,
482,8,Oct 24 2015,Sat,Colorado,17,@,Oregon State,13,
483,8,Oct 24 2015,Sat,(23) Duke,45,@,Virginia Tech,43,
484,8,Oct 24 2015,Sat,Florida International,41,,Old Dominion,12,
485,8,Oct 24 2015,Sat,Georgia Tech,22,,(9) Florida State,16,
486,8,Oct 24 2015,Sat,(21) Houston,59,@,Central Florida,10,
487,8,Oct 24 2015,Sat,Idaho,27,,Louisiana-Monroe,13,
488,8,Oct 24 2015,Sat,(5) Louisiana State,48,,Western Kentucky,20,
489,8,Oct 24 2015,Sat,Louisiana Tech,45,,Middle Tennessee State,16,
490,8,Oct 24 2015,Sat,Louisville,17,,Boston College,14,
491,8,Oct 24 2015,Sat,Marshall,30,,North Texas,13,
492,8,Oct 24 2015,Sat,(7) Michigan State,52,,Indiana,26,
493,8,Oct 24 2015,Sat,(24) Mississippi,23,,(15) Texas A&amp;M,3,
494,8,Oct 24 2015,Sat,Mississippi State,42,,Kentucky,16,
495,8,Oct 24 2015,Sat,Navy,31,,Tulane,14,
496,8,Oct 24 2015,Sat,Nevada,30,,Hawaii,20,
497,8,Oct 24 2015,Sat,North Carolina,26,,Virginia,13,
498,8,Oct 24 2015,Sat,North Carolina State,35,@,Wake Forest,17,
499,8,Oct 24 2015,Sat,Northern Illinois,49,,Eastern Michigan,21,
500,8,Oct 24 2015,Sat,Northwestern,30,@,Nebraska,28,
501,8,Oct 24 2015,Sat,(1) Ohio State,49,@,Rutgers,7,
502,8,Oct 24 2015,Sat,(17) Oklahoma,63,,Texas Tech,27,
503,8,Oct 24 2015,Sat,(14) Oklahoma State,58,,Kansas,10,
504,8,Oct 24 2015,Sat,Penn State,31,,Maryland,30,X
505,8,Oct 24 2015,Sat,(25) Pittsburgh,23,@,Syracuse,20,
506,8,Oct 24 2015,Sat,Rice,38,,Army,31,
507,8,Oct 24 2015,Sat,San Jose State,31,,New Mexico,21,
508,8,Oct 24 2015,Sat,South Florida,38,,Southern Methodist,14,
509,8,Oct 24 2015,Sat,Southern California,42,,(3) Utah,24,
510,8,Oct 24 2015,Sat,Southern Mississippi,44,@,Charlotte,10,
511,8,Oct 24 2015,Sat,(10) Stanford,31,,Washington,14,
512,8,Oct 24 2015,Sat,Texas,23,,Kansas State,9,
513,8,Oct 24 2015,Sat,Texas State,36,,South Alabama,18,
514,8,Oct 24 2015,Sat,Texas-El Paso,27,,Florida Atlantic,17,
515,8,Oct 24 2015,Sat,(19) Toledo,51,@,Massachusetts,35,
516,8,Oct 24 2015,Sat,Troy,52,@,New Mexico State,7,
517,8,Oct 24 2015,Sat,Vanderbilt,10,,Missouri,3,
518,8,Oct 24 2015,Sat,Washington State,45,@,Arizona,42,
519,8,Oct 24 2015,Sat,Western Michigan,35,,Miami (OH),13,
520,8,Oct 24 2015,Sat,Wisconsin,24,@,Illinois,13,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
521,9,Oct 29 2015,Thu,Buffalo,29,@,Miami (OH),24,
522,9,Oct 29 2015,Thu,Georgia Southern,37,,Texas State,13,
523,9,Oct 29 2015,Thu,North Carolina,26,@,(23) Pittsburgh,19,
524,9,Oct 29 2015,Thu,Oregon,61,@,Arizona State,55,
525,9,Oct 29 2015,Thu,(5) Texas Christian,40,,West Virginia,10,
526,9,Oct 29 2015,Thu,Western Michigan,58,@,Eastern Michigan,28,
527,9,Oct 30 2015,Fri,Connecticut,31,,East Carolina,13,
528,9,Oct 30 2015,Fri,Louisiana Tech,42,@,Rice,17,
529,9,Oct 30 2015,Fri,Louisville,20,@,Wake Forest,19,
530,9,Oct 30 2015,Fri,Utah State,58,,Wyoming,27,
531,9,Oct 31 2015,Sat,Air Force,58,@,Hawaii,7,
532,9,Oct 31 2015,Sat,Appalachian State,44,,Troy,41,
533,9,Oct 31 2015,Sat,Arkansas,63,,Tennessee-Martin,28,
534,9,Oct 31 2015,Sat,Arkansas State,48,,Georgia State,34,
535,9,Oct 31 2015,Sat,Ball State,20,,Massachusetts,10,
536,9,Oct 31 2015,Sat,Boise State,55,@,Nevada-Las Vegas,27,
537,9,Oct 31 2015,Sat,Central Michigan,14,@,Akron,6,
538,9,Oct 31 2015,Sat,Cincinnati,52,,Central Florida,7,
539,9,Oct 31 2015,Sat,(3) Clemson,56,@,North Carolina State,41,
540,9,Oct 31 2015,Sat,(11) Florida,27,,Georgia,3,X
541,9,Oct 31 2015,Sat,Florida Atlantic,31,,Florida International,17,
542,9,Oct 31 2015,Sat,(17) Florida State,45,,Syracuse,21,
543,9,Oct 31 2015,Sat,(18) Houston,34,,Vanderbilt,0,
544,9,Oct 31 2015,Sat,(10) Iowa,31,,Maryland,15,
545,9,Oct 31 2015,Sat,Iowa State,24,,Texas,0,
546,9,Oct 31 2015,Sat,Louisiana-Lafayette,30,,Louisiana-Monroe,24,
547,9,Oct 31 2015,Sat,Marshall,34,@,Charlotte,10,
548,9,Oct 31 2015,Sat,(16) Memphis,41,,Tulane,13,
549,9,Oct 31 2015,Sat,Miami (FL),30,@,(22) Duke,27,
550,9,Oct 31 2015,Sat,(15) Michigan,29,@,Minnesota,26,
551,9,Oct 31 2015,Sat,(19) Mississippi,27,@,Auburn,19,
552,9,Oct 31 2015,Sat,Navy,29,,South Florida,17,
553,9,Oct 31 2015,Sat,New Mexico State,55,,Idaho,48,
554,9,Oct 31 2015,Sat,North Texas,30,,Texas-San Antonio,23,
555,9,Oct 31 2015,Sat,(9) Notre Dame,24,@,(21) Temple,20,
556,9,Oct 31 2015,Sat,(14) Oklahoma,62,@,Kansas,7,
557,9,Oct 31 2015,Sat,(12) Oklahoma State,70,@,Texas Tech,53,
558,9,Oct 31 2015,Sat,Penn State,39,,Illinois,0,
559,9,Oct 31 2015,Sat,Purdue,55,,Nebraska,45,
560,9,Oct 31 2015,Sat,San Diego State,41,@,Colorado State,17,
561,9,Oct 31 2015,Sat,Southern California,27,@,California,21,
562,9,Oct 31 2015,Sat,Southern Mississippi,34,,Texas-El Paso,13,
563,9,Oct 31 2015,Sat,(8) Stanford,30,@,Washington State,28,
564,9,Oct 31 2015,Sat,Tennessee,52,@,Kentucky,21,
565,9,Oct 31 2015,Sat,Texas A&amp;M,35,,South Carolina,28,
566,9,Oct 31 2015,Sat,Tulsa,40,@,Southern Methodist,31,
567,9,Oct 31 2015,Sat,(24) UCLA,35,,Colorado,31,
568,9,Oct 31 2015,Sat,(13) Utah,27,,Oregon State,12,
569,9,Oct 31 2015,Sat,Virginia,27,,Georgia Tech,21,
570,9,Oct 31 2015,Sat,Virginia Tech,26,@,Boston College,10,
571,9,Oct 31 2015,Sat,Washington,49,,Arizona,3,
572,9,Oct 31 2015,Sat,Western Kentucky,55,@,Old Dominion,30,
573,9,Oct 31 2015,Sat,Wisconsin,48,,Rutgers,10,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
574,10,Nov 3 2015,Tue,Northern Illinois,32,@,(20) Toledo,27,
575,10,Nov 4 2015,Wed,Bowling Green State,62,,Ohio,24,
576,10,Nov 5 2015,Thu,Arkansas State,40,@,Appalachian State,27,
577,10,Nov 5 2015,Thu,(2) Baylor,31,@,Kansas State,24,
578,10,Nov 5 2015,Thu,Buffalo,18,@,Kent State,17,
579,10,Nov 5 2015,Thu,(24) Mississippi State,31,@,Missouri,13,
580,10,Nov 5 2015,Thu,Nevada,30,@,Fresno State,16,
581,10,Nov 5 2015,Thu,Western Michigan,54,,Ball State,7,
582,10,Nov 6 2015,Fri,Brigham Young,17,@,San Jose State,16,
583,10,Nov 6 2015,Fri,(23) Temple,60,@,Southern Methodist,40,
584,10,Nov 6 2015,Fri,Texas-El Paso,24,,Rice,21,
585,10,Nov 7 2015,Sat,Air Force,20,,Army,3,
586,10,Nov 7 2015,Sat,Akron,17,@,Massachusetts,13,
587,10,Nov 7 2015,Sat,(7) Alabama,30,,(4) Louisiana State,16,
588,10,Nov 7 2015,Sat,Arkansas,53,@,(19) Mississippi,52,
589,10,Nov 7 2015,Sat,Auburn,26,@,(25) Texas A&amp;M,10,
590,10,Nov 7 2015,Sat,(3) Clemson,23,,(17) Florida State,13,
591,10,Nov 7 2015,Sat,Colorado State,26,@,Wyoming,7,
592,10,Nov 7 2015,Sat,Connecticut,7,@,Tulane,3,
593,10,Nov 7 2015,Sat,(11) Florida,9,,Vanderbilt,7,
594,10,Nov 7 2015,Sat,Florida International,48,,Charlotte,31,
595,10,Nov 7 2015,Sat,Georgia,27,,Kentucky,3,
596,10,Nov 7 2015,Sat,(18) Houston,33,,Cincinnati,30,
597,10,Nov 7 2015,Sat,Illinois,48,@,Purdue,14,
598,10,Nov 7 2015,Sat,(10) Iowa,35,@,Indiana,27,
599,10,Nov 7 2015,Sat,Louisiana Tech,56,,North Texas,13,
600,10,Nov 7 2015,Sat,Louisiana-Lafayette,23,@,Georgia State,21,
601,10,Nov 7 2015,Sat,Louisville,41,,Syracuse,17,
602,10,Nov 7 2015,Sat,Miami (FL),27,,Virginia,21,
603,10,Nov 7 2015,Sat,Miami (OH),28,,Eastern Michigan,13,
604,10,Nov 7 2015,Sat,(16) Michigan,49,,Rutgers,16,
605,10,Nov 7 2015,Sat,Middle Tennessee State,27,,Marshall,24,
606,10,Nov 7 2015,Sat,Navy,45,@,(15) Memphis,20,
607,10,Nov 7 2015,Sat,Nebraska,39,,(6) Michigan State,38,
608,10,Nov 7 2015,Sat,Nevada-Las Vegas,41,,Hawaii,21,
609,10,Nov 7 2015,Sat,New Mexico,14,,Utah State,13,
610,10,Nov 7 2015,Sat,New Mexico State,31,@,Texas State,21,
611,10,Nov 7 2015,Sat,(21) North Carolina,66,,Duke,31,
612,10,Nov 7 2015,Sat,North Carolina State,24,@,Boston College,8,
613,10,Nov 7 2015,Sat,Northwestern,23,,Penn State,21,
614,10,Nov 7 2015,Sat,(8) Notre Dame,42,@,Pittsburgh,30,
615,10,Nov 7 2015,Sat,(1) Ohio State,28,,Minnesota,14,
616,10,Nov 7 2015,Sat,(14) Oklahoma,52,,Iowa State,16,
617,10,Nov 7 2015,Sat,(12) Oklahoma State,49,,(5) Texas Christian,29,
618,10,Nov 7 2015,Sat,Old Dominion,36,@,Texas-San Antonio,31,
619,10,Nov 7 2015,Sat,Oregon,44,,California,28,
620,10,Nov 7 2015,Sat,South Alabama,52,,Idaho,45,
621,10,Nov 7 2015,Sat,South Florida,22,@,East Carolina,17,
622,10,Nov 7 2015,Sat,Southern California,38,,Arizona,30,
623,10,Nov 7 2015,Sat,(9) Stanford,42,@,Colorado,10,
624,10,Nov 7 2015,Sat,Tennessee,27,,South Carolina,24,
625,10,Nov 7 2015,Sat,Texas,59,,Kansas,20,
626,10,Nov 7 2015,Sat,Troy,51,,Louisiana-Monroe,14,
627,10,Nov 7 2015,Sat,Tulsa,45,,Central Florida,30,
628,10,Nov 7 2015,Sat,(22) UCLA,41,@,Oregon State,0,
629,10,Nov 7 2015,Sat,(13) Utah,34,@,Washington,23,
630,10,Nov 7 2015,Sat,Washington State,38,,Arizona State,24,
631,10,Nov 7 2015,Sat,West Virginia,31,,Texas Tech,26,
632,10,Nov 7 2015,Sat,Western Kentucky,35,,Florida Atlantic,19,
633,10,Nov 7 2015,Sat,Wisconsin,31,@,Maryland,24,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
634,11,Nov 10 2015,Tue,Ohio,27,,Kent State,0,
635,11,Nov 10 2015,Tue,Toledo,28,@,Central Michigan,23,
636,11,Nov 11 2015,Wed,Bowling Green State,41,@,Western Michigan,27,
637,11,Nov 11 2015,Wed,Northern Illinois,41,@,Buffalo,30,
638,11,Nov 12 2015,Thu,South Alabama,32,,Louisiana-Lafayette,25,
639,11,Nov 12 2015,Thu,Virginia Tech,23,@,Georgia Tech,21,
640,11,Nov 13 2015,Fri,Southern California,27,@,Colorado,24,
641,11,Nov 14 2015,Sat,Air Force,35,,Utah State,28,
642,11,Nov 14 2015,Sat,Akron,37,@,Miami (OH),28,
643,11,Nov 14 2015,Sat,(3) Alabama,31,@,(20) Mississippi State,6,
644,11,Nov 14 2015,Sat,Appalachian State,47,@,Idaho,20,
645,11,Nov 14 2015,Sat,Arizona,37,,(10) Utah,30,
646,11,Nov 14 2015,Sat,Arizona State,27,,Washington,17,
647,11,Nov 14 2015,Sat,Arkansas,31,@,(9) Louisiana State,14,
648,11,Nov 14 2015,Sat,Arkansas State,59,@,Louisiana-Monroe,21,
649,11,Nov 14 2015,Sat,California,54,,Oregon State,24,
650,11,Nov 14 2015,Sat,Cincinnati,49,,Tulsa,38,
651,11,Nov 14 2015,Sat,(1) Clemson,37,@,Syracuse,27,
652,11,Nov 14 2015,Sat,Colorado State,49,,Nevada-Las Vegas,35,
653,11,Nov 14 2015,Sat,(11) Florida,24,@,South Carolina,14,
654,11,Nov 14 2015,Sat,(19) Florida State,34,,North Carolina State,17,
655,11,Nov 14 2015,Sat,Fresno State,42,@,Hawaii,14,
656,11,Nov 14 2015,Sat,Georgia,20,@,Auburn,13,
657,11,Nov 14 2015,Sat,Georgia Southern,45,@,Troy,10,
658,11,Nov 14 2015,Sat,Georgia State,41,@,Texas State,19,
659,11,Nov 14 2015,Sat,(16) Houston,35,,(25) Memphis,34,
660,11,Nov 14 2015,Sat,(8) Iowa,40,,Minnesota,35,
661,11,Nov 14 2015,Sat,Louisville,38,,Virginia,31,
662,11,Nov 14 2015,Sat,Marshall,52,,Florida International,0,
663,11,Nov 14 2015,Sat,Massachusetts,28,@,Eastern Michigan,17,
664,11,Nov 14 2015,Sat,(15) Michigan,48,@,Indiana,41,
665,11,Nov 14 2015,Sat,(14) Michigan State,24,,Maryland,7,
666,11,Nov 14 2015,Sat,Middle Tennessee State,24,@,Florida Atlantic,17,
667,11,Nov 14 2015,Sat,Missouri,20,,Brigham Young,16,X
668,11,Nov 14 2015,Sat,(22) Navy,55,,Southern Methodist,14,
669,11,Nov 14 2015,Sat,Nebraska,31,@,Rutgers,14,
670,11,Nov 14 2015,Sat,Nevada,37,,San Jose State,34,
671,11,Nov 14 2015,Sat,New Mexico,31,@,Boise State,24,
672,11,Nov 14 2015,Sat,(17) North Carolina,59,,Miami (FL),21,
673,11,Nov 14 2015,Sat,(24) Northwestern,21,,Purdue,14,
674,11,Nov 14 2015,Sat,(6) Notre Dame,28,,Wake Forest,7,
675,11,Nov 14 2015,Sat,(2) Ohio State,28,@,Illinois,3,
676,11,Nov 14 2015,Sat,(12) Oklahoma,44,@,(4) Baylor,34,
677,11,Nov 14 2015,Sat,(5) Oklahoma State,35,@,Iowa State,31,
678,11,Nov 14 2015,Sat,Old Dominion,31,,Texas-El Paso,21,
679,11,Nov 14 2015,Sat,Oregon,38,@,(7) Stanford,36,
680,11,Nov 14 2015,Sat,Pittsburgh,31,@,Duke,13,
681,11,Nov 14 2015,Sat,San Diego State,38,,Wyoming,3,
682,11,Nov 14 2015,Sat,South Florida,44,,(21) Temple,23,
683,11,Nov 14 2015,Sat,Southern Mississippi,65,@,Rice,10,
684,11,Nov 14 2015,Sat,Tennessee,24,,North Texas,0,
685,11,Nov 14 2015,Sat,Texas A&amp;M,41,,Western Carolina,17,
686,11,Nov 14 2015,Sat,(13) Texas Christian,23,,Kansas,17,
687,11,Nov 14 2015,Sat,Texas Tech,59,,Kansas State,44,
688,11,Nov 14 2015,Sat,Texas-San Antonio,30,@,Charlotte,27,
689,11,Nov 14 2015,Sat,Tulane,34,@,Army,31,
690,11,Nov 14 2015,Sat,Vanderbilt,21,,Kentucky,17,
691,11,Nov 14 2015,Sat,Washington State,31,@,(18) UCLA,27,
692,11,Nov 14 2015,Sat,West Virginia,38,,Texas,20,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
693,12,Nov 17 2015,Tue,Ohio,48,,Ball State,31,
694,12,Nov 17 2015,Tue,Toledo,44,@,Bowling Green State,28,
695,12,Nov 18 2015,Wed,Central Michigan,27,@,Kent State,14,
696,12,Nov 18 2015,Wed,Northern Illinois,27,,Western Michigan,19,
697,12,Nov 19 2015,Thu,East Carolina,44,@,Central Florida,7,
698,12,Nov 19 2015,Thu,Texas State,16,,Louisiana-Monroe,3,
699,12,Nov 20 2015,Fri,Air Force,37,@,Boise State,30,
700,12,Nov 20 2015,Fri,South Florida,65,,Cincinnati,27,
701,12,Nov 21 2015,Sat,Akron,42,,Buffalo,21,
702,12,Nov 21 2015,Sat,(3) Alabama,56,,Charleston Southern,6,
703,12,Nov 21 2015,Sat,Arizona State,52,,Arizona,37,
704,12,Nov 21 2015,Sat,Auburn,56,,Idaho,34,
705,12,Nov 21 2015,Sat,(10) Baylor,45,@,(4) Oklahoma State,35,
706,12,Nov 21 2015,Sat,Brigham Young,52,,Fresno State,10,
707,12,Nov 21 2015,Sat,Citadel,23,@,South Carolina,22,
708,12,Nov 21 2015,Sat,(1) Clemson,33,,Wake Forest,13,
709,12,Nov 21 2015,Sat,Colorado State,28,@,New Mexico,21,
710,12,Nov 21 2015,Sat,Connecticut,20,,(13) Houston,17,
711,12,Nov 21 2015,Sat,(8) Florida,20,,Florida Atlantic,14,
712,12,Nov 21 2015,Sat,(16) Florida State,52,,Chattanooga,13,
713,12,Nov 21 2015,Sat,Georgia,23,,Georgia Southern,17,
714,12,Nov 21 2015,Sat,Georgia State,24,,South Alabama,10,
715,12,Nov 21 2015,Sat,Indiana,47,@,Maryland,28,
716,12,Nov 21 2015,Sat,(6) Iowa,40,,Purdue,20,
717,12,Nov 21 2015,Sat,Kansas State,38,,Iowa State,35,
718,12,Nov 21 2015,Sat,Kentucky,58,,Charlotte,10,
719,12,Nov 21 2015,Sat,Louisiana Tech,17,@,Texas-El Paso,15,
720,12,Nov 21 2015,Sat,Miami (FL),38,,Georgia Tech,21,
721,12,Nov 21 2015,Sat,Miami (OH),20,@,Massachusetts,13,
722,12,Nov 21 2015,Sat,(14) Michigan,28,@,Penn State,16,
723,12,Nov 21 2015,Sat,(9) Michigan State,17,@,(2) Ohio State,14,
724,12,Nov 21 2015,Sat,Middle Tennessee State,41,,North Texas,7,
725,12,Nov 21 2015,Sat,Minnesota,32,,Illinois,23,
726,12,Nov 21 2015,Sat,(25) Mississippi,38,,(17) Louisiana State,17,
727,12,Nov 21 2015,Sat,Mississippi State,51,@,Arkansas,50,
728,12,Nov 21 2015,Sat,(19) Navy,44,@,Tulsa,21,
729,12,Nov 21 2015,Sat,New Mexico State,37,@,Louisiana-Lafayette,34,
730,12,Nov 21 2015,Sat,(12) North Carolina,30,@,Virginia Tech,27,
731,12,Nov 21 2015,Sat,North Carolina State,42,,Syracuse,29,
732,12,Nov 21 2015,Sat,(20) Northwestern,13,@,(21) Wisconsin,7,
733,12,Nov 21 2015,Sat,(5) Notre Dame,19,,Boston College,16,X
734,12,Nov 21 2015,Sat,(7) Oklahoma,30,,(11) Texas Christian,29,
735,12,Nov 21 2015,Sat,(23) Oregon,48,,(22) Southern California,28,
736,12,Nov 21 2015,Sat,Pittsburgh,45,,Louisville,34,
737,12,Nov 21 2015,Sat,Rutgers,31,@,Army,21,
738,12,Nov 21 2015,Sat,San Diego State,52,@,Nevada-Las Vegas,14,
739,12,Nov 21 2015,Sat,San Jose State,42,@,Hawaii,23,
740,12,Nov 21 2015,Sat,Southern Methodist,49,,Tulane,21,
741,12,Nov 21 2015,Sat,Southern Mississippi,56,,Old Dominion,31,
742,12,Nov 21 2015,Sat,(15) Stanford,35,,California,22,
743,12,Nov 21 2015,Sat,Temple,31,,Memphis,12,
744,12,Nov 21 2015,Sat,Tennessee,19,@,Missouri,8,
745,12,Nov 21 2015,Sat,Texas A&amp;M,25,@,Vanderbilt,0,
