"","V1","V2","V3","V4","V5","V6"
"207","Navy","Vanderbilt","3","5","",""
"208","New Mexico State","New Mexico","-35","5","",""
"209","Virginia Tech","North Carolina State","-1","5"," A -7 A -14 A -3 H 49"," H 6 H -10 A 6 A -10"
"210","Notre Dame","Washington","35","5"," H 8"," A 14"
"211","Ohio","Buffalo","34","5"," A 20 H -3 A 26 A -1"," H -18 A 34 H -26 H 28"
"212","Oregon","Idaho","38","5"," A -3"," A 41"
"213","Pittsburgh","Furman","3","5","",""
"214","Illinois","Purdue","-8","5"," A 17 H -11 H -10"," H -3 H -2 A 2"
"215","San Diego State","Nevada","17","5","",""
"216","South Carolina","Troy","10","5","",""
"217","Texas Christian","South Florida","-1","5"," A -4 A 16 A 11 A 27 H 25"," H -7 A -25 A 22 A 32 H -7"
"218","Stanford","Southern California","-3","5"," H 27 H 14 A -6 A 3 H -5"," A -32 H 38 A -30 H 38 A -8"
"219","Southern Methodist","San Jose State","23","5"," A 18 A 34 H 6 H 18"," H -7 H 7 A 10 A 18"
"220","Tulane","Southern Mississippi","-18","5"," A 2 A 25 H 4 A 21 A -4"," H 41 A 4 H 5 H 6 A 25"
"221","Tennessee","Louisiana Tech","25","5"," H -24"," A 45"
"222","Texas","Rice","22","5","",""
"223","Kansas","Texas Tech","-1","5"," A 6 H 3 A 31 H -4"," H 60 A -10 A 15 H -30"
"224","Toledo","Temple","28","5","",""
"225","Tulsa","Missouri State","42","5","",""
"226","Utah","Air Force","14","5"," A -21 H 35 A -23 A -17"," H 5 A -17 H -6 A 17"
"227","Nevada-Las Vegas","Utah State","-10","5"," A 35"," H -42"
"228","Virginia","Syracuse","21","5"," A -30 A 33"," A 10 H -4"
"229","Wake Forest","Boston College","3","5","",""
"230","Arizona","Washington State","-1","5"," A 20 A 14 H -14 A 40"," A -2 H -3 A 19 H -30"
"231","West Virginia","James Madison","35","5","",""
"232","Wisconsin","Penn State","13","5"," H 28 A -11 A -3 H 12 H 24"," H 24 A 11 H -7 H -7 A 9"
"233","Wyoming","Mississippi","5","5","",""
"234","Marshall","Miami (OH)","8","6"," A -3 A -10 H 34 H 17"," H 20 H 20 A -18 H 36"
"235","Connecticut","Pittsburgh","12","6"," A 20 H 14 A 12"," H 3 A -5 A 7"
"236","Air Force","Navy","-3","6","",""
"237","New Mexico","Utah","-21","6"," A 5 A -4 H 10 A -9"," H 14 H 35 A -23 H 32"
"238","Cincinnati","Alabama-Birmingham","-3","6"," A 19 H 39 H 11 H 22"," A -6 H 7 H 16 H -25"
"239","Oregon","Arizona State","-15","6"," A -3 A -3 A 1 H -8"," H 17 H 3 A 27 H 6"
"240","Tennessee","Auburn","-24","6"," H 25 A -5 A -4"," H 45 H 18 A -21"
"241","Boise State","Southern Methodist","18","6"," A -3 H 17 A -7 H 41"," H 6 A 42 H 23 H -31"
"242","Boston College","Massachusetts","22","6","",""
"243","Temple","Bowling Green State","-54","6","",""
"244","Colorado State","Brigham Young","-10","6"," A 49 A -4 H 23 H -9 H 35"," H -32 H 33 H 11 H -7 H -4"
"245","Buffalo","Central Florida","28","6"," A 34 A 23 H -18 A 34"," H -1 H -5 A 36 A 17"
"246","Oregon State","California","-42","6"," A 13 A -15 A -14 H -8 A -5"," H 27 A -30 A -38 A 6 H 35"
"247","Central Michigan","Kent State","3","6"," A 3 A 30"," H 52 A -26"
"248","Duke","Citadel","18","6","",""
"249","Florida","Arkansas","15","6"," A 7 H 34"," A -3 A 3"
"250","Florida A&M","Virginia Union","25","6","",""
"251","Florida State","North Carolina","22","6"," A 6 H 33 A -3 A -7"," H 3 A 32 A -7 H 6"
"252","Georgia","Louisiana State","29","6"," H 30 A 18"," H 17 A 1"
"253","Hawaii","Tulsa","28","6"," A 12 H 22 H 18 A 66 H 11"," H 17 A 6 H 10 H -3 A 17"
"254","Eastern Michigan","Idaho","-4","6","",""
"255","Iowa","Michigan State","22","6"," A 13 H 26 A -2 A -10 A -2"," A 8 H -13 A 24 H 13 H 34"
"256","Florida International","Louisiana","-9","6"," A 25"," A 3"
"257","Louisiana Tech","Fresno State","7","6"," H 17 A -31 H -17 A 11 A 41"," H 37 H 42 H -3 H 56 A 17"
"258","Louisville","East Carolina","52","6"," A -31 H 32 A -38 H 63"," H 10 A 24 A 10 H -5"
"259","Memphis","Houston","27","6"," A 7 H 25 H 4 A -3"," A 13 H 21 A 6 H 10"
"260","Georgia Tech","Miami (FL)","-24","6"," A -4 A 21 A -10 H -20"," H -7 A 3 A -14 A -10"
"261","Indiana","Michigan","-21","6"," H -10 A 7 H 9 A 4"," H 8 H 22 H 3 A -11"
"262","Minnesota","Penn State","9","6"," H 26 A 9 A 24"," H -7 A -4 A 13"
"263","Mississippi","Arkansas State","7","6"," H -7 A 3"," H -12 A 50"
"264","Missouri","Colorado","8","6"," A 8 H -3 H -11 H -17"," H -24 H -28 H 7 A -9"
"265","Nebraska","Kansas","6","6"," A 60 A 24 A 7 A 27"," H -1 H 3 A 6 A 31"
"266","Nevada-Las Vegas","Nevada","35","6","",""
"267","North Carolina State","Wake Forest","6","6"," A -1 A 6 H -14 A 6"," H -7 H -7 A 45 A 7"
"268","North Texas","Middle Tennessee State","9","6"," H -7 A -8 H 10 H 15 A -10 H 22"," H -7 H 21 A 34 H 13 A 7 H 20"
"269","Northern Illinois","Akron","30","6"," A -2 A -7"," A -5 H 12"
"270","Northwestern","Ohio State","6","6"," H 7 A 12 H 3 A -7"," H 23 H -11 A 7 H 11"
"271","Kentucky","Ohio","-12","6","",""
"272","Oklahoma","Texas Tech","15","6"," A -10 H 31 A -7 H 27"," A -10 A -1 A 7 H 60"
"273","Oklahoma State","Iowa State","29","6"," A -28 H -16 H 28"," A 5 H -31 A -1"
"274","Notre Dame","Purdue","-25","6"," H 8"," H -2"
"275","San Jose State","Rice","7","6"," A 23 A 18 H -18 A 18 A 10"," H 34 H 12 A 7 A 25 A 17"
"276","Alabama","South Carolina","-17","6"," H 21 A 17 A -28 A 4"," H -3 H 3 A -5 H -14"
"277","South Florida","Southern Mississippi","-7","6"," A -1 A -25 H 24 A 22"," A 25 H 5 H 41 H -28"
"278","Stanford","Washington","14","6"," H 40 H -3 A 8 H -3 A 21 H -5"," H 15 A 38 A 35 A 25 H -6 H -15"
"279","Syracuse","Rutgers","10","6"," A 21 H 7 A 10"," H -5 A 24 H 10"
"280","Texas","Baylor","30","6"," H 65 H 8 A -30 H 21"," H 23 H -20 A 25 A 28"
"281","Texas A&M","Kansas State","12","6"," H 3 H -7 H 7"," A 7 H -10 H -10"
"282","Army","Texas Christian","-4","6"," H -31 A 14 H 19 A -7"," A 27 H 7 A 11 H -1"
"283","Texas-El Paso","New Mexico State","45","6","",""
"284","Toledo","Ball State","38","6"," A -10 A -26 A -14"," H -7 H 27 H -7"
"285","Troy","Utah State","28","6"," A 4 H 40"," A 9 H 7"
"286","UCLA","San Diego State","23","6","",""
"287","Vanderbilt","Mississippi State","18","6"," A 17 H -17 A 1"," A 51 H 7 H 15"
"288","Virginia Tech","West Virginia","6","6"," H 49"," H 3"
"289","Wisconsin","Illinois","17","6"," A -3 H 24 A 35"," H -8 A 45 A 13"
"290","Wyoming","Louisiana-Monroe","21","6","",""
"291","Southern Mississippi","Houston","6","7"," A -18 H 41 A 4 A 25 H 5"," H 21 H 10 A 27 A 7 A 13"
"292","Virginia","Clemson","20","7"," A 33 A -21 H 16 H -10 A -20"," A 19 A 3 H 3 A -7 H -4"
"293","Brigham Young","Nevada-Las Vegas","-4","7"," A -10 H 11 A -17 H -7"," A 35 H -8 H -17 H -4"
"294","Air Force","New Mexico","5","7"," A -17 A 14 H -17 H -6"," A -4 H -21 A -7 H 10"
"295","Akron","Buffalo","23","7"," A -5 A -5 H 3 A -12"," H -26 H 28 A 34 A 34"
"296","Kentucky","Alabama","-28","7"," H -5 A 15"," H -17 H 16"
"297","Mississippi State","Alabama-Birmingham","-14","7"," H 21"," A 4"
"298","Army","Cincinnati","19","7"," H -4 A -7 A 10"," H 11 H 22 A -5"
"299","Auburn","Louisiana Tech","45","7"," A -24"," A 25"
"300","Central Michigan","Bowling Green State","-24","7"," H 17 A 32 H 3 A 3"," H 39 A 17 H 52 H 21"
"301","East Carolina","Tulane","2","7"," A 41 H 10 A 10"," H -18 H 14 A 21"
"302","Ball State","Eastern Michigan","-7","7"," H 27 A 38 A 38"," A -4 H -10 A 21"
"303","Texas State","Florida Atlantic","-7","7","",""
"304","Stephen F. Austin","Florida International","-7","7","",""
"305","Syracuse","Florida State","-4","7"," A 21"," H 33"
"306","Maryland","Georgia Tech","-13","7"," A -34 H -10 A 3 A 16 A 49"," H 17 A -10 A -4 H -20 H -14"
"307","Hawaii","Nevada","22","7"," A 12 H 28 H 18 H 11 A 56"," H 25 H 6 H 18 A 17 A 37"
"308","Kansas","Kansas State","3","7"," H -1 A 6 A 31 H -9"," H -10 H 24 H -10 A 7"
"309","Florida","Louisiana State","-3","7"," A 7 A -17"," H 51 H 17"
"310","Idaho","Louisiana-Monroe","-2","7"," A 7 A 20 H 14 A 22"," H 7 A 13 H -7 A 15"
"311","Ohio","Marshall","-3","7"," A 20 H 34 H -25 A 26 A -1"," H 8 H 34 A 21 A -10 H 17"
"312","Miami (OH)","Kent State","20","7"," H 20 A 8 A -18"," H 26 H -10 A -26"
"313","Michigan","Minnesota","3","7"," A -21 A -11 H 8 H 22"," A 9 H 45 A 34 H 26"
"314","Michigan State","Illinois","13","7"," A -10 A 22 H 34 A 8 H 35"," H 4 H -10 A 45 H -11 A 17"
"315","Middle Tennessee State","Arkansas State","28","7"," A 7 H 20 H 21 H 13"," A 3 A 14 H 9 A -7"
"316","South Carolina","Mississippi","-3","7"," A -25 A -17 H -14 H 3"," H 3 A 21 H -4 A 32"
"317","Baylor","Missouri","-20","7"," A 30 A 32 A 28"," A 8 A 21 H -3"
"318","New Mexico State","Louisiana","3","7"," H 4 A 10 H 25 H 34"," H -3 H -10 A -9 H 7"
"319","Florida A&M","Nicholls State","-17","7","",""
"320","North Carolina","North Carolina State","6","7"," H 21 H 3 H -3 A -7"," H -10 H -14 A -1 H 6"
"321","Utah State","North Texas","-8","7"," H 7 A 21 A 7"," H 22 H 9 H 15"
"322","Central Florida","Northern Illinois","-2","7"," H -5 A 4"," H 30 A -7"
"323","Northwestern","Indiana","7","7"," A 26 H 6 A -7 A 22 H 7"," H 9 A 23 H -4 H -21 A 4"
"324","Notre Dame","Stanford","8","7"," A 3 H 35"," H 27 H 14"
"325","0","0","0","0","0","0"
"326","Colorado","Oklahoma State","-28","7"," A 8 H 5 A 3 H -24"," A -3 H 29 H -16 A 21"
"327","Washington State","Oregon","-3","7"," H 41 A -1 H -6 A -2 A 17"," H 38 H 14 A -3 H -8 H -15"
"328","Temple","Pittsburgh","-5","7"," A 10 A 14 H 10"," H 24 A 12 A 7"
"329","Penn State","Purdue","-7","7"," A 13 H -2 A 11 H -7"," H -3 A 2 H 7 A 3"
"330","Rice","Southern Methodist","34","7"," A 7 A 25 A 17 H -31"," H 23 H 18 H 6 A 42"
"331","Vanderbilt","Rutgers","-3","7"," A 3"," A 33"
"332","Southern California","California","6","7"," A -3 H 38 H 38 A -8 H 40"," H 35 H 27 A -30 A -42 A -38"
"333","Georgia","Tennessee","-5","7"," A -4 H 30 A 18"," A -14 A -5 H -24"
"334","Iowa State","Texas A&M","-31","7"," A 29 A 5 A -1 A -14"," A -16 H 3 A 1 H 12"
"335","Texas Tech","Nebraska","60","7"," A -1 A 15 A -10 H 25"," H 6 A 27 A 24 H 32"
"336","Fresno State","Texas-El Paso","-3","7"," A 7 A 17 H 42 A -31 H 56"," A -17 H -16 H 30 H 7 H 31"
"337","Western Michigan","Toledo","-26","7"," A 27 H -4 H -21 A 3 H -21"," H 38 A -10 A -14 H 5 A 7"
"338","UCLA","Arizona","20","7"," A -6 A 17 H -2"," A -10 H -38 H -1"
"339","Wake Forest","Virginia Tech","-7","7"," A 6 H 2 H -7"," H -1 H 24 A -3"
"340","Washington","San Jose State","15","7"," A 14"," A 40"
"341","Ohio State","Wisconsin","-11","7"," A 6 H 11 A -13 A 7"," H 12 H 13 A 35 A -3"
"342","Wyoming","San Diego State","10","7"," A 11 A 23 H 17 H -17"," A 33 H -4 A -6 H -23"
"343","Connecticut","West Virginia","-12","8"," A 20 H 14 A 12"," H -19 H 21 H 21"
"344","Miami (FL)","Louisville","3","8"," A -25 A 3"," A -38 A -34"
"345","Alabama-Birmingham","Texas Christian","16","8"," A -3 H -25 H 13 A -6"," A 11 H -1 H 7 A -4"
"346","Central Florida","Akron","-5","8"," A 24 A 28 H -2 A 17 H -1 A 4"," A 38 H 23 A 30 H 3 A -12 H 12"
"347","Alabama","Southern Mississippi","24","8","",""
"348","Arkansas State","Troy","4","8"," A 32 A 50 A 3 A 14 H 9"," H 10 A 4 A -3 H 40 H 28"
"349","South Florida","Army","-7","8"," A -1 A 32 H 24 A 22"," H -4 H -31 A 10 H 19"
"350","Auburn","Arkansas","18","8"," H 31 A -29 A -21 H 18"," H 29 A -3 H 32 H -6"
"351","Tulsa","Boise State","-3","8"," A 28 A 6 A 17 H 10"," H 66 H 18 H 41 A -7"
"352","Bowling Green State","Ball State","38","8"," A 17 H 21 H 52"," H -7 H -7 H 27"
"353","Brigham Young","Wyoming","11","8"," A -10 H -4 A -17 H 33"," A 23 A -8 H 17 H 10"
"354","California","UCLA","17","8"," A -38 H 27 A -30 H 35"," H 20 A 6 A -6 H 21"
"355","Clemson","Utah State","29","8","",""
"356","Colorado","Iowa State","5","8"," H -28 A 3 A -9 H 7"," A 29 H -31 H 6 A -14"
"357","San Diego State","Colorado State","-4","8"," A 10 A 10 H -23 A 33"," H 23 H -9 A 32 H -10"
"358","Western Michigan","Eastern Michigan","-4","8"," A 27 H -26 A 3 A 52"," A -7 H -10 H 3 A 21"
"359","Florida","Middle Tennessee State","36","8","",""
"360","Northern Colorado","Florida Atlantic","-15","8","",""
"361","Florida State","Virginia","33","8"," A 6 H 19 H 22 A -4 A 3 H 22"," H -10 H 20 H 32 H 21 H 16 A -21"
"362","Georgia","Vanderbilt","30","8"," A -4 H 29 A -45"," H -25 A 17 A 1"
"363","Georgia Tech","Duke","17","8"," A -4 A -13 H -14 H 20 H -20"," H 3 H -34 A 24 A 2 H -21"
"364","Idaho","Louisiana","13","8"," A 20 A 40 H 14 A 22"," H 7 H -3 H 3 H -10"
"365","Iowa","Ohio State","26","8"," H 22 A -2 H 2"," A -13 H 11 A 7"
"366","Southern Methodist","Louisiana Tech","-31","8"," A 18 A 42 H 6 H 18"," A 41 H 7 H 17 H 17"
"367","Louisiana-Monroe","Florida International","8","8","",""
"368","Kent State","Marshall","-10","8"," H -5 A 20 H 26 A -26"," A 3 H 8 A -3 H 34"
"369","Memphis","Tulane","25","8"," A 7 H 27 H 4 A -3"," H 4 A 21 H -18 A 2"
"370","Buffalo","Miami (OH)","-18","8"," A 34 H 28 A 34 H -26"," H 20 H 36 A 8 H 20"
"371","Illinois","Michigan","-11","8"," H -8 A 13 A 45 H -10 H 4"," A -2 H 8 H 3 H 13 A -21"
"372","Michigan State","Minnesota","34","8"," A -10 H 13 A 8 H 35 A 24"," A 9 H 45 A 3 A 24 H 9"
