"","V1","V2","V3","V4","V5","V6"
"38","Purdue","Fresno State","-4","2","",""
"39","Georgia","Tennessee-Martin","41","2","",""
"40","Georgia Southern","Citadel","34","2","",""
"41","Houston","Texas-San Antonio","3","2"," A 2"," H 20"
"42","Illinois","Toledo","2","2","",""
"43","Iowa","Utah State","10","2","",""
"44","Iowa State","Northern Iowa","21","2","",""
"45","Jacksonville State","East Tennessee State","46","2","",""
"46","James Madison","Bucknell","35","2","",""
"47","Kansas State","Southeast Missouri State","45","2","",""
"48","Kentucky","Ball State","30","2"," A 38"," A 42"
"49","Liberty","Bowling Green","10","2"," A -28"," A -10"
"50","Louisiana","Northwestern State","25","2","",""
"51","Louisiana-Monroe","Army","4","2"," H -31"," H -19"
"52","Marshall","Albany","4","2","",""
"53","Maryland","Towson","32","2","",""
"54","Memphis","Bethune-Cookman","42","2","",""
"55","Michigan","East Carolina","27","2","",""
"56","Mississippi","Mercer","66","2","",""
"57","Mississippi State","Southeastern Louisiana","41","2","",""
"58","Nevada-Las Vegas","Bryant","30","2","",""
"59","New Mexico State","Western Illinois","37","2","",""
"60","0","0","0","0","0","0"
"61","Boston College","Northern Illinois","-3","2","",""
"62","Notre Dame","Tennessee State","53","2","",""
"63","Ohio","Long Island","17","2","",""
"64","Indiana","Ohio State","-20","2"," A 27 H -17 A 9 H 6 H -3"," H 20 A -19 H 8 A -14 H 35"
"65","Oklahoma","Arkansas State","73","2","",""
"66","Oklahoma State","Central Arkansas","14","2","",""
"67","Oregon","Portland State","74","2","",""
"68","Penn State","West Virginia","23","2","",""
"69","Pittsburgh","Wofford","38","2","",""
"70","San Diego State","Idaho State","8","2","",""
"71","Southern California","Nevada","52","2","",""
"72","Southern Methodist","Louisiana Tech","24","2"," H 24"," H -3"
"73","Southern Mississippi","Alcorn State","26","2","",""
"74","Syracuse","Colgate","65","2","",""
"75","Temple","Akron","3","2","",""
"76","0","0","0","0","0","0"
"77","Texas","Rice","27","2"," A -7"," H 2"
"78","Texas A&M","New Mexico","42","2","",""
"79","Baylor","Texas State","-11","2","",""
"80","Texas-El Paso","Incarnate Word","14","2","",""
"81","Troy","Stephen F. Austin","18","2","",""
"82","Tulane","South Alabama","20","2"," A -18"," H 52"
"83","UCLA","Coastal Carolina","14","2","",""
"84","Vanderbilt","Alabama A&M","34","2","",""
"85","Virginia Tech","Old Dominion","19","2"," A 7 H 17"," A 6 H -3"
"86","Washington","Boise State","37","2","",""
"87","Colorado State","Washington State","-26","2"," A 8"," H 42"
"88","Western Kentucky","South Florida","17","2","",""
"89","Wisconsin","Buffalo","21","2","",""
"90","Wyoming","Texas Tech","2","2","",""
"91","0","0","0","0","0","0"
"92","San Jose State","Oregon State","-25","2"," H 11"," H 17"
"93","Rutgers","Northwestern","17","2"," A 11 A 22 A 21"," A -14 H -3 H -28"
"94","Duke","Clemson","21","2"," H -7 H 21 A 18 H 3 A 2"," H 8 A 7 H -7 H 5 H 11"
"95","Louisville","Murray State","56","3","",""
"96","Indiana","Indiana State","34","3","",""
"97","Kansas","Illinois","11","3","",""
"98","0","0","0","0","0","0"
"99","Akron","Morgan State","3","3","",""
"100","Arkansas","Kent State","22","3","",""
"101","Army","Delaware State","57","3","",""
"102","California","Auburn","-4","3","",""
"103","Boston College","Holy Cross","3","3","",""
"104","Bowling Green","Eastern Illinois","23","3","",""
"105","Brigham Young","Southern Utah","25","3","",""
"106","Boise State","Central Florida","-2","3","",""
"107","Central Michigan","New Hampshire","3","3","",""
"108","Pittsburgh","Cincinnati","-6","3"," A 11"," A 21"
"109","Clemson","Charleston Southern","49","3","",""
"110","Coastal Carolina","Jacksonville State","14","3","",""
"111","Colorado","Nebraska","22","3","",""
"112","Duke","Lafayette","35","3","",""
"113","Florida","McNeese State","42","3","",""
"114","Florida International","North Texas","7","3"," A 5"," A -3"
"115","Florida State","Southern Mississippi","53","3","",""
"116","Buffalo","Fordham","-3","3","",""
"117","Fresno State","Eastern Washington","3","3","",""
"118","Georgia","Ball State","42","3"," H 38"," A 30"
"119","Georgia Southern","Alabama-Birmingham","14","3","",""
"120","Georgia State","Connecticut","21","3"," H -28"," A 38"
"121","Georgia Tech","South Carolina State","35","3","",""
"122","Nevada","Idaho","-27","3","",""
"123","Iowa State","Iowa","-7","3","",""
"124","Virginia","James Madison","-1","3","",""
"125","Kansas State","Troy","29","3","",""
"126","Kentucky","Eastern Kentucky","11","3","",""
"127","Liberty","New Mexico State","16","3"," A -32 H 5 H 7 A -13 H 26 H 24"," H 17 H 14 H 6 A -9 A -3 H -11"
"128","Louisiana State","Grambling State","62","3","",""
"129","Louisiana Tech","Northwestern State","30","3","",""
"130","Louisiana-Monroe","Lamar","10","3","",""
"131","East Carolina","Marshall","-18","3"," A 15"," A 22"
"132","Maryland","Charlotte","18","3","",""
"133","Arkansas State","Memphis","-34","3","",""
"134","Miami (FL)","Texas A&M","15","3","",""
"135","Massachusetts","Miami (OH)","-13","3"," H -17"," H -4"
"136","Michigan","Nevada-Las Vegas","28","3","",""
"137","Michigan State","Richmond","31","3","",""
"138","Minnesota","Eastern Michigan","19","3","",""
"139","Tulane","Mississippi","-17","3","",""
"140","Mississippi State","Arizona","7","3","",""
"141","Missouri","Middle Tennessee State","4","3","",""
"142","Navy","Wagner","24","3","",""
"143","New Mexico","Tennessee Tech","46","3","",""
"144","North Carolina","Appalachian State","6","3","",""
"145","Northwestern","Texas-El Paso","31","3","",""
"146","North Carolina State","Notre Dame","-21","3"," H -3 A 21 H 7 A -20"," A 13 A -7 A 8 H 38"
"147","Florida Atlantic","Ohio","-7","3","",""
"148","Ohio State","Youngstown State","28","3","",""
"149","Oklahoma","Southern Methodist","17","3"," A -49"," H 59"
"150","Arizona State","Oklahoma State","-12","3","",""
"151","Old Dominion","Louisiana","7","3"," A -4"," H -3"
"152","Texas Tech","Oregon","-8","3","",""
"153","Oregon State","California-Davis","48","3","",""
"154","Penn State","Delaware","56","3","",""
"155","Virginia Tech","Purdue","-7","3"," H 28"," H -15"
"156","Rice","Houston","2","3"," A 27 A 20"," H -7 H 3"
"157","Rutgers","Temple","29","3","",""
"158","San Jose State","Cal Poly","56","3","",""
"159","South Alabama","Southeastern Louisiana","18","3","",""
"160","South Carolina","Furman","26","3","",""
"161","South Florida","Florida A&M","14","3","",""
"162","Southern California","Stanford","46","3"," A -7 H 2 A -1 H -10 A 9"," A -3 H -1 H -12 H -9 H -36"
"163","Northern Illinois","Southern Illinois","-3","3","",""
"164","Syracuse","Western Michigan","41","3","",""
"165","Tennessee","Austin Peay","17","3","",""
"166","Alabama","Texas","-10","3","",""
"167","Texas Christian","Nicholls State","35","3","",""
"168","Texas-San Antonio","Texas State","7","3","",""
"169","Toledo","Texas Southern","68","3","",""
"170","San Diego State","UCLA","-25","3"," A 17"," A 12"
"171","Baylor","Utah","-7","3","",""
"172","Utah State","Idaho State","50","3","",""
"173","Wake Forest","Vanderbilt","16","3","",""
"174","Washington","Tulsa","33","3","",""
"175","Washington State","Wisconsin","9","3","",""
"176","West Virginia","Duquesne","39","3","",""
"177","Western Kentucky","Houston Baptist","30","3","",""
"178","Wyoming","Portland State","14","3","",""
"179","Hawaii","Albany","11","3","",""
"180","Memphis","Navy","4","4"," A -24 A -3 H 9 A -6"," H 25 H 3 H -14 A -14"
"181","Miami (FL)","Bethune-Cookman","41","4","",""
"182","Air Force","Utah State","18","4"," A -25 H 39 A -17"," A 21 A -8 H 20"
"183","Texas-San Antonio","Army","-8","4","",""
"184","Maryland","Virginia","28","4","",""
"185","South Florida","Alabama","-14","4","",""
"186","Appalachian State","East Carolina","15","4"," H 21 H 22"," H 44 H -18"
"187","Arizona","Texas-El Paso","21","4","",""
"188","Arkansas State","Stony Brook","24","4","",""
"189","Auburn","Samford","32","4","",""
"190","Ball State","Indiana State","38","4","",""
"191","Baylor","Long Island","23","4","",""
"192","Boise State","North Dakota","24","4","",""
"193","Arkansas","Brigham Young","-7","4","",""
"194","California","Idaho","14","4","",""
"195","Central Florida","Villanova","34","4","",""
"196","Clemson","Florida Atlantic","34","4","",""
"197","Coastal Carolina","Duquesne","59","4","",""
"198","Colorado","Colorado State","8","4"," A 42"," H -26"
"199","Duke","Northwestern","24","4","",""
"200","Eastern Michigan","Massachusetts","2","4"," A 26"," H -17"
"201","Florida","Tennessee","13","4"," A 19 A -2 A 2"," A -6 H 21 A 29"
"202","Connecticut","Florida International","-7","4","",""
"203","Boston College","Florida State","-2","4"," A -7 H -26 A 8"," H 38 H 22 A -17"
"204","Arizona State","Fresno State","-29","4","",""
"205","Georgia","South Carolina","10","4"," H 38 A -17 H 9 A -28"," H 3 H 41 A 22 A 21"
"206","Charlotte","Georgia State","-16","4","",""
"207","Iowa","Western Michigan","31","4","",""
"208","Troy","James Madison","-2","4"," A -21 H 18"," A -28 H 8"
"209","Nevada","Kansas","-7","4","",""
"210","Kent State","Central Connecticut State","28","4","",""
"211","Kentucky","Akron","32","4","",""
"212","Buffalo","Liberty","-28","4"," H -10"," H 10"
"213","Alabama-Birmingham","Louisiana","-20","4","",""
"214","Mississippi State","Louisiana State","-27","4"," H -23 A -4 A 14"," A 14 H 3 H 30"
"215","0","0","0","0","0","0"
"216","Cincinnati","Miami (OH)","-7","4","",""
"217","Michigan","Bowling Green","25","4","",""
"218","Middle Tennessee State","Murray State","21","4","",""
"219","Mississippi","Georgia Tech","25","4","",""
"220","Missouri","Kansas State","3","4","",""
"221","Nebraska","Northern Illinois","24","4","",""
"222","Nevada-Las Vegas","Vanderbilt","3","4"," H 24"," H 7"
"223","New Mexico","New Mexico State","-10","4"," A -3 H 21"," H -11 A 3"
"224","North Carolina","Minnesota","18","4","",""
"225","North Carolina State","Virginia Military Institute","38","4","",""
"226","Louisiana Tech","North Texas","-3","4"," H 5 A 24"," A 7 A 24"
"227","Notre Dame","Central Michigan","24","4","",""
"228","Ohio","Iowa State","3","4","",""
"229","Ohio State","Western Kentucky","53","4","",""
"230","Tulsa","Oklahoma","-49","4"," A 59"," H 17"
"231","Oregon","Hawaii","45","4"," A -36"," H -13"
"232","Oregon State","San Diego State","17","4"," A -25 H 12"," A 11 H -25"
"233","Illinois","Penn State","-17","4"," A -3 H 3 A 2"," A -36 H 9 H 31"
"234","Rice","Texas Southern","52","4","",""
"235","Rutgers","Virginia Tech","19","4","",""
"236","Stanford","Sacramento State","-7","4","",""
"237","Oklahoma State","South Alabama","-26","4","",""
"238","Southern Methodist","Prairie View A&M","69","4","",""
"239","Purdue","Syracuse","-15","4"," A -7"," A 28"
"240","Temple","Norfolk State","32","4","",""
"241","Texas","Wyoming","21","4","",""
"242","Texas A&M","Louisiana-Monroe","44","4"," A 3"," A 32"
"243","Houston","Texas Christian","-23","4"," A 21 H 2 H -7 A 41 A -1"," A 7 H -3 H -3 A 38 H 25"
"244","Texas State","Jackson State","43","4","",""
"245","Texas Tech","Tarleton State","38","4","",""
"246","Toledo","San Jose State","4","4","",""
"247","Southern Mississippi","Tulane","-18","4"," A 52"," H 20"
"248","UCLA","North Carolina Central","52","4","",""
"249","Utah","Weber State","24","4","",""
"250","Old Dominion","Wake Forest","-3","4"," A 19"," A 17"
"251","Michigan State","Washington","-34","4","",""
"252","Washington State","Northern Colorado","43","4","",""
"253","West Virginia","Pittsburgh","11","4"," H 21"," H -6"
"254","Wisconsin","Georgia Southern","21","4","",""
"255","Coastal Carolina","Georgia State","-13","5"," A 10 A -3 H 28"," A 17 H -28 H 17"
"256","San Jose State","Air Force","-25","5"," H 21 A -35 H 11"," H 18 A 14 H 39"
"257","San Diego State","Boise State","-3","5"," A 39 H -8 A 3 A 11"," H 8 A -35 A 1 H 8"
"258","Virginia","North Carolina State","-3","5"," A 3 A 7 H 3"," H 14 H -3 A 21"
"259","Purdue","Wisconsin","-21","5"," H 25 A 6 H -34 A 17 A 8"," A -4 H -9 H -14 H 7 H -14"
"260","Alabama","Mississippi","14","5"," A -6 H 3 H 14"," H 3 H 7 H 6"
"261","Stanford","Arizona","-1","5"," A 46 A -3 H -35 H -9 A -3 A 45"," A 2 A -3 H 17 H -7 A -38 H 3"
"262","Arkansas State","Southern Mississippi","7","5"," A -10 H 20 A 7 H 46"," H 17 A -3 A 52 H -14"
"263","South Alabama","Central Michigan","-4","5","",""
"264","Middle Tennessee State","Colorado State","-8","5","",""
"265","Connecticut","Duke","-34","5"," H -10"," H 21"
"266","East Carolina","Gardner-Webb","44","5","",""
"267","Florida","Charlotte","15","5","",""
"268","Clemson","Florida State","-7","5"," A 21 A -17 H 5 A 8"," H 18 H 38 A -25 H 7"
"269","Fresno State","Kent State","43","5","",""
"270","Georgia","Alabama-Birmingham","28","5","",""
"271","Ball State","Georgia Southern","-37","5","",""
"272","Wake Forest","Georgia Tech","-14","5"," A 5"," A 21"
"273","Houston","Sam Houston","31","5","",""
"274","Illinois","Florida Atlantic","6","5","",""
"275","Indiana","Akron","2","5","",""
"276","Iowa State","Oklahoma State","7","5"," A 30 A -20 H -7"," H 3 H 32 H 7"
"277","Jacksonville State","Eastern Michigan","21","5","",""
"278","Utah State","James Madison","-7","5"," A -1"," H 38"
"279","Kansas","Brigham Young","11","5"," A 26 H 5 A -7 H -3"," A 29 H -7 H -32 H 13"
"280","Kansas State","Central Florida","13","5"," A 8 A -17 H 34 A -4"," H 42 A 1 H -1 A 29"
"281","Vanderbilt","Kentucky","-17","5"," H -17 A 24 H -17 A 41"," H -17 H 19 A 38 A 3"
"282","Florida International","Liberty","-32","5"," A 5 A 17 H -13 A -6 H -25 A 34"," H 26 H 16 A -14 H 5 A -18 H 7"
"283","Louisiana","Buffalo","7","5","",""
"284","Louisiana State","Arkansas","3","5"," A -27 A 6 H 30 A 14 H 17"," H -4 A 7 H -38 A 3 A -3"
"285","Louisville","Boston College","28","5"," A -5 A 17 H 31 H 7"," A -15 A 8 H -26 H 3"
"286","Marshall","Virginia Tech","7","5"," H 6 A 7"," H 19 H -7"
"287","Michigan State","Maryland","-22","5"," H -49 H 3 A 35"," H -7 A -3 A 20"
"288","Temple","Miami (FL)","-34","5","",""
"289","Miami (OH)","Delaware State","42","5","",""
"290","Michigan","Rutgers","24","5"," H 45 A -49 A -9"," A -17 H 3 A 21"
"291","0","0","0","0","0","0"
"292","Nebraska","Louisiana Tech","14","5","",""
"293","Texas-El Paso","Nevada-Las Vegas","-17","5","",""
"294","Massachusetts","New Mexico","-3","5"," A -11"," H -10"
"295","Pittsburgh","North Carolina","-17","5","",""
"296","Northwestern","Minnesota","3","5"," A 8 H -3 H 8"," H 3 A -2 A 19"
"297","Bowling Green","Ohio","-31","5"," A 27 A -10 A -30"," H -14 A -10 H 25"
"298","Notre Dame","Ohio State","-3","5","",""
"299","Cincinnati","Oklahoma","-14","5"," A 8 H -20 A 32 H -2 A 21"," A -7 H 30 A 3 H 2 H 39"
"300","Old Dominion","Texas A&M-Commerce","1","5","",""
"301","Oregon","Colorado","36","5"," A -36 H 14 H 9 A -36"," H -3 A 42 H -7 A -3"
"302","Penn State","Iowa","31","5"," A -17 A -28"," H 2 A -3"
"303","South Carolina","Mississippi State","7","5"," A 13 H 3"," A 41 H -21"
"304","South Florida","Rice","13","5"," A -3 A 28"," H -7 A 20"
"305","Arizona State","Southern California","-14","5"," A 3 H -3 A 8 A 52 H -36"," A -1 A -7 H -10 H -2 A 9"
"306","Syracuse","Army","13","5"," H -7"," H -3"
"307","Tennessee","Texas-San Antonio","31","5","",""
"308","Baylor","Texas","-32","5"," H -12 H -1 A 34 A 25"," A -10 A -7 H 3 A -3"
"309","Texas A&M","Auburn","17","5"," A 3 H 41"," H -7 H 14"
"310","Texas Christian","Southern Methodist","17","5","",""
"311","Texas State","Nevada","11","5","",""
"312","Toledo","Western Michigan","18","5"," H 2 A -7 A -4 H 26"," A 24 H 18 H -13 A -24"
"313","Troy","Western Kentucky","3","5","",""
"314","Tulane","Nicholls State","29","5","",""
"315","Northern Illinois","Tulsa","-8","5","",""
"316","Utah","UCLA","7","5"," A 14 A -2 H 52 A 24"," A 12 A -18 H -10 A 17"
"317","Washington","California","27","5"," H 3 H 8 A -9 A -10 H 7 A -2"," A 44 H 3 A -12 H -1 A 20 H -12"
"318","Washington State","Oregon State","3","5"," A 8 H -38 H -3 A 3 H 42"," H 12 A 3 H 45 A -12 A -7"
"319","West Virginia","Texas Tech","7","5"," A -3 A 2 A -13 H 30"," H 7 H 21 H 1 A 13"
"320","Wyoming","Appalachian State","3","5","",""
"321","Hawaii","New Mexico State","3","5"," A 21"," A -10"
"322","Sam Houston","Jacksonville State","-7","6"," A 5 H -6 H -3 A -15 A 5"," H -18 A -25 H 3 H 39 H 3"
"323","Tulsa","Temple","22","6"," A 59 H -7"," H -55 A 31"
"324","Western Kentucky","Middle Tennessee State","21","6"," A -7 A 3 H -13 A -8 H -9"," H 8 H -15 A 7 H 4 A 6"
"325","Brigham Young","Cincinnati","8","6"," A 30 H -32 H -7"," A 21 H -20 H -14"
"326","Texas-El Paso","Louisiana Tech","-14","6"," A -13 H -21 A -3 H -8 A 4"," H 5 H -3 H -15 H -7 A 8"
"327","North Carolina State","Louisville","-3","6"," H -21 A -3 A 21 H 14 A -7"," H 13 H 7 H 23 A -7 H 31"
"328","Oregon State","Utah","14","6"," A -12 H 12 A 3 H -2"," H 20 H 7 A 24 A 7"
"329","Air Force","San Diego State","39","6"," H 18 A -25 A -17 A 14"," H -8 A 11 A 3 A -7"
"330","Mississippi State","Alabama","-23","6"," H -27 A -4 H -21 A 41"," H 14 H 3 A -28 A -6"
"331","Louisiana-Monroe","Appalachian State","-1","6"," A 10 A 17"," H 28 H 10"
"332","Massachusetts","Arkansas State","-24","6","",""
"333","Central Florida","Baylor","-1","6"," A 13 A -2 A 1"," A 34 A -3 H -25"
"334","Boston College","Virginia","3","6"," A 28 A -15"," A 7 H -28"
"335","Georgia Tech","Bowling Green","-11","6","",""
"336","Akron","Buffalo","-3","6"," A 7 A 27 H 4 A 19"," H 24 H -10 A -18 A 13"
"337","California","Arizona State","3","6"," A 27 A 20 H -1 A 44 H 3"," A 8 A 52 H -14 H -36 H 11"
"338","Central Michigan","Eastern Michigan","3","6"," H 7 A 7 H 6 A 10"," H 3 H 14 A 7 H -24"
"339","Syracuse","Clemson","-17","6"," A 33 A 38 A 9"," H 11 H -7 H 21"
"340","Colorado State","Utah Tech","21","6","",""
"341","Fresno State","Nevada","18","6"," A -5 H 7 H -8"," A 17 H -18 H 10"
"342","Auburn","Georgia","-7","6"," H -7 A -16"," H 35 A -17"
"343","Georgia Southern","Coastal Carolina","10","6"," H 17 A 21 A 5 H -3"," H -13 H 8 H 28 A -4"
"344","Iowa","Michigan State","10","6"," H -2 H 22"," A 15 A 3"
"345","James Madison","South Alabama","8","6"," A -2 A -11"," A 18 H 28"
"346","Kentucky","Florida","19","6"," A -17 H -17 H -6 A 3"," H 24 A 2 H 13 A -2"
"347","Marshall","Old Dominion","6","6"," H 7 H -11 A 28 A 22 H 5"," A 19 A 3 H -4 H 7 A -3"
"348","Maryland","Indiana","27","6"," A -22 A 20 H -3 H -36 H -7"," H -3 H -20 A 3 A 9 A 45"
"349","Memphis","Boise State","3","6","",""
"350","Kent State","Miami (OH)","-20","6"," A 25 H -18 A 4 H -30"," A -14 H 13 H 19 H 27"
"351","Nebraska","Michigan","-38","6"," A 3 H 17 A 3 H -3"," A -42 H 28 A -49 A -7"
"352","Minnesota","Louisiana","11","6","",""
"353","Mississippi","Louisiana State","6","6"," A 14 H 7 A -7"," A 14 H 3 H 30"
"354","Vanderbilt","Missouri","-17","6"," H -17 A 24 H -17 A 41"," A -17 H 2 A 9 H 22"
"355","Nevada-Las Vegas","Hawaii","24","6"," H 3 A -18 A -42 H 20 A -4 H -6"," A 7 A -13 A 21 A 33 H 14 H -35"
"356","North Texas","Abilene Christian","14","6","",""
"357","Duke","Notre Dame","-7","6"," H 21 H 21 A 23 H 3"," A 8 A -21 A 13 H 38"
"358","Oklahoma","Iowa State","30","6"," A -14 A 5 A 3 A -7"," A -20 H -7 H 7 A -32"
"359","Stanford","Oregon","-36","6"," A -13 A 46 A -3 H -9 A -3 H -12"," H 45 H 9 H 36 A 3 H 14 H 44"
"360","Northwestern","Penn State","-28","6"," H 6 H -3"," A -36 H 31"
"361","Purdue","Illinois","25","6"," H -21 A 6 A 17 H 19"," H -4 A 2 H -13 A -1"
"362","Rice","East Carolina","7","6"," H -2 H -5 A 20 A -21"," H -3 H -21 A 14 H -3"
"363","Rutgers","Wagner","49","6","",""
"364","Navy","South Florida","-14","6"," A 4 A 14 H 25"," A 9 H 4 A 21"
"365","Colorado","Southern California","-7","6"," A 36 A -3 H -3 H -3"," A 9 A -14 H 46 H 2"
"366","Southern Methodist","Charlotte","18","6"," A -21 H 59 A -5 A -4 H 45"," A -3 A -7 H -21 H -6 H -14"
"367","Tennessee","South Carolina","21","6"," A 13 H 7 A -6 A 29 H -28"," H -2 A 13 H 3 A 22 A 10"
"368","Texas","Kansas","26","6"," H 29 H 3 A -10"," H 11 H -4 A -7"
"369","0","0","0","0","0","0"
"370","Southern Mississippi","Texas State","-14","6"," A 7 H 17 A -3"," A 46 H 1 A 4"
"371","Texas Tech","Houston","21","6"," A 7 A -25 H -17 H 7"," H 2 A -1 A 41 H -23"
"372","Toledo","Northern Illinois","2","6"," H 18 A -7 H 26"," H 24 H -3 H 7"
"373","Georgia State","Troy","-21","6"," A -3 H -28"," H 7 H -2"
"374","Tulane","Alabama-Birmingham","12","6"," A -10 A -16 H 13"," H -24 H 3 A 21"
"375","Connecticut","Utah State","-1","6"," A 38"," H -7"
"376","Virginia Tech","Pittsburgh","17","6"," A 22 H 17 A 31 A -26"," H -17 A 4 H 17 H 8"
"377","Arizona","Washington","-7","6"," A -1 A 2 H 3 H 24"," A -9 A -10 A -2 H 7"
"378","Texas Christian","West Virginia","-3","6"," A -23 H 33 A 7"," A 2 H 30 H 7"
"379","Western Michigan","Ball State","18","6"," A 18 A -24 H 10 A 24"," H -7 A 14 H 7 A -3"
"380","Wyoming","New Mexico","9","6"," H 5 A 25 A 20 H 33"," A -8 A 28 H -42 H 21"
"381","Middle Tennessee State","Jacksonville State","-15","7"," A 21 H 8 A 7 H 34 H 4"," H 3 H 39 H -18 A -25 H 3"
"382","New Mexico State","Florida International","17","7"," A 16 H 14 A -21 A -3 H 6 H 3"," H -32 A -6 H -13 A 5 A 34 H -25"
"383","Liberty","Sam Houston","5","7"," H 16 A -32 A -18 A -13 H 26 A -14"," A 14 H -6 H -7 A 5 A -15 H -3"
"384","Louisiana Tech","Western Kentucky","-7","7"," A -14 A 8 H -3 A 26 H -15"," A -8 H 21 H -9 H -13 H 5"
"385","Illinois","Nebraska","-13","7"," A 25 A -3 H -4 A -1"," H 17 H -3 A 7 A 3"
"386","Oklahoma State","Kansas State","8","7"," H 7 A 42 A -13"," A -4 H 13 H 41"
"387","Texas A&M","Alabama","-6","7"," A 7 A 3 H 41"," H 14 H 14 A -23"
"388","Alabama-Birmingham","South Florida","21","7"," A 21 H -24 H 3 A 25 H 10"," A 28 A 9 H -42 A -14 H 4"
"389","Boise State","San Jose State","8","7"," A -3 A 7 H 28 A -35 H 8"," H 11 H 24 A -28 H 21 H -25"
"390","Army","Boston College","-3","7"," A 13 H 3"," A -7 H 3"
"391","Buffalo","Central Michigan","24","7"," A -3 H -10"," H 7 A 14"
"392","Clemson","Wake Forest","5","7"," A 21 H -7 A 7 H 8 H 21"," A 3 H -25 H -20 A 38 H -14"
"393","Arizona State","Colorado","-3","7"," H -14 H 11 A -10 H -36"," H -7 A 42 A 12 A 36"
"394","Rice","Connecticut","-7","7"," A 13"," H -3"
"395","Eastern Michigan","Ball State","14","7"," A 3 H 14 A 7 H -24 A 26"," H 7 H 31 A -3 A 18 H -7"
"396","Florida","Vanderbilt","24","7"," A 19 A -2 A 2"," H -17 A 41 H -17"
"397","Florida Atlantic","Tulsa","3","7"," A -22 H -16"," H -7 A 2"
"398","Florida State","Virginia Tech","22","7"," A -2 H 38 A -25 A -17"," A -26 H 28 H 17 H 17"
"399","Georgia","Kentucky","38","7"," H 42 H 10 A -17 H 9 A -28"," H 30 A 3 A -17 H -17 H -6"
"400","Miami (FL)","Georgia Tech","-3","7"," A 10 H 8 H 3 H -7"," H 4 A 21 A -28 H -5"
"401","Iowa","Purdue","6","7"," A -9 H -2 A -3 H 2"," H -21 H 19 A 8 H 25"
"402","Iowa State","Texas Christian","13","7"," A -12 A -32 H -10"," H 25 H 33 H -3"
"403","Kansas","Central Florida","29","7"," A 7 H 5 H -3 H -4"," H 42 A 2 A 1 A 13"
"404","Louisiana","Texas State","4","7"," A 20 H -3 A 7"," A 46 A -14 H -18"
"405","Missouri","Louisiana State","-10","7"," H 2"," H 17"
"406","Louisville","Notre Dame","13","7"," A -3 A 17 H 23"," A -21 H 51 A -7"
"407","Miami (OH)","Bowling Green","27","7"," A -20 H -4 A -14 H 19 H 13"," A -30 H -1 H -31 H 27 A -10"
"408","Minnesota","Michigan","-42","7"," H 3 H 15 A 19"," A -38 A -49 H 28"
"409","Mississippi","Arkansas","7","7"," A 14 H 6 A -7"," A 3 A 3 H -38"
"410","Mississippi State","Western Michigan","13","7","",""
"411","Navy","North Texas","3","7"," A 4 A 14"," H -3 H 31"
"412","North Carolina","Syracuse","33","7"," A 4 A 11"," A 9 H -17"
"413","North Carolina State","Marshall","7","7"," A -7"," H 7"
"414","Akron","Northern Illinois","-41","7"," A 7 A 3"," A 6 H 7"
"415","Northwestern","Howard","3","7","",""
"416","Ohio","Kent State","25","7"," A -31 H -14 A -10"," H -30 H -20 H -18"
