"","V1","V2","V3","V4","V5","V6"
"188","Buffalo","Coastal Carolina","-3","4","",""
"189","Toledo","Colorado State","-16","4","",""
"190","Duke","Northwestern","7","4","",""
"191","Marshall","East Carolina","-4","4"," A -42"," A -3"
"192","Massachusetts","Eastern Michigan","-14","4"," H -38"," A -3"
"193","Florida Atlantic","Fordham","31","4","",""
"194","UCLA","Fresno State","-3","4"," H 34 H -3"," A 3 A 7"
"195","Georgia","South Carolina","27","4"," A -62 A -24 H 17 H 37 A -24"," H 1 H 4 H -6 A 3 A 25"
"196","Georgia State","Charlotte","11","4","",""
"197","Houston","Grambling State","45","4","",""
"198","Texas State","Incarnate Word","-8","4","",""
"199","Iowa","Kent State","23","4"," A -37"," A 21"
"200","Nevada-Las Vegas","Iowa State","-45","4","",""
"201","Kansas State","Nevada","21","4","",""
"202","Kentucky","Chattanooga","5","4","",""
"203","Liberty","Old Dominion","28","4"," H 28"," A -7"
"204","Louisiana State","Central Michigan","28","4","",""
"205","Louisiana-Monroe","Jackson State","5","4","",""
"206","Memphis","Mississippi State","2","4","",""
"207","Miami (OH)","Long Island","35","4","",""
"208","Michigan","Northern Illinois","53","4","",""
"209","Miami (FL)","Michigan State","-21","4","",""
"210","Colorado","Minnesota","-30","4","",""
"211","Mississippi","Tulane","40","4","",""
"212","Missouri","Southeast Missouri State","31","4","",""
"213","New Mexico State","South Carolina State","8","4","",""
"214","North Carolina","Virginia","20","4"," H 31 H 3 A 10 H 3 A 7"," H 48 A -2 H -25 H -20 A 10"
"215","North Carolina State","Furman","38","4","",""
"216","Arizona","Northern Arizona","-2","4","",""
"217","Notre Dame","Purdue","14","4","",""
"218","Ohio State","Tulsa","21","4","",""
"219","Oklahoma","Nebraska","7","4","",""
"220","Boise State","Oklahoma State","-1","4","",""
"221","Oregon","Stony Brook","41","4","",""
"222","Oregon State","Idaho","42","4","",""
"223","Penn State","Auburn","8","4","",""
"224","Rutgers","Delaware","32","4","",""
"225","San Diego State","Utah","2","4"," A -24"," A -9"
"226","South Alabama","Alcorn State","7","4","",""
"227","South Florida","Florida A&M","21","4","",""
"228","Washington State","Southern California","-31","4"," A 11 H 7 H 3 H -2 A -13 H 26"," H -16 H -18 H -14 H -4 A 15 H 7"
"229","Louisiana Tech","Southern Methodist","-2","4"," H 7"," H 23"
"230","Vanderbilt","Stanford","-18","4","",""
"231","Syracuse","Albany","38","4","",""
"232","Tennessee","Tennessee Tech","56","4","",""
"233","Texas","Rice","58","4"," A 19"," A 21"
"234","Texas A&M","New Mexico","34","4","",""
"235","Texas Tech","Florida International","33","4","",""
"236","Texas-San Antonio","Middle Tennessee State","14","4"," A -6 H 10"," A 27 H 25"
"237","Southern Mississippi","Troy","-12","4"," A 24"," H 7"
"238","Air Force","Utah State","-4","4"," A -28 H 10 A -7 A -14"," A -25 H -27 H -24 H 2"
"239","Wake Forest","Florida State","21","4"," H 3 A -3 A 3 H 3 A 21"," H -8 H 3 A -10 H -14 A 10"
"240","Washington","Arkansas State","49","4","",""
"241","West Virginia","Virginia Tech","6","4","",""
"242","Pittsburgh","Western Michigan","-3","4","",""
"243","Wyoming","Ball State","33","4"," A -7"," A 1"
"244","Hawaii","San Jose State","-4","4"," A -20 A 17 H 14 A 20 H -7 A 14 H 5"," H 6 A 3 H 6 H -31 H -6 A -7 A 18"
"245","Appalachian State","Marshall","1","5","",""
"246","Charlotte","Middle Tennessee State","3","5"," A -12 A 32 H -21"," H 40 A 27 H 6"
"247","Fresno State","Nevada-Las Vegas","8","5"," A 3 H 2 A -10 H 27"," H 14 A 31 H -8 A -14"
"248","Syracuse","Liberty","3","5","",""
"249","Virginia","Wake Forest","-20","5"," A 20 A -1 H 48"," A 3 H 3 H 38"
"250","Air Force","Florida Atlantic","24","5","",""
"251","Alabama","Southern Mississippi","49","5","",""
"252","Tulane","Alabama-Birmingham","-7","5","",""
"253","Arizona State","Colorado","22","5"," A -19 H 15 A -5 A 14"," A 24 H -23 H 3 H 3"
"254","0","0","0","0","0","0"
"255","Army","Miami (OH)","13","5"," A 12"," A -7"
"256","Auburn","Georgia State","10","5","",""
"257","Baylor","Iowa State","2","5"," A -38 A 10 H 25 H 7 H 13 A -10"," H 52 H 3 A 7 H 23 A 7 A -13"
"258","Utah State","Boise State","-24","5"," A -4 H -14 H 2 H -27 A -25"," H -7 A -9 A -9 H 10 H 37"
"259","Boston College","Missouri","7","5","",""
"260","Minnesota","Bowling Green State","-4","5"," H 5"," A 27"
"261","Brigham Young","South Florida","8","5","",""
"262","Old Dominion","Buffalo","-1","5","",""
"263","Central Michigan","Florida International","4","5","",""
"264","Coastal Carolina","Massachusetts","50","5","",""
"265","Duke","Kansas","19","5","",""
"266","East Carolina","Charleston Southern","3","5","",""
"267","Eastern Michigan","Texas State","38","5","",""
"268","Florida","Tennessee","24","5"," H -2 A 7 A 23 A 1"," A 28 A -3 H 25 A -38"
"269","Vanderbilt","Georgia","-62","5"," A 1 H -9 H -17"," H 27 H 37 H 17"
"270","0","0","0","0","0","0"
"271","New Mexico State","Hawaii","-20","5"," A 18 A 6 A 27 H -22"," H -7 H -4 A 17 A 20"
"272","Houston","Navy","8","5"," A -35 H 7 H 7 H 18"," A -3 H -3 H -7 A 18"
"273","Western Kentucky","Indiana","-2","5"," A 17"," H -5"
"274","Iowa","Colorado State","10","5","",""
"275","South Carolina","Kentucky","-6","5"," A 27 A 25 H 1 H 23 A 3"," A 17 H -3 A -17 H 7 H 7"
"276","Georgia Southern","Louisiana","-8","5"," H 26 A 3 A 27 H -7 A -8"," A -1 A -14 A -2 H 4 H 45"
"277","Mississippi State","Louisiana State","-3","5"," H -40 H 14 A 3 A -9"," A 6 A 21 H -3 H -5"
"278","Louisiana Tech","North Texas","7","5"," H -2 A 16 A 14 H -16"," A 23 H 3 H -34 A -24"
"279","Louisiana-Monroe","Troy","13","5"," A 53 H 3 H 10 A 31 A 8"," A 7 H -8 H 7 H -38 A -3"
"280","Florida State","Louisville","-8","5"," A 21 H 3 A 10 H -14 A -3"," A 3 H 38 H -6 A 15 H 14"
"281","Maryland","Kent State","21","5"," H -37"," A 23"
"282","Miami (FL)","Central Connecticut State","69","5","",""
"283","Michigan","Rutgers","7","5"," A -21 H 26 A 4 H 22 A -4"," H -49 A 14 H -18 A -35 A 28"
"284","Michigan State","Nebraska","3","5"," A -17 H 4 A 11 A 49"," H 49 H -3 H -5 H -9"
"285","North Carolina State","Clemson","6","5"," A -26 H 15 A -14 A 3 H 24"," H 6 A -6 H 10 H 21 A -3"
"286","Northern Illinois","Maine","27","5","",""
"287","Northwestern","Ohio","29","5","",""
"288","0","0","0","0","0","0"
"289","Ohio State","Akron","52","5","",""
"290","Oklahoma","West Virginia","3","5"," A -6 H 21 H 31 A 13 H 7"," A 17 A -12 H -3 A 25 H 7"
"291","Oklahoma State","Kansas State","11","5"," H 10 A 3 H 52 A -21 H 46 A -23"," H -10 H -13 A -25 H 17 H 19 A -1"
"292","Oregon","Arizona","22","5"," H 7 A -3 H 23 A -10 H 14 A 31"," H 7 H -18 A 34 H -5 A 26 H -9"
"293","Southern California","Oregon State","-18","5"," H -14 A -31 A -23 H -16 A 15"," H 21 A 7 A 3 H 8 H 14"
"294","Penn State","Villanova","21","5","",""
"295","Pittsburgh","New Hampshire","70","5","",""
"296","Purdue","Illinois","4","5"," H -7 A -17 H -17 A -5"," A -8 A 10 H -24 H 8"
"297","Rice","Texas Southern","14","5","",""
"298","San Diego State","Towson","27","5","",""
"299","Texas Christian","Southern Methodist","-8","5","",""
"300","Temple","Wagner","34","5","",""
"301","Texas","Texas Tech","35","5"," A -5 H -8 A 23 H -1 A 8"," H -21 H -23 H 3 A -27 A -3"
"302","Texas-El Paso","New Mexico","7","5"," A -27 A 41"," H 9 A 37"
"303","Memphis","Texas-San Antonio","-3","5","",""
"304","Ball State","Toledo","-10","5"," A -25 A -7 A 1 H -20"," H 19 H -3 H -2 A 3"
"305","Tulsa","Arkansas State","7","5"," H 6"," H -5"
"306","Stanford","UCLA","-11","5"," A -14 H 7 A 18 H -7 H -45"," A -29 H -3 H -19 A -7 A 20"
"307","Utah","Washington State","11","5"," A 9 A -16 H 14 A 8 A -45 A -9 H 31"," H -2 H -31 A -13 H 7 H 3 H 26 A 14"
"308","Virginia Tech","Richmond","11","5","",""
"309","Washington","California","7","5"," A 3 H -7 A -5 A -7 H -10 A 3"," H 14 A 28 A 7 A -30 A 7 H 23"
"310","Western Michigan","San Jose State","20","5","",""
"311","Connecticut","Wyoming","-2","5"," A 45"," H -17"
"312","Miami (FL)","Virginia","-2","6"," A 3 A -4 H 3"," A 20 A 10 H 8"
"313","Utah State","Brigham Young","-14","6"," A -3 H -24"," A -2 H -9"
"314","Tulsa","Houston","-35","6"," H 6 A -1 H -3 A -7 H 34"," H 18 A -12 H 8 A -18 A -29"
"315","Maryland","Iowa","-37","6"," A -3 H 21 A 18 H 3 H -17"," H 10 H 23 H 5 H 28 H 3"
"316","New Mexico","Air Force","-28","6"," A 24 H -29 A -11 A 37"," H -6 A -14 H 10 A -7"
"317","Alabama","Mississippi","21","6"," A 3 H 28 H 6 H 7"," H 10 A -5 H 14 H 1"
"318","Georgia State","Appalachian State","-29","6"," A -34 A -7 A 4 A -2 H 8"," H 31 H 24 A 28 H 3 A -34"
"319","UCLA","Arizona State","-19","6"," A -11 A -7 A 20 H 24 A -29"," H 18 A -5 A 14 H 22 H 15"
"320","Louisiana State","Auburn","-5","6"," A -3 A 14 H -3"," H -9 H 11 A -15"
"321","Ball State","Army","12","6"," H -7"," H 13"
"322","Notre Dame","Cincinnati","-11","6"," H 28"," A -7"
"323","Clemson","Boston College","6","6"," H 6 A 6 A -3 H 10 A -6"," A -11 H -26 A 15 H -3 A 14"
"324","Coastal Carolina","Louisiana-Monroe","53","6"," A -32 A 3 H 7 H -2 H 14"," H -3 A 31 H 13 H -34 A 8"
"325","East Carolina","Tulane","23","6"," A 4 A 7 H 15"," A 4 H -18 H 31"
"326","Florida Atlantic","Florida International","37","6"," A -29 H -15 A 14 A 35"," H -12 A 38 H -23 H -15"
"327","Florida State","Syracuse","3","6"," A 21 H -8 A 10 H -14 A -3"," H -3 A 38 H -3 A 24 H 15"
"328","Georgia","Arkansas","37","6"," A -24"," H -15"
"329","Georgia Southern","Arkansas State","26","6"," H -8 A 27 H -7 H -20"," H -1 A 18 A 8 H -32"
"330","Hawaii","Fresno State","3","6"," A 34 A 17 H -7 A 14"," A -3 H 2 A -10 H 8"
"331","Illinois","Charlotte","10","6","",""
"332","Iowa State","Kansas","52","6"," A 2 A -13 H 3 H 23 A 3 A 7"," H -38 H -25 A 52 A -1 H -27 H -12"
"333","Kent State","Bowling Green State","7","6"," H 10 H 5 A -38"," A -12 A 8 H -15"
"334","Kentucky","Florida","7","6"," H 7 A -6 H 21 H -3 A -17"," A 1 A 23 A 7 H 24 H 42"
"335","Alabama-Birmingham","Liberty","-24","6"," A -34"," A -9"
"336","South Alabama","Louisiana","-2","6"," A 2 H 27 A 10 H 18 A 7 A 24"," H 45 A -8 H 5 A -1 A -14 H 28"
"337","Miami (OH)","Central Michigan","11","6"," A -7 A 2"," A -20 A -3"
"338","Wisconsin","Michigan","-21","6"," H -6 A -49 H 28 H 7"," A -4 H 7 H 26 A -3"
"339","Michigan State","Western Kentucky","17","6"," A -5"," H -2"
"340","Middle Tennessee State","Marshall","6","6"," A 3 H 40 H -7"," A -21 H 38 H 7"
"341","Purdue","Minnesota","-7","6"," H 4 A -17 A -5 A 28"," H -8 A 5 H 7 H -14"
"342","Texas A&M","Mississippi State","-4","6"," H 3 H 17"," H -40 A -9"
"343","Navy","Central Florida","4","6"," H -7 A 18 H -7 H -3"," A 27 H 17 A 35 H 4"
"344","Nebraska","Northwestern","49","6"," A 3 H -3 A 7 A 7"," H -17 A 26 H -27 A 28"
"345","Boise State","Nevada","-10","6"," H -7 A -26"," H -2 A 2"
"346","North Carolina","Duke","31","6"," A 7 H 20 H 3 A 7"," A 31 A 48 A 38 H -25"
"347","North Carolina State","Louisiana Tech","7","6"," A 14"," A 1"
"348","Northern Illinois","Eastern Michigan","7","6"," A -2 H 8 H 1"," A -3 A -31 H -7"
"349","Akron","Ohio","-17","6"," A 13 H -35 H -38"," H 2 A 1 H -7"
"350","Rutgers","Ohio State","-39","6"," H -18 A -35 A 28"," H 49 A -47 H 9"
"351","Kansas State","Oklahoma","-6","6"," H -13 A -1 H 19 A -25 H 17 H -10"," H 7 H 31 H 21 A -12 H 3 A 13"
"352","Oklahoma State","Baylor","10","6"," H 11 A -8 A 3 H 52 A -21 H 46"," A -10 H 7 H 2 A -38 H 25 A 2"
"353","Oregon State","Washington","3","6"," A 14 A 3 H 21 H 14"," H 7 A 3 A -7 H -5"
"354","Penn State","Indiana","24","6"," A 3 A 9 A -17 H -4 H 28"," A 28 H -47 A 3 A 22 H -35"
"355","Georgia Tech","Pittsburgh","-31","6"," A 6 A -4 A 8 H -9 A 3"," H 10 A -25 H 10 A -21 H -4"
"356","Rice","Southern Mississippi","5","6"," A 45 A -6 H -6 A 10"," A 10 H -34 H -24 H -13"
"357","San Jose State","New Mexico State","6","6"," A -4 A -4 H -6 A 3 H -31"," H -20 A 14 A 18 A 27 H -22"
"358","South Carolina","Troy","9","6","",""
"359","Colorado","Southern California","-23","6"," A 22 H 34 H 3 A 24"," A 15 H 7 H -18 H -29"
"360","Southern Methodist","South Florida","24","6"," H 29 A 7 A 34"," A 31 H -12 H -17"
"361","Stanford","Oregon","7","6"," H -11 A 3 H -7 H -45 H -30"," A -3 H 14 A -10 A 31 H 7"
"362","Temple","Memphis","3","6"," H -42 A 42 H -29 A 34"," A 17 H -1 A 18 A 6"
"363","Missouri","Tennessee","-38","6"," A 7 A 37 H 3 H 1"," A -3 H -24 H 25 A 24"
"364","Texas Christian","Texas","-5","6"," A -21 H -12 H 2 A 46 H 3"," H 35 A 8 A 7 H -8 H -1"
"365","West Virginia","Texas Tech","-3","6"," A 3 A -12 H 7 H -21 A 17 H 8"," A 31 H -21 H 3 H -23 H -1 A 35"
"366","Texas-El Paso","Old Dominion","7","6"," H 16 A 3"," H 3 H 14"
"367","Texas-San Antonio","Nevada-Las Vegas","7","6","",""
"368","Massachusetts","Toledo","-38","6"," H -14"," H -3"
"369","Vanderbilt","Connecticut","2","6","",""
"370","Wake Forest","Louisville","3","6"," H 21 A -20 A -3 H 38 H 3 A 21"," A -8 H -1 H 38 A -40 A 15 H -6"
"371","California","Washington State","-15","6"," A 7 H 14 A 7 A -30"," A 14 H 7 H 26 H 3"
"372","Buffalo","Western Michigan","-7","6"," A 10 A -35"," H 33 H 5"
"373","Arkansas State","Coastal Carolina","-32","7"," A 26 H -34 A -3 A 8"," A -20 A 3 H 53 H -2"
"374","Tulane","Houston","-18","7"," A 23 A 29 H -7 H 31"," H 7 H 7 A -35 A -12"
"375","Arizona State","Stanford","18","7"," A -19 A 14 H -13 H 15 A -5 A 14"," H -11 H -45 A 3 A -14 H -7 A 21"
"376","Florida International","Charlotte","-12","7"," A 37 H -15 A 38 A 40"," H -29 A 32 H -21 H 3"
"377","Cincinnati","Temple","49","7"," H 35 H 8 A -17 A -22"," H -42 A 34 A 20 A 42"
"378","Air Force","Wyoming","10","7"," H -4 A -28 A -7 A -14"," A -27 H -11 A 10 H 14"
"379","Bowling Green State","Akron","-15","7"," A 7 A -12 A 27"," H -38 H -35 A 13"
"380","Alabama-Birmingham","Florida Atlantic","17","7"," A -7"," H -15"
"381","Western Michigan","Ball State","-25","7"," A 19 H -12 H 5 A 1"," H -10 H -20 A -6 A -7"
"382","Baylor","West Virginia","25","7"," H 2 A 10 H 7 A 2 H 13 A -10"," H 7 H -21 H 8 A -12 A 3 A 17"
"383","Brigham Young","Boise State","-9","7"," A -14"," A -24"
"384","Central Florida","East Carolina","4","7"," A 4 H 17 A -42 H 4"," A -3 A -1 H 42 H 23"
"385","Ohio","Central Michigan","-3","7"," H -7 H 2 H -12"," H 24 A 11 H 3"
"386","Colorado State","San Jose State","18","7"," A 2 A 14 A 5"," H -31 H 6 A -4"
"387","Eastern Michigan","Miami (OH)","1","7"," H -7 A -31 H -8"," A -7 H 27 A 2"
"388","Florida","Vanderbilt","42","7"," A 7 A 23 A 1"," H -17 A 1 H -9"
"389","North Carolina","Florida State","-10","7"," H 3 A 10 H 3"," H 3 H -3 A 21"
"390","Auburn","Georgia","-24","7"," A -15 A 4"," H 37 H 27"
"391","Louisiana-Monroe","Georgia State","-34","7"," A 53 A 31 A 8 H -3"," A -2 H -29 H 12 H 8"
"392","Duke","Georgia Tech","-4","7"," A 48 H -25 A 31"," A 8 H -31 H -9"
"393","Iowa","Penn State","3","7"," H 28 A -37 A 20 H 10"," H 24 A -17 A -6 H -2"
"394","Kent State","Buffalo","10","7"," H 7 A 33 A -7 H 5 A -38"," H -12 H -7 H 1 H -6 A -35"
"395","Kentucky","Louisiana State","21","7"," H 35 H 7 A 14"," H 13 H 7 A -3"
"396","Liberty","Middle Tennessee State","28","7"," H 28"," H -7"
"397","Marshall","Old Dominion","7","7"," A 6 H 38 A -15"," A -7 A -23 H 14"
"398","Massachusetts","Connecticut","14","7"," A 16"," A 31"
"399","Nebraska","Michigan","-3","7"," A 3 H 49 A 7"," A 4 H 26 A -21"
"400","Rutgers","Michigan State","-18","7"," A 7 H -39 A 14 A -35"," H 4 A 49 A -17 A -5"
"401","Mississippi","Arkansas","1","7"," A 21 H 14 A 11"," A 7 A -3 H -15"
"402","Missouri","North Texas","13","7","",""
"403","Nevada","New Mexico State","27","7"," H 17 H 17 H 3 A 2"," H -20 A 14 A 6 A 18"
"404","Toledo","Northern Illinois","-2","7"," A -10 A 3 H -3 A -32"," H 1 A -1 H 7 H 8"
"405","Virginia Tech","Notre Dame","-3","7"," H 7 A -9"," H 10 H 55"
"406","Ohio State","Maryland","49","7"," A -14 A -47 H 9 H 49"," A 18 H 3 H -17 A 19"
"407","0","0","0","0","0","0"
"408","San Diego State","New Mexico","24","7"," H 18 A -6 H -10 A -8 H 11"," H 9 H -28 A 27 H -14 A 37"
