"","V1","V2","V3","V4","V5","V6"
"61","Texas Christian","Arizona","-4","2"," H 28"," H 13"
"62","Arizona State","Texas Tech","18","2","",""
"63","Southern Mississippi","Tulane","34","2"," A -17 H 24 A -15 H 48"," A 45 H 20 H -42 H 16"
"64","Brigham Young","Washington","7","3"," H 10 H 7"," A -4 H -10"
"65","Buffalo","Akron","-7","3"," A 39 A 28"," H 13 H -14"
"66","Alabama","Houston","27","3"," H 6"," A -13"
"67","Arizona","Middle Tennessee State","15","3","",""
"68","Auburn","Idaho","7","3","",""
"69","Boise State","Southern Utah","8","3","",""
"70","Bowling Green State","Tennessee Tech","25","3","",""
"71","Clemson","Virginia","19","3"," A 20 H 11 A 4 H -3 A -9 H 51 A 3"," H -24 A -3 A -21 H -25 H 28 H -7 H 7"
"72","Colorado","San Jose State","28","3","",""
"73","Colorado State","Nevada","5","3"," H 39 A 31"," A -7 H -25"
"74","East Carolina","Duke","18","3","",""
"75","Florida","Central Florida","31","3"," A -18"," A 18"
"76","Florida State","Georgia Tech","6","3"," H 31 A -32 H 28 H 23 A -3 A -25 H 39"," H 27 H 7 A -7 A 3 H 3 A 7 H 18"
"77","Georgia","South Carolina","15","3"," A 17 A -10 H 15 A -3"," A 23 H -1 H -20 H -26"
"78","Hawaii","Eastern Illinois","4","3","",""
"79","Illinois","San Diego State","28","3","",""
"80","Iowa State","Iowa","7","3"," A 35"," H -35"
"81","Kansas","Cal State Northridge","57","3","",""
"82","Kansas State","Temple","40","3","",""
"83","Kentucky","Connecticut","31","3","",""
"84","Louisiana State","North Texas","52","3","",""
"85","Louisiana Tech","Sam Houston State","38","3","",""
"86","Louisville","Chattanooga","28","3","",""
"87","Marshall","Liberty","60","3","",""
"88","Maryland","Western Carolina","41","3","",""
"89","Michigan","Rice","34","3","",""
"90","Michigan State","Eastern Michigan","44","3","",""
"91","Minnesota","Louisiana-Monroe","35","3","",""
"92","Mississippi","Arkansas State","24","3"," A -3"," A 5"
"93","Mississippi State","Memphis","3","3","",""
"94","Kent State","Navy","-20","3","",""
"95","Nebraska","California","45","3","",""
"96","Baylor","Nevada-Las Vegas","-3","3"," H 13"," A -23"
"97","New Mexico","New Mexico State","-7","3"," A 3 A 11 H -14"," A 31 A 19 A 39"
"98","Indiana","North Carolina","-12","3","",""
"99","North Carolina State","William & Mary","29","3","",""
"100","Ohio","Northern Iowa","-15","3","",""
"101","Northwestern","Texas Christian","10","3","",""
"102","Ohio State","UCLA","22","3","",""
"103","Oklahoma","Indiana State","49","3","",""
"104","Oklahoma State","Tulsa","37","3"," A 18"," A 49"
"105","Oregon","Texas-El Paso","19","3"," A -3"," A 13"
"106","Oregon State","Fresno State","23","3"," A -15 H 48"," A -25 A 14"
"107","Penn State","Pittsburgh","3","3"," A -4"," H -30"
"108","Purdue","Notre Dame","5","3"," A 26 H 24"," A 4 H -10"
"109","Southern Mississippi","Northwestern State","34","3","",""
"110","Stanford","Washington State","37","3"," A -28 H 4 A -4 A 5 A -20 H 18"," H -6 H -14 H -3 A 10 A 12 H 24"
"111","Syracuse","Central Michigan","40","3"," A -23"," H -19"
"112","Rutgers","Texas","-17","3","",""
"113","Louisiana","Texas Tech","-21","3"," A 17"," A 20"
"114","Cincinnati","Troy","-7","3","",""
"115","Tulane","Southern Methodist","34","3","",""
"116","Utah State","Stephen F. Austin","34","3","",""
"117","Vanderbilt","Northern Illinois","3","3","",""
"118","Virginia Tech","Alabama-Birmingham","21","3","",""
"119","Army","Wake Forest","-19","3","",""
"120","West Virginia","Miami (OH)","16","3","",""
"121","Western Michigan","Youngstown State","18","3","",""
"122","Wisconsin","Ball State","40","3"," H 59"," A 12"
"123","Wyoming","Weber State","25","3","",""
"124","Brigham Young","Colorado State","21","4"," A -24 H 7 A -23 A 14"," A -14 H 20 H -7 A -11"
"125","Washington","Air Force","-10","4"," A 7"," A 7"
"126","Akron","Temple","10","4","",""
"127","Arkansas","Louisiana-Monroe","38","4"," H 52"," H 10"
"128","Louisiana State","Auburn","-34","4"," A 1 H -21 A 1 H -19"," A -17 H -18 H -2 H -7"
"129","Navy","Boston College","-4","4"," A -3 A 4 A -27"," H 17 A -2 A -20"
"130","Cincinnati","Wisconsin","5","4"," A 14"," A -25"
"131","Colorado","Kansas","34","4"," H 7 A 6 A -37"," H 21 A 41 H 35"
"132","Connecticut","Buffalo","23","4","",""
"133","South Carolina","East Carolina","-18","4","",""
"134","Florida","Tennessee","2","4"," A -28 H -1 A -18 A -17"," A -35 A -14 H 24 H 23"
"135","Florida State","North Carolina State","31","4"," H 6 H 28 H 23 A -3 A -25 H 39"," A 27 A -7 A 24 H 4 H -21 H 13"
"136","Georgia Tech","Central Florida","31","4","",""
"137","Hawaii","Boise State","15","4","",""
"138","Houston","Louisiana","45","4"," H 5"," A 16"
"139","0","0","0","0","0","0"
"140","Louisville","Illinois","-5","4","",""
"141","Iowa","Northern Illinois","24","4","",""
"142","Nevada-Las Vegas","Iowa State","-24","4","",""
"143","Kansas State","Texas-El Paso","33","4","",""
"144","Indiana","Kentucky","-9","4","",""
"145","Alabama","Louisiana Tech","-1","4","",""
"146","Marshall","Bowling Green State","19","4"," A -18 H 25 A -12 H 31"," H -14 H 11 A 14 A 3"
"147","Maryland","West Virginia","33","4"," A -6"," H 3"
"148","Memphis","Arkansas State","5","4"," H -3"," A 24"
"149","Miami (OH)","Eastern Michigan","21","4"," A -8 H 9 A 12"," A 3 H 21 H 1"
"150","Syracuse","Michigan","-5","4","",""
"151","Notre Dame","Michigan State","-10","4"," A 4 A 5"," H 3 A 24"
"152","Middle Tennessee State","Wofford","10","4","",""
"153","Minnesota","Illinois State","48","4","",""
"154","Mississippi State","Oklahoma State","18","4","",""
"155","Missouri","Western Michigan","14","4","",""
"156","Nebraska","Southern Mississippi","7","4"," H 37"," A 17"
"157","New Mexico","Northern Arizona","31","4","",""
"158","Arizona State","New Mexico State","-28","4","",""
"159","Texas Tech","North Texas","-7","4"," A -28"," A 13"
"160","Duke","Northwestern","-3","4","",""
"161","Ohio State","Ohio","24","4"," A -3"," A 26"
"162","Oklahoma","Baylor","31","4"," H 45 A 14 A 10"," A 32 H -37 H -28"
"163","Oregon","Nevada","62","4","",""
"164","Oregon State","Georgia Southern","7","4","",""
"165","Miami (FL)","Penn State","-4","4"," A -30"," H 3"
"166","Pittsburgh","Kent State","7","4"," H 20"," H 14"
"167","Purdue","Central Michigan","42","4","",""
"168","San Jose State","Saint Mary's (CA)","35","4","",""
"169","Southern California","San Diego State","3","4","",""
"170","Arizona","Stanford","-28","4"," A -6 H 7 A -26 H -8 A 8"," H 37 A -4 H 10 A 5 H 4"
"171","Texas","Rice","5","4","",""
"172","Texas A&M","Tulsa","49","4"," H 18"," A 37"
"173","Ball State","Toledo","-13","4"," A 20 A 10 A 21"," H 30 H -7 A 11"
"174","Tulane","Army","20","4"," A 34 A 45 H -42"," A 24 H -19 A 4"
"175","UCLA","Fresno State","14","4"," A 48"," A 23"
"176","Utah","Utah State","20","4"," A 6"," H -6"
"177","Mississippi","Vanderbilt","-3","4"," A -26 H -6 H -3"," A -1 H -11 H -10"
"178","Virginia","Wake Forest","28","4"," A -3 A 19 H -7 A -21 H -25"," A -16 H -9 A 13 H 24 A 23"
"179","Virginia Tech","Clemson","20","5"," A -24"," H 19"
"180","Alabama","Arkansas","7","5"," A -6 H -14 H 12"," A 22 H 4 H 5"
"181","Alabama-Birmingham","Houston","19","5"," A -3 A 9 H 19"," H 3 A 6 H -16"
"182","Washington State","Arizona","-6","5"," A 37 H -14 A 42 H -3 A 10"," H -28 A 8 H -3 H 7 H -8"
"183","Army","Ball State","20","5","",""
"184","Boise State","New Mexico","11","5"," H 6 H 19"," A 45 H -7"
"185","Rutgers","Boston College","-20","5"," A 46 H -23 A 28 H -27 H 3"," H 17 H 4 A 10 A -4 A -1"
"186","California","Arizona State","1","5"," A 24 A -17 H -4 H 10 H -5"," H 12 H 1 A -21 A -10 A 3"
"187","East Carolina","Miami (FL)","4","5","",""
"188","Eastern Michigan","Akron","21","5"," A 21 H -3 H 1 H 10"," A 9 H -14 H 13 A -22"
"189","Kentucky","Florida","-28","5"," A -20 H 26 A -2"," A -17 A -21 H 7"
"190","North Carolina","Florida State","-32","5"," H -3 A 11 A 7 A 38 H -16"," A -25 A -3 H 6 H 39 H 23"
"191","Nevada","Fresno State","-25","5"," H -15 A 5"," A 23 H 31"
"192","Georgia","Central Florida","1","5"," H -17"," A 18"
"193","Southern Methodist","Hawaii","-20","5"," A 14 H 10 H 25 A -14"," H 30 H 7 H -19 A -14"
"194","Iowa State","Kansas State","-7","5"," A 35 H -4 H -3"," A 26 H 6 A -18"
"195","Kent State","Bowling Green State","14","5"," A 7 A 28 A 40 H -7 H -12"," A 20 A 3 H 11 H -14 A 19"
"196","Louisiana","Middle Tennessee State","14","5"," H -10 H -24"," A 24 A 10"
"197","Louisiana-Monroe","Northwestern State","31","5","",""
"198","Marshall","Temple","34","5","",""
"199","Central Michigan","Miami (OH)","-8","5"," A 24 H 3"," A -14 H 21"
"200","Wisconsin","Michigan","-5","5"," H 59 H 30 A -16 A -7"," A -3 A 3 H 34 H 26"
"201","Illinois","Michigan State","-17","5"," A -6 A -16 A -26"," H 3 H 46 H 16"
"202","Auburn","Mississippi","-7","5"," A -34 A 24 A -17"," A -19 H 22 H -3"
"203","Mississippi State","South Carolina","17","5"," A -28 H 1 A 5"," H -1 H -20 A 34"
"204","Missouri","Nebraska","-30","5"," H -3 A 21 H -37"," H 35 A -7 H 37"
"205","Ohio","Buffalo","39","5"," H 28 A 13"," A 21 H -7"
"206","Ohio State","Cincinnati","14","5"," H -25"," H 5"
"207","Louisville","Oklahoma","-21","5","",""
"208","Oregon","Southern California","3","5"," A 5 A -3 H 3 H 42 A -5"," H 10 A 7 H -10 A -3 A 10"
"209","Penn State","Indiana","21","5"," A -24 A -20 H -1 H -4"," A -7 H 3 A 24 H -3"
"210","Purdue","Northwestern","8","5"," A 26 H 24 A -5 H -7"," A 34 H -34 H -19 H -16"
"211","Rice","Navy","3","5","",""
"212","Kansas","San Diego State","-28","5","",""
"213","San Jose State","Tulsa","24","5"," A 42 A 42 A 16 H -21"," A 39 H -10 A -24 H -14"
"214","Stanford","UCLA","10","5"," A -28 H 4 A 5 A -20 H 18"," H -26 A 48 H 3 A 1 H -17"
"215","Syracuse","West Virginia","23","5"," A 62 H -1 H 17 A 3"," H -2 A 17 H 3 H 46"
"216","Tennessee","Memphis","1","5","",""
"217","Baylor","Texas","-62","5"," H -28 A 41"," H 51 H -18"
"218","Texas A&M","Southern Mississippi","17","5"," A 37"," A 7"
"219","Arkansas State","Texas Christian","-3","5"," A -4"," H 24"
"220","Texas-El Paso","New Mexico State","31","5"," H 3"," A -7"
"221","Toledo","Massachusetts","21","5","",""
"222","Nevada-Las Vegas","Utah","-38","5"," A -3 A 21 A 19 H -30"," H -14 H 45 A -6 H 22"
"223","Duke","Vanderbilt","-17","5","",""
"224","Brigham Young","Virginia","-5","5","",""
"225","Wake Forest","North Carolina State","24","5"," A 28 H -3 A 23 H -9 A 13"," H -21 H 13 A 31 H 4 A -7"
"226","Washington","Colorado","7","5","",""
"227","Northern Illinois","Western Michigan","-3","5"," A -24 H 20 A -4 A 32 A 30"," H 28 H 28 H 22 H -14 A 24"
"228","Air Force","Wyoming","-3","5"," H -6 A 7 H 19 A 20"," A -14 H 14 H -3 H -11"
"229","Georgia Tech","Maryland","18","6"," A 6 H 7 A -7 H 27 H 3 A 3"," A 39 H 38 H -3 A 13 H -12 A -3"
"230","Utah State","Brigham Young","-3","6","",""
"231","San Diego State","Air Force","-1","6"," A -7 A 22 H -23 A -30"," A 20 H -6 A 7 H 19"
"232","Ball State","Akron","-22","6"," A 28 H -12 A 10 A 21"," H -14 H 13 A 21 H 30"
"233","Florida","Alabama","-1","6"," H 2 A -21 H 7"," H -14 H 6 A -11"
"234","Alabama-Birmingham","Louisiana-Monroe","47","6"," H -21"," A 41"
"235","Arizona State","UCLA","1","6"," A 1 A -21 A 3 H -20"," H -17 H 3 H 5 A 10"
"236","Arkansas State","Sam Houston State","25","6","",""
"237","Baylor","North Texas","13","6"," H -3 H -28"," H -23 A -7"
"238","Boise State","Utah","6","6"," H 11 A -6"," H 45 H 20"
"239","Boston College","Northeastern","11","6","",""
"240","Bowling Green State","Toledo","11","6"," A 19 A 14 H 24 H 21"," A 25 H 40 A -19 A -13"
"241","Central Florida","Eastern Illinois","10","6","",""
"242","Clemson","North Carolina","11","6"," H 19 A -12 H -3 A -9 A 3"," H -3 A 38 H -32 H -16 A 7"
"243","Colorado State","New Mexico State","39","6"," H 5 A -14"," H -7 A -7"
"244","Army","East Carolina","-19","6"," A 20 A 24"," H 45 H -17"
"245","Florida State","Duke","28","6"," H 6 H 31 H 23 A -3 A -25 H 39"," H -7 H -7 H 13 A 51 A -7 A -3"
"246","Fresno State","Texas Christian","7","6"," H 1 A -14 H 29 A 7"," H 28 H 39 A 21 A -20"
"247","Georgia","Louisiana State","1","6"," H 15 H -17 A -3"," A 26 H -34 H -19"
"248","Hawaii","Texas-El Paso","30","6"," A -20 H -19 A -14 A -21 H 7"," H 14 A -1 H -24 H 16 A 1"
"249","Indiana","Illinois","3","6"," A 21 A -7 H -3 A 24"," H -20 A -16 A -6 H -30"
"250","Kansas","Southern Methodist","18","6"," H 57"," H 42"
"251","Texas","Kansas State","-18","6"," A -62 H 4 A -3 A -13"," H 41 A 26 A -7 A -23"
"252","Kentucky","Arkansas","11","6"," A -20 A 1"," H 34 H 5"
"253","Louisiana","Louisiana Tech","-10","6"," H 14 H -24"," H 24 H 41"
"254","Louisville","Eastern Michigan","35","6","",""
"255","Miami (OH)","Marshall","-18","6"," A -14 A -7 A 12"," H 19 A -12 H 31"
"256","Michigan","Purdue","26","6"," H 4 A -5 A 3 H 34 A -4"," H 5 H -7 H 24 H 8 H -6"
"257","Michigan State","Iowa","46","6"," A -17 A 30 H 16 A -34"," H -16 A 38 A 30 A 2"
"258","Northwestern","Minnesota","-19","6"," A 8 A 17 H -16"," H -5 H 24 H -3"
"259","South Carolina","Mississippi","-26","6"," A 15 A 34 H -1"," H -3 H 22 H -3"
"260","Vanderbilt","Mississippi State","-28","6"," H -11 A -1 H -2"," A 12 H 17 H 1"
"261","Memphis","Missouri","-10","6"," A -24"," H 3"
"262","West Virginia","Navy","-3","6"," H 46 A 17"," A -27 H -4"
"263","Nebraska","Oklahoma State","24","6"," A 4 A -7 H 37 H 26"," H -13 H 32 A 18 H -23"
"264","Nevada","Nevada-Las Vegas","14","6"," H 13"," A -23"
"265","Buffalo","Northern Illinois","-24","6"," H -19 A 28 H -56 A 21"," A -4 H -3 A 32 H 43"
"266","Notre Dame","Oklahoma","4","6","",""
"267","Ohio","Kent State","28","6"," H 39 H 3 H 12"," H 21 H 14 H -7"
"268","Pittsburgh","Temple","31","6"," H -7 A 4 A -23 H -13"," A 17 H 10 H 28 H -55"
"269","Tulsa","Rice","-10","6"," A 24 A 39 H -14 H -14"," H 42 H 21 A -19 A 29"
"270","Stanford","San Jose State","-5","6","",""
"271","Southern California","Oregon State","8","6"," A 7 H -4 A 10 A -3 H 10"," H 8 A 4 H 10 A -14 H 48"
"272","Syracuse","Tulane","30","6","",""
"273","Tennessee","Auburn","24","6"," A 2 H 17 A 4"," H -18 A -17 A 24"
"274","Texas Tech","Texas A&M","2","6"," A 20 A -28 A 27"," H 18 H 32 A -37"
"275","Middle Tennessee State","Troy","-17","6","",""
"276","Virginia","Virginia Tech","-24","6"," A 19"," H 20"
"277","Wake Forest","Rutgers","7","6","",""
"278","Washington","Oregon","14","6"," H -21 A -4 A -8 A 3"," H 3 A -5 A -3 A 5"
"279","Washington State","California","24","6"," A 12 H -14 A 42 H -3 A 10"," H 1 A 10 H -5 H 10 H -4"
"280","Western Michigan","Central Michigan","22","6"," A -3 A -3 H 28 A 24"," H -4 H 3 A -19 H -19"
"281","Ohio State","Wisconsin","-25","6"," H 14 H 3 A -3 A 16"," A 5 A -7 A -3 H 30"
"282","Wyoming","Idaho","15","6","",""
"283","Army","Louisville","7","7"," A 4"," A -1"
"284","Pittsburgh","Syracuse","-7","7"," H 31 A 4 A -23 H -13"," H 17 H -1 A 3 A 62"
"285","Navy","Air Force","-5","7","",""
"286","Akron","Ohio","13","7"," A -7 A 21 A -22 H 30 A 9"," H 39 A 1 A -12 H 3 H 12"
"287","Arizona","Southern California","7","7"," H -28 A -6 H -3 A -26 A 8"," H -4 A -3 A 3 H 10 H 8"
"288","Arkansas","Middle Tennessee State","52","7"," H 38 H 5"," A 10 A 33"
"289","Boise State","Eastern Washington","34","7","",""
"290","Brigham Young","California","10","7"," H 7"," H -4"
"291","Buffalo","Central Michigan","-19","7"," H -24 A 28"," H -4 A 22"
"292","Colorado","Missouri","7","7"," H 34 A 21 A -4 H 14"," A 21 H 27 H -3 A 37"
"293","Virginia","Duke","-7","7"," A 19 H 28 A -21 H -25 H 7"," A 51 H 13 H -7 A 28 H -7"
"294","Louisiana State","Florida","-21","7"," H -34 A 26 A 6"," A -18 A -28 H -1"
"295","Florida State","Miami (FL)","10","7","",""
"296","Fresno State","Colorado State","31","7"," A -25"," H 5"
"297","Georgia Tech","North Carolina","7","7"," A 6 H 18 A 7 H 3 A 3"," H -32 A 38 H -3 A 11 H -16"
"298","Houston","Cincinnati","3","7"," A 19 A 6 H -16"," H -3 H -10 A 14"
"299","Idaho","North Texas","18","7"," A -6 A 28 A -9"," H -4 A 13 A 13"
"300","Indiana","Northwestern","17","7"," A 59 A -7 H -3 A 24"," H -16 H 2 A 34 H -19"
"301","Kansas State","Kansas","41","7"," A -23 H 41 H 6 A 26"," A 32 H 35 A 34 H -7"
"302","South Carolina","Kentucky","-20","7"," A 15 A 17 A 34 H -1 H -17"," A 15 A 1 H 11 A -2 H -28"
"303","Wake Forest","Maryland","-3","7"," H 24 A 23 H -9 A -16 A 13"," A 13 A 39 H -12 H 38 H -3"
"304","Alabama-Birmingham","Memphis","-24","7"," A 3 A 9"," H -10 H -1"
"305","Bowling Green State","Miami (OH)","-14","7"," A 19 A 14 A 30 A 3 H 24"," H -18 A -7 H 9 A 12 A -8"
"306","Michigan State","Michigan","3","7"," A -10 A -17 A 24 A 30 A -34"," H 4 H -6 H 26 A -5 H 34"
"307","Mississippi","Tulane","7","7"," A -3"," H -42"
"308","Auburn","Mississippi State","-2","7"," A -34 A 24"," H 1 A 5"
"309","Nebraska","Iowa State","35","7"," A -35 A -30 A 4 H 26"," H 7 A -3 H -3 H -7"
"310","New Mexico State","Nevada","-7","7"," A 39 H 28 A 19"," A 5 H -9 A 35"
"311","Wyoming","Nevada-Las Vegas","-3","7"," A -3 A -14 H 14 H 14"," A 19 H -38 H -29 A 21"
"312","San Diego State","New Mexico","-3","7"," A -7 A 22 H -23 A -30"," H -14 A 45 H -24 H 21"
"313","North Carolina State","Clemson","4","7"," A 31 A 24 H -21 A -7 A 27 H 13"," H -3 A -9 H 19 H 51 A 3 A -12"
"314","Northern Illinois","Ball State","20","7"," H -3 A 30"," A 28 H -13"
"315","Notre Dame","Arizona State","31","7"," H 1"," A -10"
"316","Ohio State","Purdue","3","7"," H -25 A 13 A -3 A 16"," H -7 H -6 A -5 H 24"
"317","Oklahoma State","Texas Tech","20","7"," H 17 A 18 H -13 A -20"," A -21 H 2 A 51 A -28"
"318","Iowa","Penn State","-24","7"," H -7 A 30 H -16"," H 21 H 13 A -20"
"319","Hawaii","Rice","-19","7"," A -20 A -14 H -20 A -21 H 7 H 7"," A 25 A -10 H 21 H 42 A 29 H 3"
"320","East Carolina","Southern Mississippi","-17","7"," A -19 H 45 H 14"," H 24 H 34 H 8"
"321","Temple","Boston College","10","7"," A 31 A 3 H 28 A 17"," H 4 H 17 A -20 A -1"
"322","Tennessee","Georgia","17","7"," H 24 H 23 A -35"," H -17 H 15 H 15"
"323","0","0","0","0","0","0"
"324","Texas A&M","Baylor","32","7"," A 2 H 17 A 45"," H -28 A 35 A 31"
"325","Texas Christian","San Jose State","42","7"," H 39 A 21 A -20 H 28"," H 24 A 42 H -21 A 16"
"326","Texas-El Paso","Southern Methodist","14","7"," A 30 A 1 H -24 A -1"," H -20 H 10 A -14 H 25"
"327","Toledo","Kent State","40","7"," A 11 A 25 H 30"," H 14 H -12 A 43"
"328","UCLA","Oregon","5","7"," A 1 H -17 H -26 H 3"," H 3 A -5 A -3 A 14"
"329","Utah","Louisiana-Monroe","42","7"," H -14"," H -18"
"330","Utah State","Arkansas State","6","7"," A 28 H -6"," H -6 A 53"
"331","Vanderbilt","Citadel","58","7","",""
"332","Rutgers","Virginia Tech","-38","7"," A 46 H -23 A 28 H 3"," A -2 A -13 A -55 H 62"
"333","Oregon State","Washington","-26","7"," A 4 H 48 H 10 H 8"," H 5 A 3 A -4 A -8"
"334","Washington State","Louisiana","44","7","",""
"335","Eastern Michigan","Western Michigan","-3","7"," H 21 A -7 H 10 A 3"," A -14 A 24 H 28 H 22"
"336","Minnesota","Wisconsin","-3","7"," A -19 H -3 H -5 H 24"," A -16 A -25 A -7 H 59"
"337","Marshall","Toledo","25","8"," H 19 H 32 A -12"," A 11 H 30 H 40"
"338","Southern Methodist","Fresno State","10","8"," H -20 A 14 H 25 A -14"," A 7 H 1 H 29 A -14"
"339","Akron","Bowling Green State","30","8"," A -22 H 13 A 9"," H 21 A 3 H -14"
"340","Mississippi","Alabama","-6","8"," H -3 A -19 H 22"," A -11 H 6 H 7"
"341","Cincinnati","Alabama-Birmingham","-3","8"," A 3 H -10 A 14"," H 19 A 9 H 19"
"342","Arizona","Texas-El Paso","13","8"," H -3"," A 19"
"343","Washington","Arizona State","-21","8"," H 14 A -4 H 5 A 3"," A 3 A 1 H -20 H 1"
"344","Arkansas","South Carolina","34","8"," A 11 A 22 H 4 H 5"," H -20 H -26 A 23 A 17"
"345","Boston College","Pittsburgh","4","8"," A -20 A 10 H -3 A -1 A -2"," A -23 H 31 H -30 H -7 H 10"
"346","New Mexico","Brigham Young","-24","8"," A -3 H 21 H -14 A 14"," A -23 A -29 H 21 A 14"
"347","UCLA","California","-17","8"," A 1 H 5 A 48 H 3"," H 1 H -5 A 10 H -4"
"348","Central Florida","Nicholls State","28","8","",""
"349","Maryland","Clemson","-12","8"," A 18 A -3 H 38 H -3 A 13 A 39"," A 3 A -9 H 11 H 51 A 4 H -3"
"350","Eastern Michigan","Ohio","1","8"," A 21 H 21 H 10"," H 12 A 13 A -12"
"351","Auburn","Florida","-18","8"," A -34 A 24 H 18"," A -21 H 2 H 31"
"352","Florida State","Wake Forest","23","8"," H 31 A -32 H 28 A -3 A -25 H 39"," H 24 A -16 A 13 H -9 A 28 H -3"
"353","Vanderbilt","Georgia","-10","8"," A -3 A -1 H -2"," A -3 H 15 H 15"
"354","Duke","Georgia Tech","-7","8"," A 28 A -7 H -7 A -3 A 51 H 13"," A 6 A 7 H 27 H 18 H 3 A 3"
"355","North Carolina","Houston","-8","8","",""
"356","Arkansas State","Idaho","-6","8"," A 6 A -4"," H 28 H 18"
"357","Missouri","Iowa State","-3","8"," H -30 A 7 H 27 A 37"," A 35 H -4 A 12 H -21"
"358","Kansas State","Utah State","40","8","",""
"359","Kentucky","Louisiana State","26","8"," H -28 A 15 A 1"," H -21 A 1 A 1"
"360","Louisiana Tech","Middle Tennessee State","24","8"," A -10 A -11 H 41"," A 14 H -25 A 10"
"361","Memphis","Louisville","-1","8"," A -24 H 4"," H 9 A 7"
"362","Kent State","Miami (OH)","-7","8"," A 38 H 14 A 28 H -12"," H -10 A -14 A 12 H -18"
"363","Illinois","Minnesota","-30","8"," A 3 H -20 A -26"," H 24 A -1 H -3"
"364","North Texas","Boise State","7","8"," H -4 A 13 A 13"," H 53 H 35 H 19"
"365","Central Michigan","Northern Illinois","-4","8"," A 22 A -19 H -19"," H -3 A -24 A 30"
"366","Northwestern","Iowa","2","8"," A 17 H -16 H -34"," H -7 A 38 A 46"
"367","Notre Dame","Southern California","1","8"," H 31"," H -10"
"368","Penn State","Ohio State","13","8"," A -24 A -6 A -20 H -1"," H 30 H 3 H -26 A -3"
"369","Purdue","Michigan State","24","8"," H 5 H 8 A 26 A 3 H -7"," A -10 A -34 H 3 H 16 A 30"
"370","Rice","San Jose State","42","8"," A -10 A -19 H 21"," H 24 H -21 A 42"
"371","Colorado State","San Diego State","-7","8"," A 21 H 7 A -14 H 20"," H -23 A 22 H -3 H -1"
"372","Southern Mississippi","Army","24","8"," H 34 A -17 A -15"," A 20 H -19 A 4"
"373","Stanford","Oregon State","4","8"," H 37 A -28 H 10 A -4 A 5 H 18"," A -14 H 8 H 48 A 8 H -26 H 10"
