"","V1","V2","V3","V4","V5","V6"
"119","Alabama-Birmingham","Tennessee Tech","32","4","",""
"120","Arizona","Iowa","24","4","",""
"121","Arizona State","North Texas","19","4","",""
"122","Arkansas","Southern Methodist","27","4"," H 34"," H -7"
"123","Arkansas State","Missouri State","4","4","",""
"124","Army","Cincinnati","17","4"," H -1 A 5 A -10 H -14"," H -41 H -3 H 1 H -18"
"125","Baylor","North Carolina State","3","4","",""
"126","Boise State","Portland State","18","4","",""
"127","Boston College","Temple","24","4"," H 27 H -17 A 18 A -8"," A 11 A -4 H -35 A -1"
"128","Oklahoma","California","-1","4","",""
"129","Colorado","Utah State","19","4","",""
"130","Ohio","East Carolina","-7","4","",""
"131","Northern Illinois","Eastern Illinois","-14","4","",""
"132","Florida State","Duke","49","4"," A 17 A -14 H 48 A -27 H 31 A -17"," A 3 H -17 H 5 A 28 H -24 A -3"
"133","Georgia","Wyoming","7","4","",""
"134","Iowa State","Ball State","38","4","",""
"135","Kansas","Illinois State","42","4","",""
"136","Kansas State","Texas","41","4"," H 32 H 45 A -43 H 10"," H 3 H 21 H 10 A -4"
"137","Kentucky","Indiana","4","4","",""
"138","Auburn","Louisiana State","-12","4"," A -17 A 17 A 21 H -11"," A 6 H 35 A 12 H -1"
"139","Louisiana Tech","Louisiana","63","4"," H -34 A -30 H 31 A -48"," H -32 A 10 A 11 H 2"
"140","Louisiana-Monroe","Stephen F. Austin","11","4","",""
"141","Illinois","Louisville","-26","4","",""
"142","South Carolina","Marshall","-3","4"," H 18"," H 32"
"143","Michigan","Eastern Michigan","39","4","",""
"144","Minnesota","Memphis","27","4"," H 3 A -7"," H 16 A 21"
"145","Vanderbilt","Mississippi","-24","4"," A 25 A 25 H 3"," A 3 A 7 H 2"
"146","Navy","Kent State","14","4","",""
"147","New Mexico State","New Mexico","1","4"," H 9 H -3"," H -3 H 3"
"148","Rice","Northwestern","-9","4"," A 2 H 22"," H -35 H 34"
"149","Ohio State","Missouri","21","4","",""
"150","Oklahoma State","Mississippi State","19","4","",""
"151","Oregon","San Jose State","55","4"," A -7 H 35"," A 7 A -12"
"152","Pittsburgh","Penn State","-7","4","",""
"153","Purdue","Central Florida","28","4","",""
"154","Southern California","Oregon State","20","4"," H 11 H -1 H 23 A -25 A 17"," A 21 H -1 A 1 A -7 H -7"
"155","Stanford","North Carolina","3","4","",""
"156","Syracuse","Rutgers","56","4"," A -17 H 17 A 7 A -31"," A 27 A -4 H -14 H 11"
"157","Tennessee","Florida","3","4"," A -8 H 17 A -35 H 38"," H 21 A -6 H 19 H 16"
"158","Southern Mississippi","Texas A&M","-18","4","",""
"159","Texas Tech","Fresno State","6","4"," H 32 A 2"," H 26 A 8"
"160","Toledo","Western Michigan","28","4"," H 21 A -13 H 3 A 3"," A -1 H 14 A 2 H 10"
"161","Houston","UCLA","-18","4"," A 4"," A -12"
"162","Utah","Hawaii","9","4"," H 8 A 1 A -32 H 7 A -34"," A 39 A 22 H -28 A 17 H -10"
"163","Virginia","Clemson","2","4"," H 12 A -24 A 3 H 10 A -21 A 31 H 17"," H 23 A 5 H -3 H -7 H -10 A 48 A 7"
"164","Miami (FL)","Virginia Tech","-7","4"," A -36 A -3 H 18 A -35 H 28"," H 40 H 14 A -17 H -4 H 20"
"165","Washington","Brigham Young","10","4"," A -4"," H 20"
"166","Washington State","Idaho","8","4","",""
"167","West Virginia","Maryland","22","4"," A -30"," H 10"
"168","Wisconsin","Nevada-Las Vegas","45","4"," H 31"," A 34"
"169","San Diego State","Arizona","-19","5"," H 22"," A -21"
"170","Akron","Ball State","38","5"," H -11 H -7 H 3"," A 32 A 21 H -6"
"171","Arizona State","Oregon State","21","5"," H -4 A 11 H 6 H 33"," A 1 A 20 A -7 H -1"
"172","Arkansas","Alabama","36","5"," H 34 A 4 A 1"," H 3 A 17 A 12"
"173","Hawaii","Arkansas State","-20","5","",""
"174","Utah","Boise State","-3","5"," A -8"," H 14"
"175","Brigham Young","Murray State","34","5","",""
"176","California","Washington State","10","5"," A -1 H -12 A 33 H -4"," H -28 A 32 H -10 A 34"
"177","Bowling Green State","Central Florida","-7","5"," A 8"," A -7"
"178","Central Michigan","Kent State","39","5"," A -13 H 2 H 1 A 28"," H -9 H -25 H -29 A 35"
"179","Colorado","Baylor","2","5"," A -2 H -7 H 2 A 16"," H -12 H -43 A 2 H 7"
"180","Colorado State","Nevada-Las Vegas","22","5"," A -12 A 3 H 27 A 12 H -8"," H -11 H -42 H -4 A 22 H -3"
"181","Florida","Kentucky","16","5"," H 12 A -32 H 19"," A -3 H 38 H 5"
"182","Florida State","Southern California","20","5","",""
"183","North Carolina","Georgia Tech","-22","5"," H 7 A -7 A 26 H 11 A 17"," A -3 H 28 H -27 A -17 H 3"
"184","Cincinnati","Indiana","-34","5","",""
"185","Illinois","Iowa","-23","5"," A -3 H -41 H -34 A 33 H 15"," H 2 H -31 H -31 A 22 A 7"
"186","Alabama-Birmingham","Kansas","-2","5"," A 31"," A 41"
"187","Kansas State","Louisiana-Monroe","55","5","",""
"188","Louisiana State","Idaho","33","5"," H 36"," A -38"
"189","Louisville","Boston College","24","5","",""
"190","Eastern Michigan","Marshall","-3","5"," A -6 A -9 H -13 A 28 A 3"," H 32 H 35 H 28 A -7 A -11"
"191","Maryland","Temple","10","5"," A 22"," H -30"
"192","Miami (OH)","Toledo","14","5"," H 12 A -11 A -31"," H 8 H 21 A -13"
"193","Michigan","Michigan State","12","5"," A 16 A -6 H 11 A -5 A 15"," H 22 H 24 H 7 A 1 A -4"
"194","Southern Methodist","Mississippi","-7","5"," A 27"," A 34"
"195","South Carolina","Mississippi State","-38","5"," A 5 H -13 A 3"," A 2 H 1 H 42"
"196","Nebraska","Washington","48","5"," A -21"," H 8"
"197","Fresno State","Nevada","-3","5","",""
"198","New Mexico State","Texas-El Paso","9","5"," H 1 H -19"," A -3 H -3"
"199","Notre Dame","Purdue","1","5"," A 22"," A -1"
"200","Western Michigan","Ohio","-2","5"," H 14 H 10"," H 16 H 28"
"201","Oregon","Stanford","35","5"," H 55 A -22 A 3 H 4 A 35 H 32"," H -12 H 10 A 4 H -25 H -17 A 6"
"202","Rutgers","Army","12","5"," H -28"," H -14"
"203","San Jose State","New Mexico","17","5"," A 7 A 3 H -32 A -28 H -28"," H -3 A 25 H -34 A -10 H -3"
"204","Southern Mississippi","Louisiana","55","5"," A 14"," A 52"
"205","Tennessee","Houston","35","5","",""
"206","Texas","Rice","38","5","",""
"207","Texas A&M","North Texas","19","5"," A -3 H 7 H 29"," A 9 H -30 A 28"
"208","Texas Christian","Air Force","1","5"," A 4 A 21 H -7 A -10"," H 24 H 3 A -7 A -21"
"209","Iowa State","Texas Tech","-7","5"," A 21 H -16 A 29"," H 7 H -2 A 2"
"210","Tulane","Navy","18","5"," A -28"," H -3"
"211","Utah State","Sam Houston State","30","5","",""
"212","Duke","Virginia","-24","5"," A 49 A 28 A -3 A 3 H 5 H -17"," A 31 A 3 A -21 H 10 H 2 H 12"
"213","Virginia Tech","Pittsburgh","20","5"," A -7 A -17 H -4 A 2 H 40"," A 28 H -8 H -1 A 17 H -4"
"214","Clemson","Wake Forest","-10","5"," A 2 A 7 H 23 A 48 A 5 H -7"," H -21 H -7 A -10 H -17 H -3 A 11"
"215","West Virginia","Tulsa","23","5","",""
"216","Wisconsin","Northwestern","31","5"," H 45 H 7 A -34 A -31 A 17"," H 34 H -35 H -3 A 2 H -6"
"217","Wyoming","Louisiana Tech","12","5","",""
"218","North Carolina State","Syracuse","21","6","",""
"219","Air Force","New Mexico","42","6","",""
"220","Alabama-Birmingham","Louisiana","11","6"," A 31 A 6"," A 63 A 10"
"221","Wake Forest","Appalachian State","-3","6","",""
"222","Washington","Arizona","-3","6"," H 8 H 1 A 5 H -12"," A -4 A -21 H 35 H -24"
"223","Arkansas","Kentucky","7","6"," A -13 A 1"," H 5 H 2"
"224","Arkansas State","New Mexico State","3","6"," H -38"," A 4"
"225","Ball State","Northern Illinois","5","6"," H -6 A 21 H -11 H -1 A 23"," A -12 H -13 H -31 A 14 A 21"
"226","Bowling Green State","Ohio","28","6"," A 12 H 21 H 37 A 29"," A 14 H -7 H 14 A -2"
"227","Toledo","Central Florida","-7","6"," H 21 H 8 A -13"," H 23 A -7 H 21"
"228","Oklahoma","Colorado","-2","6"," A 14 H 3 A -12"," A 24 H 29 H 2"
"229","Texas-El Paso","Colorado State","-3","6"," A 9"," A -19"
"230","East Carolina","Army","5","6"," A 34 H -3 A -3"," H -24 A -10 H 17"
"231","Kent State","Eastern Michigan","-9","6"," A 39 H -29 A 35 H -25"," H -13 A 3 H -3 A 10"
"232","Alabama","Florida","-6","6"," H 25 A 17 A -6"," A -32 A 3 H 12"
"233","Maryland","Florida State","-14","6"," A 12 A 23 H -10 H -17 A 11 A -17"," H 31 H 48 A -17 A -27 H 26 H 49"
"234","Fresno State","Brigham Young","10","6"," H 26 A -8 A 10 H 39"," A -17 H 25 H 13 A -22"
"235","Louisiana State","Georgia","-1","6"," A -12 H -3 A 6"," A -11 A -2 H 7"
"236","Georgia Tech","Duke","28","6"," A -23 H 3 H -27 A -17 A -3 H 28"," A 3 H -24 A 49 H -17 H 5 A -3"
"237","Houston","Memphis","21","6"," H -7 H -6 A 1"," A 27 A 42 H 18"
"238","Idaho","Idaho State","49","6","",""
"239","Northwestern","Illinois","-3","6"," A 31 A 2 H -26 H -35 A 31"," H -34 H -23 H -41 A 33 A 27"
"240","Louisiana Tech","Boise State","35","6","",""
"241","Louisville","Cincinnati","43","6"," A 6 H 3 A -18"," H -18 A 18 H -3"
"242","Marshall","Miami (OH)","14","6"," A -7 H 35 H 32 A 21"," H 14 H 56 A -11 H 12"
"243","Rutgers","Miami (FL)","-36","6"," A 27 A -4 H 11 H -14"," H 18 H 28 A -35 A -3"
"244","Iowa","Michigan","-3","6"," H 2 A 7 H -31 H -31"," A -6 H 11 H 17 A 15"
"245","Michigan State","Central Michigan","31","6","",""
"246","Mississippi","South Carolina","2","6"," A -24 A 34 A 7"," A 3 H -13 H -14"
"247","Missouri","Northwestern State","21","6","",""
"248","0","0","0","0","0","0"
"249","Nevada-Las Vegas","Nevada","-11","6"," A 22"," H -12"
"250","North Carolina","Clemson","7","6"," H -22 A -7 A 26 H 11 A 17"," H -3 H -10 A 48 H 23 A 2"
"251","Notre Dame","Stanford","18","6"," A -19"," A 6"
"252","Ohio State","Penn State","19","6"," A -41 H 30 A -26"," H 27 A -10 H 31"
"253","Utah State","Oregon State","-4","6"," A 41 H -5"," A 1 H 42"
"254","Pittsburgh","Akron","35","6"," H -1"," A -7"
"255","Purdue","Minnesota","35","6"," A 7 A 18 A -1"," A 19 H -10 H 1"
"256","Tulsa","San Diego State","-10","6","",""
"257","Southern California","Arizona State","11","6"," H 20 H -1 A -28 A 4 H 23 A -25"," H 21 H 33 A -10 A 32 H -4 H 6"
"258","Hawaii","Southern Methodist","-28","6","",""
"259","Auburn","Tennessee","-8","6"," A 21 H -3 H -11"," H 3 H 4 A -19"
"260","Texas","Iowa State","21","6"," A 41 A -4 A 7"," A 45 H -35 H -7"
"261","Kansas","Texas A&M","-3","6"," H -10 A 18 A 7 A 41 H 9"," A -11 H 3 A -21 H 7 H 19"
"262","Texas Christian","Vanderbilt","3","6","",""
"263","Texas Tech","Baylor","2","6"," A 2 A 7 H 7"," A 2 H -21 A 10"
"264","Tulane","Southern Mississippi","14","6"," H 6 H 52 A -10 A -14 H 28"," H 35 H 55 H 42 A -24 A -6"
"265","UCLA","Washington State","32","6"," A -24 H 3 A -12 H 4"," A 34 H -22 A 10 A 10"
"266","Virginia","San Jose State","38","6","",""
"267","Navy","West Virginia","-21","6"," A -1 H -3"," H 25 A -14"
"268","Western Michigan","Louisiana-Monroe","13","6","",""
"269","Temple","William & Mary","-7","6","",""
"270","Indiana","Wisconsin","-4","6"," H 7 A 11 A 15 H 1"," A -31 A 17 A -34 H 19"
"271","Wyoming","Utah","3","6","",""
"272","Boston College","Virginia Tech","-17","7"," H 27 H 24 H -17 A 18 A -8"," H 40 H -4 A 2 A -7 H 20"
"273","San Diego State","Hawaii","22","7"," H -19 A -3 H 1 A 13 H 10 A -28"," H -21 H -10 A 9 H -22 A 39 H -28"
"274","Air Force","Navy","42","7"," H 42"," A 12"
"275","Kent State","Akron","-29","7"," A 39 H -9 A 35 A 21"," A 1 H 3 H -11 A 37"
"276","Alabama","Mississippi","3","7"," H 25 A 36 A -6"," A -24 A 34 H 6"
"277","Memphis","Arkansas","-14","7"," A 20 H -8"," H 34 A 1"
"278","Houston","Army","-10","7"," A -3 H -6 A 1"," A 5 H -24 H 17"
"279","Baylor","Kansas","7","7"," A 2 H -21 H -43"," H 16 H -3 H -48"
"280","Brigham Young","Nevada-Las Vegas","24","7","",""
"281","Southern California","California","-1","7"," H 20 H 11 A -28 H 23 A 17"," A -1 A 33 H 10 A 8 H -12"
"282","Central Florida","Northern Illinois","21","7"," H 48 A -7 H 23"," H -14 H -13 A 5"
"283","Eastern Michigan","Central Michigan","-13","7"," H -3 A -9 A 10 H -12 A 3"," A 28 H 39 H 2 A 10 H 1"
"284","Clemson","Maryland","23","7"," A 2 H -10 A 7 A 48 A 5 H -3"," A 12 H -10 A 11 H -14 A -17 H -17"
"285","Colorado State","Tulsa","27","7"," A 3 H 22 H 21 A 12"," H -21 A -4 H -10 A 4"
"286","Wake Forest","Duke","-3","7"," A -10 A -10 H -21 A 11 H -17"," H 5 H -17 H -24 A 3 A 49"
"287","East Carolina","Alabama-Birmingham","19","7"," A 35"," H -41"
"288","Florida","Louisiana State","12","7"," H 16 A -6 H 21"," H -3 H -6 A -12"
"289","Miami (FL)","Florida State","-12","7","",""
"290","North Carolina State","Georgia Tech","-23","7"," H 17 H 3 A 10 A -7 H 11"," H -27 H 28 H 3 A -3 H 28"
"291","Arkansas State","Idaho","-38","7"," A 36 H 3"," A 33 H 4"
"292","Iowa","Northwestern","2","7"," A -23 H -3 H -31 A 22 H -31"," H -3 H -6 A 31 H -35 H -26"
"293","Colorado","Kansas State","-7","7"," H 2 A 16 H 29"," A -43 A -48 H 45"
"294","Kentucky","South Carolina","5","7"," A 16 A 7 H -2 H 2 H 38"," A 19 H -13 H -14 H -38 A 3"
"295","Louisiana-Monroe","Louisiana Tech","-30","7"," H 34 H 6 H 10 A 4"," H 28 H 31 H 63 A -48"
"296","Ohio","Marshall","-7","7"," A 28 H 14 A 14 H 28"," A 21 A -11 H 14 A -3"
"297","Miami (OH)","Bowling Green State","12","7"," H 14 A 14 H 14 H 56"," A 8 H 21 H 28 H 21"
"298","Michigan State","Indiana","7","7"," A 12 A 1 A -4 H 32"," A 11 H 1 H -31 A 15"
"299","Mississippi State","Auburn","17","7"," A 35 H 1"," H -12 H -3"
"300","Iowa State","Missouri","-16","7"," H -7 A 3 H -35 A 29"," A -2 H 14 A 7 H 24"
"301","Nevada","New Mexico State","-3","7"," H -12 A -35 H 28 A -5"," H -19 A 4 H -4 H -3"
"302","North Carolina","Pittsburgh","19","7","",""
"303","Boise State","North Texas","-8","7"," H 14 A 28"," A 1 H 6"
"304","Arizona State","Notre Dame","-19","7"," H 6"," H 18"
"305","Illinois","Ohio State","-41","7"," H -23 A -3 A 27 H 15"," A -31 A -26 H 19 A -31"
"306","Washington State","Oregon","-22","7"," A 32 H -28 H -10 A 34 A 10"," A 3 H 4 H 32 A 35 H 35"
"307","Stanford","Oregon State","-7","7"," H -17 A 6 A 4 H -25"," H -21 A 21 H -7 A 20"
"308","Minnesota","Penn State","-10","7"," A 35 A 30 H -5 A 19"," H 18 A 19 A 27 A 21"
"309","San Jose State","Rice","3","7","",""
"310","Southern Mississippi","Louisville","35","7"," A 14 H 34 H 42"," A 6 A -18 H 3"
"311","Syracuse","Cincinnati","42","7","",""
"312","Georgia","Tennessee","-19","7"," A -14 A -2 A -11"," A -35 H 38 A -8"
"313","0","0","0","0","0","0"
"314","Texas A&M","Nebraska","7","7"," H 21 A -3 H 3"," H 29 H 41 H 7"
"315","Texas Christian","Fresno State","11","7","",""
"316","Texas Tech","Oklahoma State","7","7"," A 7 H 7"," H -11 A 3"
"317","New Mexico","Texas-El Paso","-3","7"," A 1 A 17 A -10 H -8 A 25 H -34"," A 9 H 7 H 17 A 26 H -17 A 7"
"318","Toledo","Ball State","21","7"," H 28 A 14 H -7 A -7 A -13 A 3"," H -1 H -11 A 23 A 38 H 5 H -6"
"319","Arizona","UCLA","-24","7"," A -17 A -3 A -21 H 35 H 34 A -4"," H 4 A -12 A -7 H 3 H 32 A -12"
"320","Washington","Utah State","41","7"," H 1"," H -4"
"321","Temple","West Virginia","-30","7"," A 24 A 10 A -4 A 11 H -35"," H 25 H 22 A 14 A -14 H -3"
"322","Vanderbilt","Western Michigan","-3","7","",""
"323","Wisconsin","Purdue","7","7"," H 31 A -34 A -31 H 19"," A -35 H 33 H 22 H 35"
"324","Wyoming","Southern Methodist","5","7"," A -3 H 10 A -7 A -8 H -7"," H 3 A 6 H 4 H -22 A 24"
"325","Alabama","East Carolina","1","8"," H 10"," A 34"
"326","Oregon State","Arizona","-21","8"," A -7 A 1 H -1 H -7"," A -17 A -3 A -4 H -24"
"327","South Carolina","Arkansas","-13","8"," H -38 A 2 A 5 H -35"," A 1 H 34 H 7 A 4"
"328","Boise State","Weber State","11","8","",""
"329","Hawaii","Brigham Young","-22","8"," A 22 H -10 A 17 H -28 A 39"," H 13 H 25 A -17 H 3 A 10"
"330","Colorado","Texas Tech","2","8"," H 8 H 2 A 24 H 29"," H 6 H 2 H -2 A -7"
"331","New Mexico State","Colorado State","-19","8"," H 9 A -3"," A -3 A -12"
"332","Florida","Auburn","21","8"," A 3 H 12"," H -8 H -12"
"333","Florida State","Clemson","48","8"," A 17 H 49 A -14 A -27 H 26 H 31 A -17"," H -7 A 5 H 23 H -3 A 7 A 2 H -10"
"334","Georgia","Vanderbilt","25","8"," A -14 A -2 H 7"," H 3 A 38 H -24"
"335","Georgia Tech","Virginia","3","8"," A -22 H 28 A -23 H -27 A -17 A -3 H 28"," H 17 A -24 H 10 A 31 H 12 H 2 A -21"
"336","Utah State","Idaho","-12","8"," A -3 H -5"," H 4 H -35"
"337","Indiana","Iowa","7","8"," H -4 A 11 H -31 A 15"," H -31 H -3 H -31 A -23"
"338","Kansas State","Oklahoma State","32","8"," H 41 A -48"," A 3 A -10"
"339","Louisiana State","Kentucky","-3","8"," H -1 A 12 H 35"," H -2 A 16 H 2"
"340","Louisiana","Arkansas State","2","8"," A 63 A 10"," H -48 H 4"
"341","Louisiana Tech","Alabama-Birmingham","31","8"," A 29 H 63 A -30"," A 31 H 11 A 6"
"342","Marshall","Kent State","35","8"," A -11 A -3 H 14 A 21 H 28"," H -29 H -9 A 56 A 21 A 39"
"343","Memphis","Cincinnati","18","8"," A 21 A 3 H -10"," H 1 A 43 H -18"
"344","Ball State","Miami (OH)","-11","8"," H 5 A 21 A 32"," A -31 H 14 A 14"
"345","Northwestern","Michigan","-6","8"," A 31 A 2 H -26 A 24 A 31"," H 17 A -3 A 15 H 12 H 27"
"346","Mississippi State","East Tennessee State","47","8","",""
"347","Missouri","Oklahoma","14","8"," A -16 H 24 A 3"," H 3 H -2 A 29"
"348","Navy","Colgate","7","8","",""
"349","Nebraska","Kansas","41","8"," H 31 A 7 H 7 A 10"," A -2 H -3 A 18 H -48"
"350","North Carolina State","Duke","3","8"," H 17 H -23 A 10 A -7 H 11"," A 49 A 28 H -24 H 5 A -3"
"351","North Texas","Nevada","6","8"," A -8 H -18 A 1"," H 28 A -35 A -5"
"352","Northern Illinois","Central Michigan","10","8"," A 14 A -12 H -13"," H 2 A -13 A 3"
"353","Ohio","Akron","14","8"," A 28 H -7 H 28"," A 37 H -11 H 3"
"354","Ohio State","Minnesota","30","8"," H 19 A -31 H -4"," H -10 A 1 H 1"
"355","Penn State","Purdue","18","8"," A -10 H 27 H 31 A 21"," H 35 H 33 A -35 A 7"
"356","Rice","Tulsa","4","8"," H 6 H 12 A -2 H 22"," A 30 A 27 H -10 A -4"
"357","Pittsburgh","Rutgers","-4","8"," A 17 H -1 H -8 A 28"," A 56 H 11 A 27 H -36"
"358","New Mexico","San Diego State","-3","8"," A 17 A -10 H -8 A 25 H -34"," A -28 H 22 H 10 A 13 H 1"
"359","Washington State","Southern California","-28","8"," A 10 A 32 H -22 H -10 A 10"," H -1 A 17 A 4 H 11 A -25"
"360","Southern Methodist","Texas Christian","4","8"," A 6 A 5 A 24 H 30 H -22"," H -2 H -7 H 1 A -10 A 21"
