"","V1","V2","V3","V4","V5","V6"
"58","North Carolina State","Georgia Tech","-12","3"," H -34 A -26 A 48 A 32 H 22 A 23 H 15"," H -46 A 3 H 6 A 16 H 26 A 3 H 20"
"59","Toledo","Indiana","-34","3"," H -20"," H 7"
"60","Iowa","Arizona","1","3"," A -10"," H 41"
"61","Kansas State","Indiana State","56","3","",""
"62","Louisiana State","Houston","1","3"," H 18"," A -3"
"63","Maryland","Alabama-Birmingham","24","3","",""
"64","Miami (FL)","Citadel","46","3","",""
"65","Ball State","Miami (OH)","-10","3"," A -5 A -7 A -14 H 44"," H -4 H 32 A -10 H 58"
"66","Louisiana-Monroe","Minnesota","-27","3","",""
"67","Mississippi","Virginia Military Institute","24","3","",""
"68","Memphis","Mississippi State","-21","3","",""
"69","Oregon State","Montana","-21","3","",""
"70","Rutgers","Navy","-4","3"," A 24 A 62"," A 5 A 27"
"71","Nebraska","Michigan State","41","3","",""
"72","New Mexico","Northern Arizona","16","3","",""
"73","Syracuse","North Carolina","-17","3","",""
"74","North Texas","Illinois State","6","3","",""
"75","Hawaii","Ohio","-11","3","",""
"76","Ohio State","Rice","63","3","",""
"77","Oregon","Nevada","14","3"," H 17"," A 18"
"78","Penn State","Louisville","17","3"," H 49"," H 24"
"79","Pittsburgh","Kent State","38","3","",""
"80","San Diego State","Idaho","19","3"," H 4"," A 2"
"81","South Carolina","Central Florida","19","3"," H -16"," A 21"
"82","Illinois","Southern California","-52","3"," A 41"," H 7"
"83","Arkansas","Southern Methodist","-13","3","",""
"84","Tennessee","UCLA","15","3","",""
"85","Texas","New Mexico State","34","3","",""
"86","Oklahoma","Texas Christian","-13","3"," H -7 H -28"," A -7 H -35"
"87","Texas Tech","Oklahoma State","28","3"," H 38 A -3 H -6"," H 14 H -19 A 57"
"88","Stanford","Utah","-7","3","",""
"89","Utah State","Cal State Northridge","30","3","",""
"90","Virginia","Central Michigan","34","3","",""
"91","Akron","Virginia Tech","-3","3","",""
"92","Wake Forest","Northwestern","1","3"," H 1"," A -25"
"93","Temple","Washington State","-4","3","",""
"94","West Virginia","Western Michigan","25","3","",""
"95","Northern Illinois","Western Illinois","-17","3","",""
"96","Wisconsin","Eastern Michigan","21","3"," A 17"," A 47"
"97","Iowa State","Wyoming","-3","3","",""
"98","Rutgers","Miami (FL)","-33","4"," A 16 A 24 H 11 H -41"," H -14 H 17 A -31 A -3"
"99","Alabama","Vanderbilt","10","4"," H 28 H 37 A -26"," A 25 H -11 A 35"
"100","Alabama-Birmingham","Arkansas State","25","4"," H 10 A 4"," A 11 H 17"
"101","Arizona","Illinois","41","4"," A 1 A 7"," H -10 H -52"
"102","Arizona State","North Texas","45","4"," H 49"," A -3"
"103","Army","Ohio","17","4"," A -20"," A 16"
"104","Mississippi","Auburn","-17","4"," A 6 H -32 A -4"," H 21 H -4 H -7"
"105","Louisville","Baylor","-1","4","",""
"106","Bowling Green State","Temple","4","4","",""
"107","California","San Diego State","5","4"," A -20"," A -29"
"108","Western Michigan","Eastern Michigan","-7","4"," A 10 H -23 A 3 H -38"," A 5 H -14 H -17 A 7"
"109","Boise State","Eastern Washington","-6","4","",""
"110","Georgia Tech","Wake Forest","20","4"," A 16 H 26 H 6 A 3 H -46 A 3 H -10"," H -39 H 1 H -35 A 11 A 37 A 52 H -29"
"111","Pittsburgh","Houston","-7","4","",""
"112","Idaho","Saint Mary's (CA)","35","4","",""
"113","Indiana","Miami (OH)","7","4"," A -34"," A -20"
"114","Iowa","Iowa State","25","4","",""
"115","Texas Christian","Kansas","-35","4"," A -13 A 14"," A -28 A 3"
"116","Kansas State","Cincinnati","35","4","",""
"117","Kent State","Youngstown State","16","4","",""
"118","Central Michigan","Louisiana Tech","-1","4","",""
"119","Louisiana-Lafayette","Texas A&amp;M","7","4"," A -6"," H 50"
"120","Missouri","Memphis","-3","4","",""
"121","Colorado","Michigan","-7","4","",""
"122","Minnesota","Ball State","3","4","",""
"123","Nevada","Montana State","24","4","",""
"124","New Mexico","Central Florida","10","4","",""
"125","Duke","Northwestern","-25","4"," A 1"," A 1"
"126","Notre Dame","Purdue","35","4"," H -13"," H -28"
"127","Oklahoma State","Tulsa","21","4"," H -10"," A -7"
"128","Oregon","Colorado State","7","4"," A -3"," A -22"
"129","Penn State","Northern Illinois","49","4"," H 17"," A 24"
"130","Tulane","Rice","-7","4"," H 28"," A -13"
"131","South Carolina","Georgia","9","4"," H -4 A 4 A -11 A -27 H -17 A 27"," A -19 A -7 A 7 H 11 H -12 A 40"
"132","Southern California","Oregon State","29","4"," H -7 H 7 A 13 A -5 H -11 A 4"," A 6 A 26 H -15 H -21 A 39 H 14"
"133","Southern Mississippi","Utah State","7","4","",""
"134","Stanford","San Jose State","23","4"," A 21 H 16"," A 43 A 36"
"135","Texas-El Paso","New Mexico State","7","4","",""
"136","Akron","Toledo","-17","4"," H 20 A 42 H 3 H 7"," H 3 H 3 H -20 H 8"
"137","UCLA","Louisiana-Monroe","44","4","",""
"138","Southern Methodist","Utah","-4","4"," H 7 A 18 H 21 A -30"," H 26 A 41 A -7 A -7"
"139","Virginia","Maryland","18","4"," A -35 A 6 H 48 A -24 H -8 H 3"," H 52 H 3 H -26 A -3 A 32 A 31"
"140","Boston College","Virginia Tech","-38","4"," A 17 H 24 H -28 A 7 H 1"," H 17 H 16 A 31 H 17 H 38"
"141","Washington","Brigham Young","12","4","",""
"142","West Virginia","East Carolina","1","4"," H -3"," A -25"
"143","Nevada-Las Vegas","Wisconsin","-35","4","",""
"144","Wyoming","Hawaii","66","4"," H 3 A -12 A -23 H 21 A 4"," A 27 H 10 H -21 A 20 A 48"
"145","North Carolina State","Florida State","-34","5"," H -12 A -26 A 48 A 32 H 22 A 23 H 15"," A -46 H 38 H 7 H 13 H 37 H 31 H 37"
"146","Arkansas","Alabama","-10","5"," H 6 A 41 A -3"," H 37 A 7 A 1"
"147","Alabama-Birmingham","Jacksonville State","7","5","",""
"148","Arizona State","Nebraska","19","5","",""
"149","Army","Duke","18","5","",""
"150","Ball State","Central Florida","21","5","",""
"151","Baylor","Oregon State","32","5","",""
"152","Miami (OH)","Bowling Green State","-4","5"," H 58 A -10 H 32 A 3 A -20"," H 7 H -5 H 4 A 7 A 8"
"153","Brigham Young","New Mexico","3","5"," H 28 A -25 A -24 H 49"," A 21 A -11 H 20 A 17"
"154","New Mexico State","Cal State Northridge","-33","5","",""
"155","California","Nevada","18","5"," A 17"," A 14"
"156","Central Michigan","Western Michigan","10","5"," A 4 H 42 H 5 H -7"," A -3 A 20 H -7 H -23"
"157","Colorado State","Nevada-Las Vegas","19","5"," A -12 H 9 A -1 A -22"," A 10 H 2 H -48 H -11"
"158","South Carolina","East Carolina","-16","5"," H 19"," H 21"
"159","Tennessee","Florida","-6","5"," A -12 A -17 H 41 H 46"," H 40 H 27 A -35 H 65"
"160","Georgia","Texas Tech","3","5","",""
"161","Hawaii","Boise State","6","5"," A 20"," A 34"
"162","Illinois","Akron","31","5","",""
"163","Iowa State","Northern Iowa","19","5","",""
"164","Rice","Kansas State","-27","5","",""
"165","Kentucky","Indiana","3","5","",""
"166","Auburn","Louisiana State","-4","5"," A -17 A -34 A 41"," A -32 H 8 A 43"
"167","Mississippi State","Louisiana Tech","-15","5"," H -3"," A 17"
"168","Louisiana-Monroe","Sam Houston State","3","5","",""
"169","Michigan State","Louisville","-10","5","",""
"170","Memphis","Tulane","7","5"," H 2 A 17 A 16 A 3"," A -20 H -3 H -3 H -3"
"171","Michigan","Boston College","6","5","",""
"172","Minnesota","Syracuse","2","5","",""
"173","Vanderbilt","Mississippi","-11","5"," A 10 A 35 A 11"," A 37 H -32 A -4"
"174","Missouri","Clemson","14","5","",""
"175","Navy","Southern Methodist","2","5","",""
"176","North Carolina","Georgia Tech","16","5"," H 45 A 13 A -39 H 31 H 32 A 3"," A 3 H -46 H 20 A 3 A -12 H 6"
"177","Arkansas State","Northern Illinois","-1","5"," A 11 H 17"," A 14 H -26"
"178","Northwestern","Ohio","21","5","",""
"179","Texas","Notre Dame","-3","5","",""
"180","Ohio State","Pittsburgh","72","5"," A -13"," A 54"
"181","Oklahoma State","Utah State","14","5"," A 28"," A 38"
"182","Penn State","Temple","41","5","",""
"183","San Diego State","Oklahoma","20","5","",""
"184","San Jose State","Texas-El Paso","1","5","",""
"185","Houston","Southern California","-17","5","",""
"186","Southern Mississippi","Louisiana-Lafayette","25","5"," H 16 A 7"," H 4 H -7"
"187","Texas A&amp;M","North Texas","55","5","",""
"188","Eastern Michigan","Toledo","-17","5"," A -7 H -10 A 5 H -14"," H 3 H -20 H 3 A 10"
"189","Tulsa","Iowa","7","5","",""
"190","Utah","Fresno State","28","5","",""
"191","Wake Forest","Virginia","-35","5"," A 20 A 11 H -39 A 52 A 37 H 1"," A 6 H -8 H 3 H 18 A 7 A -24"
"192","Virginia Tech","Rutgers","16","5"," A -38 A 31 H 38 A -14 H 17"," A 24 A 42 H 11 H -33 H -41"
"193","Washington","Arizona","14","5"," H 20 A -19 A -11 H 39"," H 18 A 18 A 7 H 26"
"194","Washington State","Oregon","11","5"," A 8 H 3 A 24 A 16"," H 18 H 17 H -19 A 3"
"195","Purdue","West Virginia","-14","5","",""
"196","Wisconsin","Stanford","14","5","",""
"197","Wyoming","Air Force","3","5"," H 66 A -12 A -23 H 21"," H 27 A -48 H 45 A -6"
"198","Georgia Tech","Duke","26","6"," A -12 H 20 H 6 A 3 H -46 A 3 H -10"," A 22 A 1 H -24 H -7 A 37 H -3 A 37"
"199","Air Force","Rice","28","6","",""
"200","Akron","Western Michigan","20","6"," A 30 H -17 A 42 H 7"," H -38 A 3 A 10 A -3"
"201","Arizona State","Oregon","21","6"," H 3 A -8 A -32 H 28"," H -19 H -19 A 3 H 17"
"202","Arkansas","Louisiana-Monroe","17","6"," A 21 A -3"," A 4 A 59"
"203","North Texas","Army","-17","6","",""
"204","Boston College","Navy","5","6"," H 24 H -27"," A -4 A 27"
"205","Bowling Green State","Central Michigan","4","6"," A -4 H 7 H -5 A 7 H -3"," A 32 A -1 H -7 H 42 H 10"
"206","Brigham Young","Southern Methodist","28","6"," H 3 A -25 H 22 H 49"," H 21 H 7 A -30 A 18"
"207","California","Oregon State","6","6"," A -7 A 3 H 1 A 28"," A 29 H -21 A 26 H -15"
"208","Cincinnati","Miami (OH)","7","6","",""
"209","Clemson","Wake Forest","11","6"," A 45 A 31 A -7 H 3 H 32 A -8"," H -39 A 37 H 1 A 20 A 52 H -35"
"210","Texas A&amp;M","Colorado","-14","6"," A -3 H -3 A -19"," H 7 H 12 H 22"
"211","East Carolina","Central Florida","21","6"," A -16"," A 19"
"212","Florida","Kentucky","65","6"," H 43 H 40 A -7 H 27"," A 27 H 7 H 25 H -11"
"213","Florida State","North Carolina","13","6"," A -34 H 31 H 7 A -46 H 37 H 38"," H 32 H 45 A 3 H 16 A -39 H 31"
"214","Fresno State","Hawaii","20","6"," H 10 A 21 A -11 H 34 H -22 H -6"," H -21 A 66 H 10 H 6 H -12 A 27"
"215","Iowa State","Missouri","14","6"," A 1 A 28 A 7 H -35"," H 7 A -7 H -28 A 44"
"216","Louisiana State","New Mexico State","56","6","",""
"217","Louisiana Tech","Louisiana-Lafayette","-6","6"," A 50 H 4 A -26"," H 7 A 10 H 14"
"218","Miami (FL)","Pittsburgh","45","6"," A -3 A -31 H -14 H 17"," H -34 H 1 A 17 H 7"
"219","Michigan","UCLA","29","6","",""
"220","Michigan State","Eastern Michigan","47","6"," H 17"," A 21"
"221","South Carolina","Mississippi State","-4","6"," H 9 A 4 A -11 H 6"," H -19 H -34 A 3 H -3"
"222","Nebraska","Colorado State","56","6","",""
"223","Nevada","Kent State","21","6","",""
"224","New Mexico","Texas Christian","20","6"," A 3 A 17 A -11 H -7"," H -24 H -13 A -7 A 14"
"225","Indiana","Northwestern","-18","6"," A 3 H -21 A 7 H -22"," H 3 A -27 H 1 A 25"
"226","Boise State","Northwestern State","-4","6","",""
"227","Notre Dame","Ohio State","-13","6"," H 35 H 54"," A -28 H 72"
"228","Wisconsin","Penn State","-3","6"," A 3 H -4 H 8 A 31"," A 31 H 25 H 17 H -1"
"229","Purdue","North Carolina State","21","6","",""
"230","Louisville","Southern Mississippi","-17","6"," A -3 H -3 H 3"," A -3 H 4 H 16"
"231","Syracuse","Virginia Tech","31","6"," H 42 H 48 A -28 A -23 A -21"," H 16 H 17 A -38 H 17 H 38"
"232","Texas State","Idaho","6","6","",""
"233","Texas Tech","Utah State","38","6"," H 28"," A 14"
"234","Northern Illinois","Texas-El Paso","-31","6","",""
"235","Toledo","Weber State","7","6","",""
"236","Oklahoma","Tulsa","-7","6"," H -13 A -10"," H -7 A 21"
"237","Utah","Kansas","3","6"," H 14"," A -35"
"238","Virginia","Texas","24","6","",""
"239","Washington State","San Jose State","36","6"," H 3 A 16"," H -20 A 23"
"240","West Virginia","Maryland","13","6","",""
"241","Nevada-Las Vegas","Wyoming","-12","6"," H -48 A 10 H -11 H 2"," H 3 H 66 H 21 A 4"
"242","Tennessee","Mississippi","38","7"," A -12 H 7 H 41"," A -4 A 37 A 6"
"243","Utah State","Brigham Young","-28","7","",""
"244","Alabama","Kentucky","28","7"," H 10 A -26 A 1"," H 25 A 27 H 3"
"245","Alabama-Birmingham","Western Kentucky","24","7","",""
"246","Arizona","Washington State","8","7"," A 7 H 26 A 1 A 18 H 18"," H -5 A -21 H 3 H 11 A 24"
"247","Arizona State","Boise State","49","7"," H 45"," H -3"
"248","Arkansas State","Central Arkansas","10","7","",""
"249","Army","Yale","26","7","",""
"250","Auburn","South Carolina","4","7"," A -34 A 41 H 21 H -7"," H -4 A 27 H 6 H 9"
"251","Western Michigan","Ball State","-23","7"," H -7 A 10 H -38 A -3"," A -14 A -7 H 3 A -5"
"252","Southern California","California","-7","7"," H 29 H 7 A 13 A -5 A 7"," H 6 H 1 A 28 A 3 H -9"
"253","Hawaii","Colorado State","-12","7"," A 20 A 48 H 10 A 27 H -21"," A -22 H 9 H 19 A -1 H 23"
"254","Arkansas","Florida","-35","7"," A 6 A 21 A 41"," H 27 H 41 A -6"
"255","Florida State","Clemson","31","7"," H 37 A -34 H 13 H 7 A -46 H 37 H 38"," A -7 H 23 A 45 A -8 H 3 H 11 H 32"
"256","Mississippi State","Georgia","-19","7"," A -4 H -34 A 3"," A 9 A -7 A 7"
"257","Georgia Tech","Virginia","6","7"," A -12 H 20 A 16 H 26 A 3 H -46 A 3"," H 48 A -35 H 3 A -24 H -8 A 7 H 18"
"258","Louisiana-Lafayette","Houston","-7","7"," A 25 H 4"," H 7 H 17"
"259","Idaho","Cal Poly","5","7","",""
"260","Illinois","Indiana","3","7"," A 12 A 28 A 3 H -10 H -48"," A 7 A 23 H -18 H -21 H -10"
"261","Iowa","Michigan State","7","7"," A -21 A -10 H 31"," H 23 H 28 H 17"
"262","Oklahoma","Kansas","-28","7"," H -13 H 3 A 7 H -52"," A -35 H -21 H -26 A 56"
"263","Kent State","Akron","15","7"," A 58 A 7 H -9 H -1"," H 3 H 7 A 30 A 42"
"264","Louisiana State","Vanderbilt","35","7"," A 43 H 27 H -26 A -32"," H -7 A 25 A 10 H -11"
"265","Louisiana-Monroe","Northwestern State","3","7","",""
"266","Memphis","Cincinnati","2","7"," H 7 A 17 A 16 A 3"," H -20 H 11 A 4 A -3"
"267","Miami (OH)","Central Michigan","32","7"," H 58 A -10 H -4 A -10 A 3"," A -1 H -7 A 4 H 5 H 42"
"268","Southern Methodist","Missouri","-1","7","",""
"269","Navy","Duke","37","7"," A -29"," A 1"
"270","Kansas State","Nebraska","-36","7"," H 7 A -25 H 7 A -26"," A -14 H 44 A -52 H 56"
"271","Nevada-Las Vegas","Nevada","-37","7","",""
"272","Wake Forest","North Carolina","-39","7"," A 20 H -35 A 11 A 52 A 37"," H 16 A 3 H 45 H 31 A 13"
"273","Maryland","North Carolina State","-26","7"," A 18 A 31 H 52 A -3 A 32 H 3"," A 48 A 32 H 15 H 22 A 23 H -12"
"274","Northern Illinois","North Texas","-3","7","",""
"275","Northwestern","Michigan","1","7"," A -18 H 2 H 3 A 25"," H 7 A -34 H 12 H -12"
"276","Ohio","Eastern Michigan","7","7"," A 3 A -9 A -38 A 16"," H -14 H 41 A -7 H -10"
"277","Ohio State","Penn State","31","7"," H 3 A -28 A -12 A -10"," A -3 H 17 H -1 A -22"
"278","Pittsburgh","Temple","1","7"," H -34 A 45 A 17 H 7"," H -20 H -31 A 38 A 1"
"279","Purdue","Minnesota","3","7"," A 38 H -28 A 8 H 6 A 3"," H -18 A 45 A 17 H -34 A 2"
"280","Rice","New Mexico","17","7"," H 18 H 41 A 49 A -13"," A 21 H -7 A 3 H 20"
"281","Syracuse","Rutgers","42","7"," H 31 A -28 A -23 H 25 A -21"," A 16 A 24 H -41 A 21 H 11"
"282","Texas","Oklahoma State","57","7"," H 30 A 3 A 4 A -6"," A 7 H -10 A 22 A 28"
"283","Texas A&amp;M","Louisiana Tech","50","7"," A 7 A -17"," H -6 H -8"
"284","Texas Tech","Baylor","21","7"," H -14 A -3 H -6"," A 49 H -17 A 5"
"285","Toledo","Bowling Green State","8","7"," A -17 H 3 H -20 H 3 A 10"," A 7 H -3 A -4 H 4 H -5"
"286","Tulane","Texas Christian","28","7"," H -7"," H -13"
"287","Oregon","UCLA","-19","7"," A 11 A 21 A 3 H -19 H 18 H 17"," H 24 H -8 H -1 A 20 A 18 A -9"
"288","Texas-El Paso","Utah","-7","7"," A 18 H -27 H -30 H -17"," H 14 A 41 A -4 H 26"
"289","Washington","Stanford","21","7"," A 3 H 20 A -19 A -11 H 39 H 43"," H -32 A -1 H 3 H 4 A 14 H 23"
"290","West Virginia","Boston College","17","7"," A -34 A -20 H -23 A -41"," A 7 H 1 H -28 H 24"
"291","San Jose State","Wyoming","-23","7"," A 45 A 10 H -29 A -21"," H 3 H 21 A 4 H 66"
"292","East Carolina","Southern Mississippi","-21","8"," A -10"," H 16"
"293","San Diego State","Hawaii","48","8"," A 9 A -29 H 4 A 2 H 10"," H -12 H -21 A 66 H 10 A 20"
"294","North Carolina State","Alabama","-5","8","",""
"295","UCLA","Arizona State","-8","8"," A -19 A 20 A -9 H -1"," H 21 H 3 H 28 A -32"
"296","Arkansas","Louisiana Tech","17","8"," A -3"," A -15"
"297","Army","Rutgers","21","8","",""
"298","Mississippi State","Auburn","-34","8"," A -4 H -19 A 8 H 59 H -3"," H 4 H -7 H -4 H 4 H 21"
"299","Ball State","Ohio","3","8"," H -10 A -23 A -5 A -14 H 44"," A 16 A -38 H 38 H 7 A -9"
"300","Cincinnati","Boston College","-7","8","",""
"301","Bowling Green State","Kent State","7","8"," A -4 H 4 H -5 A 38 A 7"," A 58 H -1 A 44 H -9 H 15"
"302","Brigham Young","Nevada-Las Vegas","35","8"," A -24 A -31"," A 8 A 10"
"303","Central Florida","Samford","32","8","",""
"304","Central Michigan","Akron","42","8"," H 10 A 4 A 32 A -1"," H 20 H 7 H 3 A 15"
"305","Duke","Clemson","-7","8"," A 37 A 26 H -3 H -24 A 22 A 1"," A 31 H 3 H 32 A -8 H 23 H 11"
"306","Colorado","Oklahoma State","22","8"," A -14 H 4 A -28 H 7"," H -19 A 57 A 7 H 1"
"307","Florida","Louisiana State","43","8"," H 65 H 41 A -7"," H 27 A -4 H 35"
"308","Miami (FL)","Florida State","-18","8","",""
"309","Fresno State","San Jose State","10","8"," H 20 A 21 H -22 H -6"," A -21 H -23 A 23 A 45"
"310","Houston","Memphis","17","8"," A -7 A 11 A -3 H 7"," A 4 H 2 H 7 A 16"
"311","Indiana","Iowa","-21","8"," H -18 A 3 H -22 A 23 H -10"," H -27 A -10 A -1 H 7 H -12"
"312","Missouri","Kansas State","-25","8"," H -28 A 44"," A 12 H -36"
"313","Louisiana-Lafayette","Arkansas State","11","8"," A -6 A 10 H 14"," H 17 A 25 H -1"
"314","Tulane","Louisville","-3","8"," A -20 A 7 H -3"," H -3 H 3 H -17"
"315","Eastern Michigan","Miami (OH)","-10","8"," H -17 A 5 H 41 H -14"," A -20 H 32 H 58 A -10"
"316","Michigan State","Illinois","28","8"," A 7 A -18 A 16 H 23"," H -10 A 2 A 12 H 3"
"317","Air Force","Navy","-3","8"," A -3"," A 27"
"318","Nebraska","Baylor","49","8"," A -14 A -52 H 44 A -35"," A 21 H -4 H -7 H 28"
"319","Nevada","Boise State","38","8"," A -27 H 49 A -27"," H -3 A -1 H -25"
"320","North Carolina","Maryland","31","8"," H 45 H 16 A -39 H 32 A 3"," A 32 H 3 H 52 H -26 A 18"
"321","Northwestern","Minnesota","2","8"," H 1 A -4 H 3"," H -34 A 17 H 2"
"322","Notre Dame","Washington","34","8","",""
"323","Ohio State","Wisconsin","3","8"," H 31 A -28 A -12 H 45 A -48"," H -3 H 8 A 31 H 17 A -20"
"324","Oklahoma","Texas","3","8"," H -28 A -4 A -10"," A -21 H 5 H 57"
"325","Penn State","Purdue","17","8"," A -3 A 31 H 25 A -12"," A 8 H -28 A 3 H 6"
"326","Kentucky","South Carolina","-11","8"," A 65 H 7 H 3 H 25"," A 27 H 9 H -4 A -27"
"327","Southern California","Arizona","7","8"," A -52 H 29 H -7 A -5 H -11 A 7"," H 41 H 26 A 1 H 8 A 14 H 18"
"328","Stanford","Oregon","3","8"," A 21 H -32 A -1 H 16"," H -19 A 21 H -19 A 11"
"329","Syracuse","Pittsburgh","48","8"," H 31 A -28 A -23 A -21"," A 17 H 7 H -34 H 1"
"330","Georgia","Tennessee","-12","8"," A 9 A 7 A 40 H -4"," A -17 H 46 H -6 H 38"
"331","Iowa State","Texas A&amp;M","-3","8"," A 1 A 28 A 7"," A -19 A -17 H -14"
"332","Texas Christian","Texas-El Paso","18","8"," A 14 H -24 A -7 H -13"," H -7 A 22 H -17 H -27"
"333","Kansas","Texas Tech","-13","8"," A 56 H -26 H -21"," H -14 A 7 H -6"
"334","Tulsa","Colorado State","6","8","",""
"335","New Mexico State","Utah State","-32","8"," H -33 A 13 A 15"," H 30 H 8 H 7"
"336","North Texas","Vanderbilt","-12","8","",""
"337","Virginia Tech","Temple","38","8"," A -38 H 16 H 17 A -14 H 17"," A 1 A 11 A 1 H -31 H -20"
"338","Oregon State","Washington State","-21","8"," A 29 A 6 H 14 A 26"," H -5 H 3 A 16 A 8"
"339","Wyoming","Western Michigan","14","8","",""
"340","Notre Dame","Air Force","-3","9"," H 27"," H -3"
"341","Akron","Miami (OH)","3","9"," H -17 A 15 A 42 H 7"," A -20 H 58 H 32 H -4"
"342","Alabama","Mississippi","37","9"," H 10 A -10 A 7 A -26"," A -11 A 6 A 38 H -32"
"343","Alabama-Birmingham","Louisiana-Lafayette","10","9"," H 25 A 4"," H 11 A -6"
"344","Arizona State","Southern California","13","9"," H 3 A -8 A -32 A -15 H 28"," H -11 A 7 A 4 H 29 H -7"
"345","Arkansas State","Southeast Missouri State","29","9","",""
"346","Army","Tulane","24","9","",""
"347","Bowling Green State","Ball State","-5","9"," A -4 H 4 H 7 A 38 H -3"," H -10 A -7 H 44 H 3 A -23"
"348","Boston College","Rutgers","24","9"," H -38 H 5 A 17 H -28 H -27 H 1"," A 16 H -4 H -41 A 42 A 62 H 11"
"349","Tulsa","Brigham Young","-25","9"," A 7 H -11 H -7 A -17"," H 28 H 3 A -24 H 22"
"350","Central Michigan","Eastern Michigan","5","9"," H 10 A 32 H -7 A -1"," A -7 H -10 H -14 H 41"
"351","Cincinnati","Houston","11","9"," H -20 A 2 A 4"," A -3 H 17 H 7"
"352","Clemson","Georgia Tech","3","9"," A 45 H 11 A 31 A -7 H 32 A -8 H 23"," A 16 H 20 H -46 H 26 A 3 H 6 A -12"
"353","Kansas","Colorado","-13","9"," A -3 H -26 H -21"," H 7 H 12 H 4"
"354","Colorado State","San Jose State","23","9"," A -12 H 9 A -1 A -22"," A -21 H -29 A 45 A 10"
"355","Miami (FL)","East Carolina","-25","9"," A -23 A -3 H -14"," A -10 A 1 A 21"
"356","Florida","Auburn","41","9"," A -35 H 43 H 40 H 27"," H 21 H -4 H -7 H 4"
