Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
374,7,Oct 7 2021,Thu,Houston,40,@,Tulane,22,
375,7,Oct 8 2021,Fri,(22) Arizona State,28,,Stanford,10,
376,7,Oct 8 2021,Fri,Charlotte,45,@,Florida International,33,
377,7,Oct 8 2021,Fri,(5) Cincinnati,52,,Temple,3,
378,7,Oct 9 2021,Sat,Air Force,24,,Wyoming,14,
379,7,Oct 9 2021,Sat,Akron,35,@,Bowling Green State,20,
380,7,Oct 9 2021,Sat,Alabama-Birmingham,31,,Florida Atlantic,14,
381,7,Oct 9 2021,Sat,Ball State,45,@,Western Michigan,20,
382,7,Oct 9 2021,Sat,Baylor,45,,West Virginia,20,
383,7,Oct 9 2021,Sat,Boise State,26,@,(10) Brigham Young,17,
384,7,Oct 9 2021,Sat,Central Florida,20,,East Carolina,16,
385,7,Oct 9 2021,Sat,Central Michigan,30,@,Ohio,27,
386,7,Oct 9 2021,Sat,Colorado State,32,,San Jose State,14,
387,7,Oct 9 2021,Sat,Eastern Michigan,13,,Miami (OH),12,
388,7,Oct 9 2021,Sat,(20) Florida,42,,Vanderbilt,0,
389,7,Oct 9 2021,Sat,Florida State,35,@,North Carolina,25,
390,7,Oct 9 2021,Sat,(2) Georgia,34,@,(18) Auburn,10,
391,7,Oct 9 2021,Sat,Georgia State,55,@,Louisiana-Monroe,21,
392,7,Oct 9 2021,Sat,Georgia Tech,31,@,Duke,27,
393,7,Oct 9 2021,Sat,(3) Iowa,23,,(4) Penn State,20,
394,7,Oct 9 2021,Sat,Kent State,48,,Buffalo,38,
395,7,Oct 9 2021,Sat,(16) Kentucky,42,,Louisiana State,21,
396,7,Oct 9 2021,Sat,Liberty,41,,Middle Tennessee State,13,
397,7,Oct 9 2021,Sat,Marshall,20,,Old Dominion,13,
398,7,Oct 9 2021,Sat,Massachusetts,27,,Connecticut,13,
399,7,Oct 9 2021,Sat,(9) Michigan,32,@,Nebraska,29,
400,7,Oct 9 2021,Sat,(11) Michigan State,31,@,Rutgers,13,
401,7,Oct 9 2021,Sat,(17) Mississippi,52,,(13) Arkansas,51,
402,7,Oct 9 2021,Sat,Missouri,48,,North Texas,35,
403,7,Oct 9 2021,Sat,Nevada,55,,New Mexico State,28,
404,7,Oct 9 2021,Sat,Northern Illinois,22,@,Toledo,20,
405,7,Oct 9 2021,Sat,(14) Notre Dame,32,@,Virginia Tech,29,
406,7,Oct 9 2021,Sat,(7) Ohio State,66,,Maryland,17,
407,7,Oct 9 2021,Sat,(6) Oklahoma,55,N,(21) Texas,48,Cotton Bowl - Dallas Texas
408,7,Oct 9 2021,Sat,(25) San Diego State,31,,New Mexico,7,
409,7,Oct 9 2021,Sat,(24) Southern Methodist,31,@,Navy,24,
410,7,Oct 9 2021,Sat,Tennessee,45,,South Carolina,20,
411,7,Oct 9 2021,Sat,Texas A&M,41,,(1) Alabama,38,
412,7,Oct 9 2021,Sat,Texas Christian,52,@,Texas Tech,31,
413,7,Oct 9 2021,Sat,Texas State,33,,South Alabama,31,
414,7,Oct 9 2021,Sat,Texas-El Paso,26,@,Southern Mississippi,13,
415,7,Oct 9 2021,Sat,Texas-San Antonio,52,@,Western Kentucky,46,
416,7,Oct 9 2021,Sat,Troy,27,,Georgia Southern,24,
417,7,Oct 9 2021,Sat,Tulsa,35,,Memphis,29,
418,7,Oct 9 2021,Sat,UCLA,34,@,Arizona,16,
419,7,Oct 9 2021,Sat,Utah,42,@,Southern California,26,
420,7,Oct 9 2021,Sat,Virginia,34,@,Louisville,33,
421,7,Oct 9 2021,Sat,(19) Wake Forest,40,@,Syracuse,37,
422,7,Oct 9 2021,Sat,Washington State,31,,Oregon State,24,
423,7,Oct 9 2021,Sat,Wisconsin,24,@,Illinois,0,
424,8,Oct 12 2021,Tue,Louisiana,41,,Appalachian State,13,
425,8,Oct 14 2021,Thu,Memphis,35,,Navy,17,
426,8,Oct 14 2021,Thu,South Alabama,41,,Georgia Southern,14,
427,8,Oct 15 2021,Fri,Clemson,17,@,Syracuse,14,
428,8,Oct 15 2021,Fri,Marshall,49,@,North Texas,21,
429,8,Oct 15 2021,Fri,(9) Oregon,24,,California,17,
430,8,Oct 15 2021,Fri,(24) San Diego State,19,@,San Jose State,13,
431,8,Oct 16 2021,Sat,Air Force,24,@,Boise State,17,
432,8,Oct 16 2021,Sat,(5) Alabama,49,@,Mississippi State,9,
433,8,Oct 16 2021,Sat,Alabama-Birmingham,34,@,Southern Mississippi,0,
434,8,Oct 16 2021,Sat,Auburn,38,@,(17) Arkansas,23,
435,8,Oct 16 2021,Sat,Ball State,38,@,Eastern Michigan,31,
436,8,Oct 16 2021,Sat,Baylor,38,,(19) Brigham Young,24,
437,8,Oct 16 2021,Sat,Buffalo,27,,Ohio,26,
438,8,Oct 16 2021,Sat,Central Michigan,26,,Toledo,23,
439,8,Oct 16 2021,Sat,(3) Cincinnati,56,,Central Florida,21,
440,8,Oct 16 2021,Sat,Colorado,34,,Arizona,0,
441,8,Oct 16 2021,Sat,Colorado State,36,@,New Mexico,7,
442,8,Oct 16 2021,Sat,Connecticut,21,,Yale,15,
443,8,Oct 16 2021,Sat,Fresno State,17,@,Wyoming,0,
444,8,Oct 16 2021,Sat,(1) Georgia,30,,(11) Kentucky,13,
445,8,Oct 16 2021,Sat,Iowa State,33,@,Kansas State,20,
446,8,Oct 16 2021,Sat,Louisiana State,49,,(20) Florida,42,
447,8,Oct 16 2021,Sat,Louisiana-Monroe,31,,Liberty,28,
448,8,Oct 16 2021,Sat,Miami (OH),34,,Akron,21,
449,8,Oct 16 2021,Sat,(10) Michigan State,20,@,Indiana,15,
450,8,Oct 16 2021,Sat,Minnesota,30,,Nebraska,23,
451,8,Oct 16 2021,Sat,(13) Mississippi,31,@,Tennessee,26,
452,8,Oct 16 2021,Sat,Nevada,34,,Hawaii,17,
453,8,Oct 16 2021,Sat,North Carolina,45,,Miami (FL),42,
454,8,Oct 16 2021,Sat,(22) North Carolina State,33,@,Boston College,7,
455,8,Oct 16 2021,Sat,Northern Illinois,34,,Bowling Green State,26,
456,8,Oct 16 2021,Sat,Northwestern,21,,Rutgers,7,
457,8,Oct 16 2021,Sat,(4) Oklahoma,52,,Texas Christian,31,
458,8,Oct 16 2021,Sat,(12) Oklahoma State,32,@,(25) Texas,24,
459,8,Oct 16 2021,Sat,Pittsburgh,28,@,Virginia Tech,7,
460,8,Oct 16 2021,Sat,Purdue,24,@,(2) Iowa,7,
461,8,Oct 16 2021,Sat,South Carolina,21,,Vanderbilt,20,
462,8,Oct 16 2021,Sat,(21) Texas A&M,35,@,Missouri,14,
463,8,Oct 16 2021,Sat,Texas Tech,41,@,Kansas,14,
464,8,Oct 16 2021,Sat,Texas-El Paso,19,,Louisiana Tech,3,
465,8,Oct 16 2021,Sat,Texas-San Antonio,45,,Rice,0,
466,8,Oct 16 2021,Sat,Troy,31,@,Texas State,28,
467,8,Oct 16 2021,Sat,Tulsa,32,@,South Florida,31,
468,8,Oct 16 2021,Sat,UCLA,24,@,Washington,17,
469,8,Oct 16 2021,Sat,Utah,35,,(18) Arizona State,21,
470,8,Oct 16 2021,Sat,Utah State,28,@,Nevada-Las Vegas,24,
471,8,Oct 16 2021,Sat,Virginia,48,,Duke,0,
472,8,Oct 16 2021,Sat,Washington State,34,,Stanford,31,
473,8,Oct 16 2021,Sat,Western Kentucky,43,@,Old Dominion,20,
474,8,Oct 16 2021,Sat,Western Michigan,64,,Kent State,31,
475,8,Oct 16 2021,Sat,Wisconsin,20,,Army,14,
476,9,Oct 20 2021,Wed,Appalachian State,30,,(14) Coastal Carolina,27,
477,9,Oct 21 2021,Thu,Florida Atlantic,38,@,Charlotte,9,
478,9,Oct 21 2021,Thu,Louisiana,28,@,Arkansas State,27,
479,9,Oct 21 2021,Thu,San Jose State,27,@,Nevada-Las Vegas,20,
480,9,Oct 21 2021,Thu,(21) Southern Methodist,55,,Tulane,26,
481,9,Oct 22 2021,Fri,Central Florida,24,,Memphis,7,
482,9,Oct 22 2021,Fri,Middle Tennessee State,44,@,Connecticut,13,
483,9,Oct 22 2021,Fri,Utah State,26,,Colorado State,24,
484,9,Oct 22 2021,Fri,Washington,21,@,Arizona,16,
485,9,Oct 23 2021,Sat,(4) Alabama,52,,Tennessee,24,
486,9,Oct 23 2021,Sat,Arkansas,45,,Arkansas-Pine Bluff,3,
487,9,Oct 23 2021,Sat,Brigham Young,21,@,Washington State,19,
488,9,Oct 23 2021,Sat,Buffalo,45,@,Akron,10,
489,9,Oct 23 2021,Sat,California,26,,Colorado,3,
490,9,Oct 23 2021,Sat,(2) Cincinnati,27,@,Navy,20,
491,9,Oct 23 2021,Sat,Eastern Michigan,55,@,Bowling Green State,24,
492,9,Oct 23 2021,Sat,Florida State,59,,Massachusetts,3,
493,9,Oct 23 2021,Sat,Fresno State,34,,Nevada,32,
494,9,Oct 23 2021,Sat,Georgia State,28,,Texas State,16,
495,9,Oct 23 2021,Sat,Hawaii,48,,New Mexico State,34,
496,9,Oct 23 2021,Sat,Houston,31,,East Carolina,24,
497,9,Oct 23 2021,Sat,Illinois,20,@,(7) Penn State,18,
498,9,Oct 23 2021,Sat,Iowa State,24,,(8) Oklahoma State,21,
499,9,Oct 23 2021,Sat,Kansas State,25,@,Texas Tech,24,
500,9,Oct 23 2021,Sat,Kent State,34,@,Ohio,27,
501,9,Oct 23 2021,Sat,Liberty,35,@,North Texas,26,
502,9,Oct 23 2021,Sat,Louisiana-Monroe,41,,South Alabama,31,
503,9,Oct 23 2021,Sat,Louisville,28,,Boston College,14,
504,9,Oct 23 2021,Sat,Miami (FL),31,,(18) North Carolina State,30,
505,9,Oct 23 2021,Sat,Miami (OH),24,@,Ball State,17,
506,9,Oct 23 2021,Sat,(6) Michigan,33,,Northwestern,7,
507,9,Oct 23 2021,Sat,Minnesota,34,,Maryland,16,
508,9,Oct 23 2021,Sat,(12) Mississippi,31,,Louisiana State,17,
509,9,Oct 23 2021,Sat,Mississippi State,45,@,Vanderbilt,6,
510,9,Oct 23 2021,Sat,New Mexico,14,@,Wyoming,3,
511,9,Oct 23 2021,Sat,Northern Illinois,39,@,Central Michigan,38,
512,9,Oct 23 2021,Sat,(13) Notre Dame,31,,Southern California,16,
513,9,Oct 23 2021,Sat,(5) Ohio State,54,@,Indiana,7,
514,9,Oct 23 2021,Sat,(3) Oklahoma,35,@,Kansas,23,
515,9,Oct 23 2021,Sat,(10) Oregon,34,@,UCLA,31,
516,9,Oct 23 2021,Sat,Oregon State,42,,Utah,34,
517,9,Oct 23 2021,Sat,(23) Pittsburgh,27,,Clemson,17,
518,9,Oct 23 2021,Sat,Rice,30,@,Alabama-Birmingham,24,
519,9,Oct 23 2021,Sat,(22) San Diego State,20,@,Air Force,14,
520,9,Oct 23 2021,Sat,South Florida,34,,Temple,14,
521,9,Oct 23 2021,Sat,Syracuse,41,@,Virginia Tech,36,
522,9,Oct 23 2021,Sat,(17) Texas A&M,44,,South Carolina,14,
523,9,Oct 23 2021,Sat,(24) Texas-San Antonio,45,@,Louisiana Tech,16,
524,9,Oct 23 2021,Sat,Toledo,34,,Western Michigan,15,
525,9,Oct 23 2021,Sat,Virginia,48,,Georgia Tech,40,
526,9,Oct 23 2021,Sat,(16) Wake Forest,70,@,Army,56,
527,9,Oct 23 2021,Sat,West Virginia,29,@,Texas Christian,17,
528,9,Oct 23 2021,Sat,Western Kentucky,34,@,Florida International,19,
529,9,Oct 23 2021,Sat,Wisconsin,30,@,(25) Purdue,13,
530,10,Oct 28 2021,Thu,(24) Coastal Carolina,35,,Troy,28,
531,10,Oct 28 2021,Thu,East Carolina,29,,South Florida,14,
532,10,Oct 29 2021,Fri,Navy,20,@,Tulsa,17,
533,10,Oct 29 2021,Fri,Nevada,51,,Nevada-Las Vegas,20,
534,10,Oct 30 2021,Sat,Appalachian State,59,,Louisiana-Monroe,28,
535,10,Oct 30 2021,Sat,(18) Auburn,31,,(10) Mississippi,20,
536,10,Oct 30 2021,Sat,(16) Baylor,31,,Texas,24,
537,10,Oct 30 2021,Sat,Boise State,28,@,Colorado State,19,
538,10,Oct 30 2021,Sat,Bowling Green State,56,@,Buffalo,44,
539,10,Oct 30 2021,Sat,(25) Brigham Young,66,,Virginia,49,
540,10,Oct 30 2021,Sat,California,39,,Oregon State,25,
541,10,Oct 30 2021,Sat,Central Florida,49,@,Temple,7,
542,10,Oct 30 2021,Sat,(2) Cincinnati,31,@,Tulane,12,
543,10,Oct 30 2021,Sat,Clemson,30,,Florida State,20,
544,10,Oct 30 2021,Sat,Florida Atlantic,28,,Texas-El Paso,25,
545,10,Oct 30 2021,Sat,Fresno State,30,@,(21) San Diego State,20,
546,10,Oct 30 2021,Sat,(1) Georgia,34,N,Florida,7,TIAA Bank Field - Jacksonville Florida
547,10,Oct 30 2021,Sat,Georgia State,21,@,Georgia Southern,14,
548,10,Oct 30 2021,Sat,Houston,44,,(19) Southern Methodist,37,
549,10,Oct 30 2021,Sat,Kansas State,31,,Texas Christian,12,
550,10,Oct 30 2021,Sat,Liberty,62,,Massachusetts,17,
551,10,Oct 30 2021,Sat,Louisiana,45,,Texas State,0,
552,10,Oct 30 2021,Sat,Marshall,38,,Florida International,0,
553,10,Oct 30 2021,Sat,Maryland,38,,Indiana,35,
554,10,Oct 30 2021,Sat,Miami (FL),38,@,(17) Pittsburgh,34,
555,10,Oct 30 2021,Sat,(8) Michigan State,37,,(6) Michigan,33,
556,10,Oct 30 2021,Sat,Middle Tennessee State,35,,Southern Mississippi,10,
557,10,Oct 30 2021,Sat,Minnesota,41,@,Northwestern,14,
558,10,Oct 30 2021,Sat,Mississippi State,31,,(12) Kentucky,17,
559,10,Oct 30 2021,Sat,Missouri,37,@,Vanderbilt,28,
560,10,Oct 30 2021,Sat,North Carolina State,28,,Louisville,13,
561,10,Oct 30 2021,Sat,North Texas,30,@,Rice,24,
562,10,Oct 30 2021,Sat,(11) Notre Dame,44,,North Carolina,34,
563,10,Oct 30 2021,Sat,(5) Ohio State,33,,(20) Penn State,24,
564,10,Oct 30 2021,Sat,(4) Oklahoma,52,,Texas Tech,21,
565,10,Oct 30 2021,Sat,(15) Oklahoma State,55,,Kansas,3,
566,10,Oct 30 2021,Sat,Old Dominion,23,,Louisiana Tech,20,
567,10,Oct 30 2021,Sat,(7) Oregon,52,,Colorado,29,
568,10,Oct 30 2021,Sat,Purdue,28,@,Nebraska,23,
569,10,Oct 30 2021,Sat,Rutgers,20,@,Illinois,14,
570,10,Oct 30 2021,Sat,San Jose State,27,,Wyoming,21,
571,10,Oct 30 2021,Sat,South Alabama,31,,Arkansas State,13,
572,10,Oct 30 2021,Sat,Southern California,41,,Arizona,34,
573,10,Oct 30 2021,Sat,Syracuse,21,,Boston College,6,
574,10,Oct 30 2021,Sat,Utah,44,,UCLA,24,
575,10,Oct 30 2021,Sat,Utah State,51,,Hawaii,31,
576,10,Oct 30 2021,Sat,Virginia Tech,26,@,Georgia Tech,17,
577,10,Oct 30 2021,Sat,(13) Wake Forest,45,,Duke,7,
578,10,Oct 30 2021,Sat,Washington,20,@,Stanford,13,
579,10,Oct 30 2021,Sat,Washington State,34,@,Arizona State,21,
580,10,Oct 30 2021,Sat,West Virginia,38,,(22) Iowa State,31,
581,10,Oct 30 2021,Sat,Western Kentucky,45,,Charlotte,13,
582,10,Oct 30 2021,Sat,Wisconsin,27,,(9) Iowa,7,
583,11,Nov 2 2021,Tue,Ball State,31,@,Akron,25,
584,11,Nov 2 2021,Tue,Eastern Michigan,52,@,Toledo,49,
585,11,Nov 2 2021,Tue,Ohio,35,,Miami (OH),33,
586,11,Nov 3 2021,Wed,Central Michigan,42,@,Western Michigan,30,
587,11,Nov 3 2021,Wed,Kent State,52,,Northern Illinois,47,
588,11,Nov 4 2021,Thu,(24) Louisiana,21,,Georgia State,17,
589,11,Nov 5 2021,Fri,Boston College,17,,Virginia Tech,3,
590,11,Nov 5 2021,Fri,Utah,52,@,Stanford,7,
591,11,Nov 6 2021,Sat,(3) Alabama,20,,Louisiana State,14,
592,11,Nov 6 2021,Sat,Alabama-Birmingham,52,,Louisiana Tech,38,
593,11,Nov 6 2021,Sat,Appalachian State,48,@,Arkansas State,14,
594,11,Nov 6 2021,Sat,Arizona,10,,California,3,
595,11,Nov 6 2021,Sat,Arizona State,31,,Southern California,16,
596,11,Nov 6 2021,Sat,Arkansas,31,,Mississippi State,28,
597,11,Nov 6 2021,Sat,Army,21,N,Air Force,14,Globe Life Park - Arlington Texas
598,11,Nov 6 2021,Sat,Boise State,40,@,(25) Fresno State,14,
599,11,Nov 6 2021,Sat,(17) Brigham Young,59,,Idaho State,14,
600,11,Nov 6 2021,Sat,Central Florida,14,,Tulane,10,
601,11,Nov 6 2021,Sat,Charlotte,31,,Rice,24,
602,11,Nov 6 2021,Sat,(2) Cincinnati,28,,Tulsa,20,
603,11,Nov 6 2021,Sat,Clemson,30,@,Louisville,24,
604,11,Nov 6 2021,Sat,(21) Coastal Carolina,28,@,Georgia Southern,8,
605,11,Nov 6 2021,Sat,Colorado,37,,Oregon State,34,
606,11,Nov 6 2021,Sat,East Carolina,45,,Temple,3,
607,11,Nov 6 2021,Sat,(1) Georgia,43,,Missouri,6,
608,11,Nov 6 2021,Sat,(20) Houston,54,@,South Florida,42,
609,11,Nov 6 2021,Sat,Illinois,14,@,Minnesota,6,
610,11,Nov 6 2021,Sat,(19) Iowa,17,@,Northwestern,12,
611,11,Nov 6 2021,Sat,Iowa State,30,,Texas,7,
612,11,Nov 6 2021,Sat,Kansas State,35,@,Kansas,10,
613,11,Nov 6 2021,Sat,Marshall,28,@,Florida Atlantic,13,
614,11,Nov 6 2021,Sat,Memphis,28,,(23) Southern Methodist,25,
615,11,Nov 6 2021,Sat,Miami (FL),33,,Georgia Tech,30,
616,11,Nov 6 2021,Sat,(9) Michigan,29,,Indiana,7,
617,11,Nov 6 2021,Sat,(15) Mississippi,27,,Liberty,14,
618,11,Nov 6 2021,Sat,Nevada,27,,San Jose State,24,
619,11,Nov 6 2021,Sat,Nevada-Las Vegas,31,@,New Mexico,17,
620,11,Nov 6 2021,Sat,North Carolina,58,,(10) Wake Forest,55,
621,11,Nov 6 2021,Sat,North Carolina State,28,@,Florida State,14,
622,11,Nov 6 2021,Sat,North Texas,38,@,Southern Mississippi,14,
623,11,Nov 6 2021,Sat,(8) Notre Dame,34,,Navy,6,
624,11,Nov 6 2021,Sat,(6) Ohio State,26,@,Nebraska,17,
625,11,Nov 6 2021,Sat,(11) Oklahoma State,24,@,West Virginia,3,
626,11,Nov 6 2021,Sat,Old Dominion,47,@,Florida International,24,
627,11,Nov 6 2021,Sat,(7) Oregon,26,@,Washington,16,
628,11,Nov 6 2021,Sat,(22) Penn State,31,@,Maryland,14,
629,11,Nov 6 2021,Sat,Pittsburgh,54,@,Duke,29,
630,11,Nov 6 2021,Sat,Purdue,40,,(5) Michigan State,29,
631,11,Nov 6 2021,Sat,Rhode Island,35,@,Massachusetts,22,
632,11,Nov 6 2021,Sat,San Diego State,17,@,Hawaii,10,
633,11,Nov 6 2021,Sat,South Carolina,40,,Florida,17,
634,11,Nov 6 2021,Sat,Tennessee,45,@,(18) Kentucky,42,
635,11,Nov 6 2021,Sat,(13) Texas A&M,20,,(12) Auburn,3,
636,11,Nov 6 2021,Sat,Texas Christian,30,,(14) Baylor,28,
637,11,Nov 6 2021,Sat,Texas State,27,,Louisiana-Monroe,19,
638,11,Nov 6 2021,Sat,(16) Texas-San Antonio,44,@,Texas-El Paso,23,
639,11,Nov 6 2021,Sat,Troy,31,,South Alabama,24,
640,11,Nov 6 2021,Sat,Utah State,35,@,New Mexico State,13,
641,11,Nov 6 2021,Sat,Western Kentucky,48,,Middle Tennessee State,21,
642,11,Nov 6 2021,Sat,Wisconsin,52,@,Rutgers,3,
643,11,Nov 6 2021,Sat,Wyoming,31,,Colorado State,17,
