"","V1","V2","V3","V4","V5","V6"
"143","Oklahoma","UCLA","28","3","",""
"144","Oklahoma State","South Alabama","42","3","",""
"145","Oregon","Portland State","48","3","",""
"146","Oregon State","Southern Utah","23","3","",""
"147","Pittsburgh","Penn State","-45","3","",""
"148","San Diego State","Sacramento State","14","3","",""
"149","South Florida","Georgia Tech","11","3","",""
"150","Stanford","Southern California","14","3"," H -19 A -7 H -3 H 31 A -7"," A 13 H -3 H 3 A -17 A 7"
"151","Syracuse","Wagner","52","3","",""
"152","Tennessee","East Tennessee State","56","3","",""
"153","Texas","Tulsa","7","3","",""
"154","Texas State","Texas Southern","16","3","",""
"155","Texas Tech","Lamar","77","3","",""
"156","Troy","Florida A&M","52","3","",""
"157","Tulane","Nicholls State","25","3","",""
"158","Northern Illinois","Utah","-11","3","",""
"159","Utah State","New Mexico State","47","3"," A -25 A -8 H 42"," A 35 H -22 H -17"
"160","Vanderbilt","Nevada","31","3","",""
"161","Virginia Tech","William & Mary","45","3","",""
"162","Wake Forest","Towson","31","3","",""
"163","Washington","North Dakota","42","3","",""
"164","Washington State","San Jose State","31","3"," A -22 H 14"," A 15 A 13"
"165","West Virginia","Youngstown State","35","3","",""
"166","Wisconsin","New Mexico","31","3","",""
"167","Campbell","Coastal Carolina","-37","4","",""
"168","Wake Forest","Boston College","-7","4"," H -60 A 21 A -21 A -4"," H -20 A 1 H 18 A 5"
"169","Charlotte","Old Dominion","3","4"," H 26 A 8 A 17 H -7"," A -3 H -34 H -22 H -8"
"170","Utah State","Tennessee Tech","61","4","",""
"171","Memphis","Georgia State","37","4","",""
"172","Northwestern","Akron","-5","4","",""
"173","Mississippi","Alabama","-55","4"," A 29 A -4 A 14"," A -29 A -34 H 22"
"174","Alabama-Birmingham","Tulane","7","4","",""
"175","Arizona","Southern Utah","31","4","",""
"176","Tulsa","Arkansas State","-9","4","",""
"177","Army","Hawaii","7","4","",""
"178","Bowling Green State","Eastern Kentucky","7","4","",""
"179","Wisconsin","Brigham Young","-3","4","",""
"180","Buffalo","Eastern Michigan","7","4"," H -29 A -10 H 18 A -14"," H -15 H 10 H 20 H 2"
"181","California","Idaho State","22","4","",""
"182","Cincinnati","Alabama A&M","56","4","",""
"183","Clemson","Georgia Southern","31","4","",""
"184","Colorado","New Hampshire","31","4","",""
"185","Connecticut","Rhode Island","7","4","",""
"186","Baylor","Duke","-13","4","",""
"187","Florida","Colorado State","38","4","",""
"188","Florida Atlantic","Bethune-Cookman","21","4","",""
"189","Florida International","Massachusetts","39","4"," A -7"," H 18"
"190","UCLA","Fresno State","-24","4","",""
"191","Georgia","Middle Tennessee State","42","4"," H 28 A -17"," A 28 A 11"
"192","Indiana","Ball State","28","4","",""
"193","Iowa","Northern Iowa","24","4","",""
"194","Kansas","Rutgers","41","4","",""
"195","Kansas State","Texas-San Antonio","24","4"," A 3"," H -17"
"196","Kentucky","Murray State","38","4","",""
"197","Auburn","Louisiana State","-1","4"," H 31 A 14 A -15 A 17"," A -7 H 16 H 29 H 20"
"198","Louisville","Western Kentucky","3","4","",""
"199","Toledo","Miami (FL)","-25","4","",""
"200","Michigan","Southern Methodist","25","4","",""
"201","Minnesota","Miami (OH)","23","4","",""
"202","Mississippi State","Louisiana","46","4"," A 24"," A 42"
"203","Purdue","Missouri","-3","4","",""
"204","Navy","Lehigh","30","4","",""
"205","Nevada","Oregon State","2","4","",""
"206","Nevada-Las Vegas","Prairie View A&M","29","4","",""
"207","New Mexico State","New Mexico","-17","4"," A 47 H 8"," A 42 H -9"
"208","Arkansas","North Texas","-27","4","",""
"209","Northern Illinois","Central Michigan","8","4"," A -3 A -8 A -10"," A 10 H -1 A 7"
"210","Notre Dame","Vanderbilt","5","4","",""
"211","0","0","0","0","0","0"
"212","Iowa State","Oklahoma","-10","4"," A 3 A -6 H 9 A -24 H 14 H 4"," A -25 H 1 A -5 H 15 H 33 H 37"
"213","Oklahoma State","Boise State","23","4","",""
"214","Oregon","San Jose State","13","4"," A 14"," A 31"
"215","Penn State","Kent State","53","4"," A -39"," A 7"
"216","Pittsburgh","Georgia Tech","5","4"," A 3 H 9 A -10 H 30"," A -10 H -14 H 3 A -21"
"217","San Diego State","Arizona State","7","4"," A 21"," H -7"
"218","South Alabama","Texas State","10","4"," A 45 A 35 H -21 H -28 A 10"," H -31 H -2 A 5 A 6 H -15"
"219","0","0","0","0","0","0"
"220","Stanford","California-Davis","20","4","",""
"221","Syracuse","Florida State","23","4"," A 4 H 10 A -17 H 31"," H -49 A 19 H 21 A -4"
"222","Maryland","Temple","-21","4","",""
"223","Tennessee","Texas-El Paso","24","4","",""
"224","Texas","Southern California","23","4","",""
"225","Texas A&M","Louisiana-Monroe","38","4"," H 14"," A 49"
"226","Texas Tech","Houston","14","4","",""
"227","Nebraska","Troy","-5","4","",""
"228","0","0","0","0","0","0"
"229","Utah","Washington","-14","4"," A -19 A -31 A 18 H 7 A -23"," H 4 A -7 H 7 A 3 H 14"
"230","Washington State","Eastern Washington","35","4","",""
"231","Western Michigan","Delaware State","68","4","",""
"232","Wyoming","Wofford","3","4","",""
"233","Temple","Tulsa","14","5"," A -7 A -10 H 10"," A 8 A 15 H -1"
"234","Central Florida","Florida Atlantic","20","5","",""
"235","Illinois","Penn State","-39","5"," H 7 A -21 A 29 H -63"," H 53 A -13 H 12 H 6"
"236","Southern California","Washington State","3","5"," A 14 A -4 H 11 A 13 A -17 H -1"," A -3 H 41 A -24 H 4 A -19 H 6"
"237","Alabama","Texas A&M","22","5"," A -55 H 24"," H 14 A 15"
"238","Appalachian State","Gardner-Webb","65","5","",""
"239","Oregon State","Arizona","-21","5"," H 23 H -19 H -42 A -7 H -17"," H 31 A 41 H 7 H 8 H -4"
"240","Arkansas State","Nevada-Las Vegas","7","5","",""
"241","Auburn","Arkansas","31","5"," H -1 A 14 A -15"," H -7 A 46 H -4"
"242","Baylor","Kansas","19","5"," A 33 H 3 A 44 H 4 A 14"," A 15 A 4 A 16 H -20 H -24"
"243","Brigham Young","McNeese State","27","5","",""
"244","Rutgers","Buffalo","-29","5","",""
"245","Central Michigan","Maine","12","5","",""
"246","Cincinnati","Ohio","4","5"," A -21"," A 2"
"247","Georgia Tech","Clemson","-28","5"," A -35 H -14"," H 61 H 29"
"248","Louisiana","Coastal Carolina","-2","5"," A 10 H 4 A 10 H 14 A -3"," H -16 H -28 A 24 A -3 H -25"
"249","Duke","North Carolina Central","42","5","",""
"250","Tennessee","Florida","-26","5"," A 3 H 17 H -33"," H 4 H -11 H -21"
"251","Florida State","Northern Illinois","18","5","",""
"252","Missouri","Georgia","-14","5"," A 2 H -1 H 5 A -33"," A -24 A -17 H 28 H 26"
"253","Hawaii","Duquesne","21","5","",""
"254","Houston","Texas Southern","56","5","",""
"255","Colorado State","Illinois State","-16","5","",""
"256","Iowa State","Akron","13","5","",""
"257","Kentucky","Mississippi State","21","5"," A -11 A 6"," H -7 H 15"
"258","Louisiana State","Louisiana Tech","17","5"," H 16 H 32"," A 42 H 15"
"259","Maryland","Minnesota","29","5"," A 23 H 30 A 2 H -1"," H -17 A 24 H 7 A 16"
"260","Massachusetts","Charlotte","18","5"," A 39"," H -7"
"261","Memphis","South Alabama","17","5","",""
"262","Miami (FL)","Florida International","14","5","",""
"263","Bowling Green State","Miami (OH)","-15","5"," H -7 A 35 H -7 A -15"," H -1 H 2 H 25 A -24"
"264","Michigan","Nebraska","46","5"," A -3 H 25 A -14"," A 3 A 17 H 3"
"265","Indiana","Michigan State","-14","5"," A 23 H -5 H 2 A 11"," H -20 A -4 A -21 H -14"
"266","Mississippi","Kent State","21","5","",""
"267","Texas-El Paso","New Mexico State","-7","5","",""
"268","North Carolina","Pittsburgh","3","5"," H -3 A 3 A 10 H -10 A 7"," H 30 H 7 A -10 H 5 H 9"
"269","Marshall","North Carolina State","-17","5","",""
"270","Liberty","North Texas","-40","5"," H 42"," A 3"
"271","Wake Forest","Notre Dame","-29","5"," A 21 H -21"," H 29 H 5"
"272","Ohio State","Tulane","43","5","",""
"273","Oklahoma","Army","7","5","",""
"274","Old Dominion","Virginia Tech","14","5","",""
"275","Purdue","Boston College","17","5","",""
"276","San Diego State","Eastern Michigan","3","5","",""
"277","Vanderbilt","South Carolina","-23","5"," A 28 H -10 A 7 A 5 H 7"," H -24 A 4 A 14 H 2 A -4"
"278","South Florida","East Carolina","7","5"," H 8 A 21 H -26 A 12 A 10"," H 34 H -22 A 6 A 50 A 43"
"279","Southern Methodist","Navy","1","5"," A 28 H -6 H 14 H -10"," A 11 A 42 H -13 H 1"
"280","Southern Mississippi","Rice","18","5"," A 23 H 10 A 3 H 1"," A 24 H -17 H -42 A 15"
"281","Oregon","Stanford","-7","5"," H 3 A 14 H 21 A 7 H 2"," A 4 H -3 A -7 H -19 A -7"
"282","Syracuse","Connecticut","30","5","",""
"283","Texas","Texas Christian","15","5"," A -5 H 6 H -1 A -7 H 14"," H 1 A -7 A 37 H -3 H 3"
"284","Oklahoma State","Texas Tech","-24","5"," A -20 H -6 H 3 A 1 H 4"," H 32 A 9 H -7 H -5 H -8"
"285","Texas-San Antonio","Texas State","4","5","",""
"286","Toledo","Nevada","19","5"," A 22"," H -18"
"287","Louisiana-Monroe","Troy","-8","5"," A 32 A -25 H 6 H 19 A -28"," H 17 H 24 H 5 A -14 A -21"
"288","Utah State","Air Force","10","5"," H 31 A -8 H 42"," A -6 A 8 H 18"
"289","Virginia","Louisville","24","5"," A 14 A 3"," H -42 H -35"
"290","Washington","Arizona State","7","5"," A -14 A -7 A 3 H 14 H 4 H 19"," H 18 H 3 A 2 A 7 H -7 H 28"
"291","West Virginia","Kansas State","29","5"," A -8 H 16 H 44 A -1 H 37 A 4"," H 15 H 4 A 3 H -5 A 1 H 19"
"292","Ball State","Western Kentucky","-8","5","",""
"293","Georgia State","Western Michigan","-19","5","",""
"294","Iowa","Wisconsin","-11","5"," A 6 A 2 H -4 A -63"," A 12 A -3 A 14 H 29"
"295","Miami (FL)","North Carolina","37","6"," A 3 H -8 A 6 A -24"," A 10 A 7 H -10 H -3"
"296","Colorado","UCLA","22","6"," H 7 A 11 A 14 A 8 H -23"," A 3 H 7 H -7 H 1 H -31"
"297","Tulane","Memphis","16","6"," H -4 A -7 H 6 A 31"," A -10 H 26 A -18 H 21"
"298","Alabama","Louisiana","42","6"," H 50 H 24"," H 4 A 46"
"299","Alabama-Birmingham","Charlotte","21","6"," H 3 A 24"," H 3 A 8"
"300","Appalachian State","South Alabama","45","6"," A -26 H 10 A 20 A -31 H 11"," A 24 A 10 A 35 H 10 H -21"
"301","Arizona State","Oregon State","28","6"," A 7 A 7 H -7 A -3"," A 19 A -7 A 31 H -17"
"302","Buffalo","Army","-29","6"," H 7 H 9"," A -15 H 1"
"303","Auburn","Southern Mississippi","11","6","",""
"304","Ball State","Kent State","28","6"," A 38 A 32"," H -1 H -22"
"305","Wyoming","Boise State","-20","6"," A 24 H -8 A -13 H 8"," H 7 H 9 H 28 A -10"
"306","Boston College","Temple","10","6","",""
"307","Central Florida","Pittsburgh","31","6","",""
"308","Connecticut","Cincinnati","-42","6"," H -39 A 8 H -12"," A 25 H 12 A -6"
"309","Clemson","Syracuse","4","6"," A -60 H 34 A -49 H 61"," A -17 H 10 H 23 H 31"
"310","East Carolina","Old Dominion","2","6","",""
"311","Mississippi State","Florida","-7","6"," A 21 A 16"," H -11 H 8"
"312","Florida International","Arkansas-Pine Bluff","46","6","",""
"313","Louisville","Florida State","-4","6"," A 18 H -21 A 61 A 31 H -42"," H 1 H 21 H -49 A 23 A 19"
"314","Fresno State","Toledo","22","6"," A -18"," H 19"
"315","Georgia","Tennessee","26","6"," A -24 A -14 A -17 H 17"," A 3 H -33 H 17 A -6"
"316","Georgia Southern","Arkansas State","7","6"," H 35 H 20 A 19 A -24"," H 24 H -26 H 14 A -28"
"317","Georgia State","Louisiana-Monroe","32","6"," A 17 A 16 H -3 H -9"," H -8 A 14 A -25 H 6"
"318","Georgia Tech","Bowling Green State","46","6","",""
"319","San Jose State","Hawaii","-3","6"," H -12 H 13 A 15 A 38 H -9"," A -9 H 7 H 4 H -39 H -18"
"320","Rutgers","Indiana","-7","6"," A 49 A 27 H -35 H -13"," A 23 H 2 A 11 H -5"
"321","Kentucky","South Carolina","14","6"," A -11 A 6 H 7 A -1 H -17 A 17"," A 4 H -3 A -23 H 2 H -24 H 3"
"322","New Mexico","Liberty","-9","6"," A -17 A -17"," A 8 H 7"
"323","Louisiana State","Mississippi","29","6"," A -1 H -29 A -7"," H -15 H -55 A -4"
"324","North Texas","Louisiana Tech","-2","6"," A -3 H 23 A 8 H 24 H 3"," H 7 A 1 H -21 H 15 A -8"
"325","Western Kentucky","Marshall","-3","6"," A 26 H -3 H -21 A 19 A 19"," H 17 A -22 A -3 H -10 H 24"
"326","Northwestern","Michigan","-3","6"," A -10 H 3 A -3 H 14 H -10"," A -14 H 46 A -35 H 25 A 7"
"327","Michigan State","Central Michigan","11","6","",""
"328","Middle Tennessee State","Florida Atlantic","1","6"," A -10 A 3 A -34 H 19"," A 24 A -35 H 19 H 19"
"329","Air Force","Nevada","-3","6"," A 4 H -10"," H 4 H -4"
"330","North Carolina State","Virginia","14","6"," A -42 A -6"," H 24 H 10"
"331","Eastern Michigan","Northern Illinois","-3","6"," H 2 A -22 H 10 H 20"," H 23 A -8 H 8 A -10"
"332","Notre Dame","Stanford","21","6","",""
"333","Ohio","Massachusetts","16","6","",""
"334","Penn State","Ohio State","-1","6"," H -4 A -5 A -13"," A -20 H 23 H 49"
"335","Oklahoma","Baylor","33","6"," A -10 H 37 H 1 H 15"," A 14 H 3 H 4 H 19"
"336","Kansas","Oklahoma State","-20","6"," A 19 A 16 A 32 H -24 A 4 A 15"," A 4 H 4 H -24 H -6 A 19 A 1"
"337","California","Oregon","-18","6"," A 7 H -30 H 2 A 6"," A 29 H 21 H 3 A 14"
"338","Nebraska","Purdue","-14","6"," A 17 A 3 H 25 A 5 H 19 H 3"," H -3 H -4 A 31 H 29 A -39 A 10"
"339","Arizona","Southern California","-4","6"," A -21 H 7 A 32 A 1 H 8 A 41"," A -17 H -1 A 13 A 7 H 11 H 3"
"340","Southern Methodist","Houston Baptist","36","6","",""
"341","Kansas State","Texas","-5","6"," A 29 A 3 H 19 A 1 H 15"," H -1 H 6 A 3 H 15 A -7"
"342","0","0","0","0","0","0"
"343","Texas Christian","Iowa State","3","6"," A 15 H -3 H -25 A 1 H 1 A 37 A -7"," A 14 H 9 H -10 A -24 H 4 H 16 H 14"
"344","Texas-San Antonio","Texas-El Paso","9","6"," A -17 H -28 A 49"," A -8 A 7 H -19"
"345","Troy","Coastal Carolina","24","6"," A -8 H 17 H 10 A -14"," H -25 A -3 A -2 H -24"
"346","Vanderbilt","Tennessee State","4","6","",""
"347","Duke","Virginia Tech","-17","6"," A -14 H -14 A 9 A -8 H 7"," H -21 H 3 A 30 H -24 A -3"
"348","Wake Forest","Rice","32","6","",""
"349","Washington","Brigham Young","28","6"," A 2"," H -3"
"350","Washington State","Utah","4","6"," A 3 H 14 A -3 A -24 H 41"," H 13 H 7 A -19 A -23 H 32"
"351","Texas Tech","West Virginia","-8","6"," A -24 A -3 H 32 A 9 H -7"," A 4 H 37 H 16 A 16 A -1"
"352","Miami (OH)","Western Michigan","-1","6"," A -15 H 2"," A -7 H -45"
"353","Houston","Tulsa","15","7"," A -13 H 21 H -10 H 31"," A 8 H -1 A 14 H -7"
"354","Troy","Georgia State","17","7"," A -8 H 24 H 10 H 5"," H 32 H -3 A 14 H -9"
"355","Louisville","Georgia Tech","-35","7"," A 24 A 61"," H 3 H -28"
"356","Marshall","Middle Tennessee State","-10","7"," A -3 A -22 H 24 H 17 A -3"," H 19 A -34 H 1 H 8 A 3"
"357","Brigham Young","Utah State","-25","7"," H 26 H 35"," A -39 H 47"
"358","Air Force","Navy","28","7","",""
"359","Arkansas","Alabama","-34","7"," H -4 H -7 A 46"," A -55 A -29 H 24"
"360","Louisiana Tech","Alabama-Birmingham","-21","7"," A -2 A -28 H 7 H 15 A 1"," H 8 H 49 A -19 A -42 H 3"
"361","Arizona","California","7","7"," H -5 A -21 H -4 A 1 H 29 H 8 A 41"," A -3 A -42 A -1 H -30 H -18 H 12 A 6"
"362","Baylor","Kansas State","3","7"," A -17 H 19 A 33 A 6 A 44 H 4"," H 24 H 4 A 37 H -5 A 29 H 19"
"363","Central Michigan","Buffalo","-10","7"," A 7 A 10"," H 18 H 7"
"364","Central Florida","Southern Methodist","28","7"," A -39 A -1 H 11 H 25"," A -12 H -10 H 1 H -6"
"365","Cincinnati","Tulane","16","7"," A -6 H 12"," H -4 A -26"
"366","Wake Forest","Clemson","-60","7"," H -7 A 21 A -21 H -17 A -4"," A -20 A -49 H 61 H 4 H 34"
"367","Colorado","Arizona State","7","7"," H 22 A 11 A 14 H -7 H -23"," H 3 A -3 A 7 H 28 H 18"
"368","San Jose State","Colorado State","-12","7"," H -3 A 15 A 38 H -9"," H -9 H -13 H -5 A 39"
"369","Florida","Louisiana State","8","7"," A -7"," H 16"
"370","Florida Atlantic","Old Dominion","19","7"," A 1 A 24 A -35 H 19 A 3"," H -34 H -22 H -8 A -3 H 3"
"371","Nevada","Fresno State","-18","7"," A 19 H -4 A -18 H 4 A -9"," H 22 A 7 H 30 H 9 H 18"
"372","Georgia","Vanderbilt","28","7"," A -24 H 42 A -14 A -17"," H -23 H 28 A 5 A 7"
"373","Georgia Southern","South Alabama","35","7"," H 7 A -2 H 20 A 19 H -14"," A 24 H 10 A 45 H -28 H -21"
"374","Hawaii","Wyoming","4","7"," A -9 A -3 A 30 H -39"," A -13 H 15 A 24 H -8"
"375","Rutgers","Illinois","-21","7"," A 27 A 14 H -13"," A 30 A 29 H -39"
"376","Minnesota","Iowa","-17","7"," A 29 H 7 A 24 H 31 H -10"," H 23 A -26 A -63 A 2 H -4"
"377","Oklahoma State","Iowa State","-6","7"," H -24 A -20 A 19 H 3 A 4 A 1 H 4"," H 9 A -24 H 4 A 14 H 14 H -10 H 16"
"378","Texas State","Louisiana","-15","7"," A 10 A 6 H 7 A -9 H -31 A 5"," H 10 A -3 H 28 H 14 A 10 A 10"
"379","Memphis","Connecticut","41","7"," H -1 A -18 H 26 A -10"," H -39 A 34 A 30 H -12"
"380","Miami (FL)","Florida State","1","7"," A 13 A -24"," H 1 H -21"
"381","Akron","Miami (OH)","-24","7"," A 18 A -1 H -10 H -15 A 21"," A 9 H 25 A -6 A -15 H 2"
"382","Michigan","Maryland","21","7"," A -14 A -35 H 11"," H -21 H 27 A 2"
"383","Mississippi","Louisiana-Monroe","49","7"," A 14"," A 38"
"384","Mississippi State","Auburn","14","7"," A 16 H 15 H 46"," H -1 H 4 H 31"
"385","Nevada-Las Vegas","New Mexico","-36","7"," A 31 H -6 H -45 A -3"," A 42 A 18 H -31 H -8"
"386","New Mexico State","Liberty","8","7"," H -17"," A -9"
"387","North Carolina State","Boston College","5","7"," A 34 H 19 H -4 A -42"," H -20 A 1 A -7 H 18"
"388","Texas-El Paso","North Texas","-3","7"," A 7 H -19 A -8"," H -2 A 8 H 24"
"389","Ball State","Northern Illinois","-8","7"," A -1 H -22 A 38 A 32"," H 8 A -3 H 3 H 23"
"390","Michigan State","Northwestern","-10","7"," H -14 H 10 A 3"," H -3 A -4 H 3"
"391","Virginia Tech","Notre Dame","-22","7"," A -21 A 30"," H 29 H 5"
"392","Kent State","Ohio","-1","7"," H 40 A 28 A 25 A -7 A 34"," H 6 H 38 A 2 H 35 H 35"
"393","Ohio State","Indiana","23","7"," H 49 A -1 H 16 A -20 A -1"," A -7 H -5 A 7 H -14 H 2"
"394","Pittsburgh","Syracuse","7","7"," A 3 A -21"," H 3 A -17"
"395","Boise State","San Diego State","-6","7"," A -4 A -10 H 7 A -31"," A 4 H 4 A 9 A -8"
"396","South Carolina","Missouri","2","7"," H -24 A -23 A 14 H 3 A 4"," H -14 H 5 H -1 A -33 A -21"
"397","Massachusetts","South Florida","-16","7"," A -5"," H 8"
"398","Temple","East Carolina","43","7"," H 7 A 12 A -10 H 10"," A 50 H -27 H -22 A 7"
"399","0","0","0","0","0","0"
"400","Texas A&M","Kentucky","6","7"," A -3 A 15"," H 14 H 21"
"401","Rice","Texas-San Antonio","-17","7"," A 18 H -42 A 19 H -8 A 15"," A 10 A 49 H -38 H 9 H -28"
"402","Toledo","Bowling Green State","16","7"," A -27 A -22"," H -7 H -7"
