"","V1","V2","V3","V4","V5","V6"
"48","Iowa","Miami (OH)","24","2","",""
"49","Kansas","Rhode Island","49","2","",""
"50","Louisiana-Monroe","Southern","17","2","",""
"51","Maryland","Howard","39","2","",""
"52","Memphis","Southeast Missouri State","18","2","",""
"53","Miami (FL)","Florida A&M","67","2","",""
"54","Michigan","Hawaii","60","2","",""
"55","Middle Tennessee State","Alabama A&M","55","2","",""
"56","Navy","Fordham","36","2","",""
"57","Nebraska","Fresno State","33","2","",""
"58","Iowa State","Northern Iowa","-5","2","",""
"59","Ohio State","Bowling Green State","67","2","",""
"60","Oklahoma State","Southeastern Louisiana","54","2","",""
"61","Oregon","California-Davis","25","2","",""
"62","Penn State","Kent State","20","2","",""
"63","Pittsburgh","Villanova","21","2","",""
"64","Purdue","Eastern Kentucky","21","2","",""
"65","Virginia","Richmond","-17","2","",""
"66","San Diego State","New Hampshire","31","2","",""
"67","Mississippi State","South Alabama","-1","2","",""
"68","South Florida","Towson","36","2","",""
"69","North Texas","Southern Methodist","-13","2","",""
"70","Kentucky","Southern Mississippi","-9","2","",""
"71","Texas A&M","UCLA","7","2","",""
"72","Texas Christian","South Dakota State","18","2","",""
"73","Ohio","Texas State","-2","2","",""
"74","Texas Tech","Stephen F. Austin","52","2","",""
"75","Texas-El Paso","New Mexico State","16","2","",""
"76","Texas-San Antonio","Alabama State","13","2","",""
"77","Troy","Austin Peay","40","2","",""
"78","Tulsa","San Jose State","35","2","",""
"79","Virginia Tech","Liberty","23","2","",""
"80","Washington","Rutgers","35","2","",""
"81","West Virginia","Missouri","15","2","",""
"82","Northwestern","Western Michigan","-1","2","",""
"83","0","0","0","0","0","0"
"84","Wyoming","Northern Illinois","6","2"," A 3 H 1"," A -7 H -14"
"85","Old Dominion","Hampton","33","2","",""
"86","Texas","Notre Dame","3","2","",""
"87","0","0","0","0","0","0"
"88","Syracuse","Louisville","-34","3"," A 19 A -8 A 54 H -15 H -31"," H 32 A -45 A 6 H 41 H 43"
"89","Florida International","Maryland","-27","3"," H -21 H -39"," A 6 A -6"
"90","Air Force","Georgia State","34","3","",""
"91","Alabama","Western Kentucky","28","3","",""
"92","Appalachian State","Old Dominion","24","3","",""
"93","Arizona","Grambling State","10","3","",""
"94","Arizona State","Texas Tech","13","3","",""
"95","Texas Christian","Arkansas","-3","3","",""
"96","Army","Rice","17","3"," A -52 H -17"," H 20 H -7"
"97","Auburn","Arkansas State","37","3"," H 51"," H 41"
"98","Baylor","Southern Methodist","27","3"," H -40"," H -30"
"99","Boise State","Washington State","3","3"," A -14"," A -4"
"100","Massachusetts","Boston College","-19","3"," H 24"," H 32"
"101","Bowling Green State","North Dakota","1","3","",""
"102","Oklahoma State","Central Michigan","-3","3","",""
"103","Charlotte","Elon","33","3","",""
"104","Purdue","Cincinnati","-18","3","",""
"105","Clemson","Troy","6","3","",""
"106","Colorado","Idaho State","49","3","",""
"107","Colorado State","Texas-San Antonio","9","3","",""
"108","East Carolina","North Carolina State","3","3","",""
"109","Miami (OH)","Eastern Illinois","-4","3","",""
"110","Florida","Kentucky","38","3"," A 10 A -7 H 26 H 13"," A 13 H 7 A -14 H 7"
"111","Florida State","Charleston Southern","44","3","",""
"112","Fresno State","Sacramento State","28","3","",""
"113","Georgia","Nicholls State","2","3","",""
"114","South Alabama","Georgia Southern","-15","3"," A 5 A 10 H 3 A 7"," H -7 A 1 A 6 H 2"
"115","Georgia Tech","Mercer","25","3","",""
"116","Hawaii","Tennessee-Martin","5","3","",""
"117","Houston","Lamar","42","3","",""
"118","Northwestern","Illinois State","-2","3","",""
"119","Indiana","Ball State","10","3","",""
"120","Iowa","Iowa State","39","3","",""
"121","Louisiana","McNeese State","8","3","",""
"122","Louisiana State","Jacksonville State","21","3","",""
"123","Louisiana Tech","South Carolina State","29","3","",""
"124","Marshall","Morgan State","62","3","",""
"125","Miami (FL)","Florida Atlantic","28","3","",""
"126","Michigan","Central Florida","37","3"," H 56"," H -6"
"127","Minnesota","Indiana State","30","3","",""
"128","Mississippi","Wofford","25","3","",""
"129","Mississippi State","South Carolina","13","3"," A -12 A 2 H 7"," H 6 A 7 H -11"
"130","Missouri","Eastern Michigan","40","3","",""
"131","Navy","Connecticut","4","3"," H 6 A 7 A -35"," A 28 A 15 A 38"
"132","Nebraska","Wyoming","35","3","",""
"133","New Mexico State","New Mexico","1","3","",""
"134","Illinois","North Carolina","-25","3","",""
"135","Kent State","North Carolina A&T","-3","3","",""
"136","North Texas","Bethune-Cookman","21","3","",""
"137","Notre Dame","Nevada","29","3","",""
"138","Kansas","Ohio","-16","3","",""
"139","Ohio State","Tulsa","45","3","",""
"140","Oklahoma","Louisiana-Monroe","42","3","",""
"141","Oregon","Virginia","18","3","",""
"142","Pittsburgh","Penn State","3","3","",""
"143","Rutgers","Howard","38","3","",""
"144","San Diego State","California","5","3","",""
"145","San Jose State","Portland State","31","3","",""
"146","South Florida","Northern Illinois","31","3","",""
"147","Southern California","Utah State","38","3","",""
"148","Southern Mississippi","Savannah State","56","3","",""
"149","Temple","Stony Brook","38","3","",""
"150","0","0","0","0","0","0"
"151","Texas","Texas-El Paso","34","3","",""
"152","Texas A&M","Prairie View A&M","67","3","",""
"153","Toledo","Maine","42","3","",""
"154","Tulane","Southern","45","3","",""
"155","UCLA","Nevada-Las Vegas","21","3","",""
"156","Utah","Brigham Young","1","3"," H 24 A -7"," H 30 H -3"
"157","Vanderbilt","Middle Tennessee State","23","3"," A -1 A 9"," H -1 A -6"
"158","Duke","Wake Forest","-10","3"," H -14 H 7 A 10"," H 7 H -8 A 32"
"159","Washington","Idaho","45","3","",""
"160","West Virginia","Youngstown State","17","3","",""
"161","Western Michigan","North Carolina Central","49","3","",""
"162","Wisconsin","Akron","44","3","",""
"163","Cincinnati","Houston","-24","4"," A 11 A 21"," H 28 H 7"
"164","Texas-San Antonio","Arizona State","-4","4","",""
"165","Rice","Baylor","-28","4","",""
"166","Utah State","Arkansas State","14","4","",""
"167","Marshall","Akron","-27","4","",""
"168","Mississippi","Alabama","-5","4"," A 4 A 17 A -1"," A -19 A -10 H 19"
"169","Arizona","Hawaii","19","4","",""
"170","Arkansas","Texas State","39","4","",""
"171","Texas-El Paso","Army","-52","4"," A 20"," H 17"
"172","Ball State","Eastern Kentucky","27","4","",""
"173","California","Texas","7","4","",""
"174","Central Michigan","Nevada-Las Vegas","23","4","",""
"175","Clemson","South Carolina State","59","4","",""
"176","Colorado State","Northern Colorado","26","4","",""
"177","Connecticut","Virginia","3","4","",""
"178","Charlotte","Eastern Michigan","-18","4","",""
"179","Florida","North Texas","32","4","",""
"180","Missouri","Georgia","-1","4"," H -14 A 10 H 9 A 26"," A -3 A -14 H -1 H -3"
"181","Georgia Southern","Louisiana-Monroe","2","4"," A -15 A 1 H -24 A 6"," H 7 A 41 A 25 A -14"
"182","Georgia Tech","Vanderbilt","31","4","",""
"183","Kansas State","Florida Atlantic","56","4","",""
"184","Kent State","Monmouth","20","4","",""
"185","Kentucky","New Mexico State","20","4","",""
"186","Louisiana","South Alabama","5","4"," H -10 A -7 H 5"," A 7 H -15 A 10"
"187","Louisiana State","Mississippi State","3","4"," A 5 H -10 A -28"," H -24 A 48 H -16"
"188","Louisville","Florida State","43","4"," A -34 A 6 H 41 A -45 H 32"," A -31 H -3 A -4 H 38 H 11"
"189","Central Florida","Maryland","-6","4"," A 37 A -39"," A 56 A -27"
"190","Massachusetts","Florida International","8","4"," H -28"," H -20"
"191","Memphis","Kansas","36","4","",""
"192","Appalachian State","Miami (FL)","-35","4","",""
"193","Michigan","Colorado","17","4","",""
"194","Notre Dame","Michigan State","-8","4","",""
"195","Bowling Green State","Middle Tennessee State","-20","4","",""
"196","Tulane","Navy","-7","4"," H -10 A 23 H -4 A 12"," H 14 H 2 A -44 H 6"
"197","Nebraska","Oregon","3","4","",""
"198","Nevada","Buffalo","24","4","",""
"199","North Carolina","James Madison","28","4","",""
"200","North Carolina State","Old Dominion","27","4","",""
"201","Iowa","North Dakota State","-2","4","",""
"202","Northwestern","Duke","11","4","",""
"203","Oklahoma","Ohio State","-21","4","",""
"204","Oklahoma State","Pittsburgh","7","4","",""
"205","Oregon State","Idaho State","30","4","",""
"206","Penn State","Temple","7","4","",""
"207","Rutgers","New Mexico","9","4","",""
"208","Northern Illinois","San Diego State","-14","4"," A 6"," A 1"
"209","South Carolina","East Carolina","5","4"," H 13"," H 45"
"210","Syracuse","South Florida","-25","4"," A -7 H -31"," H 15 H -20"
"211","Southern Methodist","Liberty","15","4","",""
"212","Stanford","Southern California","17","4"," A -9 A 38 H -5 A -24 A -25 A -14"," A -22 A -13 H 4 A -34 H 25 H 21"
"213","Tennessee","Ohio","9","4","",""
"214","Auburn","Texas A&M","-13","4"," A -24 A -11"," A 7 H -1"
"215","Texas Christian","Iowa State","21","4"," H -6 A -1 H -3 A -40 H -25 A -22"," H -10 A -7 H 56 H -3 A 7 A 21"
"216","Texas Tech","Louisiana Tech","14","4","",""
"217","Toledo","Fresno State","35","4","",""
"218","Southern Mississippi","Troy","-6","4","",""
"219","Tulsa","North Carolina A&T","37","4","",""
"220","Brigham Young","UCLA","-3","4"," A 1"," H -7"
"221","San Jose State","Utah","-17","4","",""
"222","Virginia Tech","Boston College","49","4"," A 14"," H -8"
"223","Wake Forest","Delaware","17","4","",""
"224","Washington","Portland State","38","4","",""
"225","Washington State","Idaho","50","4","",""
"226","Miami (OH)","Western Kentucky","-7","4","",""
"227","Illinois","Western Michigan","-24","4","",""
"228","Wisconsin","Georgia State","6","4","",""
"229","Wyoming","California-Davis","23","4","",""
"230","Georgia Tech","Clemson","-19","5"," A 3"," H -1"
"231","Eastern Michigan","Wyoming","3","5"," H -7"," H 6"
"232","Southern Methodist","Texas Christian","-30","5"," A 27"," A -40"
"233","Utah","Southern California","4","5"," A 5 H 13 A -7 H -7 A -23 H -2"," H 21 A -34 A -22 A -13 H 21 H 25"
"234","Utah State","Air Force","-7","5"," A 7 H 18 A 24"," H 3 A -10 A 9"
"235","Alabama","Kent State","48","5","",""
"236","Akron","Appalachian State","-7","5","",""
"237","Arizona State","California","10","5"," A 21 H -5 A 19 H -23 A 26"," A 21 A 35 H 3 H 5 H -39"
"238","Auburn","Louisiana State","5","5"," A -24 H 53 A -11"," H 3 A -28 H 17"
"239","Florida Atlantic","Ball State","-4","5","",""
"240","Baylor","Oklahoma State","11","5"," A -3 H 42 A 1 H -40 H -21"," H 7 A -24 H 18 A -25 A -6"
"241","Oregon State","Boise State","-14","5"," H -4"," H 3"
"242","Boston College","Wagner","32","5","",""
"243","Buffalo","Army","3","5","",""
"244","Arkansas State","Central Arkansas","-5","5","",""
"245","Florida International","Central Florida","-39","5"," H -27"," H -6"
"246","Cincinnati","Miami (OH)","7","5","",""
"247","Oregon","Colorado","-3","5"," A 18 H 19 A 25 H -25"," H 14 H 24 A 4 A -5"
"248","Notre Dame","Duke","-3","5"," H -3"," H -3"
"249","South Florida","Florida State","-20","5"," A -25"," A -31"
"250","Texas State","Houston","-61","5","",""
"251","Nevada-Las Vegas","Idaho","-3","5","",""
"252","Rutgers","Iowa","-7","5"," H -78 H -17 A 2 H -39"," H 1 A -28 A -7 A 27"
"253","Iowa State","San Jose State","34","5","",""
"254","Kansas State","Missouri State","35","5","",""
"255","Kentucky","South Carolina","7","5"," A 38 H 7 H 2 A -14 H -3 A 13"," A 13 A -3 A 13 H 10 H -14 H 3"
"256","Marshall","Louisville","-31","5"," H -3"," H 56"
"257","Memphis","Bowling Green State","74","5","",""
"258","Michigan","Penn State","39","5"," A -78 H 56 A 1 H 10"," A -39 H 24 H 27 A -14"
"259","Middle Tennessee State","Louisiana Tech","4","5"," A -17 H -1 A -7 H -20"," A -21 H 3 A -20 H 28"
"260","Minnesota","Colorado State","7","5","",""
"261","Mississippi","Georgia","31","5"," H -11 A 21"," H 6 H -1"
"262","Massachusetts","Mississippi State","-12","5"," A 6 A 42"," H 13 A 7"
"263","Missouri","Delaware State","79","5","",""
"264","Northwestern","Nebraska","-11","5"," H 10 A 4 H -14 A -28 A 17"," A -5 A 59 A 6 H 13 H 7"
"265","North Carolina","Pittsburgh","1","5"," H -31 A -7 A -21 H 28 A 1"," H -3 A 23 A -14 H 3 H 42"
"266","Rice","North Texas","-7","5"," A 32 A 17 A 16 H -1 A 45"," A 38 A -17 H 6 A 14 H -21"
"267","Ohio","Gardner-Webb","16","5","",""
"268","Old Dominion","Texas-San Antonio","14","5"," A -10 H 16"," H -3 H 23"
"269","Purdue","Nevada","10","5","",""
"270","South Alabama","Nicholls State","1","5","",""
"271","Texas-El Paso","Southern Mississippi","-27","5"," A -3 H -10 A 20"," A 23 A 16 H 16"
"272","UCLA","Stanford","-9","5"," H 21 A 6 A 10 H 14 H -22"," A -24 H -26 H -5 H 11 H 17"
"273","Connecticut","Syracuse","-7","5"," A 15 A 30"," H -25 A -8"
"274","Temple","Charlotte","28","5","",""
"275","Tennessee","Florida","10","5"," A 3 H 13 H 26"," H 13 H 38 H 26"
"276","0","0","0","0","0","0"
"277","Troy","New Mexico State","46","5"," A -21 H 4 H -32 A -33"," A 32 H -30 A 19 H 40"
"278","Tulane","Louisiana","2","5","",""
"279","Fresno State","Tulsa","-7","5","",""
"280","Western Kentucky","Vanderbilt","-1","5"," A -1"," H 23"
"281","Virginia","Central Michigan","14","5","",""
"282","Virginia Tech","East Carolina","37","5","",""
"283","Indiana","Wake Forest","-5","5","",""
"284","Arizona","Washington","-7","5"," A 13 H -34 H -24 A 25"," A -7 H -13 H 38 H 24"
"285","0","0","0","0","0","0"
"286","Northern Illinois","Western Illinois","-5","5","",""
"287","Western Michigan","Georgia Southern","18","5","",""
"288","Michigan State","Wisconsin","-24","5"," H -14 H -9 A 4 H -1"," A -14 A 7 H 45 H -7"
"289","Houston","Connecticut","28","6"," A -24 A 6 H 7"," H 11 A 4 H -8"
"290","Texas Tech","Kansas","36","6"," H -31 H -7 A -3 H -8 A 1"," A 27 A 53 H -1 H 3 H -24"
"291","Brigham Young","Toledo","2","6","",""
"292","Washington","Stanford","38","6"," A -7 A -49 H 24 A -39 H -13"," A -24 A -25 H 11 A -14 H 17"
"293","Air Force","Navy","14","6","",""
"294","Kent State","Akron","-4","6"," A -24 A 4 H -16 A 35"," A 21 H 22 H -41 H -10"
"295","Alabama","Kentucky","28","6"," A -39 H 48"," A 13 H 2"
"296","Appalachian State","Georgia State","14","6"," A -24 H 25 A 4 H 25"," H 6 H 20 A 10 H -14"
"297","Arkansas","Alcorn State","42","6","",""
"298","Auburn","Louisiana-Monroe","51","6"," H 37"," A 41"
"299","Iowa State","Baylor","-3","6"," A 21 A 7 A 21 H -5 H -10 A -7"," H -40 H 11 A 1 H -21 A 21 H 42"
"300","Boise State","Utah State","11","6"," A -28 H 5 A 2"," H -3 A 7 A 24"
"301","Boston College","Buffalo","32","6","",""
"302","California","Utah","5","6"," A 10 A 3 H 3 A 21 H -39"," A -23 A -5 H -2 H 4 H -7"
"303","East Carolina","Central Florida","-18","6"," A 12 H 38 A 21"," H 21 A -8 H -15"
"304","Clemson","Louisville","6","6"," A -46 H 7 A -3 H 54 A -22"," A -45 H 41 H 43 A -34 H 32"
"305","Colorado","Oregon State","41","6"," H 49 A -5 H 10 A -25 H 14"," H 30 A 11 A 14 H 25 H -4"
"306","Bowling Green State","Eastern Michigan","-3","6"," A 6 A 7 H -14 A 25"," A -7 H -15 H -13 H -7"
"307","Vanderbilt","Florida","-7","6"," H -3 A 7 A 9"," H 13 H 38 H 26"
"308","Florida International","Florida Atlantic","2","6"," A -14 A -1 A 28 H 17"," H 4 H -5 H -49 A 6"
"309","Hawaii","Nevada","21","6"," A -17 H -7 A 55 A -1"," A 4 A 9 H -30 H 5"
"310","Indiana","Michigan State","3","6"," A 21 A 10 H 6 A -6 A 10"," H -1 H -14 A 11 H 49 H -9"
"311","Louisiana State","Missouri","35","6"," H -6"," A 26"
"312","Louisiana Tech","Texas-El Paso","21","6"," A -20 H 45 H 28 A 15"," H -14 A 20 A -3 H -27"
"313","Maryland","Purdue","43","6"," A 24 H -21 A 21"," H -38 A 13 A 13"
"314","Georgia Tech","Miami (FL)","-14","6"," A 3 A 28 A -10 H 14"," H 23 H -7 A 21 A -20"
"315","Michigan","Wisconsin","7","6"," H 33 A -9 A 1"," H 45 A -24 A -8"
"316","North Texas","Middle Tennessee State","-17","6"," H 17 A 14 H -21 A 38"," A 25 H -20 H 4 H -1"
"317","Mississippi","Memphis","20","6","",""
"318","Nebraska","Illinois","15","6"," H 13 A 6 H 7"," H -3 A 45 H -23"
"319","Nevada-Las Vegas","Fresno State","25","6"," A 19 A -3 H -19"," H -14 H -1 A 37"
"320","New Mexico","San Jose State","7","6"," H -28 A -7 H 9"," A 14 H -17 H 4"
"321","New Mexico State","Louisiana","6","6"," A 32 H -3 A 19 H 40 H -30"," H -10 A -7 H 5 A -24 H -24"
"322","Florida State","North Carolina","-2","6"," A -1"," A -7"
"323","North Carolina State","Wake Forest","17","6"," A 7 A 41 H -4 A -15"," H -22 A 32 A 11 H 19"
"324","Ball State","Northern Illinois","-7","6"," A 3 A -10 H -32 H -7"," H -6 H 37 A 15 A -7"
"325","Iowa","Northwestern","-7","6"," A -7 A -14 H -8"," A 17 A -28 H -14"
"326","0","0","0","0","0","0"
"327","Miami (OH)","Ohio","-10","6"," H 4 A -14 A -13 H 20 A -11"," A -4 H 6 H -7 A 7 H 24"
"328","Ohio State","Rutgers","58","6"," H 21 A 3 A -1"," H -6 H -39 A 49"
"329","Texas Christian","Oklahoma","-6","6"," H 21 A -1 A 24 H -3 A -40"," A -10 H 53 A -28 A -7 H 21"
"330","Oklahoma State","Texas","18","6"," A 11 H 7 A -24 H 17 A -6 H 1"," H 1 H 21 A 3 H -4 A 3 A -8"
"331","Charlotte","Old Dominion","-35","6"," A -5 A -3 A -11"," A -18 H 24 H 16"
"332","Penn State","Minnesota","3","6"," H 24 A -38 H 27 A -39"," A -21 H 13 H -7 H 2"
"333","Pittsburgh","Marshall","16","6","",""
"334","South Alabama","San Diego State","18","6","",""
"335","Cincinnati","South Florida","-25","6"," A 11 H 12 A 21 H -27"," H 15 H 16 A 16 A -7"
"336","Southern California","Arizona State","21","6"," A 4 H 4 H 21 H 25 A -13 A -22"," H -23 A 24 H 10 A 19 A 26 H 3"
"337","Southern Mississippi","Rice","16","6"," A -27 A 23 H -11 A 6"," H 20 H -1 A -1 H -7"
"338","Temple","Southern Methodist","25","6"," A 7 H 16 A -31 H 27"," H -44 H -8 A -4 A -24"
"339","Georgia","Tennessee","-3","6"," A -1 A -14 A -3"," H 26 A 3 H 13"
"340","South Carolina","Texas A&M","-11","6"," A 13 H 3"," A 7 H 7"
"341","Texas State","Incarnate Word","31","6","",""
"342","Idaho","Troy","-21","6"," H 32 A 18 A -33 H 7"," H 46 H 4 A -33 A -7"
"343","Massachusetts","Tulane","-7","6","",""
"344","UCLA","Arizona","21","6"," H -9 A 6 H -7 A 10 H 14 H -22"," H -24 A 62 A 13 H -25 A 25 H -34"
"345","Duke","Virginia","-14","6"," H -10 A 10 A 3 H 1 A 42"," A 7 H -7 A 14 H -21 H -14"
"346","Washington State","Oregon","18","6"," A -26 A -5 H 35 A 14"," H -25 H 19 A 3 H -3"
"347","West Virginia","Kansas State","1","6"," A -31 A 17 H 27 A -4 H -28 A -30"," H 6 H -6 H 15 H 3 A 21 A -5"
"348","Western Kentucky","Houston Baptist","47","6","",""
"349","Central Michigan","Western Michigan","-39","6"," H 3 A -6 H -3"," A -32 H 15 A -16"
"350","Colorado State","Wyoming","-21","6"," H 7 A 5 A -19 A 3 H 18"," H 24 H 2 A 3 H 9 A 21"
"351","Arkansas State","Georgia Southern","1","7"," H 10 H 41 A -15 H 19 A 5"," A -15 H 2 A 6 A -3 H -7"
"352","Louisiana Tech","Western Kentucky","3","7"," A 4 A -20 H 45 A -21"," A -1 H 28 H 32 H 38"
"353","Memphis","Temple","7","7"," A -10 A -44 H -7 A -27"," A -31 H 25 H 16 H 21"
"354","New Mexico","Boise State","-28","7"," H 7 A -7 A -3 A 18"," H 14 A -36 H 11 H 5"
"355","Boston College","Clemson","-46","7"," H -8 A -7 H -45 A 38"," H 54 H 7 H 6 A -3"
"356","Old Dominion","Massachusetts","20","7","",""
"357","Tulsa","Southern Methodist","3","7"," A 7 H 23 A -29 H 21"," H 22 A -4 H -44 A -24"
"358","Akron","Miami (OH)","22","7"," A -4 A 21 H -10"," H 4 A -11 A -14"
"359","Arkansas","Alabama","-19","7"," H 4 H -28 A -16"," A -5 A -10 H 48"
"360","Arizona State","UCLA","3","7"," A 21 A 24 H -5 H -23"," H -22 A 10 A 6 H -7"
"361","Mississippi State","Auburn","-24","7"," A 3 H 7 H -16"," H 5 H -13 H 53"
"362","Michigan State","Brigham Young","-17","7","",""
"363","Central Michigan","Ball State","3","7"," H -39 A -6 A 14"," H -32 H -7 A 18"
"364","Colorado State","Utah State","7","7"," H -21 A 5 H 37 A 3 H 18"," A 24 A 11 H 18 H -7 H -3"
"365","Connecticut","Cincinnati","11","7"," A 28 A 15 H -8 A 38 H -21"," H -24 H -25 A 21 H 12 A 21"
"366","Duke","Army","7","7"," H -10"," A -8"
"367","Texas-El Paso","Florida International","-14","7"," A 21 A 4"," H -20 H 2"
"368","Miami (FL)","Florida State","-1","7"," H -7 A -14"," H -2 A -4"
"369","Georgia State","Texas State","20","7"," A 14 A 10 H -14"," A 25 H -33 A 6"
"370","San Jose State","Hawaii","-17","7"," A 7 H 4 A 39 H 6 A 14 H -3"," H -7 H 21 A 55 H -3 H -36 A -7"
"371","Louisiana-Monroe","Idaho","-3","7"," H 6 H 7 A 25"," A -33 H 7 A 18"
"372","Minnesota","Iowa","-7","7"," A 3 H 2 A -23 H 13 H 17"," A 27 A -7 A -28 A -14 H -7"
"373","Kansas State","Texas Tech","6","7"," A 1 A 21 H 3 H -6 H 15"," H -31 H -7 H -8 A 1 H 36"
"374","Buffalo","Kent State","-24","7"," H 21 A 24 H -11 A 38"," H -4 H -4 A 4 H -16"
"375","Kentucky","Vanderbilt","7","7"," A 38 H 7 A -14 H -3"," H -7 H -3 A 9 A -1"
"376","Rutgers","Michigan","-78","7"," H -7 H -17 H -6 A 49 H -39"," A 1 H 33 H 10 A -9 H 39"
"377","Navy","Houston","6","7"," H 4 A -7 H 2 A -44"," H 28 H 12 H 7 A 22"
"378","Nevada","Fresno State","5","7"," A 21 H -30 H 1"," H -1 H -14 A 18"
"379","North Carolina State","Notre Dame","7","7"," H -14"," H 3"
"380","North Texas","Marshall","17","7"," H -17 H 6"," H 25 A 10"
"381","Ohio","Bowling Green State","6","7"," A -10 H -7 A -4 A -5"," H -14 H -3 H 35 A 7"
"382","Ohio State","Indiana","21","7"," H 58 A 3 H 4 H 59 A -59 A -1"," A -6 H -14 A 10 H -5 H 6 H 3"
"383","0","0","0","0","0","0"
"384","Oklahoma State","Iowa State","7","7"," A 11 H 18 A -24 A -6 H 1 A -25"," H -3 A 21 A -7 H -5 H 56 A 21"
"385","Oregon State","California","3","7"," H -5 A 24 H -4 A 11"," H 5 H -39 A 35 H -14"
"386","Penn State","Maryland","24","7"," A 39 H 3 H 3 A -38 A -14"," A 56 H -21 H -59 H 43 A 6"
"387","Pittsburgh","Georgia Tech","3","7"," A 1 A -14 H -3 A 23 A -1 H 42"," A 28 H 14 A -10 H -14 H -19 H 3"
"388","Illinois","Purdue","-3","7"," A 15 H -23 A 45 H -28"," A 13 A 13 H -29 H -14"
"389","San Diego State","Nevada-Las Vegas","19","7"," A -14 H 39 H 55 A 1 H -32"," H 25 A 6 A -3 H 3 H -19"
"390","South Florida","East Carolina","16","7"," A -25 H 15 H 7 A -8"," A 12 H 38 H -35 H -24"
"391","Southern California","Colorado","4","7"," A 17 H 21 A -34 H 25 A -22"," A -5 H 24 A -25 A -3 H 10"
"392","Texas A&M","Tennessee","7","7"," A -11 A 19"," A 3 H -39"
"393","Kansas","Texas Christian","-1","7"," A 36 A 42 H -24 A 53 A 27 H -7 H 3"," H -3 A -40 H -25 H -6 A 24 H 21 A -22"
"394","Texas-San Antonio","Southern Mississippi","23","7"," A 14 A -1 H -3 H 14"," A 16 H 16 A -27 A 6"
"395","Eastern Michigan","Toledo","-15","7"," A -3 A -7 A -7"," H 7 H -5 H 18"
"396","Utah","Arizona","13","7"," H 4 A -5 A -7 H -7"," H -34 A 25 A 21 H -7"
"397","North Carolina","Virginia Tech","-31","7"," H 1 A -7 H 28 A 1"," A -3 H 21 H -10 A -3"
"398","Wake Forest","Syracuse","19","7"," A 17 A 11 A 32 H -22"," H -15 H -31 H -34 A 54"
"399","Oregon","Washington","-49","7"," A 3 H 19 A 25 H -25 A -2"," A -39 H 26 H -13 H 38 A -7"
"400","Stanford","Washington State","-26","7"," A -9 H -5 A -24 H 11 A -25 A -14"," H 6 A 14 H 62 A -4 H 18 H 35"
"401","Western Michigan","Northern Illinois","15","7"," A -39 H 14 A -32 H 38"," H -6 A -7 A -7 H 37"
"402","Wyoming","Air Force","9","7"," A -21 H 24"," H 3 A -7"
"403","Florida Atlantic","Charlotte","-5","7"," A 2 A 6 A -17 H -18"," H -1 A -3 H -1 H -35"
"404","South Carolina","Georgia","-14","7"," A -3 A 7 H 3 H 10"," H -1 A -3 H -3 A -1"
"405","Louisiana","Appalachian State","-24","8"," A -24 H -10 A -7"," H 25 H 18 A -24"
"406","Brigham Young","Mississippi State","7","8"," H 42"," A -12"
"407","Louisville","Duke","10","8"," A -7 H 32"," H -14 H -10"
