"x"
"Florida",0.0167010720357794
"Oklahoma",0.0153942067497747
"Texas",0.0144121980944161
"Southern California",0.0134526964089683
"Penn State",0.0133329761479073
"Texas Tech",0.0121514489196888
"Alabama",0.0120892227525634
"Missouri",0.0119343302205611
"Texas Christian",0.011416601303871
"Oklahoma State",0.0111059079612259
"Boise State",0.0110423707623858
"Ohio State",0.0110149453021992
"Utah",0.0105509876397531
"Oregon",0.0104621484521375
"Mississippi",0.0104077212815447
"Iowa",0.0103907885181108
"California",0.0100550142865699
"Ball State",0.0100326032597879
"Oregon State",0.00990300699427273
"Arizona",0.00989529994486262
"North Carolina",0.00978389165986704
"Georgia Tech",0.00967724509202438
"Tulsa",0.0096163981398278
"Florida State",0.00959118855333464
"Georgia",0.00955916223836044
"Cincinnati",0.00932059840144904
"Nebraska",0.00928541844868533
"Boston College",0.00925798946837647
"Clemson",0.00921896170135984
"Kansas",0.00913222484157377
"Rutgers",0.00890608007809035
"Brigham Young",0.0088780626491864
"Miami (FL)",0.00886023499581683
"Wake Forest",0.00885921465795004
"Virginia Tech",0.00885542634058969
"Michigan State",0.00876177095866324
"Buffalo",0.00868222200725166
"South Carolina",0.00859644225192634
"Illinois",0.00856852242522869
"East Carolina",0.00844735084040949
"Baylor",0.00837005037095442
"Navy",0.00836060646239256
"Wisconsin",0.00834013140953598
"Northwestern",0.00827548136969859
"Vanderbilt",0.00823819873595239
"Stanford",0.0082144471505603
"Louisiana State",0.00816726820591061
"Houston",0.00811011558799286
"Notre Dame",0.00809229411865558
"Colorado",0.00805658820325486
"North Carolina State",0.00803381829922669
"Maryland",0.00802671016614344
"Pittsburgh",0.0080013732969056
"Connecticut",0.00798309969758562
"Purdue",0.00797952765948249
"Arizona State",0.00792957892526642
"Tennessee",0.00791657463668404
"West Virginia",0.00790463618974875
"Air Force",0.00781920708263834
"Southern Mississippi",0.00778310088706381
"Virginia",0.00777477089783054
"Bowling Green State",0.00777345008377086
"Rice",0.00775781244827446
"Duke",0.00764795264247981
"Nevada",0.00762649482888486
"Western Michigan",0.0075907105862219
"Auburn",0.00751918504371634
"Minnesota",0.00750944175314559
"Northern Illinois",0.00750779408790709
"Kentucky",0.00749479297862431
"South Florida",0.00745394845303072
"Temple",0.00743296610665047
"Kansas State",0.00729947100056213
"Arkansas",0.00727825742167725
"Hawaii",0.00726240642865204
"Colorado State",0.0071968169453962
"Troy",0.00718242960874117
"Central Michigan",0.00717167803600295
"New Mexico",0.00712840305311912
"Michigan",0.00701162519629329
"Akron",0.00696840242519426
"Texas A&M",0.00675889197031395
"Ohio",0.00674233873295124
"Memphis",0.00670353888642318
"Fresno State",0.00668905428501738
"Texas-El Paso",0.00667489882666257
"Louisiana Tech",0.00644055665145289
"Louisiana",0.00643381040682564
"Mississippi State",0.0063977311475393
"Iowa State",0.00639117259558781
"Nevada-Las Vegas",0.00636217328997773
"Marshall",0.0063105695366913
"San Jose State",0.00628625276426694
"Florida Atlantic",0.00625646656291457
"Louisville",0.00625487996958731
"Kent State",0.0061952470887629
"Syracuse",0.00609003270361998
"Florida International",0.00608151194442674
"Middle Tennessee State",0.00606530338652696
"Central Florida",0.00604304760244307
"Army",0.00601382014928737
"Arkansas State",0.00597470404769747
"Toledo",0.00593504501811625
"UCLA",0.00583306856400874
"Utah State",0.00573217505118249
"Eastern Michigan",0.00572666457860203
"Alabama-Birmingham",0.00568931267405054
"Indiana",0.00555699083476176
"Louisiana-Monroe",0.00546782852719531
"Miami (OH)",0.00544794057567219
"Washington",0.0054147997196494
"Southern Methodist",0.00541406648411366
"Wyoming",0.00539937656776906
"Western Kentucky",0.00522473055915728
"San Diego State",0.00512843658323233
"Tulane",0.00511030845599339
"New Mexico State",0.00506450687707399
"Washington State",0.00455076519356507
"Idaho",0.0041828957805993
"North Texas",0.00394962135479263
"Eastern Washington",0.00127891993088777
"Cal Poly",0.00124832453097792
"Weber State",0.00112236962735785
"Citadel",0.000995754789428751
"Eastern Illinois",0.00091955942180536
"Northeastern",0.00089505304797722
"Chattanooga",0.000876727538512129
"Gardner-Webb",0.000838940332276478
"Southeastern Louisiana",0.000799774346017767
"New Hampshire",0.000794715543806305
"McNeese State",0.000767184872246815
"Tennessee-Martin",0.000747428272316953
"Idaho State",0.000738398776028643
"Charleston Southern",0.000723370406070044
"Montana State",0.000693147749024932
"South Carolina State",0.000668500175215462
"Eastern Kentucky",0.000651274022940517
"Wofford",0.000647546217118813
"Delaware",0.000642161352439667
"Western Illinois",0.000618427164364381
"William & Mary",0.000605165310977193
"Tennessee Tech",0.000603644932588307
"Samford",0.000591906417075341
"Furman",0.000579607748527813
"Sacramento State",0.000575914062835902
"California-Davis",0.000544968214887676
"Georgia Southern",0.000543647290092547
"Sam Houston State",0.000519366568308208
"Richmond",0.000519194993140536
"Northern Arizona",0.000519008934282813
"Jacksonville State",0.000518196616301052
"Northern Iowa",0.000504911892920455
"Massachusetts",0.000481501988455668
"North Dakota State",0.000468083088603975
"Central Arkansas",0.000465880973595868
"Indiana State",0.000463802896239312
"Villanova",0.000461756778655032
"Southern Illinois",0.000452120589571433
"Towson",0.000438795763972675
"James Madison",0.000434953254810902
"Murray State",0.000431453645250367
"Appalachian State",0.000428648652236142
"Youngstown State",0.000427793495260927
"Alcorn State",0.000423553767238223
"Missouri State",0.000422753989086006
"Hofstra",0.000421805276961207
"Virginia Military Institute",0.000415509265599996
"Southeast Missouri State",0.000410904367224066
"Nicholls State",0.00040490775124778
"Maine",0.000403552774591819
"Texas State",0.00039972141632422
"Coastal Carolina",0.000398880215696886
"Northern Colorado",0.000386481828500667
"Morgan State",0.000382410109802832
"Delaware State",0.000374205864937468
"Rhode Island",0.000366848461248204
"Southern Utah",0.000363813017782004
"Illinois State",0.0003517610622642
"South Dakota State",0.000342234177365234
"Norfolk State",0.000341788127944901
"Grambling State",0.000340882043515202
"Alabama A&M",0.000323704440209536
"Stephen F. Austin",0.000315195115237333
"Northwestern State",0.000312279538105699
"Southern",0.000262914893132285
"Alabama State",0.00025945206674861
"Western Carolina",0.000221030081956574
"Portland State",0.000176785606759647
"Texas Southern",0.000138615298425834
