"x"
"Georgia",0.0148965369317368
"Alabama",0.0129042557920751
"Ohio State",0.0124222334830272
"Oklahoma State",0.0110946590735495
"Michigan",0.0110564898541489
"Cincinnati",0.0101901843079525
"Iowa State",0.0100841696453669
"Mississippi",0.010041922815776
"Notre Dame",0.00997298300106579
"Utah",0.00994009653293676
"Wisconsin",0.00986390246178155
"Penn State",0.00967493530356148
"Boise State",0.00962915445686057
"Oregon",0.0095809720401641
"North Carolina State",0.00958028261205849
"Wake Forest",0.00957832118127838
"Baylor",0.00955529269458731
"Texas A&M",0.00948496587041752
"Michigan State",0.0094704807110671
"Pittsburgh",0.00903246203496523
"Florida",0.00901638330357938
"Auburn",0.00900340396365782
"Kansas State",0.00890878627258419
"Arkansas",0.00886236926204621
"Fresno State",0.00886187554940701
"Clemson",0.00885539627435421
"Kentucky",0.00884389863426962
"Mississippi State",0.00881979028357191
"Oklahoma",0.00880739732358561
"Iowa",0.00876800924534049
"Brigham Young",0.0087597375914518
"Nebraska",0.00873745918366684
"Purdue",0.0087234613098684
"Air Force",0.00869487086503291
"Tennessee",0.00866379908246055
"Arizona State",0.0086629812932087
"Louisiana State",0.00858447535845839
"Southern Methodist",0.00852349717618207
"Texas-San Antonio",0.00847263864883333
"Houston",0.00841642667133792
"UCLA",0.00841134005846056
"Louisville",0.00838633810010966
"Texas",0.00829925855715314
"Nevada",0.00829031114740785
"Minnesota",0.00823155228049223
"Liberty",0.00822415486851681
"Oregon State",0.00814450224199744
"San Diego State",0.00809182749927932
"Appalachian State",0.00807712085298365
"Marshall",0.00798380086075375
"North Carolina",0.00781990486191019
"Washington",0.00777357000414843
"Utah State",0.00774224319680218
"Washington State",0.00771013185893399
"Coastal Carolina",0.00763347814517573
"Western Kentucky",0.00761931786535761
"East Carolina",0.00758451536286435
"West Virginia",0.00747020150597159
"Virginia",0.00744676474385586
"Miami (FL)",0.00740782692642825
"Toledo",0.00736188295971455
"Florida State",0.00733721455466248
"Alabama-Birmingham",0.00733668336596067
"Louisiana",0.00730936300737875
"Central Florida",0.00729027788925583
"Colorado State",0.00723895161287909
"Virginia Tech",0.00722509816638638
"Army",0.0072215814860486
"South Carolina",0.00715534306932967
"Syracuse",0.00713786621598794
"Texas Tech",0.00710536332586379
"Illinois",0.00704640824234649
"Rutgers",0.00700372225681439
"Texas Christian",0.00691686286499812
"Memphis",0.00689816915315632
"Tulsa",0.00689460418256782
"Boston College",0.00688182460418574
"Southern California",0.00675424037116263
"Wyoming",0.00672049093910052
"Stanford",0.00670723611928968
"California",0.00666017077993758
"Georgia Tech",0.00649401688885067
"San Jose State",0.00643347384102845
"Miami (OH)",0.00639305615148841
"Hawaii",0.00638575231242568
"Eastern Michigan",0.00626163934789358
"Ball State",0.00625202521092971
"Louisiana Tech",0.0062500091560382
"Florida Atlantic",0.00623670831270668
"Missouri",0.00623207518563901
"Colorado",0.00614767951131282
"Middle Tennessee State",0.00612615612588361
"Western Michigan",0.00603334412147851
"Maryland",0.00601206475795884
"Arizona",0.00600486562411824
"Indiana",0.00598335358233175
"Northern Illinois",0.00596031386911177
"Central Michigan",0.00589207479164539
"Northwestern",0.00579467623492316
